date,hustle,hustler,inflation,jobless,laid,isPartial
2014-08-14,42,22,28,3,19,False
2014-08-15,46,23,30,1,25,False
2014-08-16,44,34,30,1,23,False
2014-08-17,47,24,30,0,25,False
2014-08-18,47,17,33,1,22,False
2014-08-19,27,22,29,1,22,False
2014-08-20,37,16,34,1,29,False
2014-08-21,41,18,31,2,26,False
2014-08-22,37,17,30,1,25,False
2014-08-23,47,24,29,0,21,False
2014-08-24,50,26,29,0,24,False
2014-08-25,34,17,33,1,23,False
2014-08-26,43,22,34,1,25,False
2014-08-27,31,21,32,1,24,False
2014-08-28,28,22,29,2,20,False
2014-08-29,31,21,27,0,21,False
2014-08-30,53,14,20,0,23,False
2014-08-31,47,18,24,1,25,False
2014-09-01,42,21,28,1,19,False
2014-09-02,32,20,29,0,22,False
2014-09-03,31,17,37,1,21,False
2014-09-04,29,18,34,3,28,False
2014-09-05,26,13,36,1,27,False
2014-09-06,26,24,30,1,24,False
2014-09-07,42,25,31,1,25,False
2014-09-08,29,16,43,1,24,False
2014-09-09,24,22,34,1,22,False
2014-09-10,25,23,42,2,21,False
2014-09-11,27,19,39,2,23,False
2014-09-12,28,17,37,1,20,False
2014-09-13,34,20,25,0,23,False
2014-09-14,41,25,26,1,24,False
2014-09-15,24,20,44,2,28,False
2014-09-16,27,20,41,2,24,False
2014-09-17,30,18,37,1,21,False
2014-09-18,27,16,43,2,30,False
2014-09-19,31,15,36,2,29,False
2014-09-20,41,22,26,1,22,False
2014-09-21,32,25,37,0,22,False
2014-09-22,27,19,43,5,27,False
2014-09-23,25,12,38,1,24,False
2014-09-24,32,20,41,1,24,False
2014-09-25,18,13,40,3,22,False
2014-09-26,30,18,38,1,26,False
2014-09-27,36,20,28,0,27,False
2014-09-28,35,19,29,0,23,False
2014-09-29,27,19,41,1,21,False
2014-09-30,28,14,37,1,26,False
2014-10-01,26,18,41,1,23,False
2014-10-02,25,13,41,2,23,False
2014-10-03,30,17,37,3,21,False
2014-10-04,40,16,24,0,20,False
2014-10-05,35,20,36,1,22,False
2014-10-06,26,17,43,1,22,False
2014-10-07,29,14,39,1,25,False
2014-10-08,25,21,35,2,25,False
2014-10-09,31,18,42,4,19,False
2014-10-10,30,16,38,1,19,False
2014-10-11,35,28,28,1,22,False
2014-10-12,30,17,27,1,19,False
2014-10-13,29,19,43,1,23,False
2014-10-14,29,20,47,1,26,False
2014-10-15,28,27,44,1,24,False
2014-10-16,31,16,46,3,25,False
2014-10-17,24,17,45,1,21,False
2014-10-18,30,21,33,1,21,False
2014-10-19,30,31,27,0,21,False
2014-10-20,28,21,41,1,20,False
2014-10-21,31,17,42,1,29,False
2014-10-22,29,16,41,1,22,False
2014-10-23,29,17,41,2,28,False
2014-10-24,40,18,37,1,26,False
2014-10-25,34,22,36,0,24,False
2014-10-26,37,20,35,1,21,False
2014-10-27,28,17,45,2,20,False
2014-10-28,21,19,42,1,25,False
2014-10-29,27,15,46,1,25,False
2014-10-30,28,17,41,4,26,False
2014-10-31,34,16,41,1,20,False
2014-11-01,43,24,35,1,23,False
2014-11-02,34,21,33,1,21,False
2014-11-03,27,14,50,1,22,False
2014-11-04,24,16,42,1,23,False
2014-11-05,24,17,38,2,22,False
2014-11-06,26,18,42,3,22,False
2014-11-07,25,15,39,2,23,False
2014-11-08,34,24,32,1,24,False
2014-11-09,40,21,36,1,25,False
2014-11-10,28,19,44,1,23,False
2014-11-11,32,18,40,1,29,False
2014-11-12,28,21,48,1,22,False
2014-11-13,22,17,42,2,26,False
2014-11-14,24,16,42,3,22,False
2014-11-15,31,22,31,1,24,False
2014-11-16,35,18,35,1,23,False
2014-11-17,26,18,45,1,23,False
2014-11-18,28,16,43,1,22,False
2014-11-19,23,20,39,1,25,False
2014-11-20,25,14,46,1,20,False
2014-11-21,22,18,44,1,23,False
2014-11-22,28,18,30,0,23,False
2014-11-23,31,18,33,1,19,False
2014-11-24,29,16,44,0,19,False
2014-11-25,27,18,41,1,22,False
2014-11-26,28,14,31,2,22,False
2014-11-27,32,14,25,1,20,False
2014-11-28,60,18,27,1,19,False
2014-11-29,57,21,32,1,22,False
2014-11-30,41,18,33,1,21,False
2014-12-01,37,17,39,2,23,False
2014-12-02,26,16,46,1,22,False
2014-12-03,27,27,44,0,26,False
2014-12-04,21,17,50,1,27,False
2014-12-05,23,17,42,2,22,False
2014-12-06,38,17,31,0,25,False
2014-12-07,34,20,38,0,22,False
2014-12-08,25,12,47,1,22,False
2014-12-09,25,17,48,0,21,False
2014-12-10,23,16,45,2,25,False
2014-12-11,25,16,45,2,21,False
2014-12-12,28,15,50,1,28,False
2014-12-13,40,19,25,0,19,False
2014-12-14,42,24,33,1,24,False
2014-12-15,36,21,41,1,22,False
2014-12-16,31,18,48,1,23,False
2014-12-17,31,15,43,0,24,False
2014-12-18,28,18,38,2,23,False
2014-12-19,29,16,37,1,19,False
2014-12-20,32,21,27,1,18,False
2014-12-21,41,23,26,0,22,False
2014-12-22,28,17,30,1,25,False
2014-12-23,29,17,30,0,21,False
2014-12-24,30,20,31,2,21,False
2014-12-25,37,17,31,1,19,False
2014-12-26,33,20,27,1,20,False
2014-12-27,65,26,17,0,19,False
2014-12-28,44,19,29,1,27,False
2014-12-29,27,19,30,1,17,False
2014-12-30,33,19,30,1,23,False
2014-12-31,39,26,29,1,20,False
2015-01-01,43,16,26,0,25,False
2015-01-02,29,32,26,1,26,False
2015-01-03,36,22,26,1,29,False
2015-01-04,42,28,29,1,25,False
2015-01-05,31,16,33,1,17,False
2015-01-06,25,23,40,1,28,False
2015-01-07,24,19,38,1,22,False
2015-01-08,55,18,36,2,26,False
2015-01-09,39,18,36,1,29,False
2015-01-10,39,23,25,0,25,False
2015-01-11,43,21,27,0,25,False
2015-01-12,30,17,41,0,18,False
2015-01-13,31,18,42,1,24,False
2015-01-14,31,20,42,0,24,False
2015-01-15,28,16,39,2,28,False
2015-01-16,27,19,42,1,23,False
2015-01-17,38,18,30,1,19,False
2015-01-18,39,19,24,1,20,False
2015-01-19,37,23,41,1,19,False
2015-01-20,24,18,49,1,23,False
2015-01-21,28,15,57,1,22,False
2015-01-22,29,16,57,1,29,False
2015-01-23,26,18,57,1,24,False
2015-01-24,38,23,34,1,23,False
2015-01-25,44,20,34,0,23,False
2015-01-26,33,18,45,1,22,False
2015-01-27,22,17,42,1,22,False
2015-01-28,26,14,42,1,24,False
2015-01-29,25,13,47,2,23,False
2015-01-30,26,17,43,1,27,False
2015-01-31,34,17,33,0,23,False
2015-02-01,29,22,29,1,22,False
2015-02-02,17,19,41,2,22,False
2015-02-03,22,18,45,1,21,False
2015-02-04,21,18,39,1,27,False
2015-02-05,18,15,42,4,21,False
2015-02-06,19,19,45,1,21,False
2015-02-07,36,23,31,0,26,False
2015-02-08,32,19,34,1,23,False
2015-02-09,20,17,41,1,25,False
2015-02-10,26,16,45,1,25,False
2015-02-11,22,17,47,2,20,False
2015-02-12,23,15,41,1,26,False
2015-02-13,25,16,38,1,24,False
2015-02-14,30,22,22,0,19,False
2015-02-15,34,20,31,0,23,False
2015-02-16,21,19,41,1,24,False
2015-02-17,24,15,40,1,23,False
2015-02-18,26,11,43,0,19,False
2015-02-19,35,21,44,2,23,False
2015-02-20,24,14,39,1,21,False
2015-02-21,37,20,26,0,21,False
2015-02-22,42,23,34,0,20,False
2015-02-23,40,17,46,1,22,False
2015-02-24,27,12,50,1,23,False
2015-02-25,24,13,49,1,22,False
2015-02-26,29,16,46,2,23,False
2015-02-27,27,16,49,1,21,False
2015-02-28,35,28,32,0,18,False
2015-03-01,34,22,36,1,22,False
2015-03-02,27,17,45,1,21,False
2015-03-03,20,17,41,0,28,False
