date,expense,expensive,fine,ghetto,intervention,isPartial
2009-05-22,6,29,70,23,13,False
2009-05-23,5,28,73,26,11,False
2009-05-24,3,31,79,23,10,False
2009-05-25,6,26,80,31,23,False
2009-05-26,11,31,68,22,24,False
2009-05-27,11,30,77,25,22,False
2009-05-28,13,27,65,23,15,False
2009-05-29,11,27,84,26,18,False
2009-05-30,11,32,84,34,12,False
2009-05-31,6,29,76,28,13,False
2009-06-01,13,28,68,17,17,False
2009-06-02,9,28,80,24,23,False
2009-06-03,11,31,82,20,18,False
2009-06-04,10,28,74,23,17,False
2009-06-05,6,23,66,21,13,False
2009-06-06,7,26,83,27,15,False
2009-06-07,5,27,72,29,13,False
2009-06-08,10,23,76,21,20,False
2009-06-09,13,28,78,20,26,False
2009-06-10,13,24,85,19,22,False
2009-06-11,10,29,79,24,19,False
2009-06-12,8,27,75,26,17,False
2009-06-13,3,24,80,29,17,False
2009-06-14,6,22,86,26,11,False
2009-06-15,11,30,82,21,21,False
2009-06-16,10,24,78,23,22,False
2009-06-17,9,29,74,17,17,False
2009-06-18,10,25,77,24,15,False
2009-06-19,13,30,77,24,13,False
2009-06-20,7,24,76,25,14,False
2009-06-21,7,32,80,24,11,False
2009-06-22,10,30,76,21,16,False
2009-06-23,11,27,77,27,18,False
2009-06-24,9,26,81,22,19,False
2009-06-25,9,28,74,22,18,False
2009-06-26,8,29,70,19,14,False
2009-06-27,4,35,73,26,9,False
2009-06-28,5,31,67,30,17,False
2009-06-29,10,27,76,19,19,False
2009-06-30,13,29,79,21,29,False
2009-07-01,13,25,77,25,15,False
2009-07-02,12,28,75,22,17,False
2009-07-03,6,27,74,27,9,False
2009-07-04,3,30,57,20,8,False
2009-07-05,6,35,73,28,13,False
2009-07-06,8,30,79,20,17,False
2009-07-07,9,33,74,15,22,False
2009-07-08,12,28,71,17,18,False
2009-07-09,11,32,65,19,18,False
2009-07-10,9,33,71,21,16,False
2009-07-11,5,27,83,26,14,False
2009-07-12,6,34,80,28,9,False
2009-07-13,10,24,77,21,17,False
2009-07-14,11,31,76,16,29,False
2009-07-15,7,27,81,24,21,False
2009-07-16,10,27,75,17,17,False
2009-07-17,10,34,70,25,14,False
2009-07-18,4,34,81,23,14,False
2009-07-19,6,27,73,27,14,False
2009-07-20,10,33,77,19,22,False
2009-07-21,10,27,67,21,39,False
2009-07-22,10,31,81,28,21,False
2009-07-23,11,21,69,19,21,False
2009-07-24,10,28,82,22,20,False
2009-07-25,7,34,72,26,11,False
2009-07-26,6,37,67,21,12,False
2009-07-27,10,29,80,24,20,False
2009-07-28,12,31,88,21,21,False
2009-07-29,13,32,80,19,20,False
2009-07-30,8,29,79,18,14,False
2009-07-31,9,24,82,23,17,False
2009-08-01,9,27,68,27,13,False
2009-08-02,7,34,75,27,10,False
2009-08-03,11,30,77,18,15,False
2009-08-04,11,27,75,22,24,False
2009-08-05,13,25,86,20,12,False
2009-08-06,12,36,83,22,13,False
2009-08-07,7,29,81,22,14,False
2009-08-08,5,26,80,26,8,False
2009-08-09,4,33,85,24,11,False
