date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2012-04-04,2,33,27,48,25,False
2012-04-05,0,40,27,42,13,False
2012-04-06,0,48,21,16,9,False
2012-04-07,3,56,19,32,5,False
2012-04-08,3,36,17,45,8,False
2012-04-09,0,49,22,39,7,False
2012-04-10,2,37,24,33,15,False
2012-04-11,0,36,38,36,10,False
2012-04-12,4,29,29,37,14,False
2012-04-13,0,53,17,49,9,False
2012-04-14,5,49,13,36,5,False
2012-04-15,0,48,10,64,5,False
2012-04-16,0,40,16,66,14,False
2012-04-17,0,34,30,53,8,False
2012-04-18,2,52,28,46,4,False
2012-04-19,0,57,33,43,12,False
2012-04-20,0,55,28,57,6,False
2012-04-21,0,62,18,54,10,False
2012-04-22,3,63,18,55,5,False
2012-04-23,2,32,8,44,12,False
2012-04-24,4,36,34,50,10,False
2012-04-25,0,54,22,48,6,False
2012-04-26,2,28,18,50,16,False
2012-04-27,0,42,15,44,4,False
2012-04-28,0,51,15,36,5,False
2012-04-29,3,49,33,39,5,False
2012-04-30,2,48,28,54,20,False
2012-05-01,0,32,34,51,16,False
2012-05-02,0,24,20,50,12,False
2012-05-03,0,42,22,44,14,False
2012-05-04,2,57,27,49,4,False
2012-05-05,0,59,23,23,3,False
2012-05-06,0,31,10,41,15,False
2012-05-07,0,42,26,36,8,False
2012-05-08,0,33,23,53,10,False
2012-05-09,0,37,22,33,8,False
2012-05-10,0,70,27,45,10,False
2012-05-11,0,51,28,34,15,False
2012-05-12,0,68,41,24,3,False
2012-05-13,0,48,21,40,5,False
2012-05-14,0,50,22,46,2,False
2012-05-15,0,40,26,52,10,False
2012-05-16,0,51,24,53,12,False
2012-05-17,0,37,29,25,12,False
2012-05-18,2,37,26,41,11,False
2012-05-19,0,27,24,30,5,False
2012-05-20,3,43,19,43,8,False
2012-05-21,2,26,24,38,10,False
