date,partnership,patron,patronage,precious,priceless,isPartial
2011-12-01,80,49,4,68,10,False
2011-12-02,66,53,2,73,4,False
2011-12-03,46,66,2,70,10,False
2011-12-04,48,60,4,64,7,False
2011-12-05,84,44,5,66,7,False
2011-12-06,90,55,4,64,7,False
2011-12-07,83,52,4,67,9,False
2011-12-08,87,56,3,58,9,False
2011-12-09,73,47,5,76,7,False
2011-12-10,55,61,5,70,8,False
2011-12-11,54,56,3,72,8,False
2011-12-12,78,44,5,80,8,False
2011-12-13,86,45,4,65,14,False
2011-12-14,72,54,5,84,10,False
2011-12-15,67,54,3,77,14,False
2011-12-16,69,58,2,60,9,False
2011-12-17,35,58,2,74,6,False
2011-12-18,45,57,2,73,9,False
2011-12-19,59,56,2,73,5,False
2011-12-20,58,49,5,60,6,False
2011-12-21,63,67,1,69,10,False
2011-12-22,60,59,1,64,6,False
2011-12-23,52,67,3,71,9,False
2011-12-24,20,67,1,70,5,False
2011-12-25,18,70,0,60,11,False
2011-12-26,33,53,2,65,5,False
2011-12-27,46,46,3,70,5,False
2011-12-28,50,51,1,68,4,False
2011-12-29,59,52,2,67,9,False
2011-12-30,56,49,2,70,10,False
2011-12-31,33,75,1,58,6,False
2012-01-01,26,84,0,49,11,False
2012-01-02,55,45,3,59,5,False
2012-01-03,66,47,3,53,5,False
2012-01-04,81,39,3,57,6,False
2012-01-05,77,49,2,64,10,False
2012-01-06,73,46,1,60,7,False
2012-01-07,45,61,1,61,11,False
2012-01-08,36,57,2,62,7,False
2012-01-09,70,42,4,64,8,False
2012-01-10,90,36,4,61,10,False
2012-01-11,68,46,3,71,7,False
2012-01-12,72,50,3,50,6,False
2012-01-13,76,51,2,67,8,False
2012-01-14,40,57,1,61,6,False
2012-01-15,38,51,1,64,8,False
2012-01-16,57,48,5,52,7,False
2012-01-17,75,47,2,57,5,False
2012-01-18,85,44,4,60,7,False
2012-01-19,86,46,5,55,5,False
2012-01-20,85,42,4,61,8,False
2012-01-21,36,53,1,60,6,False
2012-01-22,39,53,2,62,5,False
2012-01-23,75,40,5,63,7,False
2012-01-24,79,51,4,65,6,False
2012-01-25,80,44,1,58,10,False
2012-01-26,75,49,4,71,7,False
2012-01-27,73,43,1,74,10,False
2012-01-28,37,51,1,63,7,False
2012-01-29,46,62,1,53,6,False
2012-01-30,83,41,4,64,4,False
2012-01-31,85,44,3,55,7,False
2012-02-01,88,41,5,63,6,False
2012-02-02,93,53,3,61,8,False
2012-02-03,71,44,4,62,7,False
2012-02-04,41,49,3,60,9,False
2012-02-05,40,53,3,67,7,False
2012-02-06,84,43,2,56,9,False
2012-02-07,77,41,3,66,9,False
2012-02-08,81,51,6,60,6,False
2012-02-09,81,47,3,52,5,False
2012-02-10,78,41,7,59,5,False
2012-02-11,33,54,3,65,11,False
2012-02-12,38,48,3,61,7,False
2012-02-13,76,45,5,69,6,False
2012-02-14,75,45,4,71,7,False
2012-02-15,74,46,7,62,6,False
2012-02-16,76,50,3,58,8,False
2012-02-17,70,35,1,56,6,False
2012-02-18,44,50,2,48,5,False
2012-02-19,53,57,1,64,6,False
2012-02-20,67,42,2,63,6,False
2012-02-21,84,38,2,68,8,False
2012-02-22,83,41,3,66,5,False
2012-02-23,84,39,4,68,9,False
2012-02-24,81,36,5,58,5,False
2012-02-25,50,55,2,63,6,False
2012-02-26,44,54,2,66,8,False
2012-02-27,77,33,3,75,4,False
2012-02-28,85,46,5,58,9,False
2012-02-29,89,38,5,60,6,False
2012-03-01,85,39,4,57,8,False
2012-03-02,81,41,2,58,6,False
2012-03-03,42,55,3,72,9,False
2012-03-04,39,58,1,90,4,False
2012-03-05,82,44,4,72,7,False
2012-03-06,89,44,3,69,6,False
2012-03-07,72,48,5,66,8,False
2012-03-08,75,39,4,67,8,False
2012-03-09,64,56,3,49,6,False
2012-03-10,43,55,1,63,8,False
2012-03-11,37,53,4,76,9,False
2012-03-12,71,40,3,72,9,False
2012-03-13,78,46,3,66,7,False
2012-03-14,82,36,4,57,6,False
2012-03-15,73,40,6,62,8,False
2012-03-16,70,48,3,63,8,False
2012-03-17,42,56,2,63,11,False
2012-03-18,49,63,3,69,10,False
2012-03-19,89,45,2,66,5,False
2012-03-20,83,37,4,64,6,False
2012-03-21,76,38,3,60,4,False
2012-03-22,68,40,3,63,6,False
2012-03-23,81,39,4,51,4,False
2012-03-24,41,52,2,77,12,False
2012-03-25,46,54,2,77,4,False
2012-03-26,82,44,7,67,6,False
2012-03-27,77,35,5,63,6,False
2012-03-28,82,45,4,62,5,False
2012-03-29,76,46,3,69,12,False
2012-03-30,63,48,4,60,3,False
2012-03-31,38,52,2,62,4,False
2012-04-01,43,46,3,67,4,False
2012-04-02,83,44,5,59,11,False
2012-04-03,82,44,3,54,5,False
2012-04-04,89,42,5,63,8,False
2012-04-05,76,49,3,57,5,False
2012-04-06,51,44,1,63,9,False
2012-04-07,42,58,1,64,5,False
2012-04-08,39,58,1,69,10,False
2012-04-09,71,43,5,69,11,False
2012-04-10,87,42,4,58,4,False
2012-04-11,86,44,3,57,8,False
2012-04-12,80,35,3,60,5,False
2012-04-13,76,47,3,55,8,False
2012-04-14,52,51,2,60,9,False
2012-04-15,47,48,3,52,4,False
2012-04-16,88,41,2,54,8,False
2012-04-17,91,40,4,58,7,False
2012-04-18,82,53,3,65,4,False
2012-04-19,69,42,1,63,8,False
2012-04-20,68,57,3,64,8,False
2012-04-21,37,59,1,62,11,False
2012-04-22,47,49,3,56,4,False
2012-04-23,75,51,2,61,9,False
2012-04-24,88,44,3,60,7,False
2012-04-25,73,46,3,50,6,False
2012-04-26,72,42,2,50,6,False
2012-04-27,60,49,1,70,7,False
2012-04-28,37,57,3,69,7,False
2012-04-29,41,67,1,66,8,False
2012-04-30,77,39,7,60,8,False
2012-05-01,86,47,3,59,9,False
2012-05-02,86,40,4,54,8,False
2012-05-03,77,60,3,55,8,False
2012-05-04,67,53,2,62,7,False
2012-05-05,41,76,1,46,6,False
2012-05-06,34,63,3,64,6,False
2012-05-07,76,42,6,67,7,False
2012-05-08,74,51,3,59,9,False
2012-05-09,74,50,3,60,8,False
2012-05-10,92,36,4,63,12,False
2012-05-11,66,48,2,63,8,False
2012-05-12,33,52,4,62,5,False
2012-05-13,32,51,1,76,7,False
2012-05-14,67,43,3,58,6,False
2012-05-15,69,33,3,46,6,False
2012-05-16,77,42,2,58,6,False
2012-05-17,73,49,3,56,7,False
2012-05-18,66,45,1,62,5,False
2012-05-19,29,55,1,54,9,False
2012-05-20,35,65,1,60,3,False
2012-05-21,66,49,5,52,4,False
