date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2006-12-19,5,1,0,68,1,False
2006-12-20,6,2,0,69,0,False
2006-12-21,8,2,0,60,0,False
2006-12-22,7,1,0,59,0,False
2006-12-23,7,1,0,38,1,False
2006-12-24,4,0,0,42,0,False
2006-12-25,6,1,0,34,0,False
2006-12-26,7,1,0,62,0,False
2006-12-27,8,1,0,71,1,False
2006-12-28,10,1,0,70,0,False
2006-12-29,9,1,0,64,0,False
2006-12-30,5,1,0,47,0,False
2006-12-31,8,5,0,51,0,False
2007-01-01,10,1,0,49,0,False
2007-01-02,7,0,0,63,1,False
2007-01-03,10,0,0,76,0,False
2007-01-04,10,1,0,75,0,False
2007-01-05,7,1,1,73,0,False
2007-01-06,8,1,0,55,0,False
2007-01-07,7,5,0,68,1,False
2007-01-08,7,2,0,70,0,False
2007-01-09,9,1,0,73,0,False
2007-01-10,7,2,0,76,0,False
2007-01-11,5,1,1,84,0,False
2007-01-12,7,0,0,77,0,False
2007-01-13,7,0,0,51,0,False
2007-01-14,11,3,0,61,0,False
2007-01-15,7,2,0,65,0,False
2007-01-16,7,1,0,70,0,False
2007-01-17,7,2,0,87,0,False
2007-01-18,7,2,0,85,0,False
2007-01-19,8,0,0,81,0,False
2007-01-20,9,1,0,60,0,False
2007-01-21,9,3,0,47,0,False
2007-01-22,5,1,0,69,0,False
2007-01-23,8,1,0,76,0,False
2007-01-24,6,2,0,77,0,False
2007-01-25,6,2,0,76,0,False
2007-01-26,7,3,0,75,0,False
2007-01-27,5,1,0,52,0,False
2007-01-28,8,1,0,61,0,False
2007-01-29,7,1,0,78,0,False
2007-01-30,6,1,0,80,0,False
2007-01-31,7,1,0,79,0,False
2007-02-01,9,3,0,75,0,False
2007-02-02,9,2,0,75,1,False
2007-02-03,7,2,0,63,0,False
2007-02-04,8,2,1,53,1,False
2007-02-05,8,1,0,79,0,False
2007-02-06,6,3,0,70,0,False
2007-02-07,8,2,0,87,0,False
2007-02-08,8,5,0,77,0,False
2007-02-09,8,1,0,71,0,False
2007-02-10,9,1,0,55,1,False
2007-02-11,9,1,0,54,0,False
2007-02-12,7,1,0,73,0,False
2007-02-13,8,1,0,71,0,False
2007-02-14,9,1,0,64,0,False
2007-02-15,7,1,0,74,0,False
2007-02-16,5,2,0,63,0,False
2007-02-17,6,1,0,50,1,False
2007-02-18,8,1,0,56,0,False
2007-02-19,10,2,0,63,0,False
2007-02-20,9,0,0,79,0,False
2007-02-21,8,2,0,83,0,False
2007-02-22,7,2,0,84,0,False
2007-02-23,7,3,0,70,0,False
2007-02-24,8,1,0,62,0,False
2007-02-25,8,0,0,54,1,False
2007-02-26,7,2,0,74,0,False
2007-02-27,8,1,0,78,0,False
2007-02-28,8,2,0,79,0,False
2007-03-01,7,1,0,73,0,False
2007-03-02,7,0,0,69,0,False
2007-03-03,10,0,0,57,0,False
2007-03-04,8,1,0,49,0,False
2007-03-05,7,2,0,73,0,False
2007-03-06,6,2,0,78,1,False
2007-03-07,6,1,0,79,1,False
2007-03-08,5,2,0,73,0,False
2007-03-09,8,2,0,67,0,False
2007-03-10,8,2,0,56,1,False
2007-03-11,10,1,0,62,1,False
2007-03-12,9,2,0,74,0,False
2007-03-13,8,2,0,85,0,False
2007-03-14,6,2,1,78,0,False
2007-03-15,9,2,0,72,0,False
2007-03-16,7,2,0,65,0,False
2007-03-17,5,1,0,52,0,False
2007-03-18,7,0,0,51,0,False
2007-03-19,9,2,0,72,0,False
2007-03-20,6,2,0,84,1,False
2007-03-21,7,1,0,72,0,False
2007-03-22,7,2,0,71,0,False
2007-03-23,7,1,0,65,0,False
2007-03-24,6,1,0,59,0,False
2007-03-25,11,1,0,52,0,False
2007-03-26,7,3,0,72,0,False
2007-03-27,8,3,0,77,1,False
2007-03-28,8,2,0,74,0,False
2007-03-29,6,1,0,73,1,False
2007-03-30,6,2,0,71,0,False
2007-03-31,6,2,0,50,0,False
2007-04-01,9,1,0,55,1,False
2007-04-02,8,3,0,79,1,False
2007-04-03,9,2,0,80,0,False
2007-04-04,11,2,0,93,0,False
2007-04-05,8,2,1,74,0,False
2007-04-06,8,1,0,65,0,False
2007-04-07,6,3,0,59,0,False
2007-04-08,7,1,0,68,0,False
2007-04-09,10,2,0,88,0,False
2007-04-10,8,3,1,82,0,False
2007-04-11,6,3,0,82,0,False
2007-04-12,7,2,0,79,0,False
2007-04-13,9,3,0,75,0,False
2007-04-14,9,2,0,58,0,False
2007-04-15,8,1,0,47,0,False
2007-04-16,7,2,0,70,0,False
2007-04-17,6,3,0,72,1,False
2007-04-18,6,3,1,83,0,False
2007-04-19,6,2,0,70,0,False
2007-04-20,5,3,0,63,0,False
2007-04-21,11,1,0,49,0,False
2007-04-22,10,1,0,59,0,False
2007-04-23,7,1,0,66,0,False
2007-04-24,7,3,0,85,0,False
2007-04-25,5,1,0,82,0,False
2007-04-26,9,2,0,69,1,False
2007-04-27,6,2,0,67,0,False
2007-04-28,7,2,1,58,0,False
2007-04-29,7,1,0,57,1,False
2007-04-30,9,2,1,73,0,False
2007-05-01,9,2,0,73,0,False
2007-05-02,8,2,0,79,0,False
2007-05-03,6,2,0,76,0,False
2007-05-04,7,2,0,63,0,False
2007-05-05,6,2,0,55,0,False
2007-05-06,6,2,0,53,0,False
2007-05-07,8,3,0,72,0,False
2007-05-08,8,2,0,70,0,False
2007-05-09,9,3,1,85,0,False
2007-05-10,8,2,0,67,0,False
2007-05-11,5,2,0,69,0,False
2007-05-12,11,2,0,60,1,False
2007-05-13,6,1,0,56,1,False
2007-05-14,8,2,0,74,0,False
2007-05-15,7,2,0,77,1,False
2007-05-16,6,2,0,74,0,False
2007-05-17,5,2,0,80,0,False
2007-05-18,9,1,0,66,1,False
2007-05-19,10,1,0,57,0,False
2007-05-20,9,2,0,61,1,False
2007-05-21,6,1,0,71,0,False
2007-05-22,8,2,0,78,0,False
2007-05-23,8,2,0,81,0,False
2007-05-24,6,1,0,75,0,False
2007-05-25,6,1,0,70,0,False
2007-05-26,6,0,0,54,0,False
2007-05-27,10,2,0,47,0,False
2007-05-28,8,2,0,52,1,False
2007-05-29,7,2,0,74,0,False
2007-05-30,5,2,0,81,0,False
2007-05-31,8,1,0,75,0,False
2007-06-01,6,1,0,70,0,False
2007-06-02,7,2,1,59,0,False
2007-06-03,9,0,0,55,0,False
2007-06-04,8,1,0,79,0,False
2007-06-05,9,2,0,73,0,False
2007-06-06,9,2,0,83,0,False
2007-06-07,8,1,0,74,0,False
2007-06-08,6,1,0,70,0,False
2007-06-09,6,0,0,58,0,False
2007-06-10,12,3,0,55,0,False
2007-06-11,8,2,0,76,0,False
2007-06-12,7,2,0,81,1,False
2007-06-13,9,1,0,74,0,False
2007-06-14,8,2,0,85,0,False
2007-06-15,6,1,0,71,0,False
2007-06-16,4,1,0,48,0,False
2007-06-17,8,2,0,50,0,False
2007-06-18,7,1,0,73,0,False
2007-06-19,9,1,0,78,0,False
2007-06-20,7,2,0,72,0,False
2007-06-21,8,1,0,69,0,False
2007-06-22,7,1,0,69,0,False
2007-06-23,8,1,1,52,0,False
2007-06-24,5,1,0,56,0,False
2007-06-25,5,1,0,77,0,False
2007-06-26,8,2,0,74,1,False
2007-06-27,10,1,0,71,0,False
2007-06-28,9,2,0,78,0,False
2007-06-29,8,1,0,72,1,False
2007-06-30,11,1,0,55,1,False
2007-07-01,9,2,0,52,0,False
2007-07-02,9,2,0,71,0,False
2007-07-03,6,1,0,69,0,False
2007-07-04,8,2,0,63,0,False
2007-07-05,8,1,0,72,0,False
2007-07-06,12,1,0,73,0,False
2007-07-07,9,1,0,51,1,False
2007-07-08,9,1,0,61,0,False
2007-07-09,7,0,0,74,1,False
