date,radical,ruin,segregation,shortage,steal,isPartial
2009-02-24,37,16,25,20,53,False
2009-02-25,42,22,15,13,55,False
2009-02-26,39,14,20,18,53,False
2009-02-27,36,15,18,22,39,False
2009-02-28,28,24,8,16,61,False
2009-03-01,36,13,13,14,55,False
2009-03-02,30,10,18,18,57,False
2009-03-03,42,18,17,23,47,False
2009-03-04,37,10,18,20,31,False
2009-03-05,42,21,21,25,48,False
2009-03-06,44,15,17,23,52,False
2009-03-07,30,20,10,18,46,False
2009-03-08,26,19,7,21,45,False
2009-03-09,31,26,24,24,49,False
2009-03-10,49,13,15,18,48,False
2009-03-11,43,19,18,19,38,False
2009-03-12,45,13,12,31,49,False
2009-03-13,31,12,12,20,43,False
2009-03-14,23,25,8,16,59,False
2009-03-15,36,21,12,21,47,False
2009-03-16,38,23,25,18,58,False
2009-03-17,32,18,18,21,41,False
2009-03-18,39,14,17,23,51,False
2009-03-19,30,13,14,38,38,False
2009-03-20,29,23,15,18,48,False
2009-03-21,29,19,8,32,47,False
2009-03-22,34,15,17,10,52,False
2009-03-23,39,17,21,27,35,False
2009-03-24,39,12,16,21,61,False
2009-03-25,29,12,13,16,53,False
2009-03-26,31,8,17,27,44,False
2009-03-27,41,17,13,13,51,False
2009-03-28,27,23,9,11,61,False
2009-03-29,37,17,12,23,75,False
2009-03-30,45,18,29,26,48,False
2009-03-31,38,19,24,25,59,False
2009-04-01,48,18,15,17,58,False
2009-04-02,37,23,17,15,55,False
2009-04-03,36,17,14,19,37,False
2009-04-04,23,17,6,18,65,False
2009-04-05,48,17,22,22,56,False
2009-04-06,42,14,13,17,56,False
2009-04-07,27,11,16,25,63,False
2009-04-08,35,16,23,28,56,False
2009-04-09,27,17,13,30,55,False
2009-04-10,31,23,11,22,51,False
2009-04-11,21,14,6,19,61,False
2009-04-12,27,20,15,21,62,False
2009-04-13,37,9,17,27,46,False
2009-04-14,43,14,25,19,37,False
2009-04-15,42,14,20,26,49,False
2009-04-16,41,18,18,21,53,False
2009-04-17,44,21,17,21,45,False
2009-04-18,22,23,10,22,64,False
2009-04-19,32,8,15,18,64,False
2009-04-20,35,21,12,25,61,False
2009-04-21,35,13,17,26,48,False
2009-04-22,39,14,23,22,41,False
2009-04-23,46,12,19,20,49,False
2009-04-24,41,15,15,17,55,False
2009-04-25,26,13,13,6,63,False
2009-04-26,37,21,10,18,58,False
2009-04-27,25,15,19,26,100,False
2009-04-28,49,13,23,25,52,False
2009-04-29,44,20,19,33,50,False
2009-04-30,35,7,23,24,57,False
2009-05-01,40,10,7,22,62,False
2009-05-02,33,19,4,11,60,False
2009-05-03,34,8,23,26,59,False
2009-05-04,36,14,28,28,43,False
2009-05-05,37,16,23,21,47,False
2009-05-06,52,9,18,20,48,False
2009-05-07,40,18,22,18,50,False
2009-05-08,40,20,16,13,47,False
2009-05-09,26,24,13,11,63,False
2009-05-10,42,21,10,15,49,False
2009-05-11,32,21,18,11,58,False
2009-05-12,34,14,14,20,57,False
2009-05-13,25,13,15,18,64,False
2009-05-14,40,17,17,15,43,False
2009-05-15,25,13,14,21,47,False
2009-05-16,31,19,8,10,40,False
2009-05-17,36,21,7,29,52,False
2009-05-18,31,12,21,20,47,False
2009-05-19,33,14,15,18,45,False
2009-05-20,39,20,22,17,41,False
2009-05-21,30,22,17,17,38,False
2009-05-22,45,18,10,14,51,False
2009-05-23,36,22,7,10,52,False
2009-05-24,22,22,6,15,42,False
2009-05-25,28,26,17,16,65,False
2009-05-26,36,20,12,17,56,False
2009-05-27,34,14,20,21,48,False
2009-05-28,29,9,13,24,48,False
2009-05-29,32,17,17,23,43,False
2009-05-30,34,20,6,9,57,False
2009-05-31,29,30,10,16,61,False
2009-06-01,27,15,14,19,47,False
2009-06-02,34,12,12,20,44,False
2009-06-03,43,16,11,19,46,False
2009-06-04,32,19,13,17,55,False
2009-06-05,27,12,11,13,36,False
2009-06-06,26,23,1,8,67,False
2009-06-07,46,17,7,14,61,False
2009-06-08,28,11,6,14,49,False
2009-06-09,31,25,11,15,45,False
2009-06-10,35,17,13,26,58,False
2009-06-11,35,18,11,15,49,False
2009-06-12,27,18,9,18,45,False
2009-06-13,24,16,0,9,53,False
2009-06-14,38,19,7,9,49,False
2009-06-15,26,13,8,20,61,False
2009-06-16,36,15,10,17,47,False
2009-06-17,33,15,5,12,53,False
2009-06-18,37,18,9,20,43,False
2009-06-19,28,16,10,10,32,False
2009-06-20,28,27,4,15,61,False
2009-06-21,30,28,9,16,51,False
2009-06-22,31,14,8,14,47,False
2009-06-23,25,15,5,16,45,False
2009-06-24,31,22,2,17,34,False
2009-06-25,20,12,5,18,52,False
2009-06-26,14,14,8,10,59,False
2009-06-27,25,19,4,15,69,False
2009-06-28,38,15,4,16,41,False
2009-06-29,27,8,7,13,48,False
2009-06-30,26,13,6,20,63,False
2009-07-01,33,17,7,18,46,False
2009-07-02,39,15,4,16,43,False
2009-07-03,24,19,4,18,44,False
2009-07-04,26,13,8,13,47,False
2009-07-05,21,20,3,16,34,False
2009-07-06,30,21,8,21,53,False
2009-07-07,31,16,6,18,39,False
2009-07-08,23,20,5,15,49,False
2009-07-09,28,17,7,16,49,False
2009-07-10,22,14,3,19,29,False
2009-07-11,20,19,6,9,60,False
2009-07-12,35,17,6,9,64,False
2009-07-13,27,15,6,11,49,False
2009-07-14,27,15,5,12,46,False
2009-07-15,22,15,7,14,46,False
2009-07-16,24,22,4,17,56,False
2009-07-17,15,19,9,16,45,False
2009-07-18,36,19,6,9,42,False
2009-07-19,19,13,7,10,72,False
2009-07-20,26,10,6,12,53,False
2009-07-21,22,16,12,18,41,False
2009-07-22,18,16,9,17,42,False
2009-07-23,34,24,7,11,50,False
2009-07-24,31,22,3,11,40,False
2009-07-25,34,17,6,16,63,False
2009-07-26,24,24,1,11,53,False
2009-07-27,36,18,5,15,46,False
2009-07-28,34,19,5,13,55,False
2009-07-29,35,17,5,14,44,False
2009-07-30,21,17,10,12,56,False
2009-07-31,25,15,2,17,61,False
2009-08-01,34,24,1,14,67,False
2009-08-02,26,24,7,16,51,False
2009-08-03,19,19,5,8,49,False
2009-08-04,28,16,4,22,51,False
2009-08-05,30,17,5,16,52,False
2009-08-06,34,25,6,21,50,False
2009-08-07,23,19,3,11,48,False
2009-08-08,32,22,3,14,70,False
2009-08-09,36,22,1,20,45,False
