date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2010-12-09,24,38,3,39,1,False
2010-12-10,27,31,2,34,1,False
2010-12-11,35,21,2,20,0,False
2010-12-12,26,19,2,18,0,False
2010-12-13,25,38,4,42,1,False
2010-12-14,23,34,3,38,1,False
2010-12-15,24,32,3,38,0,False
2010-12-16,22,36,3,33,0,False
2010-12-17,22,40,3,36,0,False
2010-12-18,28,20,4,20,0,False
2010-12-19,29,18,3,18,0,False
2010-12-20,27,33,3,30,0,False
2010-12-21,28,37,5,36,0,False
2010-12-22,27,34,4,36,0,False
2010-12-23,30,35,3,30,1,False
2010-12-24,27,33,1,16,0,False
2010-12-25,29,15,3,16,0,False
2010-12-26,32,21,4,15,0,False
2010-12-27,28,45,3,30,0,False
2010-12-28,24,41,2,37,1,False
2010-12-29,25,40,3,35,1,False
2010-12-30,26,48,3,37,0,False
