date,luxury,meritorious,nobility,nobleman,partner,isPartial
2009-11-01,81,0,2,1,36,False
2009-11-02,80,0,1,0,53,False
2009-11-03,77,1,1,1,52,False
2009-11-04,70,0,2,0,50,False
2009-11-05,82,1,2,1,46,False
2009-11-06,76,3,0,0,54,False
2009-11-07,75,1,3,1,33,False
2009-11-08,71,0,3,0,34,False
2009-11-09,65,2,2,0,48,False
2009-11-10,70,2,3,0,44,False
2009-11-11,74,1,0,0,49,False
2009-11-12,68,1,2,0,46,False
2009-11-13,67,0,2,0,43,False
2009-11-14,74,1,2,0,28,False
2009-11-15,86,0,1,1,49,False
2009-11-16,76,3,2,0,58,False
2009-11-17,73,2,2,0,50,False
2009-11-18,77,1,4,0,43,False
2009-11-19,70,1,1,0,54,False
2009-11-20,71,0,2,1,46,False
2009-11-21,79,1,1,1,35,False
2009-11-22,65,0,3,1,46,False
2009-11-23,70,0,3,0,44,False
2009-11-24,68,1,1,0,45,False
2009-11-25,74,0,2,0,49,False
2009-11-26,59,0,1,1,35,False
2009-11-27,67,1,1,1,29,False
2009-11-28,88,1,1,2,26,False
2009-11-29,64,0,3,1,37,False
2009-11-30,71,0,3,3,52,False
2009-12-01,73,0,2,1,52,False
2009-12-02,67,1,2,0,47,False
2009-12-03,67,2,1,0,48,False
2009-12-04,64,2,1,0,43,False
2009-12-05,80,1,1,1,37,False
2009-12-06,75,1,1,0,32,False
2009-12-07,64,0,3,0,40,False
2009-12-08,71,1,0,1,44,False
2009-12-09,62,3,1,0,45,False
2009-12-10,62,1,3,1,40,False
2009-12-11,61,2,1,0,43,False
2009-12-12,77,0,1,1,37,False
2009-12-13,78,1,2,0,38,False
2009-12-14,69,1,3,0,46,False
2009-12-15,72,0,1,0,45,False
2009-12-16,82,0,2,0,46,False
2009-12-17,72,1,2,0,38,False
2009-12-18,62,1,2,0,42,False
2009-12-19,74,0,1,1,23,False
2009-12-20,69,0,1,0,30,False
2009-12-21,66,0,2,1,48,False
2009-12-22,66,1,1,0,42,False
2009-12-23,80,1,1,0,39,False
2009-12-24,51,1,1,0,38,False
2009-12-25,58,0,2,1,34,False
2009-12-26,60,0,1,1,33,False
2009-12-27,91,0,2,0,32,False
2009-12-28,84,1,4,1,39,False
2009-12-29,80,2,2,1,42,False
2009-12-30,79,1,0,1,38,False
2009-12-31,70,0,3,0,41,False
2010-01-01,82,2,3,0,38,False
2010-01-02,85,1,3,0,36,False
2010-01-03,84,0,1,0,37,False
2010-01-04,81,1,1,1,54,False
2010-01-05,85,0,2,1,47,False
2010-01-06,90,2,2,0,51,False
2010-01-07,72,3,2,1,51,False
2010-01-08,82,0,4,0,48,False
2010-01-09,83,3,1,1,34,False
2010-01-10,94,1,4,1,39,False
2010-01-11,88,0,4,0,41,False
2010-01-12,81,3,1,1,50,False
2010-01-13,85,3,3,1,44,False
2010-01-14,73,1,3,0,45,False
2010-01-15,70,1,1,0,44,False
2010-01-16,74,1,1,0,27,False
2010-01-17,92,0,3,0,41,False
2010-01-18,84,0,2,0,40,False
2010-01-19,77,0,2,0,45,False
2010-01-20,82,1,2,1,52,False
2010-01-21,73,1,3,0,55,False
2010-01-22,80,0,3,0,50,False
2010-01-23,93,1,2,0,28,False
2010-01-24,98,0,3,0,41,False
2010-01-25,83,2,1,0,44,False
2010-01-26,79,1,2,0,55,False
2010-01-27,72,2,3,0,51,False
2010-01-28,70,1,3,0,48,False
2010-01-29,88,2,1,0,42,False
2010-01-30,87,1,2,0,39,False
2010-01-31,89,1,3,0,45,False
2010-02-01,84,0,3,1,46,False
2010-02-02,78,0,2,0,55,False
2010-02-03,85,1,2,0,45,False
2010-02-04,80,0,1,0,52,False
2010-02-05,75,1,1,0,47,False
2010-02-06,93,2,4,1,33,False
2010-02-07,100,1,2,0,33,False
2010-02-08,80,0,3,0,50,False
2010-02-09,70,1,1,0,48,False
2010-02-10,66,1,2,0,46,False
2010-02-11,70,1,1,0,50,False
2010-02-12,76,0,1,0,39,False
2010-02-13,76,0,2,1,39,False
2010-02-14,79,0,2,1,28,False
2010-02-15,70,1,2,0,54,False
2010-02-16,71,1,3,0,58,False
2010-02-17,79,1,3,1,52,False
2010-02-18,77,2,2,0,56,False
2010-02-19,78,3,1,0,48,False
2010-02-20,79,0,4,1,39,False
2010-02-21,91,0,1,0,51,False
2010-02-22,79,0,3,0,46,False
2010-02-23,64,1,2,0,46,False
2010-02-24,77,0,2,0,46,False
2010-02-25,76,0,1,0,40,False
2010-02-26,79,2,2,0,46,False
2010-02-27,66,0,5,0,36,False
2010-02-28,74,1,2,1,35,False
2010-03-01,80,1,2,0,50,False
2010-03-02,80,1,2,0,56,False
2010-03-03,62,1,1,0,43,False
2010-03-04,70,1,3,0,54,False
2010-03-05,79,0,0,0,50,False
2010-03-06,74,1,1,0,35,False
2010-03-07,81,0,4,0,39,False
2010-03-08,68,1,3,0,46,False
2010-03-09,79,2,3,0,50,False
2010-03-10,70,1,1,0,65,False
2010-03-11,72,2,2,0,50,False
2010-03-12,74,1,1,0,50,False
2010-03-13,79,1,2,1,43,False
2010-03-14,77,2,1,0,48,False
2010-03-15,76,1,2,0,54,False
2010-03-16,75,1,2,0,51,False
2010-03-17,76,1,2,1,50,False
2010-03-18,54,2,2,0,41,False
2010-03-19,73,0,2,0,41,False
2010-03-20,78,1,3,0,37,False
2010-03-21,90,0,0,0,40,False
2010-03-22,80,1,1,1,46,False
2010-03-23,78,0,2,1,46,False
2010-03-24,88,0,2,2,47,False
2010-03-25,76,0,1,2,50,False
2010-03-26,69,0,6,0,44,False
2010-03-27,82,1,1,1,41,False
2010-03-28,86,1,2,0,51,False
2010-03-29,77,0,2,0,57,False
2010-03-30,76,1,1,1,55,False
2010-03-31,77,1,2,0,58,False
2010-04-01,68,0,2,0,45,False
2010-04-02,79,2,1,0,42,False
2010-04-03,74,1,0,0,37,False
2010-04-04,74,0,4,1,42,False
2010-04-05,76,1,2,0,58,False
2010-04-06,87,0,0,0,60,False
2010-04-07,58,2,1,0,42,False
2010-04-08,70,2,1,1,44,False
2010-04-09,77,0,0,0,47,False
2010-04-10,73,0,1,0,32,False
2010-04-11,74,3,4,0,29,False
2010-04-12,78,0,3,0,58,False
2010-04-13,90,2,2,0,55,False
2010-04-14,76,2,2,0,48,False
2010-04-15,60,3,2,0,46,False
2010-04-16,81,2,2,0,43,False
2010-04-17,82,1,2,0,36,False
2010-04-18,89,1,0,0,41,False
2010-04-19,83,0,3,0,52,False
2010-04-20,83,1,1,1,54,False
