date,costliness,costly,debtor,default,depression,isPartial
2010-08-19,0,1,1,76,50,False
2010-08-20,0,1,1,68,53,False
2010-08-21,0,1,0,60,46,False
2010-08-22,0,1,2,53,54,False
2010-08-23,0,0,1,78,45,False
2010-08-24,0,0,1,86,53,False
2010-08-25,0,0,1,86,59,False
2010-08-26,0,1,1,82,63,False
2010-08-27,0,0,0,85,53,False
2010-08-28,0,0,1,60,44,False
2010-08-29,0,1,0,55,43,False
2010-08-30,0,0,1,78,61,False
2010-08-31,0,0,2,83,64,False
2010-09-01,0,1,2,78,48,False
2010-09-02,0,1,1,83,62,False
2010-09-03,0,1,1,65,55,False
2010-09-04,0,2,1,47,48,False
2010-09-05,0,1,1,52,43,False
2010-09-06,0,1,0,52,59,False
2010-09-07,0,0,1,74,63,False
2010-09-08,0,1,1,75,69,False
2010-09-09,0,0,0,73,62,False
2010-09-10,0,1,0,74,56,False
2010-09-11,0,0,2,59,43,False
2010-09-12,0,1,1,52,53,False
2010-09-13,0,1,2,81,66,False
2010-09-14,0,2,1,78,61,False
2010-09-15,0,1,1,86,70,False
2010-09-16,0,1,1,82,64,False
2010-09-17,0,0,0,71,53,False
2010-09-18,0,0,1,51,48,False
2010-09-19,0,0,1,51,53,False
2010-09-20,0,1,0,71,74,False
2010-09-21,0,1,0,75,63,False
2010-09-22,0,1,1,80,75,False
2010-09-23,0,0,1,73,71,False
2010-09-24,0,1,1,73,59,False
2010-09-25,0,0,1,58,57,False
2010-09-26,0,2,0,55,60,False
2010-09-27,0,0,1,70,72,False
2010-09-28,0,1,2,74,74,False
2010-09-29,0,0,2,78,76,False
2010-09-30,0,1,1,67,63,False
2010-10-01,0,0,1,76,61,False
2010-10-02,0,1,1,54,50,False
2010-10-03,0,1,1,48,60,False
2010-10-04,0,0,0,63,78,False
2010-10-05,0,0,0,73,73,False
2010-10-06,0,2,0,78,70,False
2010-10-07,0,2,1,82,71,False
2010-10-08,0,0,1,72,72,False
2010-10-09,0,1,1,49,49,False
2010-10-10,0,1,0,52,49,False
2010-10-11,0,0,1,70,67,False
2010-10-12,0,1,1,74,76,False
2010-10-13,0,0,1,74,67,False
2010-10-14,0,0,1,80,76,False
2010-10-15,0,0,0,75,59,False
2010-10-16,0,1,1,55,45,False
2010-10-17,0,0,0,49,62,False
2010-10-18,0,1,1,65,72,False
2010-10-19,0,1,1,75,81,False
2010-10-20,0,1,1,77,67,False
2010-10-21,0,0,2,75,74,False
2010-10-22,0,1,1,77,69,False
2010-10-23,0,0,0,53,49,False
2010-10-24,0,0,1,51,60,False
2010-10-25,0,1,1,76,72,False
2010-10-26,0,1,1,73,76,False
2010-10-27,0,0,1,77,76,False
2010-10-28,0,0,1,76,72,False
2010-10-29,0,2,1,76,60,False
2010-10-30,0,1,1,47,55,False
2010-10-31,0,1,0,52,65,False
2010-11-01,0,1,1,65,72,False
2010-11-02,0,1,2,72,78,False
2010-11-03,0,1,2,75,77,False
2010-11-04,0,1,1,75,71,False
2010-11-05,0,0,3,68,73,False
2010-11-06,0,0,0,59,64,False
2010-11-07,0,1,0,56,63,False
2010-11-08,0,1,2,69,77,False
2010-11-09,0,0,1,77,82,False
2010-11-10,0,1,1,84,75,False
2010-11-11,0,0,2,69,74,False
2010-11-12,0,1,1,74,69,False
2010-11-13,0,1,1,52,48,False
2010-11-14,0,0,1,47,65,False
2010-11-15,0,1,2,70,78,False
2010-11-16,0,1,0,75,83,False
2010-11-17,0,2,1,79,76,False
2010-11-18,0,1,0,75,72,False
2010-11-19,0,0,1,73,64,False
2010-11-20,0,0,1,45,57,False
2010-11-21,0,1,0,47,63,False
2010-11-22,0,0,1,65,72,False
2010-11-23,0,0,1,74,70,False
2010-11-24,0,0,0,70,54,False
2010-11-25,0,0,1,59,44,False
2010-11-26,0,0,1,52,43,False
2010-11-27,0,0,2,56,50,False
2010-11-28,0,1,1,49,62,False
2010-11-29,0,1,1,66,87,False
2010-11-30,0,0,1,74,77,False
2010-12-01,0,1,1,73,82,False
2010-12-02,0,0,2,75,80,False
2010-12-03,0,0,1,75,68,False
2010-12-04,0,1,1,55,56,False
2010-12-05,0,0,1,57,60,False
2010-12-06,0,1,2,73,78,False
2010-12-07,0,2,2,72,78,False
2010-12-08,0,2,1,74,84,False
2010-12-09,0,1,1,72,85,False
2010-12-10,0,1,1,61,65,False
2010-12-11,0,0,1,51,52,False
2010-12-12,0,1,1,48,60,False
2010-12-13,0,0,1,61,77,False
2010-12-14,0,1,1,72,73,False
2010-12-15,0,1,2,77,78,False
2010-12-16,0,2,1,71,58,False
2010-12-17,0,0,2,72,59,False
2010-12-18,0,0,1,44,46,False
2010-12-19,0,0,1,56,49,False
2010-12-20,0,1,1,71,57,False
2010-12-21,0,1,1,72,50,False
2010-12-22,0,0,1,73,48,False
2010-12-23,0,1,1,68,43,False
2010-12-24,0,1,0,58,42,False
2010-12-25,0,0,0,66,35,False
2010-12-26,0,0,1,62,41,False
2010-12-27,0,1,1,67,41,False
2010-12-28,0,1,1,70,48,False
2010-12-29,0,1,0,66,55,False
2010-12-30,0,0,2,68,49,False
