date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2006-02-01,5,0,0,0,56,False
2006-02-02,0,2,0,2,77,False
2006-02-03,0,0,0,0,58,False
2006-02-04,3,0,0,0,53,False
2006-02-05,6,6,0,0,74,False
2006-02-06,0,0,0,0,56,False
2006-02-07,5,0,0,2,78,False
2006-02-08,2,0,0,0,46,False
2006-02-09,5,0,0,0,62,False
2006-02-10,6,0,0,0,51,False
2006-02-11,0,0,0,0,71,False
2006-02-12,3,0,0,3,85,False
2006-02-13,4,0,0,0,41,False
2006-02-14,2,0,0,2,50,False
2006-02-15,0,0,0,2,50,False
2006-02-16,2,0,0,2,45,False
2006-02-17,2,0,0,0,43,False
2006-02-18,3,0,0,0,53,False
2006-02-19,0,0,0,0,77,False
2006-02-20,4,0,0,0,53,False
2006-02-21,0,2,0,0,43,False
2006-02-22,9,0,0,2,56,False
2006-02-23,7,0,0,0,61,False
2006-02-24,2,0,0,2,50,False
2006-02-25,3,0,0,0,87,False
2006-02-26,3,0,0,3,70,False
2006-02-27,5,0,0,0,61,False
2006-02-28,2,2,0,0,45,False
2006-03-01,5,0,0,2,58,False
2006-03-02,5,2,0,2,53,False
2006-03-03,2,0,0,0,63,False
2006-03-04,3,3,0,0,78,False
2006-03-05,6,0,0,3,72,False
2006-03-06,0,0,0,0,49,False
2006-03-07,0,2,0,0,50,False
2006-03-08,5,0,0,0,55,False
2006-03-09,2,0,0,2,61,False
2006-03-10,6,0,0,0,47,False
2006-03-11,3,0,0,0,59,False
2006-03-12,3,0,0,0,73,False
2006-03-13,4,0,0,0,45,False
2006-03-14,2,2,0,0,66,False
2006-03-15,5,0,0,4,54,False
2006-03-16,4,0,0,0,34,False
2006-03-17,2,0,0,0,40,False
2006-03-18,6,0,0,0,65,False
2006-03-19,3,0,0,0,39,False
2006-03-20,5,0,0,0,46,False
2006-03-21,2,0,0,0,46,False
2006-03-22,7,0,0,2,40,False
2006-03-23,2,0,0,0,48,False
2006-03-24,4,0,0,0,36,False
2006-03-25,3,3,0,0,91,False
2006-03-26,0,0,0,0,64,False
2006-03-27,3,0,0,0,42,False
2006-03-28,3,0,0,0,44,False
2006-03-29,0,0,0,0,45,False
2006-03-30,0,0,0,2,41,False
2006-03-31,2,0,0,0,60,False
2006-04-01,3,0,0,0,71,False
2006-04-02,0,0,0,0,34,False
2006-04-03,3,0,0,2,58,False
2006-04-04,3,0,0,0,57,False
2006-04-05,3,2,0,0,47,False
2006-04-06,4,0,0,0,55,False
2006-04-07,6,0,0,2,41,False
2006-04-08,3,0,0,0,87,False
2006-04-09,0,3,0,3,65,False
2006-04-10,5,0,0,0,60,False
2006-04-11,7,0,0,0,59,False
2006-04-12,5,0,0,0,66,False
2006-04-13,0,0,0,0,48,False
2006-04-14,4,0,0,0,61,False
2006-04-15,3,0,0,0,44,False
2006-04-16,0,0,0,0,61,False
2006-04-17,4,0,0,0,57,False
2006-04-18,3,0,0,0,57,False
2006-04-19,7,0,0,0,67,False
2006-04-20,11,2,0,0,69,False
2006-04-21,0,0,0,0,45,False
2006-04-22,0,0,0,0,61,False
2006-04-23,5,0,0,0,79,False
2006-04-24,3,2,0,2,52,False
2006-04-25,2,0,0,0,55,False
2006-04-26,2,0,0,0,54,False
2006-04-27,2,0,0,0,44,False
2006-04-28,2,0,0,0,49,False
2006-04-29,6,0,0,0,75,False
2006-04-30,8,0,0,0,100,False
2006-05-01,0,0,0,2,46,False
2006-05-02,2,0,0,0,54,False
2006-05-03,0,2,0,0,61,False
2006-05-04,3,0,0,0,50,False
2006-05-05,4,0,0,0,48,False
2006-05-06,0,0,0,3,61,False
2006-05-07,6,3,0,0,69,False
2006-05-08,2,0,0,0,59,False
2006-05-09,2,0,0,2,60,False
2006-05-10,2,2,0,0,75,False
2006-05-11,3,0,0,2,44,False
2006-05-12,4,0,0,0,58,False
2006-05-13,0,0,0,0,69,False
2006-05-14,3,0,0,0,46,False
2006-05-15,5,0,0,0,48,False
2006-05-16,2,0,0,0,59,False
2006-05-17,2,2,0,3,31,False
2006-05-18,2,0,0,0,47,False
2006-05-19,4,2,0,0,47,False
2006-05-20,3,0,0,0,59,False
2006-05-21,0,0,0,0,63,False
2006-05-22,0,0,0,2,60,False
2006-05-23,7,2,0,2,48,False
2006-05-24,0,0,0,0,44,False
2006-05-25,0,0,0,0,47,False
2006-05-26,4,0,0,0,53,False
2006-05-27,0,0,0,0,57,False
2006-05-28,0,3,0,0,37,False
2006-05-29,6,0,0,0,71,False
2006-05-30,4,0,0,0,55,False
2006-05-31,5,2,0,0,54,False
2006-06-01,0,0,0,0,59,False
2006-06-02,0,0,0,0,50,False
2006-06-03,3,0,0,0,40,False
2006-06-04,0,0,0,0,64,False
2006-06-05,0,0,0,0,49,False
2006-06-06,2,0,0,0,65,False
2006-06-07,0,0,0,0,58,False
2006-06-08,5,0,0,0,47,False
2006-06-09,2,0,0,0,55,False
2006-06-10,6,0,0,0,72,False
2006-06-11,3,0,0,0,62,False
2006-06-12,0,0,0,0,43,False
2006-06-13,4,0,0,0,61,False
2006-06-14,0,0,0,0,52,False
2006-06-15,4,0,0,0,49,False
2006-06-16,4,0,0,0,40,False
2006-06-17,0,0,0,0,70,False
2006-06-18,3,0,0,0,72,False
2006-06-19,2,0,0,0,49,False
2006-06-20,2,0,0,0,75,False
2006-06-21,0,0,0,0,52,False
2006-06-22,2,0,0,0,62,False
2006-06-23,0,0,0,0,46,False
2006-06-24,0,3,0,0,60,False
2006-06-25,3,0,0,0,45,False
2006-06-26,0,0,0,0,59,False
2006-06-27,7,2,0,0,38,False
2006-06-28,2,2,0,0,44,False
2006-06-29,6,0,0,0,51,False
2006-06-30,4,0,0,0,69,False
2006-07-01,0,0,0,0,36,False
2006-07-02,3,0,0,0,56,False
2006-07-03,2,0,0,0,59,False
2006-07-04,0,0,0,0,43,False
2006-07-05,6,0,0,0,57,False
2006-07-06,4,0,0,2,47,False
2006-07-07,2,0,0,0,60,False
2006-07-08,3,0,0,0,53,False
2006-07-09,0,0,0,0,57,False
2006-07-10,3,0,0,0,40,False
2006-07-11,7,0,0,0,42,False
2006-07-12,0,0,0,0,34,False
2006-07-13,2,0,0,0,48,False
2006-07-14,4,0,0,0,69,False
2006-07-15,0,0,0,0,63,False
2006-07-16,3,0,0,0,57,False
2006-07-17,3,0,0,0,42,False
2006-07-18,10,0,0,0,55,False
2006-07-19,3,2,0,2,47,False
2006-07-20,2,0,0,0,37,False
2006-07-21,4,0,0,0,55,False
2006-07-22,0,0,0,0,89,False
2006-07-23,0,3,0,0,41,False
2006-07-24,3,0,0,0,54,False
2006-07-25,3,0,0,0,70,False
2006-07-26,5,2,0,0,36,False
2006-07-27,2,0,0,0,62,False
2006-07-28,0,0,0,0,78,False
2006-07-29,0,0,0,0,69,False
2006-07-30,0,0,0,0,64,False
2006-07-31,2,0,0,0,45,False
2006-08-01,2,0,0,2,65,False
2006-08-02,0,3,0,0,60,False
2006-08-03,0,2,0,0,63,False
2006-08-04,4,2,0,0,24,False
2006-08-05,5,0,0,3,38,False
2006-08-06,0,0,0,0,47,False
2006-08-07,3,0,0,2,50,False
2006-08-08,2,0,0,0,67,False
2006-08-09,2,0,0,2,70,False
2006-08-10,3,0,0,0,49,False
2006-08-11,2,0,0,0,51,False
2006-08-12,3,0,0,0,57,False
2006-08-13,3,0,0,0,83,False
2006-08-14,2,0,0,0,39,False
2006-08-15,5,0,0,0,47,False
2006-08-16,5,0,0,0,56,False
2006-08-17,0,0,0,0,52,False
2006-08-18,4,2,0,0,49,False
2006-08-19,0,0,0,0,81,False
2006-08-20,3,3,0,0,75,False
2006-08-21,5,2,0,0,49,False
2006-08-22,2,0,0,0,41,False
2006-08-23,0,0,0,0,53,False
2006-08-24,0,0,0,0,40,False
2006-08-25,0,0,0,0,45,False
2006-08-26,3,0,0,0,35,False
2006-08-27,5,0,0,0,57,False
2006-08-28,2,0,0,0,52,False
2006-08-29,2,0,0,0,57,False
2006-08-30,6,2,0,0,51,False
2006-08-31,0,0,0,0,43,False
2006-09-01,2,0,0,0,51,False
2006-09-02,0,0,0,0,68,False
2006-09-03,5,0,3,0,51,False
2006-09-04,0,2,0,0,45,False
2006-09-05,2,0,0,0,49,False
2006-09-06,5,0,0,0,45,False
2006-09-07,2,2,0,0,38,False
2006-09-08,0,0,0,0,35,False
2006-09-09,5,0,0,0,54,False
2006-09-10,2,0,0,0,58,False
2006-09-11,0,0,0,0,28,False
2006-09-12,2,0,0,0,54,False
2006-09-13,3,0,0,0,40,False
2006-09-14,3,0,0,0,54,False
2006-09-15,5,0,0,0,44,False
2006-09-16,0,0,2,2,47,False
2006-09-17,2,0,0,0,76,False
2006-09-18,5,0,0,0,48,False
2006-09-19,6,0,0,0,43,False
2006-09-20,5,0,0,0,44,False
2006-09-21,2,0,0,0,66,False
2006-09-22,2,0,0,0,69,False
2006-09-23,5,0,0,0,43,False
2006-09-24,5,0,0,0,85,False
2006-09-25,2,0,0,0,46,False
2006-09-26,6,0,0,0,49,False
2006-09-27,0,0,0,0,49,False
2006-09-28,8,3,0,2,45,False
2006-09-29,2,0,0,0,47,False
2006-09-30,0,0,0,2,60,False
2006-10-01,5,0,0,0,60,False
2006-10-02,6,0,0,2,43,False
2006-10-03,0,0,0,0,42,False
2006-10-04,3,0,0,0,41,False
2006-10-05,3,0,0,0,32,False
2006-10-06,2,0,0,0,41,False
2006-10-07,2,0,0,0,69,False
2006-10-08,0,2,0,2,67,False
2006-10-09,3,0,0,0,56,False
2006-10-10,6,0,0,1,38,False
2006-10-11,3,0,0,0,40,False
2006-10-12,1,0,0,2,59,False
