date,hustle,hustler,inflation,jobless,laid,isPartial
2006-02-01,19,19,37,0,11,False
2006-02-02,26,20,31,0,4,False
2006-02-03,28,26,26,1,11,False
2006-02-04,23,49,21,3,14,False
2006-02-05,28,29,25,0,12,False
2006-02-06,17,23,23,0,7,False
2006-02-07,24,29,22,1,8,False
2006-02-08,19,20,30,0,12,False
2006-02-09,10,20,34,1,11,False
2006-02-10,27,27,24,0,13,False
2006-02-11,27,21,21,0,13,False
2006-02-12,36,25,16,0,12,False
2006-02-13,25,11,25,0,13,False
2006-02-14,19,21,26,0,10,False
2006-02-15,22,17,15,0,12,False
2006-02-16,10,13,31,0,11,False
2006-02-17,20,28,26,1,14,False
2006-02-18,20,34,23,0,8,False
2006-02-19,33,38,20,0,25,False
2006-02-20,22,21,22,2,9,False
2006-02-21,20,26,27,1,7,False
2006-02-22,16,20,28,0,8,False
2006-02-23,19,32,18,0,14,False
2006-02-24,22,20,16,0,9,False
2006-02-25,46,46,14,0,14,False
2006-02-26,34,29,20,0,12,False
2006-02-27,28,33,32,0,7,False
2006-02-28,27,22,24,1,10,False
2006-03-01,16,20,29,1,7,False
2006-03-02,20,34,33,1,15,False
2006-03-03,22,19,22,1,4,False
2006-03-04,26,36,17,0,14,False
2006-03-05,38,39,23,0,9,False
2006-03-06,100,27,29,0,8,False
2006-03-07,49,21,26,0,14,False
2006-03-08,35,22,27,0,9,False
2006-03-09,32,23,24,2,12,False
2006-03-10,18,20,38,0,6,False
2006-03-11,29,32,17,0,11,False
2006-03-12,32,37,26,0,11,False
2006-03-13,24,22,29,0,12,False
2006-03-14,14,25,22,0,6,False
2006-03-15,12,24,20,0,12,False
2006-03-16,22,17,23,0,4,False
2006-03-17,17,23,24,1,8,False
2006-03-18,23,26,19,0,16,False
2006-03-19,18,30,12,2,17,False
2006-03-20,33,24,23,3,12,False
2006-03-21,20,18,29,1,6,False
2006-03-22,20,31,18,0,9,False
2006-03-23,20,28,21,0,13,False
2006-03-24,17,27,29,2,10,False
2006-03-25,21,32,33,0,11,False
2006-03-26,32,33,29,2,14,False
2006-03-27,21,35,32,0,12,False
2006-03-28,17,25,36,1,11,False
2006-03-29,18,25,28,1,5,False
2006-03-30,16,30,24,1,9,False
2006-03-31,13,21,27,0,9,False
2006-04-01,23,66,26,0,8,False
2006-04-02,29,46,26,0,12,False
2006-04-03,18,30,27,0,12,False
2006-04-04,13,24,22,0,12,False
2006-04-05,14,16,24,0,15,False
2006-04-06,12,23,29,0,14,False
2006-04-07,13,34,36,0,16,False
2006-04-08,29,50,23,0,11,False
2006-04-09,20,39,20,0,6,False
2006-04-10,19,24,39,0,6,False
2006-04-11,13,25,31,0,10,False
2006-04-12,10,8,28,0,11,False
2006-04-13,16,18,26,0,11,False
2006-04-14,10,27,23,0,13,False
2006-04-15,25,27,18,0,19,False
2006-04-16,20,29,22,0,13,False
2006-04-17,10,15,40,1,5,False
2006-04-18,11,26,30,0,13,False
2006-04-19,19,21,40,0,13,False
2006-04-20,20,22,31,0,7,False
2006-04-21,19,23,26,0,7,False
2006-04-22,12,21,20,0,12,False
2006-04-23,21,43,30,1,7,False
2006-04-24,12,22,25,0,8,False
2006-04-25,17,22,26,0,14,False
2006-04-26,7,17,35,0,11,False
2006-04-27,10,20,44,3,11,False
2006-04-28,12,31,29,0,12,False
2006-04-29,16,39,28,0,9,False
2006-04-30,23,39,41,0,15,False
2006-05-01,19,22,27,0,10,False
2006-05-02,15,36,38,1,16,False
2006-05-03,13,20,30,0,11,False
2006-05-04,21,19,35,0,7,False
2006-05-05,14,20,31,0,9,False
2006-05-06,17,32,33,3,14,False
2006-05-07,27,36,27,0,11,False
2006-05-08,17,19,28,0,9,False
2006-05-09,15,23,25,0,8,False
2006-05-10,13,23,29,1,14,False
2006-05-11,8,18,24,1,5,False
2006-05-12,13,18,33,0,11,False
2006-05-13,16,34,17,0,13,False
2006-05-14,25,37,21,0,14,False
2006-05-15,10,16,26,1,11,False
2006-05-16,18,28,22,0,7,False
2006-05-17,14,24,47,0,7,False
2006-05-18,10,23,46,0,14,False
2006-05-19,14,11,27,0,14,False
2006-05-20,13,32,23,0,8,False
2006-05-21,24,44,25,0,13,False
2006-05-22,12,25,41,0,8,False
2006-05-23,11,15,22,0,6,False
2006-05-24,8,23,24,1,11,False
2006-05-25,8,30,21,1,13,False
2006-05-26,20,30,21,0,1,False
2006-05-27,24,27,29,0,22,False
2006-05-28,13,41,24,0,20,False
2006-05-29,16,33,22,0,17,False
2006-05-30,9,19,26,0,7,False
2006-05-31,8,24,23,0,12,False
2006-06-01,11,36,29,0,11,False
2006-06-02,13,22,23,1,8,False
2006-06-03,12,33,27,2,12,False
2006-06-04,22,30,35,3,18,False
2006-06-05,14,15,35,0,12,False
2006-06-06,8,19,31,0,5,False
2006-06-07,12,29,25,0,12,False
2006-06-08,12,33,21,0,5,False
2006-06-09,9,31,24,0,9,False
2006-06-10,5,32,17,0,14,False
2006-06-11,29,36,15,0,6,False
2006-06-12,7,28,28,1,9,False
2006-06-13,9,20,31,0,12,False
2006-06-14,15,35,36,0,10,False
