date,prosper,prosperity,isPartial
2006-10-13,24,11,False
2006-10-14,24,32,False
2006-10-15,15,38,False
2006-10-16,14,29,False
2006-10-17,21,17,False
2006-10-18,7,33,False
2006-10-19,10,15,False
2006-10-20,10,13,False
2006-10-21,4,12,False
2006-10-22,7,34,False
2006-10-23,7,14,False
2006-10-24,12,24,False
2006-10-25,12,12,False
2006-10-26,12,29,False
2006-10-27,28,13,False
2006-10-28,11,11,False
2006-10-29,4,19,False
2006-10-30,14,24,False
2006-10-31,17,26,False
2006-11-01,15,20,False
2006-11-02,21,14,False
2006-11-03,8,23,False
2006-11-04,18,15,False
2006-11-05,0,22,False
2006-11-06,5,14,False
2006-11-07,9,18,False
2006-11-08,16,13,False
2006-11-09,5,10,False
2006-11-10,13,31,False
2006-11-11,4,14,False
2006-11-12,7,14,False
2006-11-13,5,23,False
2006-11-14,11,18,False
2006-11-15,14,16,False
2006-11-16,19,14,False
2006-11-17,12,17,False
2006-11-18,18,11,False
2006-11-19,11,14,False
2006-11-20,9,19,False
2006-11-21,7,7,False
2006-11-22,3,8,False
2006-11-23,24,4,False
2006-11-24,21,7,False
2006-11-25,8,30,False
2006-11-26,11,4,False
2006-11-27,20,16,False
2006-11-28,17,15,False
2006-11-29,11,22,False
2006-11-30,11,13,False
2006-12-01,9,19,False
2006-12-02,10,17,False
2006-12-03,10,17,False
2006-12-04,13,9,False
2006-12-05,11,13,False
2006-12-06,9,29,False
2006-12-07,9,18,False
2006-12-08,16,9,False
2006-12-09,10,17,False
2006-12-10,10,20,False
2006-12-11,11,20,False
2006-12-12,26,19,False
2006-12-13,11,42,False
2006-12-14,14,16,False
2006-12-15,2,37,False
2006-12-16,4,11,False
2006-12-17,11,15,False
2006-12-18,24,12,False
2006-12-19,7,14,False
2006-12-20,7,15,False
2006-12-21,15,23,False
2006-12-22,3,11,False
2006-12-23,8,20,False
2006-12-24,13,17,False
2006-12-25,0,15,False
2006-12-26,10,22,False
2006-12-27,5,16,False
2006-12-28,8,11,False
2006-12-29,23,14,False
2006-12-30,4,11,False
2006-12-31,4,26,False
2007-01-01,8,55,False
2007-01-02,12,36,False
2007-01-03,9,65,False
2007-01-04,23,100,False
2007-01-05,7,39,False
2007-01-06,3,36,False
2007-01-07,3,27,False
2007-01-08,7,42,False
2007-01-09,6,37,False
2007-01-10,9,29,False
2007-01-11,13,55,False
2007-01-12,14,23,False
2007-01-13,13,36,False
2007-01-14,13,20,False
2007-01-15,17,17,False
2007-01-16,13,32,False
2007-01-17,11,30,False
