date,boom,breadwinner,buy,capitalize,charitable,isPartial
2005-03-12,3,0,46,0,1,False
2005-03-13,2,0,50,0,1,False
2005-03-14,2,0,39,0,1,False
2005-03-15,2,0,35,0,1,False
2005-03-16,1,0,38,0,1,False
2005-03-17,1,0,36,0,1,False
2005-03-18,2,0,38,0,1,False
2005-03-19,2,0,45,0,1,False
2005-03-20,3,0,52,0,1,False
2005-03-21,1,0,36,0,1,False
2005-03-22,2,0,37,0,1,False
2005-03-23,2,0,37,0,1,False
2005-03-24,2,0,42,0,0,False
2005-03-25,1,0,48,0,1,False
2005-03-26,2,0,49,0,1,False
2005-03-27,2,0,53,0,1,False
2005-03-28,2,0,45,0,1,False
2005-03-29,1,0,37,0,1,False
2005-03-30,2,0,36,0,1,False
2005-03-31,2,0,36,0,0,False
2005-04-01,1,0,36,0,1,False
2005-04-02,2,0,45,0,0,False
2005-04-03,2,0,44,0,1,False
2005-04-04,2,0,45,0,1,False
2005-04-05,0,0,0,0,0,True
2005-04-06,1,0,34,0,1,False
2005-04-07,2,0,37,0,1,False
2005-04-08,2,0,40,0,1,False
2005-04-09,2,0,45,0,1,False
2005-04-10,2,0,52,0,1,False
2005-04-11,2,0,37,0,1,False
2005-04-12,2,0,38,0,1,False
2005-04-13,2,0,35,0,1,False
2005-04-14,2,0,37,0,1,False
2005-04-15,2,0,36,0,1,False
2005-04-16,2,0,43,0,0,False
2005-04-17,2,0,47,0,0,False
2005-04-18,2,0,37,0,1,False
2005-04-19,2,0,37,0,1,False
2005-04-20,2,0,37,0,1,False
2005-04-21,2,0,36,0,1,False
2005-04-22,2,0,39,0,0,False
2005-04-23,2,0,45,0,0,False
2005-04-24,2,0,54,0,1,False
2005-04-25,3,0,40,0,1,False
2005-04-26,2,0,38,0,1,False
2005-04-27,3,0,36,0,1,False
2005-04-28,2,0,35,0,1,False
2005-04-29,2,0,38,0,1,False
2005-04-30,2,0,45,0,1,False
2005-05-01,3,0,46,0,0,False
2005-05-02,2,0,40,0,1,False
2005-05-03,2,0,38,0,1,False
2005-05-04,2,0,39,0,1,False
2005-05-05,2,0,36,0,1,False
2005-05-06,3,0,37,0,1,False
2005-05-07,1,0,45,0,0,False
2005-05-08,2,0,46,0,0,False
2005-05-09,2,0,40,0,1,False
2005-05-10,2,0,37,0,1,False
2005-05-11,1,0,38,0,0,False
2005-05-12,2,0,35,0,0,False
2005-05-13,2,0,40,0,0,False
2005-05-14,3,0,51,0,1,False
2005-05-15,2,0,48,0,0,False
2005-05-16,2,0,39,0,0,False
2005-05-17,2,0,41,0,1,False
2005-05-18,2,0,38,0,1,False
2005-05-19,2,0,39,0,0,False
2005-05-20,3,0,37,0,1,False
2005-05-21,2,0,45,0,0,False
2005-05-22,2,0,54,0,1,False
2005-05-23,1,0,39,0,1,False
2005-05-24,2,0,39,0,0,False
2005-05-25,2,0,41,0,1,False
2005-05-26,3,0,39,0,1,False
2005-05-27,3,0,44,0,0,False
2005-05-28,3,0,52,0,0,False
2005-05-29,3,0,48,0,0,False
2005-05-30,2,0,49,0,0,False
2005-05-31,2,0,40,0,1,False
2005-06-01,2,0,39,0,1,False
2005-06-02,3,0,35,0,1,False
2005-06-03,3,0,39,0,0,False
2005-06-04,3,0,51,0,0,False
2005-06-05,3,0,53,0,0,False
2005-06-06,3,0,40,0,1,False
2005-06-07,2,0,43,0,1,False
