date,costliness,costly,debtor,default,depression,isPartial
2007-04-01,0,1,0,66,77,False
2007-04-02,0,0,1,59,68,False
2007-04-03,0,0,0,72,87,False
2007-04-04,0,1,1,75,71,False
2007-04-05,0,0,1,71,82,False
2007-04-06,0,0,1,73,54,False
2007-04-07,0,0,0,60,60,False
2007-04-08,0,1,1,56,79,False
2007-04-09,0,1,0,52,78,False
2007-04-10,0,1,1,63,83,False
2007-04-11,0,0,0,72,88,False
2007-04-12,0,0,0,69,80,False
2007-04-13,0,2,0,67,64,False
2007-04-14,0,0,0,57,57,False
2007-04-15,0,0,0,57,82,False
2007-04-16,0,0,1,58,82,False
2007-04-17,0,0,1,72,80,False
2007-04-18,0,0,1,60,74,False
2007-04-19,0,0,0,64,76,False
2007-04-20,0,0,1,61,75,False
2007-04-21,0,0,0,63,48,False
2007-04-22,0,0,1,49,68,False
2007-04-23,0,0,2,54,82,False
2007-04-24,0,0,1,74,91,False
2007-04-25,0,0,0,62,86,False
2007-04-26,0,0,0,68,89,False
2007-04-27,0,0,1,65,73,False
2007-04-28,0,1,1,55,64,False
2007-04-29,0,0,1,44,79,False
2007-04-30,0,1,0,59,85,False
2007-05-01,0,1,1,70,85,False
2007-05-02,0,0,1,70,83,False
2007-05-03,0,0,0,78,82,False
2007-05-04,0,0,0,85,77,False
2007-05-05,0,1,0,74,68,False
2007-05-06,0,1,1,78,82,False
2007-05-07,0,0,1,68,93,False
2007-05-08,0,1,1,96,79,False
2007-05-09,0,0,1,72,81,False
2007-05-10,0,0,1,71,81,False
2007-05-11,0,0,0,70,71,False
2007-05-12,0,0,0,56,63,False
2007-05-13,0,0,1,58,71,False
2007-05-14,0,0,0,64,92,False
2007-05-15,0,0,1,67,75,False
2007-05-16,0,0,0,65,78,False
2007-05-17,0,0,0,68,73,False
2007-05-18,0,2,1,68,62,False
2007-05-19,0,2,2,70,56,False
2007-05-20,0,1,1,61,80,False
2007-05-21,0,2,0,67,79,False
2007-05-22,0,1,0,73,71,False
2007-05-23,0,1,1,63,61,False
2007-05-24,0,1,0,74,65,False
2007-05-25,0,0,1,62,62,False
2007-05-26,0,0,0,63,44,False
2007-05-27,0,0,0,72,53,False
2007-05-28,0,0,1,66,76,False
2007-05-29,0,0,0,64,78,False
2007-05-30,0,0,0,68,70,False
2007-05-31,0,0,0,74,65,False
2007-06-01,0,0,0,67,60,False
2007-06-02,0,0,1,50,51,False
2007-06-03,0,1,2,67,83,False
2007-06-04,0,0,0,71,70,False
2007-06-05,0,1,1,67,68,False
2007-06-06,0,0,2,80,62,False
2007-06-07,0,1,1,75,57,False
2007-06-08,0,0,1,76,58,False
2007-06-09,0,0,1,71,54,False
2007-06-10,0,0,1,67,70,False
2007-06-11,0,1,3,67,61,False
2007-06-12,0,1,1,73,61,False
2007-06-13,0,0,0,73,64,False
2007-06-14,0,2,0,77,58,False
2007-06-15,0,0,0,81,51,False
2007-06-16,0,1,0,70,57,False
2007-06-17,0,0,1,76,63,False
2007-06-18,0,0,0,79,46,False
2007-06-19,0,0,1,80,48,False
2007-06-20,0,1,1,82,59,False
2007-06-21,0,0,1,90,33,False
2007-06-22,0,0,0,87,39,False
2007-06-23,0,0,0,67,54,False
2007-06-24,0,1,0,66,53,False
2007-06-25,0,0,1,79,57,False
2007-06-26,0,2,0,77,56,False
2007-06-27,0,0,1,76,52,False
2007-06-28,0,0,1,92,54,False
2007-06-29,0,0,0,80,44,False
2007-06-30,0,0,0,71,49,False
2007-07-01,0,1,1,60,41,False
2007-07-02,0,1,1,76,48,False
2007-07-03,0,0,0,79,46,False
2007-07-04,0,1,1,68,57,False
2007-07-05,0,1,0,74,58,False
2007-07-06,0,0,1,94,54,False
2007-07-07,0,0,1,72,50,False
2007-07-08,0,0,0,64,53,False
2007-07-09,0,0,0,78,50,False
