date,destitute,extravagant,fire,gamble,hole,isPartial
2004-09-11,0,0,72,2,12,False
2004-09-12,0,0,73,1,16,False
2004-09-13,0,0,73,3,9,False
2004-09-14,0,0,69,3,11,False
2004-09-15,0,0,74,5,14,False
2004-09-16,0,0,78,2,13,False
2004-09-17,0,0,70,8,12,False
2004-09-18,0,0,85,4,18,False
2004-09-19,0,0,89,5,16,False
2004-09-20,0,0,78,2,14,False
2004-09-21,0,0,73,5,11,False
2004-09-22,0,0,67,4,12,False
2004-09-23,0,0,73,3,10,False
2004-09-24,0,0,75,7,11,False
2004-09-25,0,0,68,4,17,False
2004-09-26,0,0,80,1,16,False
2004-09-27,0,0,77,3,12,False
2004-09-28,0,0,64,3,11,False
2004-09-29,0,0,74,3,10,False
2004-09-30,0,0,74,3,13,False
2004-10-01,0,0,72,3,14,False
2004-10-02,0,0,73,2,15,False
2004-10-03,0,0,87,3,15,False
2004-10-04,0,0,69,2,14,False
2004-10-05,0,0,75,3,13,False
2004-10-06,0,0,74,3,10,False
2004-10-07,0,0,75,4,15,False
2004-10-08,0,1,68,3,13,False
2004-10-09,0,0,81,2,12,False
2004-10-10,0,0,80,3,12,False
2004-10-11,0,0,82,4,10,False
2004-10-12,0,1,78,7,21,False
2004-10-13,0,0,78,4,7,False
2004-10-14,0,0,80,2,12,False
2004-10-15,0,0,67,3,12,False
2004-10-16,0,0,83,0,14,False
2004-10-17,0,0,79,3,11,False
2004-10-18,0,0,74,4,12,False
2004-10-19,0,0,76,4,13,False
2004-10-20,0,0,68,2,13,False
2004-10-21,0,0,68,3,14,False
2004-10-22,0,0,69,3,14,False
2004-10-23,0,0,67,2,11,False
2004-10-24,0,0,89,4,13,False
2004-10-25,0,0,85,2,11,False
2004-10-26,0,0,82,3,12,False
2004-10-27,0,0,75,3,10,False
2004-10-28,0,1,67,2,13,False
2004-10-29,0,0,62,2,13,False
2004-10-30,0,1,75,7,11,False
2004-10-31,0,0,70,1,15,False
2004-11-01,0,0,67,3,14,False
2004-11-02,0,0,64,2,10,False
2004-11-03,0,0,60,2,8,False
2004-11-04,0,0,63,2,16,False
2004-11-05,0,0,74,3,10,False
2004-11-06,0,0,67,2,11,False
2004-11-07,0,0,77,3,12,False
2004-11-08,0,0,72,3,12,False
2004-11-09,0,0,0,0,0,False
2004-11-10,0,0,65,3,12,False
2004-11-11,0,0,69,3,12,False
2004-11-12,0,0,72,3,11,False
2004-11-13,0,0,69,1,20,False
2004-11-14,0,0,68,3,17,False
2004-11-15,0,0,78,4,13,False
2004-11-16,0,0,71,4,13,False
2004-11-17,0,0,68,5,10,False
2004-11-18,0,0,63,2,11,False
2004-11-19,0,0,66,6,13,False
2004-11-20,0,0,78,2,13,False
2004-11-21,0,0,70,4,14,False
2004-11-22,0,0,64,3,11,False
2004-11-23,0,0,75,3,15,False
2004-11-24,0,0,60,2,12,False
2004-11-25,0,0,59,2,10,False
2004-11-26,0,0,85,3,14,False
2004-11-27,0,0,81,2,10,False
2004-11-28,0,0,79,1,13,False
2004-11-29,0,0,74,3,13,False
2004-11-30,0,0,65,5,11,False
2004-12-01,0,0,73,3,12,False
2004-12-02,0,0,72,3,9,False
2004-12-03,0,0,70,3,12,False
2004-12-04,0,0,81,3,13,False
2004-12-05,0,0,67,2,14,False
2004-12-06,0,0,72,3,11,False
2004-12-07,0,0,84,3,11,False
2004-12-08,0,0,74,2,14,False
2004-12-09,0,0,66,2,10,False
2004-12-10,0,0,72,3,12,False
2004-12-11,0,0,75,3,13,False
2004-12-12,0,0,65,1,15,False
2004-12-13,0,0,69,3,11,False
2004-12-14,0,0,68,3,11,False
2004-12-15,0,0,68,3,15,False
2004-12-16,0,0,77,2,11,False
2004-12-17,0,0,82,3,14,False
2004-12-18,0,0,70,0,14,False
2004-12-19,0,0,66,1,11,False
2004-12-20,0,0,75,4,16,False
2004-12-21,0,0,61,2,10,False
2004-12-22,0,0,65,1,12,False
2004-12-23,0,0,60,1,17,False
2004-12-24,0,0,74,2,13,False
2004-12-25,0,0,72,1,16,False
2004-12-26,0,0,77,1,14,False
2004-12-27,0,0,63,1,14,False
2004-12-28,0,0,76,1,12,False
2004-12-29,0,0,71,1,11,False
2004-12-30,0,0,71,2,13,False
