date,boom,breadwinner,buy,capitalize,charitable,isPartial
2005-09-18,2,0,44,0,1,False
2005-09-19,2,0,34,0,1,False
2005-09-20,1,0,36,0,1,False
2005-09-21,1,0,34,0,1,False
2005-09-22,2,0,34,0,0,False
2005-09-23,2,0,32,0,0,False
2005-09-24,3,0,38,0,0,False
2005-09-25,2,0,45,0,0,False
2005-09-26,2,0,36,0,1,False
2005-09-27,2,0,36,0,1,False
2005-09-28,2,0,36,0,0,False
2005-09-29,1,0,33,0,0,False
2005-09-30,2,0,34,0,1,False
2005-10-01,3,0,43,0,1,False
2005-10-02,2,0,44,0,0,False
2005-10-03,2,0,35,0,0,False
2005-10-04,2,0,37,0,1,False
2005-10-05,1,0,35,0,1,False
2005-10-06,2,0,37,0,1,False
2005-10-07,2,0,34,0,1,False
2005-10-08,2,0,42,0,0,False
2005-10-09,2,0,49,0,0,False
2005-10-10,2,0,39,0,1,False
2005-10-11,2,0,35,0,1,False
2005-10-12,2,0,33,0,1,False
2005-10-13,2,0,35,0,1,False
2005-10-14,2,0,34,0,0,False
2005-10-15,3,0,42,0,0,False
2005-10-16,2,0,45,0,1,False
2005-10-17,2,0,36,0,1,False
2005-10-18,2,0,37,0,1,False
2005-10-19,2,0,35,0,1,False
2005-10-20,2,0,34,0,1,False
2005-10-21,2,0,34,0,1,False
2005-10-22,2,0,43,0,0,False
2005-10-23,2,0,46,0,1,False
2005-10-24,2,0,36,0,1,False
2005-10-25,2,0,37,0,1,False
2005-10-26,2,0,37,0,1,False
2005-10-27,2,0,35,0,1,False
2005-10-28,2,0,35,0,0,False
2005-10-29,3,0,45,0,1,False
2005-10-30,3,0,42,0,0,False
2005-10-31,2,0,35,0,1,False
2005-11-01,2,0,39,0,1,False
2005-11-02,2,0,34,0,1,False
2005-11-03,2,0,34,0,1,False
2005-11-04,2,0,37,0,0,False
2005-11-05,2,0,44,0,0,False
2005-11-06,1,0,46,0,1,False
2005-11-07,1,0,36,0,1,False
2005-11-08,2,0,36,0,1,False
2005-11-09,2,0,38,0,1,False
2005-11-10,3,0,35,0,1,False
2005-11-11,2,0,38,0,1,False
2005-11-12,2,0,46,0,0,False
2005-11-13,3,0,50,0,0,False
2005-11-14,2,0,43,0,1,False
2005-11-15,2,0,41,0,1,False
2005-11-16,2,0,40,0,1,False
2005-11-17,2,0,43,0,1,False
2005-11-18,2,0,41,0,1,False
2005-11-19,2,0,54,0,0,False
2005-11-20,3,0,57,0,1,False
2005-11-21,2,0,50,0,1,False
2005-11-22,2,0,61,0,1,False
2005-11-23,2,0,59,0,0,False
2005-11-24,3,0,76,0,0,False
2005-11-25,2,0,100,0,0,False
2005-11-26,2,0,69,0,0,False
2005-11-27,2,0,68,0,0,False
2005-11-28,2,0,55,0,1,False
2005-11-29,2,0,49,0,1,False
2005-11-30,1,0,45,0,1,False
2005-12-01,1,0,48,0,1,False
2005-12-02,2,0,45,0,1,False
2005-12-03,2,0,54,0,0,False
2005-12-04,2,0,60,0,1,False
2005-12-05,2,0,51,0,1,False
2005-12-06,2,0,46,0,1,False
2005-12-07,2,0,48,0,1,False
2005-12-08,2,0,50,0,1,False
2005-12-09,2,0,48,0,1,False
2005-12-10,2,0,63,0,0,False
2005-12-11,2,0,64,0,1,False
2005-12-12,2,0,53,0,1,False
2005-12-13,2,0,53,0,1,False
2005-12-14,2,0,51,0,1,False
2005-12-15,2,0,54,0,1,False
2005-12-16,2,0,55,0,1,False
2005-12-17,2,0,70,0,0,False
2005-12-18,2,0,73,0,1,False
2005-12-19,2,0,62,0,1,False
2005-12-20,2,0,58,0,1,False
2005-12-21,2,0,57,0,1,False
2005-12-22,2,0,57,0,1,False
2005-12-23,2,0,62,0,1,False
2005-12-24,2,0,57,0,0,False
2005-12-25,1,0,53,0,0,False
2005-12-26,2,0,80,0,0,False
2005-12-27,2,0,62,0,1,False
2005-12-28,1,0,50,0,1,False
2005-12-29,2,0,52,0,1,False
2005-12-30,2,0,52,0,1,False
2005-12-31,3,0,55,0,1,False
2006-01-01,2,0,56,0,1,False
2006-01-02,2,0,50,0,0,False
2006-01-03,2,0,43,0,1,False
2006-01-04,1,0,42,0,1,False
2006-01-05,1,0,37,0,1,False
2006-01-06,1,0,38,0,1,False
2006-01-07,2,0,46,0,0,False
2006-01-08,3,0,49,0,0,False
2006-01-09,1,0,42,0,0,False
2006-01-10,2,0,38,0,1,False
2006-01-11,2,0,38,0,1,False
2006-01-12,2,0,37,0,1,False
2006-01-13,2,0,40,0,0,False
2006-01-14,2,0,44,0,0,False
2006-01-15,2,0,53,0,0,False
2006-01-16,1,0,41,0,0,False
2006-01-17,2,0,36,0,1,False
2006-01-18,2,0,38,0,1,False
2006-01-19,2,0,36,0,1,False
2006-01-20,2,0,37,0,1,False
2006-01-21,2,0,44,0,1,False
2006-01-22,2,0,45,0,0,False
2006-01-23,2,0,37,0,1,False
2006-01-24,2,0,37,0,1,False
2006-01-25,2,0,36,0,0,False
2006-01-26,2,0,36,0,1,False
2006-01-27,2,0,36,0,1,False
2006-01-28,3,0,44,0,0,False
2006-01-29,2,0,46,0,1,False
2006-01-30,2,0,37,0,1,False
2006-01-31,2,0,34,0,1,False
2006-02-01,2,0,35,0,1,False
2006-02-02,2,0,37,0,0,False
2006-02-03,1,0,36,0,1,False
2006-02-04,2,0,45,0,1,False
2006-02-05,2,0,46,0,1,False
2006-02-06,2,0,38,0,1,False
2006-02-07,2,0,34,0,1,False
2006-02-08,2,0,37,0,1,False
2006-02-09,1,0,37,0,1,False
2006-02-10,2,0,35,0,0,False
2006-02-11,2,0,45,0,0,False
2006-02-12,2,0,44,0,1,False
2006-02-13,2,0,36,0,1,False
2006-02-14,1,0,35,0,1,False
2006-02-15,1,0,34,0,1,False
2006-02-16,2,0,33,0,1,False
