date,prosper,prosperity,isPartial
2014-04-09,33,45,False
2014-04-10,30,44,False
2014-04-11,33,33,False
2014-04-12,22,32,False
2014-04-13,27,36,False
2014-04-14,20,46,False
2014-04-15,21,41,False
2014-04-16,28,42,False
2014-04-17,25,43,False
2014-04-18,22,36,False
2014-04-19,19,34,False
2014-04-20,23,22,False
2014-04-21,30,49,False
2014-04-22,28,52,False
2014-04-23,26,43,False
2014-04-24,31,37,False
2014-04-25,26,55,False
2014-04-26,26,31,False
2014-04-27,16,35,False
2014-04-28,29,43,False
2014-04-29,26,49,False
2014-04-30,29,47,False
2014-05-01,24,54,False
2014-05-02,30,43,False
2014-05-03,20,34,False
2014-05-04,27,22,False
2014-05-05,36,46,False
2014-05-06,27,39,False
2014-05-07,25,38,False
2014-05-08,35,39,False
2014-05-09,24,41,False
2014-05-10,26,24,False
2014-05-11,19,32,False
2014-05-12,24,41,False
2014-05-13,32,52,False
2014-05-14,27,42,False
2014-05-15,26,47,False
2014-05-16,31,44,False
2014-05-17,30,25,False
2014-05-18,27,32,False
2014-05-19,34,35,False
2014-05-20,29,40,False
2014-05-21,28,42,False
2014-05-22,29,32,False
2014-05-23,29,44,False
2014-05-24,27,21,False
2014-05-25,13,28,False
2014-05-26,23,32,False
2014-05-27,35,42,False
2014-05-28,30,40,False
2014-05-29,27,44,False
2014-05-30,29,42,False
2014-05-31,27,28,False
2014-06-01,21,31,False
2014-06-02,28,40,False
2014-06-03,35,42,False
2014-06-04,30,32,False
2014-06-05,34,38,False
2014-06-06,24,38,False
2014-06-07,27,20,False
2014-06-08,21,23,False
2014-06-09,28,49,False
2014-06-10,32,37,False
2014-06-11,32,43,False
2014-06-12,25,46,False
2014-06-13,25,36,False
2014-06-14,17,29,False
2014-06-15,20,20,False
2014-06-16,25,43,False
2014-06-17,33,38,False
2014-06-18,28,32,False
2014-06-19,26,49,False
2014-06-20,30,40,False
2014-06-21,17,26,False
2014-06-22,14,22,False
