date,poverty,recession,crisis,bonus,entrepreneurial
2007-01-28,20.4235585425,12.5642839803,66.1708129183,49.0599716808,6.03949249709
2007-01-29,50.5214342892,4.1880946601,56.367729523,35.3688167931,6.03949249709
2007-01-30,41.9220412187,12.5642839803,57.5931149474,44.4962533849,6.03949249709
2007-01-31,63.420523895,6.28214199015,66.1708129183,39.932535089,0.0
2007-02-01,52.6712825569,10.4702366502,68.6215837671,42.214394237,2.0131641657
2007-02-02,40.8471170849,2.09404733005,57.5931149474,34.2278872192,0.0
2007-02-03,24.7232550777,2.09404733005,56.367729523,33.0869576452,2.0131641657
2007-02-04,37.6223446835,2.09404733005,35.536177308,51.3418308288,0.0
2007-02-05,41.9220412187,18.8464259704,64.9454274939,55.9055491246,4.0263283314
2007-02-06,50.5214342892,4.1880946601,66.1708129183,39.932535089,6.03949249709
2007-02-07,53.7462066907,0.0,64.9454274939,45.6371829589,4.0263283314
2007-02-08,42.9969653525,4.1880946601,63.7200420695,44.4962533849,8.05265666279
2007-02-09,35.4724964158,4.1880946601,60.0438857962,36.5097463671,2.0131641657
2007-02-10,46.221737754,2.09404733005,46.5646461277,30.8050984973,0.0
2007-02-11,47.2966618878,2.09404733005,61.2692712206,42.214394237,6.03949249709
2007-02-12,55.8960549583,10.4702366502,64.9454274939,39.932535089,8.05265666279
2007-02-13,45.1468136202,8.3761893202,74.7485108892,34.2278872192,6.03949249709
2007-02-14,42.9969653525,0.0,44.1138752789,23.9595210534,2.0131641657
2007-02-15,59.1208273597,4.1880946601,79.6500525868,39.932535089,6.03949249709
2007-02-16,45.1468136202,4.1880946601,66.1708129183,45.6371829589,8.05265666279
2007-02-17,20.4235585425,8.3761893202,39.2123335812,37.6506759411,2.0131641657
2007-02-18,25.7981792115,8.3761893202,58.8185003718,37.6506759411,0.0
2007-02-19,40.8471170849,2.09404733005,55.1423440986,29.6641689233,6.03949249709
2007-02-20,51.596358423,4.1880946601,58.8185003718,35.3688167931,6.03949249709
2007-02-21,51.596358423,6.28214199015,66.1708129183,36.5097463671,4.0263283314
2007-02-22,53.7462066907,8.3761893202,67.3961983427,43.3553238109,6.03949249709
2007-02-23,42.9969653525,10.4702366502,60.0438857962,44.4962533849,2.0131641657
2007-02-24,31.1727998806,2.09404733005,44.1138752789,37.6506759411,2.0131641657
2007-02-25,38.6972688173,10.4702366502,66.1708129183,39.932535089,2.0131641657
2007-02-26,55.8960549583,46.0690412611,67.3961983427,41.073464663,4.0263283314
2007-02-27,60.1957514936,83.761893202,71.072354616,34.2278872192,8.05265666279
2007-02-28,56.9709790921,56.5392779113,73.5231254648,36.5097463671,4.0263283314
2007-03-01,46.221737754,23.0345206305,61.2692712206,27.3823097753,6.03949249709
2007-03-02,33.3226481482,23.0345206305,66.1708129183,31.9460280712,4.0263283314
2007-03-03,27.9480274791,8.3761893202,39.2123335812,53.6236899767,8.05265666279
2007-03-04,46.221737754,16.7523786404,50.2408024009,49.0599716808,6.03949249709
2007-03-05,50.5214342892,16.7523786404,66.1708129183,42.214394237,0.0
2007-03-06,45.1468136202,16.7523786404,57.5931149474,39.932535089,8.05265666279
2007-03-07,58.0459032259,20.9404733005,66.1708129183,38.7916055151,10.0658208285
2007-03-08,58.0459032259,10.4702366502,64.9454274939,51.3418308288,6.03949249709
2007-03-09,45.1468136202,10.4702366502,42.8884898545,45.6371829589,2.0131641657
2007-03-10,38.6972688173,10.4702366502,49.0154169765,38.7916055151,6.03949249709
2007-03-11,37.6223446835,12.5642839803,66.1708129183,37.6506759411,0.0
2007-03-12,63.420523895,14.6583313103,73.5231254648,34.2278872192,0.0
2007-03-13,68.7951445641,8.3761893202,64.9454274939,27.3823097753,4.0263283314
2007-03-14,55.8960549583,8.3761893202,75.9738963136,44.4962533849,6.03949249709
2007-03-15,40.8471170849,18.8464259704,82.1008234357,42.214394237,4.0263283314
2007-03-16,35.4724964158,8.3761893202,53.9169586742,35.3688167931,4.0263283314
2007-03-17,17.198786141,6.28214199015,50.2408024009,41.073464663,2.0131641657
2007-03-18,38.6972688173,6.28214199015,47.7900315521,42.214394237,0.0
2007-03-19,52.6712825569,10.4702366502,72.2977400404,35.3688167931,2.0131641657
2007-03-20,48.3715860216,12.5642839803,71.072354616,43.3553238109,6.03949249709
2007-03-21,46.221737754,2.09404733005,66.1708129183,50.2009012548,8.05265666279
2007-03-22,60.1957514936,2.09404733005,80.8754380113,47.9190421068,10.0658208285
2007-03-23,51.596358423,6.28214199015,75.9738963136,46.7781125329,12.0789849942
2007-03-24,25.7981792115,6.28214199015,49.0154169765,36.5097463671,2.0131641657
2007-03-25,40.8471170849,0.0,50.2408024009,47.9190421068,2.0131641657
2007-03-26,47.2966618878,18.8464259704,67.3961983427,36.5097463671,2.0131641657
2007-03-27,51.596358423,12.5642839803,69.8469691915,31.9460280712,6.03949249709
2007-03-28,45.1468136202,14.6583313103,84.5515942845,36.5097463671,8.05265666279
2007-03-29,54.8211308245,27.2226152906,83.3262088601,43.3553238109,6.03949249709
2007-03-30,33.3226481482,6.28214199015,79.6500525868,51.3418308288,8.05265666279
2007-03-31,37.6223446835,2.09404733005,49.0154169765,36.5097463671,0.0
2007-04-01,35.4724964158,2.09404733005,60.0438857962,37.6506759411,0.0
2007-04-02,51.596358423,10.4702366502,87.0023651333,43.3553238109,2.0131641657
2007-04-03,48.3715860216,6.28214199015,67.3961983427,49.0599716808,2.0131641657
2007-04-04,40.8471170849,8.3761893202,85.7769797089,38.7916055151,8.05265666279
2007-04-05,47.2966618878,10.4702366502,69.8469691915,46.7781125329,6.03949249709
2007-04-06,19.3486344086,6.28214199015,67.3961983427,49.0599716808,4.0263283314
2007-04-07,36.5474205497,8.3761893202,63.7200420695,35.3688167931,0.0
2007-04-08,41.9220412187,2.09404733005,67.3961983427,30.8050984973,0.0
2007-04-09,62.3455997612,2.09404733005,69.8469691915,35.3688167931,0.0
2007-04-10,47.2966618878,6.28214199015,115.186229895,33.0869576452,6.03949249709
2007-04-11,52.6712825569,14.6583313103,95.5800631042,39.932535089,6.03949249709
2007-04-12,54.8211308245,6.28214199015,74.7485108892,37.6506759411,4.0263283314
2007-04-13,45.1468136202,8.3761893202,58.8185003718,44.4962533849,4.0263283314
2007-04-14,35.4724964158,6.28214199015,41.66310443,37.6506759411,0.0
2007-04-15,51.596358423,10.4702366502,69.8469691915,41.073464663,0.0
2007-04-16,54.8211308245,8.3761893202,90.6785214066,39.932535089,4.0263283314
2007-04-17,60.1957514936,12.5642839803,75.9738963136,49.0599716808,8.05265666279
2007-04-18,64.4954480288,8.3761893202,100.481604802,45.6371829589,6.03949249709
2007-04-19,58.0459032259,8.3761893202,64.9454274939,29.6641689233,6.03949249709
2007-04-20,40.8471170849,4.1880946601,75.9738963136,41.073464663,4.0263283314
2007-04-21,38.6972688173,0.0,52.6915732498,42.214394237,0.0
2007-04-22,60.1957514936,12.5642839803,64.9454274939,34.2278872192,2.0131641657
2007-04-23,59.1208273597,14.6583313103,83.3262088601,35.3688167931,6.03949249709
2007-04-24,69.8700686979,10.4702366502,88.2277505577,31.9460280712,0.0
2007-04-25,73.0948410993,16.7523786404,95.5800631042,45.6371829589,2.0131641657
2007-04-26,81.6942341698,8.3761893202,82.1008234357,35.3688167931,4.0263283314
2007-04-27,47.2966618878,14.6583313103,96.8054485286,43.3553238109,4.0263283314
2007-04-28,27.9480274791,10.4702366502,67.3961983427,30.8050984973,0.0
2007-04-29,68.7951445641,23.0345206305,62.4946566451,46.7781125329,2.0131641657
2007-04-30,68.7951445641,8.3761893202,102.932375651,33.0869576452,10.0658208285
2007-05-01,75.2446893669,12.5642839803,96.8054485286,39.932535089,4.0263283314
2007-05-02,50.5214342892,4.1880946601,87.0023651333,42.214394237,0.0
2007-05-03,54.8211308245,6.28214199015,79.6500525868,44.4962533849,6.03949249709
2007-05-04,49.4465101554,8.3761893202,89.4531359821,36.5097463671,8.05265666279
2007-05-05,54.8211308245,10.4702366502,63.7200420695,51.3418308288,2.0131641657
2007-05-06,47.2966618878,10.4702366502,69.8469691915,44.4962533849,0.0
2007-05-07,72.0199169655,4.1880946601,87.0023651333,44.4962533849,2.0131641657
2007-05-08,66.6452962964,8.3761893202,98.030833953,36.5097463671,0.0
2007-05-09,61.2706756274,4.1880946601,83.3262088601,30.8050984973,2.0131641657
2007-05-10,51.596358423,8.3761893202,100.481604802,42.214394237,4.0263283314
2007-05-11,47.2966618878,20.9404733005,78.4246671624,41.073464663,2.0131641657
2007-05-12,33.3226481482,8.3761893202,42.8884898545,38.7916055151,0.0
2007-05-13,37.6223446835,8.3761893202,60.0438857962,44.4962533849,6.03949249709
2007-05-14,66.6452962964,8.3761893202,82.1008234357,33.0869576452,4.0263283314
2007-05-15,50.5214342892,18.8464259704,89.4531359821,33.0869576452,4.0263283314
2007-05-16,40.8471170849,4.1880946601,68.6215837671,37.6506759411,6.03949249709
2007-05-17,52.6712825569,4.1880946601,80.8754380113,33.0869576452,6.03949249709
2007-05-18,52.6712825569,8.3761893202,62.4946566451,35.3688167931,0.0
2007-05-19,31.1727998806,6.28214199015,51.4661878253,44.4962533849,2.0131641657
2007-05-20,41.9220412187,8.3761893202,83.3262088601,35.3688167931,2.0131641657
2007-05-21,40.8471170849,12.5642839803,67.3961983427,29.6641689233,4.0263283314
2007-05-22,54.8211308245,4.1880946601,91.903906831,43.3553238109,4.0263283314
2007-05-23,48.3715860216,6.28214199015,88.2277505577,39.932535089,4.0263283314
2007-05-24,42.9969653525,2.09404733005,63.7200420695,38.7916055151,0.0
2007-05-25,40.8471170849,10.4702366502,71.072354616,31.9460280712,2.0131641657
2007-05-26,27.9480274791,6.28214199015,51.4661878253,29.6641689233,0.0
2007-05-27,26.8731033453,14.6583313103,56.367729523,45.6371829589,0.0
2007-05-28,33.3226481482,12.5642839803,105.3831465,29.6641689233,0.0
2007-05-29,45.1468136202,4.1880946601,89.4531359821,27.3823097753,6.03949249709
2007-05-30,42.9969653525,16.7523786404,75.9738963136,27.3823097753,4.0263283314
2007-05-31,45.1468136202,16.7523786404,84.5515942845,44.4962533849,2.0131641657
2007-06-01,31.1727998806,2.09404733005,61.2692712206,29.6641689233,6.03949249709
2007-06-02,18.2737102748,6.28214199015,50.2408024009,31.9460280712,0.0
2007-06-03,36.5474205497,0.0,57.5931149474,46.7781125329,0.0
2007-06-04,39.7721929511,4.1880946601,67.3961983427,43.3553238109,2.0131641657
2007-06-05,46.221737754,4.1880946601,74.7485108892,35.3688167931,2.0131641657
2007-06-06,44.0718894864,8.3761893202,85.7769797089,34.2278872192,4.0263283314
2007-06-07,39.7721929511,6.28214199015,61.2692712206,38.7916055151,6.03949249709
2007-06-08,26.8731033453,6.28214199015,66.1708129183,45.6371829589,6.03949249709
2007-06-09,27.9480274791,8.3761893202,66.1708129183,38.7916055151,6.03949249709
2007-06-10,40.8471170849,2.09404733005,47.7900315521,33.0869576452,2.0131641657
2007-06-11,47.2966618878,16.7523786404,57.5931149474,38.7916055151,4.0263283314
2007-06-12,34.397572282,4.1880946601,58.8185003718,36.5097463671,2.0131641657
2007-06-13,33.3226481482,4.1880946601,67.3961983427,31.9460280712,10.0658208285
2007-06-14,32.2477240144,6.28214199015,53.9169586742,58.1874082726,6.03949249709
2007-06-15,33.3226481482,6.28214199015,58.8185003718,41.073464663,2.0131641657
2007-06-16,29.022951613,2.09404733005,52.6915732498,43.3553238109,2.0131641657
2007-06-17,24.7232550777,6.28214199015,35.536177308,42.214394237,4.0263283314
2007-06-18,29.022951613,10.4702366502,53.9169586742,39.932535089,8.05265666279
2007-06-19,35.4724964158,4.1880946601,50.2408024009,39.932535089,2.0131641657
2007-06-20,27.9480274791,8.3761893202,45.3392607033,35.3688167931,10.0658208285
2007-06-21,38.6972688173,6.28214199015,71.072354616,46.7781125329,6.03949249709
2007-06-22,24.7232550777,8.3761893202,53.9169586742,31.9460280712,4.0263283314
2007-06-23,27.9480274791,6.28214199015,36.7615627324,37.6506759411,0.0
2007-06-24,20.4235585425,2.09404733005,56.367729523,31.9460280712,0.0
2007-06-25,34.397572282,10.4702366502,44.1138752789,25.1004506274,3.01974624855
2007-06-26,31.1727998806,6.28214199015,39.2123335812,28.5232393493,3.01974624855
2007-06-27,25.7981792115,4.1880946601,63.7200420695,38.7916055151,0.0
2007-06-28,23.6483309439,6.28214199015,47.7900315521,45.6371829589,0.0
2007-06-29,18.2737102748,0.0,46.5646461277,37.6506759411,3.01974624855
2007-06-30,12.8990896058,0.0,30.6346356103,34.2278872192,3.01974624855
2007-07-01,27.9480274791,6.28214199015,44.1138752789,29.6641689233,3.01974624855
2007-07-02,25.7981792115,14.6583313103,45.3392607033,35.3688167931,0.0
2007-07-03,31.1727998806,6.28214199015,51.4661878253,39.932535089,0.0
2007-07-04,18.2737102748,10.4702366502,33.0854064591,33.0869576452,3.01974624855
2007-07-05,27.9480274791,6.28214199015,40.4377190056,36.5097463671,3.01974624855
2007-07-06,29.022951613,4.1880946601,53.9169586742,45.6371829589,3.01974624855
2007-07-07,20.4235585425,6.28214199015,45.3392607033,30.8050984973,3.01974624855
2007-07-08,23.6483309439,2.09404733005,69.8469691915,35.3688167931,3.01974624855
2007-07-09,24.7232550777,0.0,51.4661878253,44.4962533849,3.01974624855
2007-07-10,35.0337967938,4.21982264995,59.7110437321,41.6821564454,0.0
2007-07-11,31.1411527056,0.0,55.117886522,54.8449426913,6.03949249709
2007-07-12,31.1411527056,8.43964529989,50.5247293118,48.2635495684,3.01974624855
2007-07-13,19.463220441,0.0,52.8213079169,41.6821564454,3.01974624855
2007-07-14,31.1411527056,4.21982264995,55.117886522,46.0697518607,3.01974624855
2007-07-15,31.1411527056,8.43964529989,55.117886522,54.8449426913,0.0
2007-07-16,23.3558645292,12.6594679498,48.2281507067,35.1007633225,0.0
2007-07-17,29.1948306615,4.21982264995,64.3042009423,41.6821564454,3.01974624855
2007-07-18,38.926440882,4.21982264995,62.0076223372,35.1007633225,3.01974624855
2007-07-19,31.1411527056,4.21982264995,36.7452576813,43.8759541531,0.0
2007-07-20,23.3558645292,4.21982264995,73.4905153626,39.4883587378,3.01974624855
2007-07-21,13.6242543087,0.0,34.4486790762,43.8759541531,0.0
2007-07-22,44.7654070143,8.43964529989,41.3384148915,48.2635495684,0.0
2007-07-23,27.2485086174,8.43964529989,55.117886522,32.9069656148,0.0
2007-07-24,31.1411527056,4.21982264995,55.117886522,39.4883587378,6.03949249709
2007-07-25,27.2485086174,8.43964529989,34.4486790762,43.8759541531,3.01974624855
2007-07-26,27.2485086174,0.0,62.0076223372,57.038740399,3.01974624855
2007-07-27,21.4095424851,8.43964529989,50.5247293118,41.6821564454,0.0
2007-07-28,17.5168983969,12.6594679498,39.0418362864,68.0077289372,3.01974624855
2007-07-29,17.5168983969,4.21982264995,57.414465127,43.8759541531,3.01974624855
2007-07-30,33.0874747497,4.21982264995,45.9315721016,35.1007633225,6.03949249709
2007-07-31,29.1948306615,4.21982264995,48.2281507067,43.8759541531,6.03949249709
2007-08-01,27.2485086174,8.43964529989,59.7110437321,59.2325381066,0.0
2007-08-02,21.4095424851,12.6594679498,43.6349934966,43.8759541531,3.01974624855
2007-08-03,23.3558645292,12.6594679498,55.117886522,32.9069656148,3.01974624855
2007-08-04,17.5168983969,16.8792905998,39.0418362864,39.4883587378,0.0
2007-08-05,21.4095424851,12.6594679498,45.9315721016,52.6511449837,0.0
2007-08-06,29.1948306615,12.6594679498,52.8213079169,39.4883587378,0.0
2007-08-07,23.3558645292,4.21982264995,57.414465127,28.5193701995,3.01974624855
2007-08-08,19.463220441,12.6594679498,50.5247293118,39.4883587378,3.01974624855
2007-08-09,27.2485086174,12.6594679498,50.5247293118,28.5193701995,0.0
2007-08-10,21.4095424851,16.8792905998,55.117886522,54.8449426913,0.0
2007-08-11,25.3021865733,8.43964529989,52.8213079169,39.4883587378,3.01974624855
2007-08-12,17.5168983969,12.6594679498,52.8213079169,41.6821564454,3.01974624855
2007-08-13,27.2485086174,8.43964529989,59.7110437321,43.8759541531,3.01974624855
2007-08-14,21.4095424851,4.21982264995,43.6349934966,32.9069656148,3.01974624855
2007-08-15,23.3558645292,12.6594679498,57.414465127,35.1007633225,3.01974624855
2007-08-16,31.1411527056,12.6594679498,64.3042009423,54.8449426913,0.0
2007-08-17,23.3558645292,25.3189358997,64.3042009423,39.4883587378,0.0
2007-08-18,9.7316102205,4.21982264995,34.4486790762,50.457347276,0.0
2007-08-19,17.5168983969,12.6594679498,39.0418362864,32.9069656148,9.05923874564
2007-08-20,25.3021865733,4.21982264995,59.7110437321,43.8759541531,3.01974624855
2007-08-21,27.2485086174,8.43964529989,55.117886522,37.2945610301,6.03949249709
2007-08-22,23.3558645292,21.0991132497,52.8213079169,37.2945610301,3.01974624855
2007-08-23,27.2485086174,50.6378717994,57.414465127,46.0697518607,3.01974624855
2007-08-24,27.2485086174,33.7585811996,71.1939367575,28.5193701995,3.01974624855
2007-08-25,23.3558645292,4.21982264995,57.414465127,50.457347276,3.01974624855
2007-08-26,17.5168983969,16.8792905998,55.117886522,50.457347276,3.01974624855
2007-08-27,29.1948306615,25.3189358997,55.117886522,30.7131679071,3.01974624855
2007-08-28,44.7654070143,25.3189358997,78.0836725728,41.6821564454,3.01974624855
2007-08-29,35.0337967938,16.8792905998,57.414465127,32.9069656148,3.01974624855
2007-08-30,44.7654070143,8.43964529989,55.117886522,30.7131679071,3.01974624855
2007-08-31,31.1411527056,12.6594679498,50.5247293118,30.7131679071,0.0
2007-09-01,23.3558645292,8.43964529989,39.0418362864,41.6821564454,3.01974624855
2007-09-02,19.463220441,12.6594679498,55.117886522,32.9069656148,6.03949249709
2007-09-03,29.1948306615,0.0,68.8973581525,48.2635495684,3.01974624855
2007-09-04,31.1411527056,12.6594679498,75.7870939677,46.0697518607,0.0
2007-09-05,54.4970172348,12.6594679498,68.8973581525,35.1007633225,3.01974624855
2007-09-06,40.8727629261,8.43964529989,64.3042009423,46.0697518607,0.0
2007-09-07,27.2485086174,25.3189358997,64.3042009423,54.8449426913,3.01974624855
2007-09-08,23.3558645292,33.7585811996,66.6007795474,39.4883587378,0.0
2007-09-09,25.3021865733,16.8792905998,62.0076223372,43.8759541531,3.01974624855
2007-09-10,42.8190849702,46.4180491494,59.7110437321,30.7131679071,0.0
2007-09-11,38.926440882,16.8792905998,75.7870939677,28.5193701995,0.0
2007-09-12,42.8190849702,29.5387585496,66.6007795474,48.2635495684,6.03949249709
2007-09-13,44.7654070143,29.5387585496,71.1939367575,41.6821564454,3.01974624855
2007-09-14,33.0874747497,21.0991132497,55.117886522,35.1007633225,3.01974624855
2007-09-15,25.3021865733,25.3189358997,64.3042009423,50.457347276,3.01974624855
2007-09-16,35.0337967938,21.0991132497,80.3802511779,52.6511449837,3.01974624855
2007-09-17,42.8190849702,29.5387585496,78.0836725728,32.9069656148,3.01974624855
2007-09-18,38.926440882,50.6378717994,82.6768297829,39.4883587378,6.03949249709
2007-09-19,44.7654070143,42.1982264995,68.8973581525,41.6821564454,6.03949249709
2007-09-20,38.926440882,16.8792905998,82.6768297829,32.9069656148,6.03949249709
2007-09-21,40.8727629261,25.3189358997,80.3802511779,46.0697518607,3.01974624855
2007-09-22,23.3558645292,16.8792905998,52.8213079169,54.8449426913,0.0
2007-09-23,31.1411527056,25.3189358997,80.3802511779,32.9069656148,3.01974624855
2007-09-24,46.7117290584,21.0991132497,75.7870939677,26.3255724918,3.01974624855
2007-09-25,48.6580511025,16.8792905998,73.4905153626,41.6821564454,6.03949249709
2007-09-26,44.7654070143,25.3189358997,73.4905153626,26.3255724918,6.03949249709
2007-09-27,56.4433392789,21.0991132497,66.6007795474,37.2945610301,3.01974624855
2007-09-28,38.926440882,21.0991132497,66.6007795474,48.2635495684,3.01974624855
2007-09-29,23.3558645292,8.43964529989,57.414465127,37.2945610301,3.01974624855
2007-09-30,35.0337967938,12.6594679498,64.3042009423,37.2945610301,3.01974624855
2007-10-01,54.4970172348,12.6594679498,71.1939367575,48.2635495684,6.03949249709
2007-10-02,54.4970172348,12.6594679498,80.3802511779,39.4883587378,3.01974624855
2007-10-03,46.7117290584,4.21982264995,64.3042009423,43.8759541531,6.03949249709
2007-10-04,52.5506951907,37.9784038495,98.7528800185,37.2945610301,6.03949249709
2007-10-05,48.6580511025,16.8792905998,71.1939367575,41.6821564454,0.0
2007-10-06,25.3021865733,8.43964529989,62.0076223372,39.4883587378,3.01974624855
2007-10-07,48.6580511025,12.6594679498,52.8213079169,35.1007633225,3.01974624855
2007-10-08,38.926440882,12.6594679498,75.7870939677,41.6821564454,3.01974624855
2007-10-09,54.4970172348,25.3189358997,71.1939367575,28.5193701995,6.03949249709
2007-10-10,56.4433392789,12.6594679498,73.4905153626,46.0697518607,6.03949249709
2007-10-11,35.0337967938,8.43964529989,80.3802511779,41.6821564454,6.03949249709
2007-10-12,40.8727629261,8.43964529989,62.0076223372,39.4883587378,3.01974624855
2007-10-13,25.3021865733,8.43964529989,64.3042009423,37.2945610301,3.01974624855
2007-10-14,36.9801188379,8.43964529989,82.6768297829,43.8759541531,0.0
2007-10-15,58.389661323,8.43964529989,82.6768297829,39.4883587378,6.03949249709
2007-10-16,54.4970172348,12.6594679498,75.7870939677,41.6821564454,3.01974624855
2007-10-17,54.4970172348,8.43964529989,73.4905153626,35.1007633225,3.01974624855
2007-10-18,72.0139156317,33.7585811996,75.7870939677,43.8759541531,3.01974624855
2007-10-19,36.9801188379,33.7585811996,62.0076223372,46.0697518607,9.05923874564
2007-10-20,29.1948306615,33.7585811996,41.3384148915,46.0697518607,3.01974624855
2007-10-21,52.5506951907,16.8792905998,64.3042009423,48.2635495684,0.0
2007-10-22,42.8190849702,29.5387585496,75.7870939677,35.1007633225,3.01974624855
2007-10-23,64.2286274553,12.6594679498,78.0836725728,43.8759541531,3.01974624855
2007-10-24,58.389661323,29.5387585496,91.8631442033,37.2945610301,0.0
2007-10-25,58.389661323,46.4180491494,71.1939367575,52.6511449837,6.03949249709
2007-10-26,46.7117290584,21.0991132497,62.0076223372,52.6511449837,3.01974624855
2007-10-27,29.1948306615,0.0,59.7110437321,54.8449426913,0.0
2007-10-28,46.7117290584,21.0991132497,78.0836725728,54.8449426913,3.01974624855
2007-10-29,62.2823054112,12.6594679498,89.5665655982,52.6511449837,3.01974624855
2007-10-30,62.2823054112,12.6594679498,82.6768297829,48.2635495684,3.01974624855
2007-10-31,60.3359833671,29.5387585496,82.6768297829,37.2945610301,6.03949249709
2007-11-01,56.4433392789,25.3189358997,84.973408388,50.457347276,0.0
2007-11-02,48.6580511025,25.3189358997,55.117886522,65.8139312296,3.01974624855
2007-11-03,27.2485086174,21.0991132497,59.7110437321,30.7131679071,0.0
2007-11-04,27.2485086174,16.8792905998,82.6768297829,43.8759541531,3.01974624855
2007-11-05,52.5506951907,12.6594679498,84.973408388,37.2945610301,3.01974624855
2007-11-06,58.389661323,33.7585811996,96.4563014134,50.457347276,6.03949249709
2007-11-07,56.4433392789,25.3189358997,80.3802511779,50.457347276,9.05923874564
2007-11-08,62.2823054112,37.9784038495,71.1939367575,43.8759541531,3.01974624855
2007-11-09,46.7117290584,37.9784038495,80.3802511779,48.2635495684,0.0
2007-11-10,29.1948306615,42.1982264995,57.414465127,52.6511449837,0.0
2007-11-11,36.9801188379,21.0991132497,80.3802511779,61.4263358143,0.0
2007-11-12,54.4970172348,46.4180491494,105.642615834,37.2945610301,3.01974624855
2007-11-13,52.5506951907,42.1982264995,82.6768297829,52.6511449837,0.0
2007-11-14,56.4433392789,29.5387585496,91.8631442033,43.8759541531,3.01974624855
2007-11-15,70.0675935876,29.5387585496,103.346037229,41.6821564454,0.0
2007-11-16,40.8727629261,25.3189358997,84.973408388,46.0697518607,0.0
2007-11-17,23.3558645292,37.9784038495,84.973408388,37.2945610301,3.01974624855
2007-11-18,42.8190849702,25.3189358997,73.4905153626,41.6821564454,0.0
2007-11-19,70.0675935876,37.9784038495,96.4563014134,43.8759541531,3.01974624855
2007-11-20,60.3359833671,37.9784038495,101.049458624,41.6821564454,0.0
2007-11-21,35.0337967938,29.5387585496,75.7870939677,52.6511449837,3.01974624855
2007-11-22,17.5168983969,16.8792905998,78.0836725728,50.457347276,0.0
2007-11-23,9.7316102205,37.9784038495,57.414465127,52.6511449837,3.01974624855
2007-11-24,29.1948306615,12.6594679498,57.414465127,46.0697518607,3.01974624855
2007-11-25,50.6043731466,29.5387585496,80.3802511779,48.2635495684,3.01974624855
2007-11-26,52.5506951907,37.9784038495,94.1597228084,52.6511449837,6.03949249709
2007-11-27,64.2286274553,59.0775170993,91.8631442033,48.2635495684,6.03949249709
2007-11-28,64.2286274553,42.1982264995,98.7528800185,52.6511449837,3.01974624855
2007-11-29,56.4433392789,29.5387585496,80.3802511779,48.2635495684,3.01974624855
2007-11-30,44.7654070143,25.3189358997,94.1597228084,46.0697518607,6.03949249709
2007-12-01,40.8727629261,21.0991132497,62.0076223372,43.8759541531,3.01974624855
2007-12-02,38.926440882,12.6594679498,82.6768297829,50.457347276,3.01974624855
2007-12-03,66.1749494994,29.5387585496,84.973408388,57.038740399,3.01974624855
2007-12-04,81.7455258522,29.5387585496,94.1597228084,52.6511449837,6.03949249709
2007-12-05,60.3359833671,25.3189358997,75.7870939677,50.457347276,3.01974624855
2007-12-06,60.3359833671,25.3189358997,87.2699869931,54.8449426913,3.01974624855
2007-12-07,52.5506951907,29.5387585496,82.6768297829,54.8449426913,3.01974624855
2007-12-08,33.0874747497,12.6594679498,82.6768297829,59.2325381066,3.01974624855
2007-12-09,54.4970172348,12.6594679498,80.3802511779,52.6511449837,3.01974624855
2007-12-10,62.2823054112,29.5387585496,128.608401885,46.0697518607,3.01974624855
2007-12-11,60.3359833671,42.1982264995,119.422087464,43.8759541531,3.01974624855
2007-12-12,46.7117290584,37.9784038495,112.532351649,57.038740399,3.01974624855
2007-12-13,44.7654070143,37.9784038495,98.7528800185,61.4263358143,3.01974624855
2007-12-14,36.9801188379,54.8576944493,75.7870939677,63.6201335219,3.01974624855
2007-12-15,19.463220441,16.8792905998,71.1939367575,59.2325381066,0.0
2007-12-16,33.0874747497,42.1982264995,66.6007795474,46.0697518607,3.01974624855
2007-12-17,36.9801188379,29.5387585496,82.6768297829,63.6201335219,3.01974624855
2007-12-18,50.6043731466,29.5387585496,78.0836725728,63.6201335219,3.01974624855
2007-12-19,31.1411527056,29.5387585496,75.7870939677,68.0077289372,0.0
2007-12-20,29.1948306615,29.5387585496,80.3802511779,61.4263358143,0.0
2007-12-21,25.3021865733,16.8792905998,75.7870939677,72.3953243526,0.0
2007-12-22,19.463220441,4.21982264995,50.5247293118,52.6511449837,0.0
2007-12-23,15.5705763528,8.43964529989,43.6349934966,70.2015266449,3.01974624855
2007-12-24,19.463220441,21.0991132497,55.117886522,48.2635495684,0.0
2007-12-25,9.7316102205,12.6594679498,57.414465127,65.8139312296,0.0
2007-12-26,15.5705763528,21.0991132497,59.7110437321,65.8139312296,0.0
2007-12-27,17.5168983969,21.0991132497,52.8213079169,63.6201335219,3.01974624855
2007-12-28,21.4095424851,25.3189358997,59.7110437321,52.6511449837,3.01974624855
2007-12-29,15.5705763528,25.3189358997,48.2281507067,39.4883587378,3.01974624855
2007-12-30,21.4095424851,37.9784038495,55.117886522,50.457347276,0.0
2007-12-31,23.3558645292,46.4180491494,48.2281507067,54.8449426913,6.03949249709
2008-01-01,13.6242543087,25.3189358997,57.414465127,61.4263358143,3.01974624855
2008-01-02,31.1411527056,54.8576944493,66.6007795474,57.038740399,3.01974624855
2008-01-03,27.2485086174,42.1982264995,64.3042009423,48.2635495684,3.01974624855
2008-01-04,23.3558645292,80.176630349,50.5247293118,48.2635495684,0.0
2008-01-05,19.463220441,80.176630349,59.7110437321,54.8449426913,3.01974624855
