date,bargain,benefactor,beneficiary,benefit,benevolence,isPartial
2013-01-15,17,1,6,80,2,False
2013-01-16,12,1,9,80,1,False
2013-01-17,15,1,7,72,1,False
2013-01-18,16,1,8,66,2,False
2013-01-19,20,0,2,50,1,False
2013-01-20,14,0,3,50,1,False
2013-01-21,12,1,6,59,1,False
2013-01-22,16,1,7,70,1,False
2013-01-23,17,1,6,76,1,False
2013-01-24,16,1,7,66,2,False
2013-01-25,17,1,6,58,1,False
2013-01-26,15,0,3,48,1,False
2013-01-27,15,1,4,56,1,False
2013-01-28,12,1,6,73,1,False
2013-01-29,13,1,6,80,2,False
2013-01-30,16,1,5,74,2,False
2013-01-31,15,1,6,78,2,False
2013-02-01,14,1,5,67,2,False
2013-02-02,18,0,3,52,1,False
2013-02-03,14,1,4,50,2,False
2013-02-04,13,1,7,67,1,False
2013-02-05,15,1,7,72,3,False
2013-02-06,15,2,6,65,2,False
2013-02-07,15,1,8,66,2,False
2013-02-08,13,1,5,65,1,False
2013-02-09,18,1,2,57,2,False
2013-02-10,18,1,3,49,1,False
2013-02-11,14,1,6,66,3,False
2013-02-12,17,1,5,79,1,False
2013-02-13,12,1,7,68,3,False
2013-02-14,13,1,4,58,2,False
2013-02-15,13,1,5,60,1,False
2013-02-16,19,1,3,45,1,False
2013-02-17,14,1,4,55,2,False
2013-02-18,18,0,5,63,0,False
2013-02-19,17,1,7,68,1,False
2013-02-20,13,1,6,77,2,False
2013-02-21,15,1,6,78,2,False
2013-02-22,13,0,6,65,2,False
2013-02-23,19,1,2,50,1,False
2013-02-24,15,0,4,53,1,False
2013-02-25,14,1,7,68,3,False
2013-02-26,15,1,8,73,1,False
2013-02-27,16,1,7,79,1,False
2013-02-28,18,1,6,72,2,False
2013-03-01,16,1,6,68,1,False
2013-03-02,16,1,3,54,1,False
2013-03-03,19,1,3,47,1,False
2013-03-04,14,1,6,75,2,False
2013-03-05,15,1,8,83,1,False
2013-03-06,14,1,5,69,1,False
2013-03-07,15,2,7,75,1,False
2013-03-08,16,1,4,67,2,False
2013-03-09,19,1,4,48,2,False
2013-03-10,14,1,2,48,1,False
2013-03-11,16,0,6,72,1,False
2013-03-12,17,1,7,70,3,False
2013-03-13,14,1,7,64,2,False
2013-03-14,16,1,9,64,1,False
2013-03-15,18,1,7,62,1,False
2013-03-16,16,0,3,43,1,False
2013-03-17,17,1,4,47,1,False
2013-03-18,17,1,5,66,2,False
2013-03-19,15,1,5,74,2,False
2013-03-20,15,2,6,75,1,False
2013-03-21,14,1,8,69,2,False
2013-03-22,15,1,6,71,1,False
2013-03-23,18,1,5,46,1,False
2013-03-24,15,2,5,48,1,False
2013-03-25,12,1,7,69,1,False
2013-03-26,13,1,8,69,1,False
2013-03-27,16,1,6,69,2,False
2013-03-28,15,1,6,60,1,False
2013-03-29,16,1,7,54,2,False
2013-03-30,16,1,3,41,0,False
2013-03-31,12,1,2,48,1,False
2013-04-01,14,1,6,61,2,False
2013-04-02,14,1,8,67,2,False
2013-04-03,13,1,6,69,1,False
2013-04-04,17,0,6,72,1,False
2013-04-05,13,2,8,67,2,False
2013-04-06,13,0,4,54,1,False
2013-04-07,16,0,4,52,2,False
2013-04-08,16,1,6,69,2,False
2013-04-09,13,2,6,68,1,False
