date,squander,tariff,underworld,uneconomical,unemployed
2007-01-12,0.0,9.88811204223,24.7947684074,0.0,4.89459499349
2007-01-13,0.0,5.93286722534,30.014719651,0.0,3.67094624512
2007-01-14,0.0,2.96643361267,43.0645977601,0.0,3.67094624512
2007-01-15,0.0,14.8321680633,53.5045002474,0.0,2.44729749675
2007-01-16,0.0,20.7650352887,16.9648415419,0.0,4.89459499349
2007-01-17,0.0,16.8097904718,40.4546221383,0.0,12.2364874837
2007-01-18,0.0,3.95524481689,15.659853731,0.0,9.78918998698
2007-01-19,0.0,19.7762240845,56.1144758693,0.0,12.2364874837
2007-01-20,0.0,10.8769232465,22.1847927855,0.0,13.4601362321
2007-01-21,0.0,7.91048963378,36.5396587056,0.0,3.67094624512
2007-01-22,0.0,11.8657344507,18.2698293528,0.0,12.2364874837
2007-01-23,0.0,14.8321680633,41.7596099492,0.0,4.89459499349
2007-01-24,0.0,14.8321680633,27.4047440292,0.0,11.0128387354
2007-01-25,0.0,20.7650352887,24.7947684074,0.0,9.78918998698
2007-01-26,0.0,15.8209792676,44.3695855711,0.0,0.0
2007-01-27,0.0,0.0,33.9296830837,0.0,3.67094624512
2007-01-28,0.0,13.8433568591,62.6394149238,0.0,3.67094624512
2007-01-29,0.0,14.8321680633,28.7097318401,0.0,0.0
2007-01-30,0.0,19.7762240845,36.5396587056,0.0,8.56554123861
2007-01-31,0.0,18.7874128802,31.3197074619,0.0,15.9074337288
2007-02-01,0.0,10.8769232465,19.5748171637,0.0,8.56554123861
2007-02-02,0.0,13.8433568591,26.0997562183,0.0,0.0
2007-02-03,0.0,7.91048963378,43.0645977601,0.0,6.11824374186
2007-02-04,0.0,10.8769232465,40.4546221383,0.0,7.34189249024
2007-02-05,0.0,13.8433568591,18.2698293528,0.0,14.6837849805
2007-02-06,0.0,14.8321680633,23.4897805964,0.0,6.11824374186
2007-02-07,0.0,27.6867137182,26.0997562183,0.0,7.34189249024
2007-02-08,0.0,21.7538464929,9.13491467639,0.0,8.56554123861
2007-02-09,0.0,25.7090913098,23.4897805964,0.0,17.1310824772
2007-02-10,0.0,7.91048963378,43.0645977601,0.0,3.67094624512
2007-02-11,0.0,18.7874128802,28.7097318401,0.0,0.0
2007-02-12,0.0,25.7090913098,31.3197074619,0.0,13.4601362321
2007-02-13,0.0,15.8209792676,26.0997562183,0.0,4.89459499349
2007-02-14,0.0,17.798601676,28.7097318401,0.0,4.89459499349
2007-02-15,0.0,17.798601676,31.3197074619,0.0,4.89459499349
2007-02-16,0.0,21.7538464929,33.9296830837,0.0,7.34189249024
2007-02-17,0.0,0.0,22.1847927855,0.0,7.34189249024
2007-02-18,0.0,5.93286722534,26.0997562183,0.0,14.6837849805
2007-02-19,0.0,15.8209792676,20.8798049746,0.0,17.1310824772
2007-02-20,0.0,22.7426576971,24.7947684074,0.0,9.78918998698
2007-02-21,0.0,14.8321680633,19.5748171637,0.0,4.89459499349
2007-02-22,0.0,25.7090913098,28.7097318401,0.0,7.34189249024
2007-02-23,0.0,15.8209792676,28.7097318401,0.0,9.78918998698
2007-02-24,0.0,4.94405602111,49.5895368147,0.0,3.67094624512
2007-02-25,0.0,12.8545456549,130.498781091,0.0,6.11824374186
2007-02-26,0.0,23.7314689014,48.2845490038,0.0,4.89459499349
2007-02-27,0.0,15.8209792676,32.6246952728,0.0,4.89459499349
2007-02-28,0.0,21.7538464929,37.8446465165,0.0,13.4601362321
2007-03-01,0.0,17.798601676,26.0997562183,0.0,4.89459499349
2007-03-02,0.0,11.8657344507,24.7947684074,0.0,12.2364874837
2007-03-03,0.0,10.8769232465,61.3344271129,0.0,9.78918998698
2007-03-04,0.0,5.93286722534,28.7097318401,0.0,0.0
2007-03-05,0.0,25.7090913098,26.0997562183,0.0,6.11824374186
2007-03-06,0.0,13.8433568591,32.6246952728,0.0,4.89459499349
2007-03-07,0.0,20.7650352887,15.659853731,0.0,2.44729749675
2007-03-08,0.0,30.6531473309,36.5396587056,0.0,11.0128387354
2007-03-09,0.0,30.6531473309,22.1847927855,0.0,17.1310824772
2007-03-10,0.0,10.8769232465,26.0997562183,0.0,7.34189249024
2007-03-11,0.0,2.96643361267,44.3695855711,0.0,3.67094624512
2007-03-12,0.0,17.798601676,31.3197074619,0.0,4.89459499349
2007-03-13,0.0,16.8097904718,14.35486592,0.0,2.44729749675
2007-03-14,0.0,8.89930083801,36.5396587056,0.0,9.78918998698
2007-03-15,0.0,12.8545456549,16.9648415419,0.0,7.34189249024
2007-03-16,0.0,17.798601676,20.8798049746,0.0,4.89459499349
2007-03-17,0.0,7.91048963378,26.0997562183,0.0,9.78918998698
2007-03-18,0.0,2.96643361267,37.8446465165,0.0,3.67094624512
2007-03-19,0.0,16.8097904718,11.7448902982,0.0,7.34189249024
2007-03-20,0.0,19.7762240845,37.8446465165,0.0,7.34189249024
2007-03-21,0.0,36.5860145562,28.7097318401,0.0,11.0128387354
2007-03-22,0.0,33.6195809436,27.4047440292,0.0,11.0128387354
2007-03-23,0.0,9.88811204223,36.5396587056,0.0,7.34189249024
2007-03-24,0.0,27.6867137182,32.6246952728,0.0,0.0
2007-03-25,0.0,8.89930083801,56.1144758693,0.0,3.67094624512
2007-03-26,0.0,19.7762240845,11.7448902982,0.0,13.4601362321
2007-03-27,0.0,26.697902514,28.7097318401,0.0,4.89459499349
2007-03-28,0.0,6.92167842956,14.35486592,0.0,4.89459499349
2007-03-29,0.0,17.798601676,36.5396587056,0.0,8.56554123861
2007-03-30,0.0,9.88811204223,23.4897805964,0.0,2.44729749675
2007-03-31,0.0,13.8433568591,26.0997562183,0.0,3.67094624512
2007-04-01,0.0,5.93286722534,28.7097318401,0.0,9.78918998698
2007-04-02,0.0,19.7762240845,16.9648415419,0.0,8.56554123861
2007-04-03,0.0,17.798601676,16.9648415419,0.0,6.11824374186
2007-04-04,0.0,27.6867137182,6.52493905457,0.0,6.11824374186
2007-04-05,0.0,14.8321680633,22.1847927855,0.0,11.0128387354
2007-04-06,0.0,12.8545456549,22.1847927855,0.0,4.89459499349
2007-04-07,0.0,2.96643361267,28.7097318401,0.0,7.34189249024
2007-04-08,0.0,5.93286722534,11.7448902982,0.0,3.67094624512
2007-04-09,0.0,19.7762240845,23.4897805964,0.0,15.9074337288
2007-04-10,0.0,22.7426576971,27.4047440292,0.0,6.11824374186
2007-04-11,0.0,15.8209792676,20.8798049746,0.0,2.44729749675
2007-04-12,0.0,22.7426576971,18.2698293528,0.0,11.0128387354
2007-04-13,0.0,7.91048963378,27.4047440292,0.0,0.0
2007-04-14,0.0,13.8433568591,28.7097318401,0.0,3.67094624512
2007-04-15,0.0,7.91048963378,50.8945246256,0.0,3.67094624512
2007-04-16,0.0,11.8657344507,30.014719651,0.0,2.44729749675
2007-04-17,0.0,20.7650352887,45.674573382,0.0,3.67094624512
2007-04-18,0.0,11.8657344507,36.5396587056,0.0,6.11824374186
2007-04-19,0.0,23.7314689014,31.3197074619,0.0,4.89459499349
2007-04-20,0.0,9.88811204223,96.5690980076,0.0,7.34189249024
2007-04-21,0.0,17.798601676,41.7596099492,0.0,0.0
2007-04-22,0.0,19.7762240845,32.6246952728,0.0,7.34189249024
2007-04-23,0.0,13.8433568591,36.5396587056,0.0,13.4601362321
2007-04-24,0.0,15.8209792676,45.674573382,0.0,3.67094624512
2007-04-25,0.0,13.8433568591,37.8446465165,0.0,11.0128387354
2007-04-26,0.0,15.8209792676,52.1995124365,0.0,11.0128387354
2007-04-27,0.0,10.8769232465,36.5396587056,0.0,11.0128387354
2007-04-28,0.0,5.93286722534,18.2698293528,0.0,3.67094624512
2007-04-29,0.0,10.8769232465,44.3695855711,0.0,7.34189249024
2007-04-30,0.0,4.94405602111,20.8798049746,0.0,11.0128387354
2007-05-01,0.0,21.7538464929,52.1995124365,0.0,3.67094624512
2007-05-02,0.0,16.8097904718,27.4047440292,0.0,3.67094624512
2007-05-03,0.0,29.6643361267,28.7097318401,0.0,11.0128387354
2007-05-04,0.0,15.8209792676,23.4897805964,0.0,15.9074337288
2007-05-05,0.0,18.7874128802,39.1496343274,0.0,3.67094624512
2007-05-06,0.0,12.8545456549,62.6394149238,0.0,6.11824374186
2007-05-07,0.0,16.8097904718,44.3695855711,0.0,6.11824374186
2007-05-08,0.0,15.8209792676,39.1496343274,0.0,2.44729749675
2007-05-09,0.0,26.697902514,37.8446465165,0.0,6.11824374186
2007-05-10,0.0,19.7762240845,35.2346708947,0.0,3.67094624512
2007-05-11,0.0,23.7314689014,26.0997562183,0.0,8.56554123861
2007-05-12,0.0,5.93286722534,24.7947684074,0.0,9.78918998698
2007-05-13,0.0,8.89930083801,30.014719651,0.0,13.4601362321
2007-05-14,0.0,16.8097904718,31.3197074619,0.0,8.56554123861
2007-05-15,0.0,21.7538464929,16.9648415419,0.0,6.11824374186
2007-05-16,0.0,9.88811204223,16.9648415419,0.0,12.2364874837
2007-05-17,0.0,19.7762240845,28.7097318401,0.0,6.11824374186
2007-05-18,0.0,12.8545456549,11.7448902982,0.0,6.11824374186
2007-05-19,0.0,4.94405602111,39.1496343274,0.0,3.67094624512
2007-05-20,0.0,7.91048963378,39.1496343274,0.0,0.0
2007-05-21,0.0,16.8097904718,36.5396587056,0.0,6.11824374186
2007-05-22,0.0,23.7314689014,31.3197074619,0.0,2.44729749675
2007-05-23,0.0,21.7538464929,32.6246952728,0.0,3.67094624512
2007-05-24,0.0,11.8657344507,37.8446465165,0.0,0.0
2007-05-25,0.0,20.7650352887,14.35486592,0.0,9.78918998698
2007-05-26,0.0,13.8433568591,44.3695855711,0.0,0.0
2007-05-27,0.0,2.96643361267,23.4897805964,0.0,3.67094624512
2007-05-28,0.0,7.91048963378,26.0997562183,0.0,9.78918998698
2007-05-29,0.0,6.92167842956,30.014719651,0.0,2.44729749675
2007-05-30,0.0,14.8321680633,15.659853731,0.0,8.56554123861
2007-05-31,0.0,19.7762240845,22.1847927855,0.0,3.67094624512
2007-06-01,0.0,13.8433568591,31.3197074619,0.0,8.56554123861
2007-06-02,0.0,2.96643361267,45.674573382,0.0,6.11824374186
2007-06-03,0.0,7.91048963378,54.8094880584,0.0,9.78918998698
2007-06-04,0.0,14.8321680633,27.4047440292,0.0,2.44729749675
2007-06-05,0.0,20.7650352887,44.3695855711,0.0,12.2364874837
2007-06-06,0.0,16.8097904718,33.9296830837,0.0,8.56554123861
2007-06-07,0.0,13.8433568591,24.7947684074,0.0,2.44729749675
2007-06-08,0.0,14.8321680633,14.35486592,0.0,7.34189249024
2007-06-09,0.0,0.0,31.3197074619,0.0,0.0
2007-06-10,0.0,2.96643361267,24.7947684074,0.0,7.34189249024
2007-06-11,0.0,14.8321680633,37.8446465165,0.0,11.0128387354
2007-06-12,0.0,6.92167842956,26.0997562183,0.0,0.0
2007-06-13,0.0,23.7314689014,32.6246952728,0.0,3.67094624512
2007-06-14,0.0,11.8657344507,32.6246952728,0.0,6.11824374186
2007-06-15,0.0,11.8657344507,33.9296830837,0.0,2.44729749675
2007-06-16,0.0,8.89930083801,39.1496343274,0.0,7.34189249024
2007-06-17,0.0,5.93286722534,41.7596099492,0.0,0.0
2007-06-18,0.0,8.89930083801,31.3197074619,0.0,2.44729749675
2007-06-19,0.0,17.798601676,20.8798049746,0.0,11.0128387354
2007-06-20,0.0,10.8769232465,23.4897805964,0.0,11.0128387354
2007-06-21,0.0,24.7202801056,22.1847927855,0.0,4.89459499349
2007-06-22,0.0,17.798601676,28.7097318401,0.0,4.89459499349
2007-06-23,0.0,7.91048963378,31.3197074619,0.0,0.0
2007-06-24,0.0,5.93505496875,28.7097318401,0.0,4.55168990538
2007-06-25,0.0,13.0571209313,19.5748171637,0.0,9.10337981076
2007-06-26,0.0,7.1220659625,16.9648415419,0.0,7.5861498423
2007-06-27,0.0,3.56103298125,19.5748171637,0.0,7.5861498423
2007-06-28,0.0,15.4311429188,18.2698293528,0.0,4.55168990538
2007-06-29,0.0,18.9921759,36.5396587056,0.0,7.5861498423
2007-06-30,0.0,5.93505496875,45.674573382,0.0,7.5861498423
2007-07-01,0.0,3.56103298125,36.5396587056,0.0,4.55168990538
2007-07-02,0.0,13.0571209313,24.7947684074,0.0,7.5861498423
2007-07-03,0.0,21.3661978875,32.6246952728,0.0,3.03445993692
2007-07-04,0.0,5.93505496875,22.1847927855,0.0,7.5861498423
2007-07-05,0.0,14.244131925,16.9648415419,0.0,4.55168990538
2007-07-06,0.0,20.1791868938,23.4897805964,0.0,4.55168990538
2007-07-07,0.0,5.93505496875,46.9795611929,0.0,3.03445993692
2007-07-08,0.0,5.93505496875,58.7244514911,0.0,3.03445993692
2007-07-09,0.0,20.1791868938,39.1496343274,0.0,7.5861498423
2007-07-10,0.0,16.6181539125,24.7669941719,0.0,12.1378397477
2007-07-11,0.0,16.6181539125,16.5113294479,0.0,4.55168990538
2007-07-12,0.0,21.3661978875,28.8948265339,0.0,7.5861498423
2007-07-13,0.0,15.4311429188,37.1504912579,0.0,7.5861498423
2007-07-14,0.0,0.0,23.3910500513,0.0,7.5861498423
2007-07-15,0.0,2.3740219875,44.0302118612,0.0,7.5861498423
2007-07-16,0.0,16.6181539125,27.5188824132,0.0,9.10337981076
2007-07-17,0.0,21.3661978875,31.6467147752,0.0,3.03445993692
2007-07-18,0.0,5.93505496875,34.3986030166,0.0,4.55168990538
2007-07-19,0.0,9.49608795001,23.3910500513,0.0,12.1378397477
2007-07-20,0.0,15.4311429188,23.3910500513,0.0,3.03445993692
2007-07-21,0.0,14.244131925,55.0377648265,0.0,3.03445993692
2007-07-22,0.0,5.93505496875,27.5188824132,0.0,4.55168990538
2007-07-23,0.0,13.0571209313,38.5264353785,0.0,4.55168990538
2007-07-24,0.0,9.49608795001,46.7821001025,0.0,9.10337981076
2007-07-25,0.0,15.4311429188,22.0151059306,0.0,7.5861498423
2007-07-26,0.0,7.1220659625,17.8872735686,0.0,3.03445993692
2007-07-27,0.0,15.4311429188,23.3910500513,0.0,4.55168990538
2007-07-28,0.0,8.30907695626,39.9023794992,0.0,0.0
2007-07-29,0.0,0.0,70.1731501538,0.0,3.03445993692
2007-07-30,0.0,13.0571209313,63.2934295505,0.0,12.1378397477
2007-07-31,0.0,16.6181539125,24.7669941719,0.0,16.6895296531
2007-08-01,0.0,23.740219875,20.6391618099,0.0,12.1378397477
2007-08-02,0.0,16.6181539125,48.1580442232,0.0,13.6550697161
2007-08-03,0.0,11.8701099375,19.2632176893,0.0,10.6206097792
2007-08-04,0.0,5.93505496875,26.1429382926,0.0,3.03445993692
2007-08-05,0.0,2.3740219875,30.2707706546,0.0,15.1722996846
2007-08-06,0.0,16.6181539125,19.2632176893,0.0,12.1378397477
2007-08-07,0.0,8.30907695626,57.7896530678,0.0,6.06891987384
2007-08-08,0.0,17.8051649063,31.6467147752,0.0,3.03445993692
2007-08-09,0.0,13.0571209313,33.0226588959,0.0,9.10337981076
2007-08-10,0.0,8.30907695626,28.8948265339,0.0,12.1378397477
2007-08-11,0.0,0.0,35.7745471372,0.0,0.0
2007-08-12,0.0,8.30907695626,39.9023794992,0.0,0.0
2007-08-13,0.0,13.0571209313,31.6467147752,0.0,0.0
2007-08-14,0.0,17.8051649063,35.7745471372,0.0,7.5861498423
2007-08-15,0.0,21.3661978875,20.6391618099,0.0,9.10337981076
2007-08-16,0.0,17.8051649063,34.3986030166,0.0,4.55168990538
2007-08-17,0.0,18.9921759,33.0226588959,0.0,0.0
2007-08-18,0.0,5.93505496875,19.2632176893,0.0,13.6550697161
2007-08-19,0.0,2.3740219875,53.6618207058,0.0,0.0
2007-08-20,0.0,14.244131925,24.7669941719,0.0,10.6206097792
2007-08-21,0.0,15.4311429188,42.6542677405,0.0,6.06891987384
2007-08-22,0.0,14.244131925,37.1504912579,0.0,4.55168990538
2007-08-23,0.0,17.8051649063,33.0226588959,0.0,18.2067596215
2007-08-24,0.0,17.8051649063,20.6391618099,0.0,7.5861498423
2007-08-25,0.0,8.30907695626,37.1504912579,0.0,13.6550697161
2007-08-26,0.0,0.0,34.3986030166,0.0,0.0
2007-08-27,0.0,7.1220659625,42.6542677405,0.0,15.1722996846
2007-08-28,0.0,17.8051649063,26.1429382926,0.0,10.6206097792
2007-08-29,0.0,8.30907695626,20.6391618099,0.0,10.6206097792
2007-08-30,0.0,9.49608795001,28.8948265339,0.0,4.55168990538
2007-08-31,0.0,8.30907695626,6.87972060331,0.0,7.5861498423
2007-09-01,0.0,2.3740219875,28.8948265339,0.0,13.6550697161
2007-09-02,0.0,0.0,44.0302118612,0.0,3.03445993692
2007-09-03,0.0,0.0,55.0377648265,0.0,6.06891987384
2007-09-04,0.0,14.244131925,28.8948265339,0.0,1.51722996846
2007-09-05,0.0,29.6752748438,39.9023794992,0.0,13.6550697161
2007-09-06,0.0,11.8701099375,26.1429382926,0.0,6.06891987384
2007-09-07,0.0,13.0571209313,27.5188824132,0.0,4.55168990538
2007-09-08,0.0,4.748043975,82.5566472397,0.0,12.1378397477
2007-09-09,0.0,4.748043975,74.3009825158,0.0,9.10337981076
2007-09-10,0.0,9.49608795001,46.7821001025,0.0,6.06891987384
2007-09-11,0.0,13.0571209313,33.0226588959,0.0,9.10337981076
2007-09-12,0.0,8.30907695626,41.2783236199,0.0,1.51722996846
2007-09-13,0.0,11.8701099375,30.2707706546,0.0,9.10337981076
2007-09-14,0.0,16.6181539125,44.0302118612,0.0,9.10337981076
2007-09-15,0.0,10.6830989438,38.5264353785,0.0,6.06891987384
2007-09-16,0.0,4.748043975,46.7821001025,0.0,13.6550697161
2007-09-17,0.0,15.4311429188,31.6467147752,0.0,6.06891987384
2007-09-18,0.0,11.8701099375,38.5264353785,0.0,12.1378397477
2007-09-19,0.0,8.30907695626,24.7669941719,0.0,10.6206097792
2007-09-20,0.0,27.3012528563,31.6467147752,0.0,10.6206097792
2007-09-21,0.0,14.244131925,16.5113294479,0.0,9.10337981076
2007-09-22,0.0,0.0,41.2783236199,0.0,9.10337981076
2007-09-23,0.0,9.49608795001,26.1429382926,0.0,3.03445993692
2007-09-24,0.0,22.5532088813,38.5264353785,0.0,16.6895296531
2007-09-25,0.0,17.8051649063,33.0226588959,0.0,1.51722996846
2007-09-26,0.0,20.1791868938,24.7669941719,0.0,10.6206097792
2007-09-27,0.0,7.1220659625,24.7669941719,0.0,12.1378397477
2007-09-28,0.0,21.3661978875,24.7669941719,0.0,9.10337981076
2007-09-29,0.0,8.30907695626,12.383497086,0.0,0.0
2007-09-30,0.0,13.0571209313,44.0302118612,0.0,3.03445993692
2007-10-01,0.0,13.0571209313,38.5264353785,0.0,15.1722996846
2007-10-02,0.0,17.8051649063,26.1429382926,0.0,7.5861498423
2007-10-03,0.0,20.1791868938,27.5188824132,0.0,10.6206097792
2007-10-04,0.0,9.49608795001,37.1504912579,0.0,6.06891987384
2007-10-05,0.0,10.6830989438,31.6467147752,0.0,7.5861498423
2007-10-06,0.0,10.6830989438,30.2707706546,0.0,16.6895296531
2007-10-07,0.0,13.0571209313,53.6618207058,0.0,6.06891987384
2007-10-08,0.0,21.3661978875,30.2707706546,0.0,10.6206097792
2007-10-09,0.0,18.9921759,27.5188824132,0.0,4.55168990538
2007-10-10,0.0,16.6181539125,41.2783236199,0.0,4.55168990538
2007-10-11,0.0,21.3661978875,30.2707706546,0.0,6.06891987384
2007-10-12,0.0,14.244131925,12.383497086,0.0,7.5861498423
2007-10-13,0.0,2.3740219875,35.7745471372,0.0,10.6206097792
2007-10-14,0.0,9.49608795001,60.5415413091,0.0,3.03445993692
2007-10-15,0.0,23.740219875,37.1504912579,0.0,10.6206097792
2007-10-16,0.0,16.6181539125,33.0226588959,0.0,13.6550697161
2007-10-17,0.0,13.0571209313,37.1504912579,0.0,13.6550697161
2007-10-18,0.0,22.5532088813,41.2783236199,0.0,6.06891987384
2007-10-19,0.0,20.1791868938,27.5188824132,0.0,4.55168990538
2007-10-20,0.0,7.1220659625,49.5339883438,0.0,3.03445993692
2007-10-21,0.0,7.1220659625,49.5339883438,0.0,0.0
2007-10-22,0.0,18.9921759,35.7745471372,0.0,10.6206097792
2007-10-23,0.0,16.6181539125,38.5264353785,0.0,15.1722996846
2007-10-24,0.0,33.236307825,37.1504912579,0.0,10.6206097792
2007-10-25,0.0,35.6103298125,46.7821001025,0.0,6.06891987384
2007-10-26,0.0,20.1791868938,39.9023794992,0.0,6.06891987384
2007-10-27,0.0,9.49608795001,39.9023794992,0.0,9.10337981076
2007-10-28,0.0,20.1791868938,137.594412066,0.0,9.10337981076
2007-10-29,0.0,22.5532088813,70.1731501538,0.0,18.2067596215
2007-10-30,0.0,22.5532088813,28.8948265339,0.0,12.1378397477
2007-10-31,0.0,23.740219875,41.2783236199,0.0,9.10337981076
2007-11-01,0.0,33.236307825,22.0151059306,0.0,15.1722996846
2007-11-02,0.0,17.8051649063,34.3986030166,0.0,10.6206097792
2007-11-03,0.0,14.244131925,48.1580442232,0.0,3.03445993692
2007-11-04,0.0,18.9921759,45.4061559819,0.0,3.03445993692
2007-11-05,0.0,34.4233188188,26.1429382926,0.0,12.1378397477
2007-11-06,0.0,24.9272308688,41.2783236199,0.0,18.2067596215
2007-11-07,0.0,18.9921759,16.5113294479,0.0,1.51722996846
2007-11-08,0.0,14.244131925,35.7745471372,0.0,10.6206097792
2007-11-09,0.0,30.8622858375,28.8948265339,0.0,10.6206097792
2007-11-10,0.0,0.0,55.0377648265,0.0,12.1378397477
2007-11-11,0.0,4.748043975,24.7669941719,0.0,0.0
2007-11-12,0.0,30.8622858375,34.3986030166,0.0,6.06891987384
2007-11-13,0.0,22.5532088813,24.7669941719,0.0,13.6550697161
2007-11-14,0.0,27.3012528563,24.7669941719,0.0,6.06891987384
2007-11-15,0.0,20.1791868938,16.5113294479,0.0,1.51722996846
2007-11-16,0.0,24.9272308688,17.8872735686,0.0,6.06891987384
2007-11-17,0.0,11.8701099375,24.7669941719,0.0,6.06891987384
2007-11-18,0.0,16.6181539125,38.5264353785,0.0,6.06891987384
2007-11-19,0.0,22.5532088813,26.1429382926,0.0,6.06891987384
2007-11-20,0.0,13.0571209313,46.7821001025,0.0,10.6206097792
2007-11-21,0.0,17.8051649063,17.8872735686,0.0,6.06891987384
2007-11-22,0.0,9.49608795001,20.6391618099,0.0,0.0
2007-11-23,0.0,7.1220659625,26.1429382926,0.0,6.06891987384
2007-11-24,0.0,2.3740219875,16.5113294479,0.0,0.0
2007-11-25,0.0,11.8701099375,39.9023794992,0.0,0.0
2007-11-26,0.0,27.3012528563,34.3986030166,0.0,9.10337981076
2007-11-27,0.0,20.1791868938,27.5188824132,0.0,13.6550697161
2007-11-28,0.0,17.8051649063,12.383497086,0.0,7.5861498423
2007-11-29,0.0,23.740219875,31.6467147752,0.0,15.1722996846
2007-11-30,0.0,13.0571209313,27.5188824132,0.0,6.06891987384
2007-12-01,0.0,4.748043975,26.1429382926,0.0,0.0
2007-12-02,0.0,15.4311429188,33.0226588959,0.0,10.6206097792
2007-12-03,0.0,16.6181539125,27.5188824132,0.0,21.2412195584
2007-12-04,0.0,22.5532088813,20.6391618099,0.0,9.10337981076
2007-12-05,0.0,21.3661978875,24.7669941719,0.0,9.10337981076
2007-12-06,0.0,17.8051649063,28.8948265339,0.0,7.5861498423
2007-12-07,0.0,21.3661978875,26.1429382926,0.0,4.55168990538
2007-12-08,0.0,7.1220659625,49.5339883438,0.0,3.03445993692
2007-12-09,0.0,13.0571209313,35.7745471372,0.0,6.06891987384
2007-12-10,0.0,32.0492968313,19.2632176893,0.0,4.55168990538
2007-12-11,0.0,33.236307825,33.0226588959,0.0,13.6550697161
2007-12-12,0.0,21.3661978875,23.3910500513,0.0,12.1378397477
2007-12-13,0.0,24.9272308688,13.7594412066,0.0,4.55168990538
2007-12-14,0.0,20.1791868938,19.2632176893,0.0,6.06891987384
2007-12-15,0.0,17.8051649063,38.5264353785,0.0,9.10337981076
2007-12-16,0.0,4.748043975,31.6467147752,0.0,0.0
2007-12-17,0.0,23.740219875,24.7669941719,0.0,7.5861498423
2007-12-18,0.0,18.9921759,11.0075529653,0.0,12.1378397477
2007-12-19,0.0,21.3661978875,22.0151059306,0.0,10.6206097792
2007-12-20,0.0,15.4311429188,24.7669941719,0.0,15.1722996846
2007-12-21,0.0,10.6830989438,28.8948265339,0.0,13.6550697161
2007-12-22,0.0,0.0,33.0226588959,0.0,0.0
2007-12-23,0.0,0.0,41.2783236199,0.0,3.03445993692
2007-12-24,0.0,0.0,20.6391618099,0.0,3.03445993692
2007-12-25,0.0,0.0,15.1353853273,0.0,4.55168990538
2007-12-26,0.0,3.56103298125,35.7745471372,0.0,18.2067596215
2007-12-27,0.0,5.93505496875,12.383497086,0.0,7.5861498423
2007-12-28,0.0,7.1220659625,23.3910500513,0.0,7.5861498423
2007-12-29,0.0,0.0,28.8948265339,0.0,9.10337981076
2007-12-30,0.0,7.1220659625,57.7896530678,0.0,3.03445993692
2007-12-31,0.0,5.93505496875,34.3986030166,0.0,7.5861498423
2008-01-01,0.0,10.6830989438,33.0226588959,0.0,10.6206097792
2008-01-02,0.0,8.30907695626,33.0226588959,0.0,9.10337981076
2008-01-03,0.0,15.4311429188,39.9023794992,0.0,10.6206097792
2008-01-04,0.0,17.8051649063,28.8948265339,0.0,6.06891987384
2008-01-05,0.0,13.0571209313,27.5188824132,0.0,9.10337981076
2008-01-06,0.0,10.6830989438,34.3986030166,0.0,6.06891987384
2008-01-07,0.0,16.6181539125,16.5113294479,0.0,10.6206097792
2008-01-08,0.0,11.8701099375,27.5188824132,0.0,9.10337981076
2008-01-09,0.0,16.6181539125,15.1353853273,0.0,7.5861498423
2008-01-10,0.0,21.3661978875,30.2707706546,0.0,6.06891987384
2008-01-11,0.0,13.0571209313,46.7821001025,0.0,4.55168990538
2008-01-12,0.0,10.6830989438,27.5188824132,0.0,16.6895296531
2008-01-13,0.0,8.30907695626,26.1429382926,0.0,6.06891987384
2008-01-14,0.0,10.6830989438,28.8948265339,0.0,3.03445993692
2008-01-15,0.0,26.1142418625,49.5339883438,0.0,1.51722996846
2008-01-16,0.0,21.3661978875,22.0151059306,0.0,4.55168990538
2008-01-17,0.0,14.244131925,33.0226588959,0.0,10.6206097792
2008-01-18,0.0,10.6830989438,24.7669941719,0.0,1.51722996846
2008-01-19,0.0,5.93505496875,17.8872735686,0.0,7.5861498423
2008-01-20,0.0,2.3740219875,59.1655971885,0.0,6.06891987384
2008-01-21,0.0,9.49608795001,82.5566472397,0.0,10.6206097792
2008-01-22,0.0,29.6752748438,30.2707706546,0.0,18.2067596215
2008-01-23,0.0,14.244131925,30.2707706546,0.0,6.06891987384
2008-01-24,0.0,18.9921759,37.1504912579,0.0,13.6550697161
2008-01-25,0.0,10.6830989438,23.3910500513,0.0,13.6550697161
2008-01-26,0.0,4.748043975,41.2783236199,0.0,0.0
2008-01-27,0.0,5.93505496875,56.4137089472,0.0,7.5861498423
2008-01-28,0.0,20.1791868938,24.7669941719,0.0,10.6206097792
2008-01-29,0.0,20.1791868938,26.1429382926,0.0,6.06891987384
2008-01-30,0.0,24.9272308688,41.2783236199,0.0,6.06891987384
2008-01-31,0.0,17.8051649063,15.1353853273,0.0,6.06891987384
2008-02-01,0.0,20.1791868938,26.1429382926,0.0,16.6895296531
2008-02-02,0.0,10.6830989438,34.3986030166,0.0,3.03445993692
2008-02-03,0.0,17.8051649063,37.1504912579,0.0,10.6206097792
2008-02-04,0.0,21.3661978875,31.6467147752,0.0,6.06891987384
2008-02-05,0.0,13.0571209313,22.0151059306,0.0,9.10337981076
2008-02-06,0.0,23.740219875,23.3910500513,0.0,10.6206097792
2008-02-07,0.0,11.8701099375,22.0151059306,0.0,6.06891987384
2008-02-08,0.0,16.6181539125,24.7669941719,0.0,4.55168990538
2008-02-09,0.0,18.9921759,50.9099324645,0.0,6.06891987384
