date,cost,crisis,deficit,depreciation,domination,isPartial
2013-04-29,98,8,2,1,1,False
2013-04-30,99,9,2,2,1,False
2013-05-01,94,8,2,2,1,False
2013-05-02,93,8,2,1,1,False
2013-05-03,88,7,2,1,1,False
2013-05-04,90,5,1,1,1,False
2013-05-05,89,6,1,1,1,False
2013-05-06,95,8,2,1,1,False
2013-05-07,93,8,1,1,1,False
2013-05-08,91,8,2,1,1,False
2013-05-09,94,8,2,1,1,False
2013-05-10,88,6,2,1,1,False
2013-05-11,84,5,1,1,1,False
2013-05-12,84,5,1,1,1,False
2013-05-13,93,7,2,1,1,False
2013-05-14,96,8,2,1,1,False
2013-05-15,96,7,3,1,1,False
2013-05-16,95,7,2,1,1,False
2013-05-17,89,7,2,1,1,False
2013-05-18,86,4,1,1,1,False
2013-05-19,86,4,1,1,1,False
2013-05-20,97,7,2,1,1,False
2013-05-21,100,7,2,1,1,False
2013-05-22,99,7,2,1,1,False
2013-05-23,93,6,2,1,1,False
2013-05-24,88,5,1,1,1,False
2013-05-25,88,4,1,1,1,False
2013-05-26,86,4,1,0,1,False
2013-05-27,89,4,1,1,1,False
2013-05-28,98,6,2,1,1,False
2013-05-29,98,7,2,1,1,False
2013-05-30,93,6,1,1,1,False
2013-05-31,91,5,1,1,1,False
2013-06-01,89,4,1,1,1,False
2013-06-02,94,5,1,1,1,False
2013-06-03,95,6,1,1,1,False
2013-06-04,94,5,1,1,1,False
2013-06-05,93,6,1,1,1,False
2013-06-06,89,5,1,1,1,False
2013-06-07,91,5,1,1,1,False
2013-06-08,86,3,1,1,1,False
2013-06-09,92,4,1,0,1,False
2013-06-10,96,5,1,1,1,False
2013-06-11,96,5,1,2,1,False
2013-06-12,95,5,1,1,1,False
2013-06-13,91,5,1,1,1,False
2013-06-14,91,4,1,1,1,False
2013-06-15,88,4,1,1,1,False
2013-06-16,87,4,1,1,1,False
2013-06-17,95,4,1,1,1,False
2013-06-18,95,4,1,1,1,False
2013-06-19,91,4,1,1,1,False
2013-06-20,90,4,1,1,1,False
2013-06-21,85,4,1,1,1,False
2013-06-22,92,4,1,1,1,False
2013-06-23,92,4,1,1,1,False
2013-06-24,95,5,1,1,1,False
2013-06-25,97,5,1,1,1,False
2013-06-26,92,4,1,1,1,False
2013-06-27,89,5,1,1,1,False
2013-06-28,93,5,1,1,1,False
2013-06-29,87,4,1,0,1,False
2013-06-30,92,4,0,0,1,False
2013-07-01,93,4,1,1,1,False
2013-07-02,91,4,1,1,1,False
2013-07-03,89,4,1,1,1,False
2013-07-04,82,4,1,0,1,False
2013-07-05,86,4,1,1,1,False
2013-07-06,95,4,1,0,1,False
2013-07-07,97,4,1,0,1,False
2013-07-08,92,5,1,1,1,False
2013-07-09,96,5,1,1,1,False
2013-07-10,93,5,1,1,1,False
2013-07-11,92,5,1,1,1,False
2013-07-12,86,4,1,1,1,False
2013-07-13,89,4,1,0,1,False
2013-07-14,87,4,1,1,1,False
2013-07-15,90,4,1,1,1,False
2013-07-16,93,4,1,1,1,False
2013-07-17,92,5,1,1,1,False
2013-07-18,96,5,1,1,1,False
2013-07-19,91,5,1,1,1,False
2013-07-20,91,4,1,1,1,False
2013-07-21,93,4,1,1,1,False
2013-07-22,94,5,1,1,1,False
2013-07-23,94,5,1,1,1,False
2013-07-24,95,4,1,1,1,False
2013-07-25,95,5,1,1,1,False
2013-07-26,91,4,1,1,1,False
2013-07-27,90,4,1,1,1,False
2013-07-28,96,4,1,0,1,False
2013-07-29,94,5,1,1,1,False
2013-07-30,95,4,1,1,1,False
2013-07-31,92,5,1,1,1,False
2013-08-01,92,4,1,1,1,False
2013-08-02,90,5,1,1,1,False
2013-08-03,88,4,1,0,1,False
2013-08-04,91,5,1,1,1,False
2013-08-05,93,4,1,1,1,False
2013-08-06,93,5,1,1,1,False
2013-08-07,93,5,1,1,1,False
2013-08-08,90,4,1,1,1,False
2013-08-09,89,4,1,1,1,False
2013-08-10,87,4,1,1,1,False
2013-08-11,96,4,1,1,1,False
2013-08-12,93,4,1,1,1,False
2013-08-13,90,4,1,1,1,False
2013-08-14,92,4,1,1,1,False
2013-08-15,91,5,1,1,1,False
2013-08-16,88,5,1,1,1,False
2013-08-17,88,4,1,1,1,False
2013-08-18,91,4,1,1,1,False
2013-08-19,96,4,1,1,1,False
2013-08-20,92,5,1,1,1,False
2013-08-21,88,5,1,1,1,False
2013-08-22,90,5,1,1,1,False
2013-08-23,86,4,1,1,1,False
2013-08-24,87,4,1,1,1,False
2013-08-25,88,4,1,1,1,False
2013-08-26,89,4,1,1,1,False
2013-08-27,91,5,1,1,1,False
2013-08-28,89,5,1,1,1,False
2013-08-29,84,5,1,1,1,False
2013-08-30,81,5,1,1,1,False
2013-08-31,82,5,1,1,1,False
2013-09-01,83,5,1,1,1,False
2013-09-02,84,5,1,1,1,False
2013-09-03,94,5,1,1,1,False
2013-09-04,92,6,1,2,1,False
2013-09-05,94,6,1,1,1,False
2013-09-06,86,5,1,1,1,False
2013-09-07,87,5,1,1,1,False
2013-09-08,86,6,1,1,1,False
2013-09-09,92,6,1,1,1,False
2013-09-10,93,7,1,1,1,False
2013-09-11,92,7,1,1,1,False
2013-09-12,90,6,1,2,1,False
2013-09-13,88,6,2,1,1,False
2013-09-14,86,4,1,1,1,False
2013-09-15,92,4,1,1,1,False
2013-09-16,92,6,1,1,1,False
2013-09-17,93,6,1,1,1,False
2013-09-18,91,6,2,1,1,False
2013-09-19,90,5,2,1,1,False
2013-09-20,87,6,1,1,1,False
2013-09-21,85,4,1,1,1,False
2013-09-22,86,4,1,1,1,False
2013-09-23,94,6,1,2,1,False
2013-09-24,96,6,2,1,1,False
2013-09-25,94,6,2,1,1,False
2013-09-26,95,6,2,2,1,False
2013-09-27,91,5,2,1,1,False
2013-09-28,85,4,2,1,1,False
2013-09-29,89,4,1,1,1,False
2013-09-30,91,6,2,1,1,False
2013-10-01,93,6,3,1,1,False
2013-10-02,91,6,3,2,1,False
2013-10-03,88,6,3,2,1,False
2013-10-04,85,5,3,1,1,False
2013-10-05,82,5,2,1,1,False
2013-10-06,85,5,2,1,1,False
2013-10-07,92,6,3,1,1,False
2013-10-08,94,6,3,1,1,False
2013-10-09,91,7,3,2,1,False
2013-10-10,89,7,3,2,1,False
2013-10-11,86,6,2,1,1,False
