date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2008-05-10,4,37,4,23,0,False
2008-05-11,6,36,3,19,0,False
2008-05-12,8,52,6,41,0,False
2008-05-13,9,55,5,47,0,False
2008-05-14,9,49,5,40,1,False
2008-05-15,8,52,6,46,0,False
2008-05-16,8,48,6,33,0,False
2008-05-17,8,35,4,26,0,False
2008-05-18,5,31,2,19,0,False
2008-05-19,8,52,4,40,0,False
2008-05-20,7,57,3,41,0,False
2008-05-21,8,45,4,41,1,False
2008-05-22,9,49,4,39,0,False
2008-05-23,6,52,3,30,1,False
2008-05-24,8,40,5,16,0,False
2008-05-25,5,42,5,21,0,False
2008-05-26,7,59,4,23,0,False
2008-05-27,8,63,5,36,0,False
2008-05-28,9,62,4,33,0,False
2008-05-29,6,54,3,39,0,False
2008-05-30,8,58,5,37,0,False
2008-05-31,4,31,5,20,0,False
2008-06-01,8,28,3,23,0,False
2008-06-02,6,59,3,44,1,False
2008-06-03,5,54,3,43,1,False
2008-06-04,8,52,4,40,0,False
2008-06-05,8,50,4,34,1,False
2008-06-06,7,49,3,37,1,False
2008-06-07,6,41,4,18,0,False
2008-06-08,6,39,3,15,0,False
2008-06-09,6,49,4,39,0,False
2008-06-10,7,54,2,45,1,False
2008-06-11,6,49,6,40,0,False
2008-06-12,4,48,4,36,0,False
2008-06-13,8,50,3,34,0,False
2008-06-14,5,35,4,27,0,False
2008-06-15,6,33,4,24,0,False
2008-06-16,6,61,3,37,0,False
2008-06-17,7,49,4,35,0,False
2008-06-18,8,50,6,48,0,False
2008-06-19,3,55,4,39,0,False
2008-06-20,9,46,4,32,0,False
2008-06-21,8,35,3,31,0,False
2008-06-22,5,32,5,16,0,False
2008-06-23,4,59,3,38,0,False
2008-06-24,5,52,3,40,1,False
2008-06-25,6,52,3,41,0,False
2008-06-26,5,55,4,53,0,False
2008-06-27,7,48,4,37,0,False
2008-06-28,8,36,5,26,0,False
2008-06-29,5,37,3,23,0,False
2008-06-30,7,57,4,41,1,False
2008-07-01,5,61,4,41,1,False
2008-07-02,5,53,6,36,1,False
2008-07-03,7,55,8,44,1,False
2008-07-04,3,47,4,22,0,False
2008-07-05,5,41,3,26,1,False
2008-07-06,5,32,3,26,0,False
2008-07-07,4,56,5,41,0,False
2008-07-08,6,53,3,42,0,False
2008-07-09,6,47,6,55,0,False
2008-07-10,8,51,5,46,1,False
2008-07-11,6,46,6,36,0,False
2008-07-12,6,41,8,24,0,False
2008-07-13,6,33,5,25,0,False
2008-07-14,7,58,7,40,1,False
2008-07-15,8,52,10,45,0,False
2008-07-16,6,56,7,46,0,False
2008-07-17,5,47,6,44,1,False
2008-07-18,6,41,4,37,0,False
2008-07-19,7,37,4,26,0,False
2008-07-20,6,33,3,22,0,False
2008-07-21,6,55,4,37,1,False
2008-07-22,4,45,6,50,1,False
2008-07-23,8,56,5,44,0,False
2008-07-24,8,51,6,37,1,False
2008-07-25,6,46,5,41,0,False
2008-07-26,5,35,3,22,1,False
2008-07-27,6,30,3,25,0,False
2008-07-28,4,50,3,37,0,False
2008-07-29,6,47,8,45,0,False
2008-07-30,5,45,7,43,0,False
2008-07-31,4,47,5,43,1,False
2008-08-01,5,41,5,41,1,False
2008-08-02,4,35,6,27,0,False
2008-08-03,6,28,3,21,1,False
2008-08-04,6,49,4,41,1,False
2008-08-05,5,48,5,51,0,False
2008-08-06,6,51,5,39,1,False
2008-08-07,5,45,6,40,0,False
2008-08-08,6,46,4,38,0,False
2008-08-09,5,33,5,22,0,False
2008-08-10,6,26,3,23,0,False
2008-08-11,5,51,3,45,1,False
2008-08-12,6,46,5,41,0,False
2008-08-13,6,46,4,39,0,False
2008-08-14,5,44,4,40,0,False
2008-08-15,4,42,6,41,1,False
2008-08-16,5,35,2,29,0,False
2008-08-17,6,37,3,20,1,False
2008-08-18,5,52,3,42,1,False
2008-08-19,7,45,4,46,1,False
2008-08-20,8,47,6,38,1,False
2008-08-21,8,43,3,46,0,False
2008-08-22,6,50,5,32,0,False
2008-08-23,5,30,2,18,0,False
2008-08-24,6,28,4,21,0,False
2008-08-25,5,47,5,39,0,False
2008-08-26,9,49,4,41,0,False
2008-08-27,7,42,2,47,0,False
2008-08-28,7,46,3,36,0,False
2008-08-29,4,40,4,30,0,False
2008-08-30,7,37,3,19,0,False
2008-08-31,4,40,3,25,0,False
2008-09-01,4,51,4,29,1,False
2008-09-02,8,59,2,39,1,False
2008-09-03,7,55,4,42,0,False
2008-09-04,7,51,2,43,1,False
2008-09-05,4,55,4,38,1,False
2008-09-06,5,36,3,22,0,False
2008-09-07,5,33,1,22,0,False
2008-09-08,7,47,3,41,0,False
2008-09-09,9,47,5,53,1,False
2008-09-10,6,51,5,45,0,False
2008-09-11,10,46,5,39,1,False
2008-09-12,7,50,7,40,0,False
2008-09-13,7,42,4,31,0,False
2008-09-14,6,30,6,31,0,False
2008-09-15,8,55,23,100,1,False
2008-09-16,7,52,25,84,0,False
2008-09-17,7,53,23,70,1,False
2008-09-18,6,47,18,62,1,False
2008-09-19,8,44,11,59,0,False
2008-09-20,10,34,9,36,1,False
2008-09-21,8,33,4,27,0,False
2008-09-22,7,47,8,60,0,False
2008-09-23,9,49,6,49,0,False
2008-09-24,8,45,7,49,0,False
2008-09-25,8,39,14,60,1,False
2008-09-26,6,48,20,52,1,False
2008-09-27,9,76,7,38,1,False
2008-09-28,7,37,5,41,0,False
2008-09-29,7,51,12,61,0,False
2008-09-30,11,46,16,51,1,False
2008-10-01,10,48,9,51,0,False
2008-10-02,9,42,10,49,0,False
2008-10-03,8,43,8,49,0,False
2008-10-04,6,37,7,36,0,False
2008-10-05,10,40,7,30,1,False
2008-10-06,10,50,7,46,0,False
2008-10-07,10,40,8,48,0,False
2008-10-08,8,53,18,54,0,False
2008-10-09,10,50,11,49,0,False
2008-10-10,8,42,18,51,0,False
2008-10-11,7,38,12,38,1,False
2008-10-12,12,35,10,31,0,False
2008-10-13,8,61,8,47,0,False
2008-10-14,9,53,7,50,0,False
2008-10-15,12,46,10,51,0,False
2008-10-16,12,55,7,50,0,False
2008-10-17,10,40,7,50,0,False
2008-10-18,8,33,8,39,0,False
2008-10-19,11,33,5,29,0,False
2008-10-20,10,51,7,62,1,False
2008-10-21,11,50,7,48,0,False
2008-10-22,17,53,8,50,0,False
2008-10-23,16,45,7,49,0,False
2008-10-24,11,44,9,47,0,False
2008-10-25,14,33,6,30,0,False
2008-10-26,11,33,7,22,1,False
2008-10-27,6,42,8,58,1,False
2008-10-28,11,49,8,52,0,False
2008-10-29,11,42,5,42,0,False
2008-10-30,14,49,5,43,0,False
2008-10-31,10,47,7,39,1,False
2008-11-01,9,34,4,28,1,False
2008-11-02,11,31,8,27,1,False
2008-11-03,7,42,18,44,0,False
2008-11-04,10,44,9,41,0,False
2008-11-05,9,44,8,43,0,False
2008-11-06,11,39,5,45,0,False
2008-11-07,9,41,11,45,1,False
2008-11-08,9,28,8,28,1,False
2008-11-09,13,35,6,25,0,False
2008-11-10,12,61,17,71,1,False
2008-11-11,14,50,14,73,0,False
2008-11-12,11,55,12,68,0,False
2008-11-13,12,52,12,64,1,False
2008-11-14,14,43,10,55,0,False
2008-11-15,12,33,9,38,1,False
2008-11-16,14,38,8,36,1,False
2008-11-17,9,46,12,59,0,False
2008-11-18,11,52,11,53,1,False
2008-11-19,15,48,17,63,0,False
2008-11-20,11,47,14,58,0,False
2008-11-21,12,40,16,64,1,False
2008-11-22,10,35,11,33,0,False
2008-11-23,16,30,11,32,0,False
2008-11-24,11,53,11,54,0,False
2008-11-25,16,51,13,59,1,False
2008-11-26,8,49,9,51,0,False
2008-11-27,11,30,5,25,1,False
2008-11-28,13,44,6,37,0,False
