date,backward,backwardness,broke,cheap,colony,isPartial
2007-08-24,0,0,2,77,3,False
2007-08-25,0,0,1,83,4,False
2007-08-26,0,0,3,90,6,False
2007-08-27,0,0,2,79,5,False
2007-08-28,0,0,2,83,5,False
2007-08-29,0,0,2,82,5,False
2007-08-30,0,0,1,77,5,False
2007-08-31,0,0,2,74,6,False
2007-09-01,1,0,2,81,4,False
2007-09-02,1,0,2,80,5,False
2007-09-03,1,0,3,85,4,False
2007-09-04,0,0,2,76,5,False
2007-09-05,1,0,2,77,5,False
2007-09-06,1,0,2,74,5,False
2007-09-07,0,0,3,73,5,False
2007-09-08,0,0,2,80,4,False
2007-09-09,1,0,3,85,4,False
2007-09-10,1,0,2,77,6,False
2007-09-11,1,0,2,72,7,False
2007-09-12,0,0,2,73,6,False
2007-09-13,1,0,2,79,7,False
2007-09-14,1,0,2,68,6,False
2007-09-15,0,0,2,80,6,False
2007-09-16,1,0,3,79,5,False
2007-09-17,1,0,2,76,5,False
2007-09-18,1,0,2,73,6,False
2007-09-19,0,0,2,79,8,False
2007-09-20,0,0,1,74,6,False
2007-09-21,1,0,2,75,5,False
2007-09-22,0,0,2,81,6,False
2007-09-23,0,0,3,89,6,False
2007-09-24,1,0,2,76,6,False
2007-09-25,0,0,2,77,7,False
2007-09-26,1,0,2,73,6,False
2007-09-27,0,0,3,73,7,False
2007-09-28,0,0,2,68,6,False
2007-09-29,1,0,2,76,4,False
2007-09-30,1,0,2,79,6,False
2007-10-01,1,0,2,74,6,False
2007-10-02,1,0,2,78,6,False
2007-10-03,0,0,2,76,6,False
2007-10-04,0,0,2,72,7,False
2007-10-05,1,0,2,72,5,False
2007-10-06,0,0,2,78,5,False
2007-10-07,1,0,2,85,4,False
2007-10-08,1,0,2,77,6,False
2007-10-09,0,0,2,77,6,False
2007-10-10,1,0,2,76,7,False
2007-10-11,1,0,2,78,6,False
2007-10-12,0,0,2,70,5,False
2007-10-13,0,0,2,79,4,False
2007-10-14,0,0,2,80,5,False
2007-10-15,0,0,3,78,6,False
2007-10-16,1,0,2,77,5,False
2007-10-17,0,0,2,75,7,False
2007-10-18,0,0,1,74,5,False
2007-10-19,1,0,1,72,5,False
2007-10-20,1,0,2,78,3,False
2007-10-21,1,0,2,84,5,False
2007-10-22,1,0,2,74,5,False
2007-10-23,1,0,3,74,6,False
2007-10-24,1,0,2,71,5,False
2007-10-25,1,0,2,74,5,False
2007-10-26,0,0,2,67,4,False
2007-10-27,0,0,3,77,4,False
2007-10-28,0,0,3,75,4,False
2007-10-29,1,0,2,72,6,False
2007-10-30,1,0,2,72,5,False
2007-10-31,0,0,2,68,5,False
2007-11-01,0,0,2,67,5,False
2007-11-02,0,0,2,65,6,False
2007-11-03,1,0,2,75,4,False
2007-11-04,1,0,3,86,4,False
2007-11-05,0,0,2,71,6,False
2007-11-06,1,0,2,74,5,False
2007-11-07,1,0,1,74,6,False
2007-11-08,1,0,2,69,5,False
2007-11-09,1,0,2,68,6,False
2007-11-10,1,0,3,79,3,False
2007-11-11,0,0,2,81,4,False
2007-11-12,1,0,1,73,6,False
2007-11-13,0,0,2,77,5,False
2007-11-14,0,0,2,66,5,False
2007-11-15,0,0,2,73,5,False
2007-11-16,1,0,3,68,4,False
2007-11-17,1,0,2,75,3,False
2007-11-18,1,0,2,79,4,False
2007-11-19,1,0,2,69,5,False
2007-11-20,1,0,2,70,5,False
2007-11-21,0,0,1,72,4,False
2007-11-22,1,0,2,74,3,False
2007-11-23,1,0,2,87,4,False
2007-11-24,1,0,2,81,4,False
2007-11-25,1,0,2,89,5,False
2007-11-26,0,0,2,77,5,False
2007-11-27,1,0,2,77,6,False
2007-11-28,1,0,2,70,6,False
2007-11-29,1,0,2,71,5,False
2007-11-30,1,0,2,72,4,False
2007-12-01,0,0,2,80,4,False
2007-12-02,1,0,2,82,5,False
2007-12-03,0,0,2,73,5,False
2007-12-04,1,0,1,73,5,False
2007-12-05,1,0,2,70,5,False
2007-12-06,1,0,1,71,5,False
2007-12-07,1,0,3,69,4,False
2007-12-08,1,0,1,72,5,False
2007-12-09,1,0,3,86,5,False
2007-12-10,1,0,2,74,6,False
2007-12-11,0,0,3,70,6,False
2007-12-12,1,0,2,69,5,False
2007-12-13,1,0,3,67,5,False
2007-12-14,0,0,3,69,5,False
2007-12-15,1,0,2,73,5,False
2007-12-16,1,0,3,75,5,False
2007-12-17,0,0,1,66,5,False
2007-12-18,0,0,2,67,6,False
2007-12-19,1,0,3,67,6,False
2007-12-20,0,0,2,63,5,False
2007-12-21,0,0,2,59,4,False
2007-12-22,1,0,3,68,2,False
2007-12-23,1,0,2,68,4,False
2007-12-24,0,0,2,65,3,False
2007-12-25,0,0,3,72,4,False
2007-12-26,1,0,3,83,3,False
2007-12-27,1,0,2,85,3,False
2007-12-28,0,0,2,79,4,False
2007-12-29,0,0,3,84,3,False
2007-12-30,0,0,3,85,3,False
2007-12-31,0,0,2,77,4,False
2008-01-01,0,0,5,75,3,False
2008-01-02,1,0,2,81,4,False
2008-01-03,1,0,2,76,5,False
2008-01-04,1,0,2,82,5,False
2008-01-05,0,0,3,87,4,False
2008-01-06,0,0,2,86,5,False
2008-01-07,1,0,2,79,3,False
2008-01-08,1,0,2,84,5,False
2008-01-09,1,0,2,82,4,False
2008-01-10,1,0,2,82,4,False
2008-01-11,1,0,2,80,4,False
2008-01-12,1,0,2,85,4,False
2008-01-13,0,0,3,90,5,False
2008-01-14,1,0,2,82,4,False
2008-01-15,0,0,2,87,5,False
2008-01-16,0,0,2,85,5,False
2008-01-17,1,0,2,83,4,False
2008-01-18,0,0,2,82,4,False
2008-01-19,1,0,2,88,3,False
2008-01-20,0,0,2,89,4,False
2008-01-21,1,0,2,84,4,False
2008-01-22,1,0,4,81,4,False
2008-01-23,1,0,5,79,4,False
2008-01-24,1,0,3,79,4,False
2008-01-25,1,0,2,77,4,False
2008-01-26,1,0,2,92,4,False
2008-01-27,1,0,3,89,4,False
2008-01-28,1,0,2,81,4,False
2008-01-29,1,0,2,84,5,False
2008-01-30,1,0,2,80,4,False
2008-01-31,1,0,2,76,5,False
2008-02-01,0,0,3,76,4,False
2008-02-02,1,0,3,89,3,False
2008-02-03,1,0,2,89,4,False
2008-02-04,1,0,2,79,4,False
2008-02-05,1,0,2,80,4,False
2008-02-06,0,0,3,75,4,False
2008-02-07,1,0,2,82,4,False
2008-02-08,1,0,9,74,4,False
2008-02-09,1,0,2,88,4,False
2008-02-10,1,0,2,90,4,False
2008-02-11,1,0,2,83,5,False
2008-02-12,1,0,2,86,4,False
2008-02-13,1,0,2,76,4,False
2008-02-14,1,0,2,72,4,False
2008-02-15,1,0,2,71,4,False
2008-02-16,0,0,3,86,4,False
2008-02-17,1,0,3,86,4,False
2008-02-18,1,0,3,83,4,False
2008-02-19,1,0,2,83,4,False
2008-02-20,1,0,2,80,5,False
2008-02-21,1,0,2,75,3,False
2008-02-22,0,0,2,78,4,False
2008-02-23,1,0,3,86,3,False
2008-02-24,1,0,3,95,5,False
2008-02-25,0,0,2,77,5,False
2008-02-26,1,0,2,78,4,False
2008-02-27,0,0,2,80,4,False
2008-02-28,0,0,2,81,5,False
2008-02-29,1,0,2,79,4,False
2008-03-01,1,0,3,85,5,False
2008-03-02,1,0,3,87,5,False
2008-03-03,1,0,2,77,4,False
2008-03-04,0,0,2,83,4,False
2008-03-05,1,0,2,84,4,False
2008-03-06,1,0,3,84,4,False
2008-03-07,0,0,2,77,4,False
2008-03-08,0,0,2,89,4,False
2008-03-09,0,0,2,85,4,False
2008-03-10,1,0,2,85,5,False
2008-03-11,1,0,2,83,4,False
2008-03-12,1,0,3,87,4,False
2008-03-13,1,0,2,79,5,False
2008-03-14,0,0,2,83,4,False
2008-03-15,1,0,2,87,3,False
2008-03-16,1,0,2,92,3,False
2008-03-17,1,0,2,84,4,False
2008-03-18,1,0,2,83,4,False
2008-03-19,1,0,2,80,4,False
