date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2013-12-18,0,38,48,47,18,False
2013-12-19,0,51,28,46,9,False
2013-12-20,0,50,38,55,14,False
2013-12-21,0,32,17,36,2,False
2013-12-22,0,30,19,27,0,False
2013-12-23,2,27,25,35,5,False
2013-12-24,0,31,22,22,4,False
2013-12-25,2,35,31,24,2,False
2013-12-26,0,41,33,42,5,False
2013-12-27,0,46,22,25,10,False
2013-12-28,0,50,15,39,0,False
2013-12-29,0,42,24,40,5,False
2013-12-30,0,34,45,39,16,False
2013-12-31,0,33,34,51,18,False
2014-01-01,0,47,32,76,4,False
2014-01-02,0,48,21,54,11,False
2014-01-03,3,25,30,38,13,False
2014-01-04,0,38,21,40,2,False
2014-01-05,0,31,22,36,7,False
2014-01-06,0,23,37,38,11,False
2014-01-07,3,40,47,40,11,False
2014-01-08,0,35,28,31,13,False
2014-01-09,3,45,43,49,13,False
2014-01-10,1,41,42,54,10,False
2014-01-11,0,47,17,40,3,False
2014-01-12,0,51,26,47,7,False
2014-01-13,1,49,34,40,14,False
2014-01-14,3,34,36,47,10,False
2014-01-15,0,34,41,57,10,False
2014-01-16,0,37,30,62,7,False
2014-01-17,0,47,32,36,15,False
2014-01-18,0,46,25,39,4,False
2014-01-19,2,42,28,30,5,False
2014-01-20,2,20,18,51,8,False
2014-01-21,1,33,24,45,13,False
2014-01-22,1,46,48,60,13,False
2014-01-23,0,37,35,74,6,False
2014-01-24,1,27,30,61,20,False
2014-01-25,0,47,21,55,9,False
2014-01-26,0,23,25,61,2,False
2014-01-27,1,32,40,43,16,False
2014-01-28,3,25,46,54,18,False
2014-01-29,0,43,39,52,13,False
2014-01-30,0,33,31,50,6,False
2014-01-31,1,54,25,64,13,False
2014-02-01,3,44,15,51,3,False
2014-02-02,0,40,27,43,0,False
2014-02-03,0,42,31,59,10,False
2014-02-04,3,34,40,56,20,False
2014-02-05,1,47,39,54,4,False
2014-02-06,0,35,45,72,23,False
2014-02-07,0,50,34,35,20,False
2014-02-08,0,32,22,46,3,False
2014-02-09,0,51,30,47,3,False
2014-02-10,3,38,27,44,10,False
2014-02-11,0,39,31,49,24,False
2014-02-12,0,26,42,64,15,False
2014-02-13,1,43,36,51,8,False
2014-02-14,0,36,19,54,7,False
2014-02-15,0,72,21,49,9,False
2014-02-16,0,38,16,47,12,False
2014-02-17,4,37,20,47,14,False
2014-02-18,0,29,25,62,7,False
2014-02-19,0,43,33,65,7,False
2014-02-20,3,26,44,53,14,False
2014-02-21,4,37,30,63,9,False
2014-02-22,0,40,31,37,9,False
2014-02-23,2,37,23,47,2,False
2014-02-24,1,40,33,51,15,False
2014-02-25,4,38,36,59,19,False
2014-02-26,1,34,34,57,11,False
2014-02-27,1,41,35,50,11,False
2014-02-28,3,37,31,49,19,False
2014-03-01,2,41,29,42,5,False
2014-03-02,0,45,32,45,12,False
2014-03-03,0,33,21,58,15,False
2014-03-04,1,41,43,48,8,False
2014-03-05,1,43,42,47,15,False
2014-03-06,1,50,44,46,20,False
2014-03-07,0,34,31,53,15,False
2014-03-08,0,47,26,33,10,False
2014-03-09,0,40,21,61,3,False
2014-03-10,3,44,35,52,10,False
2014-03-11,0,31,33,53,9,False
2014-03-12,1,50,36,37,6,False
2014-03-13,3,38,45,51,17,False
2014-03-14,1,39,21,24,11,False
2014-03-15,0,41,16,27,7,False
2014-03-16,2,40,22,36,10,False
2014-03-17,0,28,36,44,14,False
2014-03-18,0,41,31,64,13,False
2014-03-19,0,51,41,52,17,False
2014-03-20,1,36,25,55,13,False
2014-03-21,0,45,43,47,9,False
2014-03-22,2,47,25,33,2,False
2014-03-23,0,59,26,50,5,False
2014-03-24,0,59,54,58,11,False
2014-03-25,1,51,32,64,11,False
2014-03-26,1,46,37,62,15,False
2014-03-27,3,52,45,37,14,False
2014-03-28,1,51,35,60,6,False
2014-03-29,0,63,32,29,5,False
2014-03-30,0,47,28,56,3,False
2014-03-31,1,38,44,42,10,False
2014-04-01,0,36,36,49,18,False
2014-04-02,0,42,49,43,15,False
2014-04-03,3,44,43,33,14,False
2014-04-04,3,31,49,47,10,False
2014-04-05,0,41,27,32,7,False
2014-04-06,0,42,12,53,7,False
2014-04-07,0,47,33,41,8,False
2014-04-08,6,34,28,52,10,False
2014-04-09,0,50,27,46,17,False
2014-04-10,3,48,26,39,14,False
2014-04-11,0,33,39,60,9,False
2014-04-12,2,30,22,46,6,False
2014-04-13,0,44,20,55,4,False
2014-04-14,1,31,39,44,11,False
2014-04-15,1,41,44,81,11,False
2014-04-16,0,37,56,57,10,False
2014-04-17,0,35,47,68,10,False
2014-04-18,0,28,36,41,9,False
2014-04-19,2,26,38,42,7,False
2014-04-20,0,50,27,33,10,False
2014-04-21,0,28,34,53,13,False
2014-04-22,1,42,25,52,23,False
2014-04-23,0,22,54,52,11,False
2014-04-24,0,63,42,49,13,False
2014-04-25,0,38,47,47,12,False
2014-04-26,0,45,27,45,9,False
2014-04-27,0,52,23,55,5,False
2014-04-28,0,38,47,59,10,False
2014-04-29,3,36,36,48,19,False
2014-04-30,0,42,52,46,14,False
2014-05-01,3,23,37,52,16,False
2014-05-02,0,42,44,47,17,False
2014-05-03,0,46,48,35,11,False
2014-05-04,0,32,23,29,7,False
2014-05-05,0,42,46,42,13,False
2014-05-06,3,37,41,65,11,False
2014-05-07,1,36,36,52,13,False
2014-05-08,0,35,55,43,6,False
2014-05-09,1,31,36,50,21,False
2014-05-10,0,41,22,31,2,False
2014-05-11,0,53,13,34,8,False
2014-05-12,0,35,32,51,12,False
2014-05-13,1,38,33,54,14,False
2014-05-14,0,29,64,52,9,False
2014-05-15,0,24,38,53,12,False
2014-05-16,0,46,37,60,10,False
2014-05-17,0,45,32,39,2,False
2014-05-18,0,32,15,53,4,False
2014-05-19,1,28,50,63,7,False
2014-05-20,0,25,38,53,18,False
2014-05-21,0,35,43,48,10,False
2014-05-22,0,38,54,58,13,False
2014-05-23,4,35,44,48,16,False
2014-05-24,0,55,22,26,7,False
2014-05-25,0,62,18,41,0,False
2014-05-26,0,64,23,53,2,False
2014-05-27,0,29,36,44,8,False
2014-05-28,0,40,33,48,8,False
2014-05-29,2,31,31,55,16,False
2014-05-30,0,43,43,43,26,False
2014-05-31,0,30,40,30,6,False
2014-06-01,0,24,19,47,4,False
2014-06-02,2,38,30,42,13,False
2014-06-03,0,100,52,33,15,False
2014-06-04,2,60,23,46,20,False
2014-06-05,0,58,35,45,13,False
2014-06-06,0,44,21,47,10,False
2014-06-07,0,49,21,47,6,False
2014-06-08,2,47,19,56,4,False
2014-06-09,0,48,42,60,15,False
2014-06-10,0,35,37,42,19,False
2014-06-11,2,53,38,50,15,False
2014-06-12,5,48,50,71,17,False
2014-06-13,0,64,49,47,7,False
2014-06-14,6,39,22,32,4,False
2014-06-15,0,44,13,42,7,False
2014-06-16,0,47,47,42,10,False
2014-06-17,0,57,23,43,8,False
2014-06-18,2,56,39,30,8,False
2014-06-19,0,63,36,41,14,False
2014-06-20,2,44,40,44,7,False
2014-06-21,0,49,15,39,4,False
2014-06-22,0,26,15,35,7,False
