,index
2004-06-01 00:00:00,14.690711799539521
2004-06-02 00:00:00,41.234991656472445
2004-06-03 00:00:00,34.69453452823982
2004-06-04 00:00:00,27.079468025890336
2004-06-05 00:00:00,30.458941851036528
2004-06-06 00:00:00,4.4494768673216925
2004-06-07 00:00:00,26.51085146456024
2004-06-08 00:00:00,21.230025466831172
2004-06-09 00:00:00,30.395137222580868
2004-06-10 00:00:00,12.9503174804085
2004-06-11 00:00:00,42.40274507462581
2004-06-12 00:00:00,23.56551249283105
2004-06-13 00:00:00,7.758583493242313
2004-06-14 00:00:00,21.261156043359165
2004-06-15 00:00:00,52.24043919356792
2004-06-16 00:00:00,45.3729630704421
2004-06-17 00:00:00,38.52754256774968
2004-06-18 00:00:00,57.85704308917217
2004-06-19 00:00:00,22.42176881717471
2004-06-20 00:00:00,14.825290009859444
2004-06-21 00:00:00,14.004088562726258
2004-06-22 00:00:00,46.189228964666505
2004-06-23 00:00:00,42.777510325342156
2004-06-24 00:00:00,35.076846173793534
2004-06-25 00:00:00,38.51403653147383
2004-06-26 00:00:00,7.607227932565328
2004-06-27 00:00:00,14.128464679706013
2004-06-28 00:00:00,15.939819743773732
2004-06-29 00:00:00,45.01690894931502
2004-06-30 00:00:00,60.77677045314083
2004-07-01 00:00:00,56.87369383068484
2004-07-02 00:00:00,31.259446935729514
2004-07-03 00:00:00,25.542291865224566
2004-07-04 00:00:00,10.13214251736607
2004-07-05 00:00:00,38.698317222629115
2004-07-06 00:00:00,25.208440101463445
2004-07-07 00:00:00,35.54198917385053
2004-07-08 00:00:00,8.406562407014519
2004-07-09 00:00:00,39.29582531389844
2004-07-10 00:00:00,21.557548731952167
2004-07-11 00:00:00,13.335511162579959
2004-07-12 00:00:00,32.65090047117332
2004-07-13 00:00:00,45.627720962469496
2004-07-14 00:00:00,52.08998656487104
2004-07-15 00:00:00,40.6026440202255
2004-07-16 00:00:00,57.677917957738224
2004-07-17 00:00:00,21.65170074315057
2004-07-18 00:00:00,31.838558613182236
2004-07-19 00:00:00,23.24943492513102
2004-07-20 00:00:00,35.845250256373276
2004-07-21 00:00:00,43.83013794654683
2004-07-22 00:00:00,30.850320638506343
2004-07-23 00:00:00,64.2268582229332
2004-07-24 00:00:00,49.1114573478353
2004-07-25 00:00:00,2.217871510691438
2004-07-26 00:00:00,45.749923698375866
2004-07-27 00:00:00,42.79565964072679
2004-07-28 00:00:00,22.808854792134575
2004-07-29 00:00:00,45.68721641567198
2004-07-30 00:00:00,43.57352337473284
2004-07-31 00:00:00,23.53979129002962
2004-08-01 00:00:00,38.874208953832756
2004-08-02 00:00:00,34.00755598206529
2004-08-03 00:00:00,33.68684850321595
2004-08-04 00:00:00,55.07349284936123
2004-08-05 00:00:00,30.796098370776186
2004-08-06 00:00:00,38.614477306517934
2004-08-07 00:00:00,21.154719289318074
2004-08-08 00:00:00,40.52011771338023
2004-08-09 00:00:00,13.638192615069187
2004-08-10 00:00:00,36.80091621305257
2004-08-11 00:00:00,39.09212837751177
2004-08-12 00:00:00,30.184630842574137
2004-08-13 00:00:00,47.96465643340491
2004-08-14 00:00:00,14.822084522816425
2004-08-15 00:00:00,7.039523970146703
2004-08-16 00:00:00,35.086102901152934
2004-08-17 00:00:00,31.110277848485193
2004-08-18 00:00:00,29.677753750649956
2004-08-19 00:00:00,42.86800934665996
2004-08-20 00:00:00,42.589026855865875
2004-08-21 00:00:00,40.29750685080414
2004-08-22 00:00:00,24.537653856789376
2004-08-23 00:00:00,31.665127534469512
2004-08-24 00:00:00,37.54625523702749
2004-08-25 00:00:00,21.628741509390352
2004-08-26 00:00:00,42.44731155136072
2004-08-27 00:00:00,60.67594370281374
2004-08-28 00:00:00,21.65170074315057
2004-08-29 00:00:00,0.6704882988917333
2004-08-30 00:00:00,20.833971465872516
2004-08-31 00:00:00,24.161857312994577
2004-09-01 00:00:00,52.208556032021555
2004-09-02 00:00:00,49.49713197464077
2004-09-03 00:00:00,35.830059456377676
2004-09-04 00:00:00,30.66488163384549
2004-09-05 00:00:00,37.25808709303359
2004-09-06 00:00:00,11.26823276881819
2004-09-07 00:00:00,18.23973027352752
2004-09-08 00:00:00,37.08949365762738
2004-09-09 00:00:00,20.701693644643306
2004-09-10 00:00:00,35.86355704260758
2004-09-11 00:00:00,17.87155627373963
2004-09-12 00:00:00,24.472733890622262
2004-09-13 00:00:00,46.45332315696592
2004-09-14 00:00:00,21.193254715590285
2004-09-15 00:00:00,47.02874513300811
2004-09-16 00:00:00,45.15290732725101
2004-09-17 00:00:00,15.209470968495104
2004-09-18 00:00:00,15.247811014092925
2004-09-19 00:00:00,25.299384032876276
2004-09-20 00:00:00,21.87345306294783
2004-09-21 00:00:00,3.2885691683456884
2004-09-22 00:00:00,46.84072724138497
2004-09-23 00:00:00,18.28776773702807
2004-09-24 00:00:00,32.16942248237948
2004-09-25 00:00:00,16.063161722122928
2004-09-26 00:00:00,14.61383393006772
2004-09-27 00:00:00,0.0695402528467039
2004-09-28 00:00:00,36.37151628536153
2004-09-29 00:00:00,3.9236017526880755
2004-09-30 00:00:00,16.880340227684695
2004-10-01 00:00:00,34.08124669278301
2004-10-02 00:00:00,35.91674158678095
2004-10-03 00:00:00,21.459275306508182
2004-10-04 00:00:00,29.909144210311634
2004-10-05 00:00:00,36.77314328982282
2004-10-06 00:00:00,27.842976882544416
2004-10-07 00:00:00,32.353156611831466
2004-10-08 00:00:00,58.61976368884929
2004-10-09 00:00:00,1.5724286181358025
2004-10-10 00:00:00,44.3768691458787
2004-10-11 00:00:00,23.71286872891192
2004-10-12 00:00:00,21.357447882017933
2004-10-13 00:00:00,35.11982033151856
2004-10-14 00:00:00,19.519417364473114
2004-10-15 00:00:00,47.74634653907209
2004-10-16 00:00:00,20.110990324971496
2004-10-17 00:00:00,1.2537630800203843
2004-10-18 00:00:00,16.175605245019383
2004-10-19 00:00:00,16.36605021430342
2004-10-20 00:00:00,26.380974658762412
2004-10-21 00:00:00,26.82456023150359
2004-10-22 00:00:00,45.59061184072829
2004-10-23 00:00:00,49.649571046418544
2004-10-24 00:00:00,20.980639705045157
2004-10-25 00:00:00,22.479639107530392
2004-10-26 00:00:00,31.901373461842287
2004-10-27 00:00:00,31.219319151528612
2004-10-28 00:00:00,13.307160134304787
2004-10-29 00:00:00,-4.622865815392025
2004-10-30 00:00:00,15.136165129516765
2004-10-31 00:00:00,29.801443761034083
2004-11-01 00:00:00,28.395986749713853
2004-11-02 00:00:00,26.363503047686894
2004-11-03 00:00:00,22.78279901289747
2004-11-04 00:00:00,41.508053863693256
2004-11-05 00:00:00,9.876582829595872
2004-11-06 00:00:00,13.51084314390121
2004-11-07 00:00:00,17.26147042732996
2004-11-08 00:00:00,-4.300501909887487
2004-11-09 00:00:00,0.0
2004-11-10 00:00:00,24.538664146220228
2004-11-11 00:00:00,12.355272331071035
2004-11-12 00:00:00,20.853725678970008
2004-11-13 00:00:00,52.41752229377174
2004-11-14 00:00:00,18.58169430607369
2004-11-15 00:00:00,13.292327686631433
2004-11-16 00:00:00,14.33450617444798
2004-11-17 00:00:00,25.50578557781694
2004-11-18 00:00:00,23.50532196611607
2004-11-19 00:00:00,36.793611823339525
2004-11-20 00:00:00,3.7152969759417642
2004-11-21 00:00:00,18.4487363903497
2004-11-22 00:00:00,18.046500886099814
2004-11-23 00:00:00,25.173528713963382
2004-11-24 00:00:00,18.902853265960854
2004-11-25 00:00:00,38.7755445116938
2004-11-26 00:00:00,13.633119457550336
2004-11-27 00:00:00,30.14151659585223
2004-11-28 00:00:00,4.437839587665465
2004-11-29 00:00:00,21.940908010168364
2004-11-30 00:00:00,36.8330568031762
2004-12-01 00:00:00,9.832570235763583
2004-12-02 00:00:00,43.14562299407902
2004-12-03 00:00:00,38.32573597951791
2004-12-04 00:00:00,31.364226041354605
2004-12-05 00:00:00,-3.5476930718019055
2004-12-06 00:00:00,30.672010209047002
2004-12-07 00:00:00,33.29590085646701
2004-12-08 00:00:00,43.156198569080644
2004-12-09 00:00:00,28.411533176912535
2004-12-10 00:00:00,17.7104135247519
2004-12-11 00:00:00,30.012606165701783
2004-12-12 00:00:00,29.724139408078944
2004-12-13 00:00:00,41.348134391667635
2004-12-14 00:00:00,32.871876000873904
2004-12-15 00:00:00,30.56528083109944
2004-12-16 00:00:00,45.36586754178546
2004-12-17 00:00:00,18.353688549709144
2004-12-18 00:00:00,26.962755585043222
2004-12-19 00:00:00,19.835302874730296
2004-12-20 00:00:00,30.09888852552246
2004-12-21 00:00:00,12.283927912608661
2004-12-22 00:00:00,37.97597565869963
2004-12-23 00:00:00,24.094008468368322
2004-12-24 00:00:00,49.98256523780242
2004-12-25 00:00:00,24.02824935312943
2004-12-26 00:00:00,16.14587948193861
2004-12-27 00:00:00,0.09427415678224094
2004-12-28 00:00:00,32.54284264138781
2004-12-29 00:00:00,43.739849968209235
2004-12-30 00:00:00,41.47467155589166
2004-12-31 00:00:00,18.584603983503534
2005-01-01 00:00:00,19.677700641125202
2005-01-02 00:00:00,29.705441593157513
2005-01-03 00:00:00,3.7606206704783247
2005-01-04 00:00:00,29.64478633771673
2005-01-05 00:00:00,28.642256843928728
2005-01-06 00:00:00,16.613627480605835
2005-01-07 00:00:00,26.84477261837106
2005-01-08 00:00:00,27.171365574693944
2005-01-09 00:00:00,22.51234086915087
2005-01-10 00:00:00,24.913052026808224
2005-01-11 00:00:00,15.502705156439006
2005-01-12 00:00:00,32.39250324599485
2005-01-13 00:00:00,53.69536942014999
2005-01-14 00:00:00,60.52565830533336
2005-01-15 00:00:00,18.706229255517016
2005-01-16 00:00:00,26.410753288593735
2005-01-17 00:00:00,35.90446963458288
2005-01-18 00:00:00,25.164222275133824
2005-01-19 00:00:00,28.47132637852392
2005-01-20 00:00:00,12.74795017297754
2005-01-21 00:00:00,41.52855871684629
2005-01-22 00:00:00,35.17781904084046
2005-01-23 00:00:00,-1.7469173529811166
2005-01-24 00:00:00,17.084633022146235
2005-01-25 00:00:00,43.366709849229224
2005-01-26 00:00:00,26.87581672685358
2005-01-27 00:00:00,12.06671249210855
2005-01-28 00:00:00,40.44143695350027
2005-01-29 00:00:00,45.62359355938082
2005-01-30 00:00:00,31.36779808556688
2005-01-31 00:00:00,33.20695588839526
2005-02-01 00:00:00,23.734368643445094
2005-02-02 00:00:00,21.542332979171555
2005-02-03 00:00:00,26.768707175268773
2005-02-04 00:00:00,33.682928707593554
2005-02-05 00:00:00,37.55451893413414
2005-02-06 00:00:00,31.87718597138763
2005-02-07 00:00:00,21.416293739786312
2005-02-08 00:00:00,18.3138543187287
2005-02-09 00:00:00,23.475230634342786
2005-02-10 00:00:00,33.04884220152485
2005-02-11 00:00:00,38.100262850770584
2005-02-12 00:00:00,19.175241787714775
2005-02-13 00:00:00,10.035191317529804
2005-02-14 00:00:00,30.259210657017483
2005-02-15 00:00:00,29.092445986508807
2005-02-16 00:00:00,19.84195398351885
2005-02-17 00:00:00,32.28539369441005
2005-02-18 00:00:00,56.45799215307511
2005-02-19 00:00:00,35.402078098249795
2005-02-20 00:00:00,32.53920345995729
2005-02-21 00:00:00,24.79738282082421
2005-02-22 00:00:00,41.47737992664588
2005-02-23 00:00:00,14.663434585536665
2005-02-24 00:00:00,40.083162232447606
2005-02-25 00:00:00,25.908327194006198
2005-02-26 00:00:00,16.521363599580305
2005-02-27 00:00:00,1.1070632198783485
2005-02-28 00:00:00,32.74845432645254
2005-03-01 00:00:00,20.41773715028306
2005-03-02 00:00:00,20.73043560473829
2005-03-03 00:00:00,48.233899283187704
2005-03-04 00:00:00,18.559451336268324
2005-03-05 00:00:00,3.021433255232233
2005-03-06 00:00:00,9.75165773002314
2005-03-07 00:00:00,16.781895420706142
2005-03-08 00:00:00,18.14132456892304
2005-03-09 00:00:00,30.135931292628932
2005-03-10 00:00:00,11.676017765913492
2005-03-11 00:00:00,40.11490297093965
2005-03-12 00:00:00,24.11315762834515
2005-03-13 00:00:00,28.618061388134546
2005-03-14 00:00:00,16.858162299392752
2005-03-15 00:00:00,41.72325698416329
2005-03-16 00:00:00,46.57422004993988
2005-03-17 00:00:00,32.97360155591109
2005-03-18 00:00:00,40.075551174971366
2005-03-19 00:00:00,11.258537520121244
2005-03-20 00:00:00,0.9087267991826522
2005-03-21 00:00:00,30.060595238443966
2005-03-22 00:00:00,22.618185887292434
2005-03-23 00:00:00,25.750345923400666
2005-03-24 00:00:00,45.42557418644327
2005-03-25 00:00:00,19.98165321306086
2005-03-26 00:00:00,29.15520783926187
2005-03-27 00:00:00,18.611652867812122
2005-03-28 00:00:00,20.747691863530406
2005-03-29 00:00:00,17.47427762202569
2005-03-30 00:00:00,43.93326392876697
2005-03-31 00:00:00,44.30344748273137
2005-04-01 00:00:00,31.138414940967117
2005-04-02 00:00:00,21.99436870130668
2005-04-03 00:00:00,14.809855704814261
2005-04-04 00:00:00,31.352954735537182
2005-04-05 00:00:00,0.0
2005-04-06 00:00:00,27.008665091539193
2005-04-07 00:00:00,24.075532944194663
2005-04-08 00:00:00,8.591417111925871
2005-04-09 00:00:00,12.90064814640614
2005-04-10 00:00:00,17.2733105358263
2005-04-11 00:00:00,23.455756474062575
2005-04-12 00:00:00,34.468004480509705
2005-04-13 00:00:00,29.305253181204534
2005-04-14 00:00:00,24.850908199620513
2005-04-15 00:00:00,17.863018525377704
2005-04-16 00:00:00,15.460337352548303
2005-04-17 00:00:00,41.43800939918938
2005-04-18 00:00:00,15.658014967176143
2005-04-19 00:00:00,19.08471958412064
2005-04-20 00:00:00,37.37405051097587
2005-04-21 00:00:00,37.69464982762359
2005-04-22 00:00:00,25.997250113062726
2005-04-23 00:00:00,12.886099667206018
2005-04-24 00:00:00,11.323304877596025
2005-04-25 00:00:00,12.159511864864747
2005-04-26 00:00:00,17.45417980528206
2005-04-27 00:00:00,27.93881788672637
2005-04-28 00:00:00,12.696034055347788
2005-04-29 00:00:00,32.16177957897866
2005-04-30 00:00:00,31.98525393058061
2005-05-01 00:00:00,25.124255688094387
2005-05-02 00:00:00,13.604357249955335
2005-05-03 00:00:00,26.688826050544833
2005-05-04 00:00:00,17.757252157678813
2005-05-05 00:00:00,41.57680401913326
2005-05-06 00:00:00,28.495767816325397
2005-05-07 00:00:00,14.91866107446878
2005-05-08 00:00:00,13.175979778744626
2005-05-09 00:00:00,8.368015596879125
2005-05-10 00:00:00,27.22021660445838
2005-05-11 00:00:00,24.32900794483794
2005-05-12 00:00:00,17.838600081747202
2005-05-13 00:00:00,12.54860536548668
2005-05-14 00:00:00,18.7428914122193
2005-05-15 00:00:00,17.70734477931495
2005-05-16 00:00:00,25.80982401842617
2005-05-17 00:00:00,19.75367861425456
2005-05-18 00:00:00,15.825307279303253
2005-05-19 00:00:00,5.99566501529867
2005-05-20 00:00:00,21.27046537651279
2005-05-21 00:00:00,32.380942149373816
2005-05-22 00:00:00,30.475372744293853
2005-05-23 00:00:00,32.65142825221319
2005-05-24 00:00:00,23.44840617404221
2005-05-25 00:00:00,30.20533275234589
2005-05-26 00:00:00,12.82392092106911
2005-05-27 00:00:00,36.449581714211256
2005-05-28 00:00:00,23.752088673591345
2005-05-29 00:00:00,6.4864435317632925
2005-05-30 00:00:00,40.16016467920607
2005-05-31 00:00:00,21.307355025922803
2005-06-01 00:00:00,17.770346399381893
2005-06-02 00:00:00,41.96707821646803
2005-06-03 00:00:00,26.561271752080657
2005-06-04 00:00:00,31.239032933524737
2005-06-05 00:00:00,22.039127404607562
2005-06-06 00:00:00,14.70456706158178
2005-06-07 00:00:00,29.264864660154046
2005-06-08 00:00:00,33.56062560755526
2005-06-09 00:00:00,40.631121185452045
2005-06-10 00:00:00,44.627982236217115
2005-06-11 00:00:00,15.923956483853644
2005-06-12 00:00:00,20.684397753367882
2005-06-13 00:00:00,26.99990266127417
2005-06-14 00:00:00,44.9580933935429
2005-06-15 00:00:00,30.26479384892203
2005-06-16 00:00:00,44.82124715866518
2005-06-17 00:00:00,20.65847983084635
2005-06-18 00:00:00,13.422887482185253
2005-06-19 00:00:00,18.60821880482475
2005-06-20 00:00:00,25.993409560978897
2005-06-21 00:00:00,29.879302441895494
2005-06-22 00:00:00,41.52258565034921
2005-06-23 00:00:00,51.38543398994973
2005-06-24 00:00:00,40.55577382550724
2005-06-25 00:00:00,36.41702257734466
2005-06-26 00:00:00,22.192290259420066
2005-06-27 00:00:00,20.48114173328921
2005-06-28 00:00:00,24.98081689723295
2005-06-29 00:00:00,30.381548231903263
2005-06-30 00:00:00,24.856150021881604
2005-07-01 00:00:00,50.333489755583344
2005-07-02 00:00:00,11.318118007135908
2005-07-03 00:00:00,20.26039146708971
2005-07-04 00:00:00,22.616213095688316
2005-07-05 00:00:00,37.86903215472826
2005-07-06 00:00:00,16.558172030335648
2005-07-07 00:00:00,52.4116658671461
2005-07-08 00:00:00,26.441395774004512
2005-07-09 00:00:00,25.03452970381278
2005-07-10 00:00:00,9.100942914719973
2005-07-11 00:00:00,36.19726819335311
2005-07-12 00:00:00,42.11692330727206
2005-07-13 00:00:00,47.05655454916905
2005-07-14 00:00:00,19.330012454362173
2005-07-15 00:00:00,52.86033810361019
2005-07-16 00:00:00,28.18480964020355
2005-07-17 00:00:00,42.671007073168504
2005-07-18 00:00:00,18.92913098783044
2005-07-19 00:00:00,46.68744166388486
2005-07-20 00:00:00,27.367705709648376
2005-07-21 00:00:00,45.44481682864075
2005-07-22 00:00:00,27.38425956415751
2005-07-23 00:00:00,33.765151051164445
2005-07-24 00:00:00,33.58822617710809
2005-07-25 00:00:00,36.14999150200777
2005-07-26 00:00:00,28.903398388746474
2005-07-27 00:00:00,36.573712603902116
2005-07-28 00:00:00,11.584758026754521
2005-07-29 00:00:00,4.197205097376518
2005-07-30 00:00:00,17.777060719172546
2005-07-31 00:00:00,25.637902466126505
2005-08-01 00:00:00,31.102233482114386
2005-08-02 00:00:00,19.88690224374821
2005-08-03 00:00:00,30.96518601156022
2005-08-04 00:00:00,20.503173139526687
2005-08-05 00:00:00,35.4176355422801
2005-08-06 00:00:00,13.856870622195636
2005-08-07 00:00:00,4.957474626257074
2005-08-08 00:00:00,10.875702891881051
2005-08-09 00:00:00,26.860926420898014
2005-08-10 00:00:00,28.868606178051127
2005-08-11 00:00:00,39.19148709512531
2005-08-12 00:00:00,34.60944824763856
2005-08-13 00:00:00,16.644899127519132
2005-08-14 00:00:00,32.07582010901734
2005-08-15 00:00:00,31.67496118065996
2005-08-16 00:00:00,37.36492383767782
2005-08-17 00:00:00,20.793042976231288
2005-08-18 00:00:00,39.21258889462957
2005-08-19 00:00:00,7.775054798589132
2005-08-20 00:00:00,26.156942502729862
2005-08-21 00:00:00,27.987327135900642
2005-08-22 00:00:00,45.043916855853425
2005-08-23 00:00:00,47.043828419376986
2005-08-24 00:00:00,33.03985817796243
2005-08-25 00:00:00,38.99112234525303
2005-08-26 00:00:00,35.4953642859904
2005-08-27 00:00:00,31.877916070307908
2005-08-28 00:00:00,22.430277912719568
2005-08-29 00:00:00,25.580725020573446
2005-08-30 00:00:00,36.5558601957856
2005-08-31 00:00:00,30.92623691165319
2005-09-01 00:00:00,35.85721713660428
2005-09-02 00:00:00,30.843895007974158
2005-09-03 00:00:00,36.89761656514988
2005-09-04 00:00:00,5.971444625747152
2005-09-05 00:00:00,31.229497963241297
2005-09-06 00:00:00,37.310252467642314
2005-09-07 00:00:00,41.71399838501039
2005-09-08 00:00:00,26.96312344068283
2005-09-09 00:00:00,45.346670379719804
2005-09-10 00:00:00,30.040528325603983
2005-09-11 00:00:00,1.8965731510541772
2005-09-12 00:00:00,20.108228150730433
2005-09-13 00:00:00,45.78192411387338
2005-09-14 00:00:00,28.71650514096908
2005-09-15 00:00:00,37.70011587897645
2005-09-16 00:00:00,32.223147922107266
2005-09-17 00:00:00,9.845414020356246
2005-09-18 00:00:00,19.35064553959596
2005-09-19 00:00:00,38.25586957829077
2005-09-20 00:00:00,28.96950531628039
2005-09-21 00:00:00,28.433656674223766
2005-09-22 00:00:00,33.371466762703605
2005-09-23 00:00:00,24.49358710476732
2005-09-24 00:00:00,15.066404006998878
2005-09-25 00:00:00,26.113477293264225
2005-09-26 00:00:00,18.25721139264184
2005-09-27 00:00:00,40.84082926643162
2005-09-28 00:00:00,27.822855105776853
2005-09-29 00:00:00,21.62444570075142
2005-09-30 00:00:00,45.76688768106641
2005-10-01 00:00:00,29.58924085098168
2005-10-02 00:00:00,33.08374094345703
2005-10-03 00:00:00,19.294526881248018
2005-10-04 00:00:00,38.12860446606301
2005-10-05 00:00:00,44.376713547685284
2005-10-06 00:00:00,24.586722617518497
2005-10-07 00:00:00,30.636217037307347
2005-10-08 00:00:00,37.50424195109686
2005-10-09 00:00:00,47.75833183093776
2005-10-10 00:00:00,40.41324375738376
2005-10-11 00:00:00,21.720410314951685
2005-10-12 00:00:00,34.01651285629395
2005-10-13 00:00:00,32.758447732250644
2005-10-14 00:00:00,45.65452042069713
2005-10-15 00:00:00,23.154087157399886
2005-10-16 00:00:00,29.09474417606821
2005-10-17 00:00:00,51.7297159151146
2005-10-18 00:00:00,33.29893144153642
2005-10-19 00:00:00,41.71713572441755
2005-10-20 00:00:00,38.59393169608652
2005-10-21 00:00:00,31.60813566521842
2005-10-22 00:00:00,12.130020418076358
2005-10-23 00:00:00,27.213590507869636
2005-10-24 00:00:00,34.72824083850053
2005-10-25 00:00:00,34.441900027949345
2005-10-26 00:00:00,45.34017160962075
2005-10-27 00:00:00,36.20241721172339
