date,contribution,cooperative,donate,donation,economize,isPartial
2014-06-07,11,8,20,30,0,False
2014-06-08,10,10,22,28,0,False
2014-06-09,19,20,29,35,0,False
2014-06-10,20,17,27,34,0,False
2014-06-11,20,19,26,35,0,False
2014-06-12,18,15,26,34,0,False
2014-06-13,16,16,21,37,0,False
2014-06-14,11,8,24,28,0,False
2014-06-15,10,7,19,27,0,False
2014-06-16,16,20,20,34,0,False
2014-06-17,18,17,27,36,0,False
2014-06-18,15,18,24,35,0,False
2014-06-19,19,16,28,38,0,False
2014-06-20,16,16,24,30,0,False
2014-06-21,10,8,22,26,0,False
2014-06-22,12,7,27,33,0,False
2014-06-23,20,22,28,38,0,False
2014-06-24,18,19,30,38,0,False
2014-06-25,16,18,29,39,0,False
2014-06-26,15,17,25,40,0,False
2014-06-27,15,13,30,32,0,False
2014-06-28,7,9,27,34,0,False
2014-06-29,10,8,25,28,0,False
2014-06-30,17,17,29,34,0,False
2014-07-01,18,19,23,34,0,False
2014-07-02,18,16,27,37,0,False
2014-07-03,15,20,25,35,0,False
2014-07-04,13,7,17,20,0,False
2014-07-05,10,8,21,29,0,False
2014-07-06,11,8,24,34,0,False
2014-07-07,18,19,29,38,0,False
2014-07-08,17,17,27,35,0,False
2014-07-09,20,21,26,32,0,False
2014-07-10,21,20,25,35,0,False
2014-07-11,16,15,25,33,0,False
2014-07-12,10,11,25,35,0,False
2014-07-13,11,8,22,29,0,False
2014-07-14,17,15,27,37,0,False
2014-07-15,21,16,26,38,0,False
2014-07-16,18,20,26,38,0,False
2014-07-17,20,15,27,43,0,False
2014-07-18,18,18,26,32,0,False
2014-07-19,9,12,25,30,0,False
2014-07-20,11,13,27,32,0,False
2014-07-21,17,18,30,41,0,False
2014-07-22,16,19,31,42,0,False
2014-07-23,22,17,29,40,0,False
2014-07-24,17,17,25,35,0,False
2014-07-25,16,14,28,39,0,False
2014-07-26,11,9,26,33,0,False
2014-07-27,11,11,25,29,0,False
2014-07-28,16,17,31,45,0,False
2014-07-29,16,18,31,42,0,False
2014-07-30,19,19,30,38,0,False
2014-07-31,21,17,32,40,0,False
2014-08-01,17,17,24,34,0,False
2014-08-02,12,9,21,31,0,False
2014-08-03,12,8,28,29,0,False
2014-08-04,19,20,28,40,0,False
2014-08-05,18,18,24,34,0,False
2014-08-06,20,16,25,36,0,False
2014-08-07,19,15,29,42,0,False
2014-08-08,18,15,28,37,0,False
2014-08-09,11,9,31,29,0,False
2014-08-10,8,10,29,33,0,False
2014-08-11,15,20,32,43,0,False
2014-08-12,15,17,36,47,0,False
2014-08-13,18,19,35,40,0,False
2014-08-14,18,18,36,40,0,False
2014-08-15,21,17,37,37,0,False
2014-08-16,12,12,37,41,0,False
2014-08-17,11,9,50,43,0,False
2014-08-18,18,18,53,50,0,False
2014-08-19,20,18,71,61,0,False
