date,radical,ruin,segregation,shortage,steal,isPartial
2012-11-23,12,12,3,14,33,False
2012-11-24,13,15,5,11,38,False
2012-11-25,23,13,5,13,38,False
2012-11-26,25,15,10,11,32,False
2012-11-27,31,12,12,12,30,False
2012-11-28,33,15,11,13,34,False
2012-11-29,31,14,9,13,31,False
2012-11-30,24,16,11,14,34,False
2012-12-01,17,14,5,10,37,False
2012-12-02,20,13,8,10,39,False
2012-12-03,27,11,11,10,35,False
2012-12-04,29,13,13,12,29,False
2012-12-05,32,13,13,14,32,False
2012-12-06,30,15,13,13,29,False
2012-12-07,28,14,11,11,32,False
2012-12-08,21,18,5,8,28,False
2012-12-09,27,18,10,10,32,False
2012-12-10,28,17,15,15,28,False
2012-12-11,29,11,18,15,32,False
2012-12-12,33,12,13,14,33,False
2012-12-13,33,13,13,12,32,False
2012-12-14,25,14,9,10,31,False
2012-12-15,14,11,6,9,32,False
2012-12-16,18,12,6,9,30,False
2012-12-17,25,15,11,10,30,False
2012-12-18,27,12,11,11,24,False
2012-12-19,24,13,10,12,32,False
2012-12-20,20,14,8,16,24,False
2012-12-21,14,14,4,11,29,False
2012-12-22,8,18,3,11,27,False
2012-12-23,12,14,2,7,32,False
2012-12-24,6,15,2,12,28,False
2012-12-25,10,16,1,8,26,False
2012-12-26,11,11,6,10,24,False
2012-12-27,13,14,3,9,30,False
2012-12-28,14,14,3,13,33,False
2012-12-29,10,16,1,10,41,False
2012-12-30,15,17,4,8,32,False
2012-12-31,10,16,2,11,32,False
2013-01-01,13,14,2,12,32,False
2013-01-02,21,15,6,12,32,False
2013-01-03,15,15,5,15,31,False
2013-01-04,21,13,7,14,33,False
2013-01-05,11,13,2,12,36,False
2013-01-06,21,19,4,12,34,False
2013-01-07,22,14,8,13,28,False
2013-01-08,25,14,11,16,29,False
2013-01-09,28,12,12,16,28,False
2013-01-10,26,14,8,16,30,False
2013-01-11,25,17,9,16,28,False
2013-01-12,17,14,6,12,39,False
2013-01-13,16,15,7,13,32,False
2013-01-14,28,12,14,20,28,False
2013-01-15,29,14,15,15,35,False
2013-01-16,25,16,12,19,28,False
2013-01-17,27,14,15,15,29,False
2013-01-18,30,14,10,15,32,False
2013-01-19,17,13,5,14,34,False
2013-01-20,12,15,6,16,27,False
2013-01-21,21,12,10,15,36,False
2013-01-22,29,15,15,16,25,False
2013-01-23,29,13,13,18,40,False
2013-01-24,27,12,15,18,33,False
2013-01-25,27,16,13,23,29,False
2013-01-26,17,12,4,15,34,False
2013-01-27,16,18,7,17,33,False
2013-01-28,29,14,11,18,31,False
2013-01-29,27,14,11,21,29,False
2013-01-30,32,14,9,21,33,False
