date,costliness,costly,debtor,default,depression,isPartial
2005-10-12,0,0,1,59,88,False
2005-10-13,0,0,0,52,75,False
2005-10-14,0,1,2,60,68,False
2005-10-15,0,1,1,40,60,False
2005-10-16,0,1,0,38,60,False
2005-10-17,0,0,2,51,92,False
2005-10-18,0,1,1,55,76,False
2005-10-19,0,0,1,59,83,False
2005-10-20,0,0,3,51,80,False
2005-10-21,0,1,1,52,56,False
2005-10-22,0,0,2,49,49,False
2005-10-23,0,0,0,39,83,False
2005-10-24,0,0,2,49,82,False
2005-10-25,0,1,1,55,82,False
2005-10-26,0,1,1,62,73,False
2005-10-27,0,1,0,50,80,False
2005-10-28,0,0,0,52,64,False
2005-10-29,0,0,0,40,55,False
2005-10-30,0,1,0,29,68,False
2005-10-31,0,0,0,54,69,False
2005-11-01,0,0,1,57,73,False
2005-11-02,0,1,1,55,75,False
2005-11-03,0,1,0,52,74,False
2005-11-04,0,1,1,53,69,False
2005-11-05,0,0,0,48,54,False
2005-11-06,0,0,0,39,90,False
2005-11-07,0,0,1,47,88,False
2005-11-08,0,0,0,59,76,False
2005-11-09,0,0,0,43,90,False
2005-11-10,0,1,0,59,74,False
2005-11-11,0,0,0,54,57,False
2005-11-12,0,0,0,46,52,False
2005-11-13,0,0,2,40,74,False
2005-11-14,0,1,1,57,100,False
2005-11-15,0,1,1,46,83,False
2005-11-16,0,1,0,55,87,False
2005-11-17,0,1,1,52,98,False
2005-11-18,0,0,1,49,64,False
2005-11-19,0,0,0,60,51,False
2005-11-20,0,0,0,48,80,False
2005-11-21,0,0,1,46,89,False
2005-11-22,0,1,0,46,62,False
2005-11-23,0,0,1,51,53,False
2005-11-24,0,0,0,43,60,False
2005-11-25,0,1,0,43,48,False
2005-11-26,0,2,1,36,65,False
2005-11-27,0,1,1,41,85,False
2005-11-28,0,0,0,45,98,False
2005-11-29,0,0,1,43,80,False
2005-11-30,0,0,0,61,77,False
2005-12-01,0,1,1,58,76,False
2005-12-02,0,0,1,49,63,False
2005-12-03,0,0,0,40,51,False
2005-12-04,0,0,0,46,59,False
2005-12-05,0,0,0,49,67,False
2005-12-06,0,1,2,52,77,False
2005-12-07,0,1,0,46,65,False
2005-12-08,0,1,2,57,73,False
2005-12-09,0,0,1,46,62,False
2005-12-10,0,0,0,42,50,False
2005-12-11,0,1,1,44,77,False
2005-12-12,0,1,1,48,80,False
2005-12-13,0,1,1,49,70,False
2005-12-14,0,1,0,50,87,False
2005-12-15,0,1,0,52,70,False
2005-12-16,0,0,1,51,68,False
2005-12-17,0,0,1,24,51,False
2005-12-18,0,0,0,46,50,False
2005-12-19,0,1,0,42,73,False
2005-12-20,0,2,0,39,58,False
2005-12-21,0,1,1,37,67,False
2005-12-22,0,0,1,59,54,False
2005-12-23,0,1,0,54,48,False
2005-12-24,0,0,0,49,42,False
2005-12-25,0,0,0,47,64,False
2005-12-26,0,0,0,34,52,False
2005-12-27,0,1,0,50,66,False
2005-12-28,0,0,1,52,52,False
2005-12-29,0,0,0,48,55,False
2005-12-30,0,0,1,52,54,False
2005-12-31,0,0,0,46,45,False
2006-01-01,0,0,0,38,63,False
2006-01-02,0,0,1,49,72,False
2006-01-03,0,0,1,47,64,False
2006-01-04,0,0,0,50,73,False
2006-01-05,0,1,0,68,80,False
2006-01-06,0,0,1,55,70,False
2006-01-07,0,1,0,49,68,False
2006-01-08,0,0,1,55,82,False
2006-01-09,0,1,1,58,78,False
2006-01-10,0,1,1,59,89,False
2006-01-11,0,1,1,59,81,False
2006-01-12,0,1,1,59,77,False
2006-01-13,0,0,0,49,74,False
2006-01-14,0,0,1,42,63,False
2006-01-15,0,0,0,41,59,False
2006-01-16,0,0,0,42,80,False
2006-01-17,0,0,1,58,74,False
2006-01-18,0,0,1,54,64,False
2006-01-19,0,0,1,54,78,False
2006-01-20,0,0,0,59,67,False
2006-01-21,0,0,1,37,62,False
2006-01-22,0,1,1,45,54,False
2006-01-23,0,1,2,48,79,False
2006-01-24,0,0,1,56,73,False
2006-01-25,0,1,1,59,79,False
2006-01-26,0,0,2,55,66,False
2006-01-27,0,1,0,57,59,False
2006-01-28,0,0,0,52,59,False
2006-01-29,0,0,0,49,60,False
2006-01-30,0,1,1,66,90,False
2006-01-31,0,1,0,47,65,False
2006-02-01,0,0,0,52,79,False
2006-02-02,0,1,0,49,78,False
2006-02-03,0,1,1,54,67,False
2006-02-04,0,1,1,59,62,False
2006-02-05,0,1,1,34,59,False
2006-02-06,0,2,1,52,80,False
2006-02-07,0,1,1,49,79,False
2006-02-08,0,1,1,58,75,False
2006-02-09,0,1,1,57,76,False
2006-02-10,0,1,2,58,81,False
2006-02-11,0,0,1,41,52,False
2006-02-12,0,2,1,35,59,False
2006-02-13,0,0,1,57,82,False
2006-02-14,0,1,0,50,64,False
2006-02-15,0,1,1,48,89,False
2006-02-16,0,1,0,55,67,False
