date,luxury,meritorious,nobility,nobleman,partner,isPartial
2004-11-06,63,0,8,0,34,False
2004-11-07,71,3,3,0,23,False
2004-11-08,35,0,0,0,23,False
2004-11-09,0,0,0,0,0,True
2004-11-10,58,0,0,0,31,False
2004-11-11,66,5,2,3,37,False
2004-11-12,58,0,0,0,40,False
2004-11-13,73,0,5,0,31,False
2004-11-14,61,0,0,0,36,False
2004-11-15,62,0,1,0,35,False
2004-11-16,67,0,3,1,23,False
2004-11-17,50,1,3,0,33,False
2004-11-18,48,2,3,0,32,False
2004-11-19,50,6,0,0,33,False
2004-11-20,24,0,4,8,48,False
2004-11-21,52,0,7,5,32,False
2004-11-22,57,0,1,0,40,False
2004-11-23,62,0,0,0,18,False
2004-11-24,42,2,5,0,32,False
2004-11-25,87,0,6,0,17,False
2004-11-26,57,0,5,0,31,False
2004-11-27,81,3,5,0,19,False
2004-11-28,42,0,2,0,32,False
2004-11-29,58,0,4,0,28,False
2004-11-30,56,0,1,1,31,False
2004-12-01,44,1,3,1,32,False
2004-12-02,47,0,3,0,28,False
2004-12-03,48,0,3,0,25,False
2004-12-04,92,0,2,0,31,False
2004-12-05,74,0,0,0,26,False
2004-12-06,57,0,3,0,35,False
2004-12-07,64,0,1,0,27,False
2004-12-08,71,1,7,0,33,False
2004-12-09,53,1,1,0,29,False
2004-12-10,72,0,5,0,31,False
2004-12-11,48,2,2,0,19,False
2004-12-12,69,0,2,0,12,False
2004-12-13,67,1,1,0,36,False
2004-12-14,66,0,3,0,32,False
2004-12-15,53,0,4,1,33,False
2004-12-16,39,0,2,0,29,False
2004-12-17,50,2,3,0,46,False
2004-12-18,69,0,3,0,24,False
2004-12-19,35,0,0,0,30,False
2004-12-20,55,0,3,0,34,False
2004-12-21,55,2,0,0,27,False
2004-12-22,48,0,0,2,24,False
2004-12-23,42,0,2,0,40,False
2004-12-24,54,0,6,0,14,False
2004-12-25,75,0,4,0,28,False
2004-12-26,61,0,0,0,16,False
2004-12-27,90,2,2,0,35,False
2004-12-28,76,2,0,0,37,False
2004-12-29,70,2,0,0,33,False
2004-12-30,73,4,2,0,20,False
2004-12-31,71,0,5,0,19,False
2005-01-01,72,0,0,0,25,False
2005-01-02,86,2,2,0,22,False
2005-01-03,74,3,3,0,34,False
2005-01-04,90,0,1,0,35,False
2005-01-05,64,0,1,1,41,False
2005-01-06,76,0,1,0,31,False
2005-01-07,66,0,0,0,25,False
2005-01-08,70,2,2,2,20,False
2005-01-09,79,0,0,0,37,False
2005-01-10,90,1,3,0,29,False
2005-01-11,72,1,4,1,36,False
2005-01-12,77,3,3,0,27,False
2005-01-13,61,0,1,1,29,False
2005-01-14,54,0,4,1,41,False
2005-01-15,73,2,0,0,11,False
2005-01-16,89,0,2,0,40,False
2005-01-17,88,0,3,0,32,False
2005-01-18,56,0,4,0,41,False
2005-01-19,61,1,3,0,32,False
2005-01-20,68,3,0,1,39,False
2005-01-21,43,1,3,0,30,False
2005-01-22,68,0,0,0,26,False
2005-01-23,94,0,0,0,25,False
2005-01-24,73,0,1,1,42,False
2005-01-25,89,1,0,0,34,False
2005-01-26,52,0,0,1,47,False
2005-01-27,51,1,0,0,39,False
2005-01-28,69,1,1,0,17,False
2005-01-29,99,4,0,0,22,False
2005-01-30,84,0,4,0,26,False
2005-01-31,72,0,1,0,40,False
2005-02-01,50,3,4,0,40,False
2005-02-02,72,1,1,0,34,False
2005-02-03,73,1,1,0,35,False
2005-02-04,55,0,1,1,34,False
2005-02-05,63,2,4,0,29,False
2005-02-06,68,0,4,0,29,False
2005-02-07,62,0,0,1,33,False
2005-02-08,90,6,0,1,20,False
2005-02-09,63,5,4,1,33,False
2005-02-10,73,1,4,0,29,False
2005-02-11,65,1,3,0,32,False
2005-02-12,88,2,0,0,35,False
2005-02-13,78,0,0,2,24,False
2005-02-14,50,0,3,0,30,False
2005-02-15,66,1,4,0,33,False
2005-02-16,54,3,4,0,36,False
2005-02-17,53,0,0,0,28,False
2005-02-18,58,0,1,0,36,False
2005-02-19,81,7,7,0,17,False
2005-02-20,100,0,2,0,18,False
2005-02-21,72,0,6,0,38,False
2005-02-22,79,0,4,1,24,False
2005-02-23,63,1,1,0,31,False
2005-02-24,69,1,1,1,37,False
2005-02-25,73,0,4,0,41,False
2005-02-26,41,0,0,0,17,False
2005-02-27,60,0,0,0,25,False
2005-02-28,68,0,0,0,38,False
2005-03-01,58,1,1,0,27,False
2005-03-02,72,1,3,0,43,False
2005-03-03,63,3,0,0,37,False
2005-03-04,66,3,0,0,38,False
2005-03-05,83,0,0,0,22,False
2005-03-06,74,0,2,0,20,False
2005-03-07,65,1,3,0,33,False
2005-03-08,76,2,2,0,26,False
2005-03-09,87,0,4,0,39,False
2005-03-10,55,0,0,1,26,False
2005-03-11,82,0,0,0,33,False
2005-03-12,71,2,2,0,23,False
2005-03-13,65,2,4,0,32,False
2005-03-14,60,0,5,1,35,False
2005-03-15,79,1,4,1,28,False
2005-03-16,66,1,1,1,42,False
2005-03-17,67,0,0,0,30,False
2005-03-18,73,1,3,0,37,False
2005-03-19,56,0,2,0,26,False
2005-03-20,93,0,0,0,18,False
2005-03-21,71,1,3,1,46,False
2005-03-22,71,8,4,0,34,False
2005-03-23,67,0,1,0,30,False
2005-03-24,69,1,0,0,41,False
2005-03-25,51,0,3,0,23,False
2005-03-26,66,2,0,0,18,False
2005-03-27,84,0,0,0,18,False
2005-03-28,79,1,1,1,27,False
2005-03-29,74,0,1,0,27,False
2005-03-30,61,0,3,0,28,False
2005-03-31,67,0,3,1,30,False
2005-04-01,68,0,0,0,31,False
2005-04-02,84,0,6,0,22,False
2005-04-03,78,0,2,0,13,False
2005-04-04,80,0,0,0,16,False
2005-04-05,0,0,0,0,0,True
2005-04-06,64,0,3,0,26,False
2005-04-07,62,1,1,1,33,False
2005-04-08,60,0,0,0,30,False
2005-04-09,72,5,2,0,37,False
2005-04-10,74,0,7,0,14,False
2005-04-11,60,0,1,0,29,False
2005-04-12,56,1,0,0,28,False
2005-04-13,71,0,2,1,29,False
2005-04-14,55,0,4,0,50,False
2005-04-15,66,0,0,0,32,False
2005-04-16,66,0,0,0,30,False
2005-04-17,64,2,0,0,25,False
2005-04-18,77,0,1,0,33,False
2005-04-19,76,1,1,0,31,False
2005-04-20,80,0,3,0,48,False
2005-04-21,72,0,4,0,37,False
2005-04-22,70,3,3,0,28,False
2005-04-23,51,0,0,0,19,False
2005-04-24,74,0,4,0,23,False
2005-04-25,69,2,2,0,32,False
2005-04-26,61,4,4,2,24,False
2005-04-27,78,0,2,0,27,False
2005-04-28,63,1,2,0,35,False
2005-04-29,77,4,0,0,25,False
2005-04-30,65,2,4,0,35,False
2005-05-01,72,0,0,0,19,False
2005-05-02,68,0,4,0,32,False
2005-05-03,64,2,0,0,27,False
2005-05-04,58,0,2,0,34,False
2005-05-05,57,1,1,0,28,False
2005-05-06,46,1,3,0,38,False
2005-05-07,89,0,5,7,27,False
2005-05-08,69,0,4,2,35,False
2005-05-09,64,1,4,1,28,False
2005-05-10,57,1,5,0,21,False
2005-05-11,68,2,0,2,29,False
2005-05-12,73,2,1,0,36,False
2005-05-13,48,0,1,1,34,False
2005-05-14,67,0,2,0,27,False
2005-05-15,74,0,2,0,42,False
2005-05-16,75,1,1,0,31,False
2005-05-17,70,2,4,0,28,False
2005-05-18,84,0,4,0,34,False
2005-05-19,59,1,1,0,33,False
2005-05-20,71,0,1,0,33,False
2005-05-21,44,0,0,0,36,False
2005-05-22,66,0,4,0,33,False
2005-05-23,64,0,1,0,32,False
2005-05-24,60,0,0,1,36,False
2005-05-25,70,2,0,0,25,False
2005-05-26,72,1,3,0,32,False
2005-05-27,64,0,6,0,39,False
2005-05-28,52,0,5,0,35,False
2005-05-29,74,2,0,0,12,False
2005-05-30,74,0,2,2,37,False
2005-05-31,70,2,5,0,41,False
2005-06-01,60,2,2,1,37,False
2005-06-02,65,0,4,0,34,False
2005-06-03,72,1,0,0,30,False
2005-06-04,54,0,2,0,34,False
2005-06-05,91,0,0,0,22,False
2005-06-06,46,0,4,0,42,False
2005-06-07,72,1,1,1,41,False
