date,advantage,affluence,affluent,afloat,allowance,isPartial
2011-08-26,78,1,1,2,13,False
2011-08-27,51,0,1,1,10,False
2011-08-28,55,1,1,0,13,False
2011-08-29,80,1,1,0,15,False
2011-08-30,82,1,1,1,17,False
2011-08-31,82,0,3,0,15,False
2011-09-01,84,0,2,0,14,False
2011-09-02,80,0,1,0,15,False
2011-09-03,59,0,1,2,14,False
2011-09-04,46,1,0,1,10,False
2011-09-05,60,0,2,1,13,False
2011-09-06,80,0,2,1,15,False
2011-09-07,93,0,2,1,13,False
2011-09-08,86,0,2,1,14,False
2011-09-09,81,1,1,2,17,False
2011-09-10,63,0,1,0,11,False
2011-09-11,60,1,1,0,12,False
2011-09-12,87,1,2,1,16,False
2011-09-13,85,0,2,0,15,False
2011-09-14,90,2,1,1,15,False
2011-09-15,90,1,3,1,17,False
2011-09-16,89,0,1,1,14,False
2011-09-17,65,0,1,1,10,False
2011-09-18,56,1,2,1,16,False
2011-09-19,93,0,2,1,15,False
2011-09-20,100,0,2,0,15,False
2011-09-21,91,0,2,0,15,False
2011-09-22,80,0,3,0,15,False
2011-09-23,80,0,1,0,15,False
2011-09-24,54,1,1,0,12,False
2011-09-25,71,1,1,1,9,False
2011-09-26,94,2,3,1,17,False
2011-09-27,100,1,2,1,13,False
2011-09-28,82,0,1,0,14,False
2011-09-29,92,1,2,0,16,False
2011-09-30,83,0,2,1,13,False
2011-10-01,59,0,1,0,14,False
2011-10-02,60,1,1,0,13,False
2011-10-03,98,0,1,0,15,False
2011-10-04,95,1,2,0,12,False
2011-10-05,98,1,2,0,13,False
2011-10-06,85,1,2,0,13,False
2011-10-07,80,1,2,1,14,False
2011-10-08,59,1,2,1,14,False
2011-10-09,65,1,1,0,14,False
2011-10-10,83,1,2,0,15,False
2011-10-11,85,1,3,1,15,False
2011-10-12,83,1,2,0,16,False
2011-10-13,91,1,2,1,13,False
2011-10-14,80,0,2,0,14,False
2011-10-15,58,0,1,1,8,False
2011-10-16,68,1,1,1,8,False
2011-10-17,95,1,1,0,14,False
2011-10-18,92,1,2,0,11,False
2011-10-19,87,1,1,1,13,False
2011-10-20,90,0,1,1,11,False
2011-10-21,80,1,0,0,11,False
2011-10-22,61,1,2,1,12,False
2011-10-23,67,0,4,1,12,False
2011-10-24,91,0,2,0,15,False
2011-10-25,87,0,3,0,14,False
2011-10-26,83,0,3,1,11,False
2011-10-27,88,0,2,0,15,False
2011-10-28,81,1,2,0,12,False
2011-10-29,66,1,1,0,7,False
2011-10-30,63,1,1,0,14,False
2011-10-31,86,1,2,0,18,False
2011-11-01,86,2,1,0,14,False
2011-11-02,80,1,2,1,14,False
2011-11-03,80,0,2,1,13,False
2011-11-04,75,0,2,0,13,False
2011-11-05,52,1,1,1,9,False
2011-11-06,55,0,1,0,8,False
