date,lay,liquidate,miser,owe,recession,isPartial
2011-02-26,75,0,3,17,8,False
2011-02-27,84,0,3,14,12,False
2011-02-28,71,0,1,18,13,False
2011-03-01,76,1,2,18,19,False
2011-03-02,76,0,3,16,20,False
2011-03-03,81,1,2,17,14,False
2011-03-04,75,1,2,16,16,False
2011-03-05,83,0,2,13,8,False
2011-03-06,68,0,5,11,11,False
2011-03-07,68,1,2,20,16,False
2011-03-08,74,1,1,13,16,False
2011-03-09,87,0,3,12,11,False
2011-03-10,78,1,2,15,15,False
2011-03-11,79,1,3,12,15,False
2011-03-12,78,0,3,16,7,False
2011-03-13,65,0,3,13,10,False
2011-03-14,65,1,1,16,12,False
2011-03-15,63,1,2,18,10,False
2011-03-16,100,1,2,16,14,False
2011-03-17,83,0,2,12,10,False
2011-03-18,66,0,4,12,8,False
2011-03-19,82,1,2,12,10,False
2011-03-20,89,0,3,16,12,False
2011-03-21,77,1,3,17,10,False
2011-03-22,75,0,2,10,10,False
2011-03-23,81,1,2,16,12,False
2011-03-24,73,0,1,14,15,False
2011-03-25,78,0,4,13,9,False
2011-03-26,76,0,4,11,7,False
2011-03-27,76,2,3,15,12,False
2011-03-28,85,1,2,18,12,False
2011-03-29,75,0,3,17,15,False
2011-03-30,74,1,2,14,13,False
2011-03-31,71,1,1,11,10,False
2011-04-01,89,1,2,15,9,False
2011-04-02,89,1,2,8,7,False
2011-04-03,88,0,3,14,13,False
2011-04-04,82,2,3,16,16,False
2011-04-05,83,1,2,16,11,False
2011-04-06,79,0,3,17,12,False
2011-04-07,73,1,3,16,13,False
2011-04-08,77,0,2,14,13,False
2011-04-09,76,0,2,14,8,False
2011-04-10,82,0,3,17,10,False
2011-04-11,79,1,1,18,14,False
2011-04-12,74,0,2,25,18,False
2011-04-13,73,1,2,19,15,False
2011-04-14,82,1,2,24,15,False
2011-04-15,77,1,2,26,10,False
2011-04-16,77,0,2,25,9,False
2011-04-17,76,0,1,19,11,False
2011-04-18,76,0,2,32,12,False
2011-04-19,71,0,2,19,15,False
2011-04-20,73,1,2,13,13,False
2011-04-21,65,0,3,11,16,False
2011-04-22,76,0,2,16,11,False
2011-04-23,93,1,1,6,9,False
2011-04-24,96,1,3,5,14,False
2011-04-25,84,1,2,14,11,False
2011-04-26,85,1,2,14,14,False
2011-04-27,68,1,1,9,17,False
2011-04-28,65,1,3,13,16,False
2011-04-29,69,0,2,13,11,False
2011-04-30,66,1,3,8,9,False
2011-05-01,87,1,2,9,12,False
2011-05-02,75,0,2,14,21,False
2011-05-03,71,1,2,10,17,False
2011-05-04,70,1,1,14,13,False
2011-05-05,85,0,3,11,18,False
2011-05-06,85,0,1,11,11,False
2011-05-07,82,0,1,12,6,False
2011-05-08,88,0,2,12,7,False
2011-05-09,81,1,2,14,15,False
2011-05-10,73,1,1,11,12,False
2011-05-11,74,1,1,13,12,False
2011-05-12,71,0,2,10,14,False
2011-05-13,86,0,2,11,11,False
2011-05-14,94,0,2,8,9,False
2011-05-15,80,0,2,13,8,False
2011-05-16,77,1,3,16,10,False
2011-05-17,77,0,2,10,12,False
2011-05-18,68,1,4,15,11,False
2011-05-19,73,1,2,13,10,False
2011-05-20,87,1,2,9,12,False
2011-05-21,81,0,5,10,6,False
2011-05-22,78,2,2,7,8,False
2011-05-23,81,1,1,14,12,False
2011-05-24,75,1,1,12,10,False
2011-05-25,69,1,2,9,10,False
2011-05-26,78,1,2,15,8,False
2011-05-27,74,0,2,13,11,False
2011-05-28,86,0,1,10,9,False
2011-05-29,82,0,2,8,8,False
2011-05-30,90,0,2,12,8,False
2011-05-31,77,0,3,12,18,False
2011-06-01,68,1,2,12,13,False
2011-06-02,74,1,1,14,14,False
2011-06-03,80,0,2,12,18,False
2011-06-04,78,0,2,15,9,False
2011-06-05,79,2,2,8,12,False
2011-06-06,70,1,2,12,13,False
2011-06-07,71,0,2,9,14,False
2011-06-08,70,0,1,11,15,False
2011-06-09,71,1,2,10,16,False
2011-06-10,71,1,2,12,14,False
2011-06-11,74,0,2,6,11,False
2011-06-12,88,0,3,13,14,False
2011-06-13,75,1,1,11,13,False
2011-06-14,71,1,2,11,10,False
2011-06-15,80,0,0,10,13,False
2011-06-16,80,0,2,10,10,False
2011-06-17,76,0,2,14,10,False
2011-06-18,71,0,2,13,15,False
2011-06-19,68,0,2,13,9,False
2011-06-20,70,1,1,11,11,False
2011-06-21,61,1,4,15,9,False
2011-06-22,69,1,3,10,13,False
2011-06-23,73,2,2,12,12,False
2011-06-24,70,1,4,12,8,False
2011-06-25,76,0,2,8,7,False
2011-06-26,84,0,2,11,9,False
2011-06-27,71,0,2,12,11,False
2011-06-28,70,1,3,13,9,False
2011-06-29,71,0,2,11,7,False
2011-06-30,75,0,3,12,10,False
2011-07-01,74,0,1,7,8,False
2011-07-02,70,0,2,10,8,False
2011-07-03,64,1,2,10,11,False
2011-07-04,66,0,3,8,8,False
2011-07-05,67,0,3,16,8,False
2011-07-06,68,1,2,12,9,False
2011-07-07,69,0,2,12,10,False
2011-07-08,72,0,2,11,10,False
2011-07-09,76,0,2,10,12,False
2011-07-10,70,0,2,10,14,False
2011-07-11,76,1,3,9,9,False
2011-07-12,65,0,1,16,10,False
2011-07-13,68,1,1,9,11,False
2011-07-14,66,1,1,10,13,False
2011-07-15,80,1,2,12,12,False
2011-07-16,69,0,2,8,13,False
2011-07-17,78,0,2,11,9,False
2011-07-18,73,1,2,16,9,False
2011-07-19,68,1,3,10,12,False
2011-07-20,69,1,2,14,11,False
2011-07-21,75,1,2,10,9,False
2011-07-22,67,0,4,10,7,False
2011-07-23,67,1,2,10,7,False
2011-07-24,74,0,2,11,9,False
2011-07-25,74,1,1,15,10,False
2011-07-26,74,0,2,15,12,False
2011-07-27,77,0,2,15,13,False
2011-07-28,76,1,1,17,8,False
2011-07-29,61,0,2,12,14,False
2011-07-30,82,1,2,18,14,False
2011-07-31,67,2,3,12,12,False
2011-08-01,73,1,1,10,13,False
2011-08-02,67,2,3,16,16,False
2011-08-03,64,1,2,13,23,False
2011-08-04,73,0,3,14,36,False
2011-08-05,66,0,3,10,45,False
2011-08-06,76,1,1,14,23,False
2011-08-07,66,0,3,10,22,False
2011-08-08,68,0,3,14,42,False
2011-08-09,65,1,2,12,41,False
2011-08-10,62,0,2,12,22,False
2011-08-11,62,1,1,16,20,False
2011-08-12,75,0,1,12,19,False
2011-08-13,67,0,2,15,13,False
2011-08-14,72,0,1,9,9,False
2011-08-15,73,1,2,13,15,False
2011-08-16,70,1,1,9,13,False
2011-08-17,61,0,2,11,11,False
2011-08-18,67,1,1,16,27,False
2011-08-19,68,0,2,12,33,False
2011-08-20,71,1,1,10,20,False
2011-08-21,69,0,1,12,19,False
2011-08-22,61,0,1,14,17,False
2011-08-23,65,0,1,12,14,False
2011-08-24,66,1,2,11,13,False
2011-08-25,62,0,3,9,12,False
2011-08-26,63,1,1,11,13,False
2011-08-27,56,0,0,7,9,False
2011-08-28,78,0,1,8,11,False
2011-08-29,62,1,2,8,12,False
2011-08-30,79,1,2,11,13,False
2011-08-31,70,0,2,16,14,False
2011-09-01,68,1,3,12,14,False
2011-09-02,76,0,3,12,17,False
2011-09-03,70,0,1,10,11,False
2011-09-04,82,0,1,8,12,False
2011-09-05,72,1,1,9,12,False
2011-09-06,60,0,2,10,13,False
2011-09-07,70,1,2,10,15,False
2011-09-08,73,2,2,15,17,False
2011-09-09,60,1,2,13,13,False
2011-09-10,62,0,2,11,8,False
