date,privileged,productive,productivity,profit,profitable,isPartial
2013-08-03,2,2,5,44,7,False
2013-08-04,2,3,5,52,8,False
2013-08-05,2,5,9,68,5,False
2013-08-06,1,5,8,82,6,False
2013-08-07,2,6,8,85,7,False
2013-08-08,3,5,7,79,5,False
2013-08-09,2,5,6,63,5,False
2013-08-10,2,3,4,49,3,False
2013-08-11,3,3,4,55,6,False
2013-08-12,2,5,9,71,6,False
2013-08-13,1,4,7,80,3,False
2013-08-14,3,4,7,73,7,False
2013-08-15,3,3,10,69,6,False
2013-08-16,3,5,9,62,4,False
2013-08-17,1,1,4,51,4,False
2013-08-18,2,2,5,53,6,False
2013-08-19,2,5,7,68,7,False
2013-08-20,2,7,7,70,6,False
2013-08-21,2,6,9,84,6,False
2013-08-22,1,6,8,84,5,False
2013-08-23,1,5,7,62,5,False
2013-08-24,1,3,4,43,5,False
2013-08-25,1,4,6,50,6,False
2013-08-26,2,5,9,74,6,False
2013-08-27,3,5,9,79,6,False
2013-08-28,3,7,8,80,7,False
2013-08-29,3,7,7,81,8,False
2013-08-30,3,5,9,67,6,False
2013-08-31,1,5,4,50,5,False
2013-09-01,1,4,7,50,8,False
2013-09-02,1,3,5,62,7,False
2013-09-03,2,9,9,85,5,False
2013-09-04,2,4,11,86,4,False
2013-09-05,1,7,16,88,5,False
2013-09-06,2,7,10,71,7,False
2013-09-07,1,3,7,54,7,False
2013-09-08,1,3,8,54,6,False
2013-09-09,3,7,11,75,8,False
2013-09-10,2,6,11,82,6,False
2013-09-11,3,7,13,91,7,False
2013-09-12,3,6,10,88,7,False
2013-09-13,1,6,11,66,5,False
2013-09-14,2,2,6,50,5,False
2013-09-15,3,5,7,48,4,False
2013-09-16,3,6,13,69,5,False
2013-09-17,2,6,12,84,8,False
2013-09-18,2,7,12,85,6,False
2013-09-19,2,5,12,98,7,False
2013-09-20,1,6,8,74,8,False
2013-09-21,1,4,3,52,5,False
2013-09-22,2,4,10,63,7,False
2013-09-23,2,6,12,87,8,False
2013-09-24,3,7,13,87,8,False
2013-09-25,4,6,12,88,7,False
2013-09-26,2,6,14,88,9,False
2013-09-27,3,6,9,74,8,False
2013-09-28,1,5,9,51,5,False
2013-09-29,1,5,10,57,5,False
2013-09-30,3,7,12,90,8,False
2013-10-01,1,7,12,88,6,False
2013-10-02,3,6,14,89,6,False
2013-10-03,4,7,11,83,6,False
2013-10-04,2,5,11,79,6,False
2013-10-05,2,6,6,47,8,False
2013-10-06,0,3,8,56,6,False
2013-10-07,2,7,10,88,8,False
2013-10-08,3,8,12,94,5,False
2013-10-09,2,7,12,100,6,False
2013-10-10,3,6,15,90,9,False
2013-10-11,3,4,9,78,4,False
