date,backward,backwardness,broke,cheap,colony,isPartial
2008-07-04,0,0,2,72,3,False
2008-07-05,0,0,3,78,3,False
2008-07-06,1,0,2,80,3,False
2008-07-07,0,0,2,77,3,False
2008-07-08,1,0,2,83,4,False
2008-07-09,0,0,2,73,4,False
2008-07-10,0,0,2,75,3,False
2008-07-11,1,0,2,75,3,False
2008-07-12,0,0,2,77,3,False
2008-07-13,1,0,2,82,3,False
2008-07-14,0,0,2,72,3,False
2008-07-15,0,0,2,76,3,False
2008-07-16,1,0,3,72,3,False
2008-07-17,1,0,2,72,3,False
2008-07-18,1,0,2,69,4,False
2008-07-19,0,0,2,74,3,False
2008-07-20,1,0,3,76,4,False
2008-07-21,0,0,2,74,3,False
2008-07-22,1,0,2,75,3,False
2008-07-23,1,0,1,77,3,False
2008-07-24,0,0,2,75,4,False
2008-07-25,1,0,2,69,3,False
2008-07-26,0,0,2,72,3,False
2008-07-27,1,0,3,80,3,False
2008-07-28,0,0,2,71,3,False
2008-07-29,0,0,2,72,3,False
2008-07-30,0,0,2,74,3,False
2008-07-31,0,0,2,71,4,False
2008-08-01,1,0,2,72,3,False
2008-08-02,0,0,3,77,3,False
2008-08-03,0,0,2,81,4,False
2008-08-04,0,0,2,74,3,False
2008-08-05,0,0,2,76,3,False
2008-08-06,1,0,2,72,3,False
2008-08-07,0,0,2,71,3,False
2008-08-08,0,0,2,72,3,False
2008-08-09,0,0,2,76,2,False
2008-08-10,1,0,3,75,4,False
2008-08-11,0,0,2,74,3,False
2008-08-12,0,0,2,74,3,False
2008-08-13,0,0,2,69,3,False
2008-08-14,1,0,2,70,3,False
2008-08-15,1,0,2,66,3,False
2008-08-16,0,0,3,72,2,False
2008-08-17,0,0,3,71,3,False
2008-08-18,1,0,2,69,3,False
2008-08-19,0,0,2,72,3,False
2008-08-20,0,0,2,69,3,False
2008-08-21,0,0,2,66,3,False
2008-08-22,0,0,2,66,3,False
2008-08-23,0,0,3,73,3,False
2008-08-24,0,0,3,72,3,False
2008-08-25,0,0,2,71,4,False
2008-08-26,0,0,2,68,3,False
2008-08-27,0,0,2,73,4,False
2008-08-28,0,0,2,70,4,False
2008-08-29,0,0,2,65,4,False
2008-08-30,1,0,2,69,3,False
2008-08-31,1,0,3,70,4,False
2008-09-01,0,0,3,71,4,False
2008-09-02,1,0,2,63,3,False
2008-09-03,1,0,2,67,4,False
2008-09-04,1,0,2,63,4,False
2008-09-05,0,0,2,62,4,False
2008-09-06,1,0,2,72,4,False
2008-09-07,1,0,2,68,4,False
2008-09-08,0,0,2,65,5,False
2008-09-09,0,0,2,65,4,False
2008-09-10,0,0,1,63,5,False
2008-09-11,0,0,2,65,5,False
2008-09-12,0,0,2,66,4,False
2008-09-13,0,0,3,67,3,False
2008-09-14,0,0,2,70,4,False
2008-09-15,0,0,2,64,5,False
2008-09-16,1,0,2,63,5,False
2008-09-17,1,0,3,65,6,False
2008-09-18,1,0,3,61,5,False
2008-09-19,0,0,2,62,5,False
2008-09-20,1,0,3,71,4,False
2008-09-21,1,0,3,76,4,False
2008-09-22,1,0,3,68,4,False
2008-09-23,0,0,2,66,5,False
2008-09-24,0,0,2,62,5,False
2008-09-25,0,0,2,60,5,False
2008-09-26,0,0,2,62,5,False
2008-09-27,0,0,3,67,3,False
2008-09-28,1,0,2,69,4,False
2008-09-29,0,0,2,63,4,False
2008-09-30,1,0,1,64,5,False
2008-10-01,0,0,2,64,6,False
2008-10-02,0,0,2,63,4,False
2008-10-03,1,0,3,63,3,False
2008-10-04,0,0,3,100,2,False
2008-10-05,0,0,2,69,4,False
2008-10-06,0,0,2,65,5,False
2008-10-07,1,0,3,69,4,False
2008-10-08,0,0,2,66,4,False
2008-10-09,0,0,3,65,4,False
2008-10-10,1,0,3,60,4,False
2008-10-11,0,0,2,72,3,False
2008-10-12,0,0,3,74,4,False
2008-10-13,0,0,2,71,4,False
2008-10-14,1,0,3,69,4,False
2008-10-15,1,0,3,67,4,False
2008-10-16,1,0,2,63,4,False
2008-10-17,0,0,2,65,4,False
2008-10-18,0,0,2,68,2,False
2008-10-19,1,0,3,75,3,False
2008-10-20,1,0,3,69,4,False
2008-10-21,1,0,2,68,4,False
2008-10-22,0,0,3,68,4,False
2008-10-23,1,0,2,68,4,False
2008-10-24,1,0,2,63,4,False
2008-10-25,0,0,3,69,3,False
2008-10-26,0,0,3,69,3,False
2008-10-27,1,0,2,69,4,False
2008-10-28,0,0,2,66,4,False
2008-10-29,0,0,3,69,3,False
2008-10-30,1,0,2,71,3,False
2008-10-31,0,0,2,62,3,False
2008-11-01,1,0,2,67,3,False
2008-11-02,1,0,3,71,4,False
2008-11-03,1,0,2,62,4,False
2008-11-04,1,0,2,55,3,False
2008-11-05,1,0,2,58,4,False
2008-11-06,0,0,2,65,3,False
2008-11-07,1,0,2,69,3,False
2008-11-08,0,0,2,69,4,False
2008-11-09,0,0,3,76,3,False
2008-11-10,1,0,2,69,4,False
2008-11-11,1,0,2,71,4,False
2008-11-12,0,0,2,66,4,False
2008-11-13,0,0,2,66,4,False
2008-11-14,0,0,2,65,5,False
2008-11-15,0,0,3,71,5,False
2008-11-16,0,0,4,78,4,False
2008-11-17,0,0,2,72,4,False
2008-11-18,1,0,2,69,5,False
2008-11-19,1,0,2,72,4,False
2008-11-20,1,0,2,68,5,False
2008-11-21,1,0,2,66,4,False
2008-11-22,1,0,2,74,4,False
2008-11-23,0,0,3,71,4,False
2008-11-24,1,0,2,71,5,False
2008-11-25,0,0,2,69,5,False
2008-11-26,0,0,3,67,3,False
2008-11-27,0,0,2,67,3,False
2008-11-28,0,0,2,75,3,False
