date,charity,community,compensate,compensation,contribute,isPartial
2008-06-07,3,51,0,2,0,False
2008-06-08,3,53,0,2,1,False
2008-06-09,4,81,0,5,0,False
2008-06-10,4,77,0,5,0,False
2008-06-11,4,80,0,3,1,False
2008-06-12,3,76,0,4,1,False
2008-06-13,3,65,0,4,1,False
2008-06-14,3,51,0,2,0,False
2008-06-15,3,54,0,2,0,False
2008-06-16,4,81,0,4,0,False
2008-06-17,4,79,0,4,0,False
2008-06-18,4,76,0,4,1,False
2008-06-19,4,76,0,4,1,False
2008-06-20,3,69,0,4,1,False
2008-06-21,3,54,0,2,1,False
2008-06-22,2,54,0,3,0,False
2008-06-23,5,78,0,3,1,False
2008-06-24,4,82,0,5,1,False
2008-06-25,3,77,0,5,1,False
2008-06-26,3,70,0,4,0,False
2008-06-27,3,69,0,5,1,False
2008-06-28,3,50,0,2,0,False
2008-06-29,3,54,0,3,0,False
2008-06-30,4,77,0,4,0,False
2008-07-01,4,76,0,4,1,False
2008-07-02,3,76,0,4,0,False
2008-07-03,3,66,0,4,1,False
2008-07-04,2,47,0,2,0,False
2008-07-05,3,49,0,2,0,False
2008-07-06,4,61,0,2,1,False
2008-07-07,4,81,0,4,0,False
2008-07-08,4,79,0,5,1,False
2008-07-09,4,80,0,5,1,False
2008-07-10,4,77,0,3,0,False
2008-07-11,3,70,0,4,1,False
2008-07-12,2,55,0,2,0,False
2008-07-13,3,56,0,2,0,False
2008-07-14,3,78,0,5,1,False
2008-07-15,3,79,0,4,1,False
2008-07-16,4,74,0,5,1,False
2008-07-17,4,75,0,5,1,False
2008-07-18,4,65,0,4,0,False
2008-07-19,2,49,0,2,0,False
2008-07-20,3,55,0,3,0,False
2008-07-21,3,81,0,5,1,False
2008-07-22,3,80,0,5,0,False
2008-07-23,3,78,0,4,1,False
2008-07-24,4,74,0,4,1,False
2008-07-25,3,70,0,4,0,False
2008-07-26,3,53,0,2,0,False
2008-07-27,2,56,0,2,0,False
2008-07-28,3,83,0,4,1,False
2008-07-29,3,81,0,5,0,False
2008-07-30,3,77,0,5,0,False
2008-07-31,3,76,0,5,0,False
2008-08-01,4,68,0,3,1,False
2008-08-02,2,53,0,2,0,False
2008-08-03,3,55,0,2,0,False
2008-08-04,3,84,0,5,0,False
2008-08-05,3,84,0,4,1,False
2008-08-06,2,82,0,4,1,False
2008-08-07,3,80,0,4,1,False
2008-08-08,2,73,0,4,0,False
2008-08-09,3,53,0,2,0,False
2008-08-10,3,58,0,2,0,False
2008-08-11,4,90,0,5,0,False
2008-08-12,3,81,0,4,0,False
2008-08-13,3,85,0,4,1,False
2008-08-14,3,82,0,4,1,False
2008-08-15,3,75,0,4,0,False
2008-08-16,3,54,0,2,0,False
2008-08-17,3,59,0,3,0,False
2008-08-18,3,92,0,5,1,False
2008-08-19,4,89,0,4,0,False
2008-08-20,3,86,0,4,1,False
2008-08-21,4,88,0,4,1,False
2008-08-22,3,76,0,4,0,False
2008-08-23,3,58,0,3,0,False
2008-08-24,3,64,0,3,0,False
2008-08-25,3,100,0,4,0,False
2008-08-26,3,94,0,3,1,False
2008-08-27,4,93,0,5,0,False
2008-08-28,3,87,0,4,1,False
2008-08-29,3,72,0,5,1,False
2008-08-30,3,52,0,1,0,False
2008-08-31,3,55,0,1,1,False
2008-09-01,3,62,0,1,0,False
2008-09-02,3,94,0,4,1,False
2008-09-03,3,90,0,4,1,False
2008-09-04,4,88,0,5,0,False
2008-09-05,3,78,0,4,1,False
2008-09-06,3,62,0,2,1,False
2008-09-07,4,60,0,2,0,False
2008-09-08,4,87,0,4,1,False
2008-09-09,4,79,0,4,1,False
2008-09-10,4,80,0,5,1,False
2008-09-11,4,78,0,4,1,False
2008-09-12,3,72,0,5,1,False
2008-09-13,3,59,0,2,1,False
2008-09-14,3,59,0,2,1,False
2008-09-15,4,86,0,4,1,False
2008-09-16,4,81,0,5,1,False
2008-09-17,4,84,0,4,1,False
2008-09-18,3,79,0,5,1,False
2008-09-19,4,71,0,5,1,False
2008-09-20,4,49,0,2,0,False
2008-09-21,2,56,0,3,1,False
2008-09-22,4,81,0,4,1,False
2008-09-23,4,80,0,5,1,False
2008-09-24,5,81,0,5,1,False
2008-09-25,5,78,0,5,1,False
2008-09-26,4,74,0,4,1,False
2008-09-27,3,54,0,2,1,False
2008-09-28,4,61,0,3,1,False
2008-09-29,4,81,0,5,1,False
2008-09-30,4,80,0,5,1,False
2008-10-01,3,76,0,5,1,False
2008-10-02,4,75,0,5,1,False
2008-10-03,4,69,0,4,1,False
2008-10-04,2,49,0,2,0,False
2008-10-05,4,60,0,2,1,False
2008-10-06,5,79,0,5,1,False
2008-10-07,3,81,0,5,1,False
2008-10-08,4,74,0,5,1,False
2008-10-09,4,70,0,5,1,False
2008-10-10,4,65,0,4,1,False
2008-10-11,3,52,0,2,0,False
2008-10-12,3,54,0,2,1,False
2008-10-13,3,78,0,4,1,False
2008-10-14,3,75,0,4,1,False
2008-10-15,4,78,0,6,1,False
2008-10-16,4,76,0,5,1,False
2008-10-17,8,67,0,4,1,False
2008-10-18,5,51,0,2,1,False
2008-10-19,3,51,0,2,1,False
2008-10-20,5,78,0,5,1,False
2008-10-21,4,76,0,5,0,False
2008-10-22,3,75,0,5,1,False
2008-10-23,4,71,0,5,1,False
2008-10-24,3,69,0,4,1,False
2008-10-25,4,49,0,2,0,False
2008-10-26,3,55,0,2,0,False
2008-10-27,4,80,0,4,1,False
2008-10-28,5,77,0,5,1,False
2008-10-29,4,75,0,5,1,False
2008-10-30,4,70,0,5,1,False
2008-10-31,5,66,0,4,1,False
2008-11-01,3,52,0,2,1,False
2008-11-02,3,56,0,2,1,False
2008-11-03,4,73,0,4,1,False
2008-11-04,4,75,0,5,1,False
2008-11-05,4,69,0,4,1,False
2008-11-06,4,71,0,5,1,False
2008-11-07,4,74,0,4,1,False
2008-11-08,2,54,0,2,0,False
2008-11-09,3,56,0,3,0,False
2008-11-10,4,82,0,5,1,False
2008-11-11,4,77,0,4,1,False
2008-11-12,4,77,0,5,1,False
2008-11-13,5,76,0,5,1,False
2008-11-14,4,70,0,4,1,False
2008-11-15,3,53,0,3,0,False
2008-11-16,3,58,0,3,1,False
2008-11-17,4,87,0,6,1,False
2008-11-18,5,86,0,5,1,False
2008-11-19,4,75,0,6,1,False
2008-11-20,4,79,0,5,1,False
2008-11-21,4,68,0,6,1,False
2008-11-22,3,52,0,2,0,False
2008-11-23,4,51,0,3,0,False
2008-11-24,4,73,0,5,1,False
2008-11-25,5,69,0,5,1,False
2008-11-26,4,57,0,5,1,False
2008-11-27,3,35,0,1,0,False
2008-11-28,3,43,0,2,0,False
