date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2016-01-05,4,5,2,92,5,False
2016-01-06,4,6,0,89,5,False
2016-01-07,6,4,2,90,5,False
2016-01-08,4,5,1,79,3,False
2016-01-09,1,3,0,63,7,False
2016-01-10,2,4,1,47,3,False
2016-01-11,3,5,2,77,5,False
2016-01-12,4,6,1,96,6,False
2016-01-13,2,4,0,84,5,False
2016-01-14,5,4,1,91,4,False
2016-01-15,4,3,2,78,6,False
2016-01-16,2,5,1,53,8,False
2016-01-17,2,3,1,60,5,False
2016-01-18,2,4,0,70,5,False
2016-01-19,4,5,3,82,8,False
2016-01-20,4,3,0,87,5,False
2016-01-21,6,4,1,93,6,False
2016-01-22,4,5,0,80,5,False
2016-01-23,2,3,1,61,5,False
2016-01-24,2,4,0,59,4,False
2016-01-25,5,5,1,81,7,False
2016-01-26,5,3,1,87,7,False
2016-01-27,5,4,2,95,7,False
2016-01-28,4,4,1,92,5,False
2016-01-29,5,5,1,81,6,False
2016-01-30,4,5,1,67,5,False
2016-01-31,1,5,2,58,8,False
2016-02-01,6,2,2,80,5,False
2016-02-02,4,5,0,89,6,False
2016-02-03,4,4,2,83,7,False
2016-02-04,6,4,1,85,6,False
2016-02-05,3,5,2,76,6,False
2016-02-06,3,6,1,60,5,False
2016-02-07,2,3,1,56,5,False
2016-02-08,5,3,2,71,6,False
2016-02-09,4,5,2,83,4,False
2016-02-10,5,6,2,84,5,False
2016-02-11,5,4,1,78,7,False
2016-02-12,2,4,2,73,5,False
2016-02-13,2,3,0,46,5,False
2016-02-14,2,2,1,46,7,False
2016-02-15,2,3,1,63,5,False
2016-02-16,5,3,1,70,5,False
2016-02-17,5,3,2,89,6,False
2016-02-18,4,5,2,76,6,False
2016-02-19,3,6,1,73,6,False
2016-02-20,1,4,1,58,3,False
2016-02-21,3,4,1,51,6,False
2016-02-22,7,2,1,74,5,False
2016-02-23,4,6,3,82,7,False
2016-02-24,4,2,0,88,6,False
2016-02-25,4,5,1,90,7,False
2016-02-26,4,1,0,77,7,False
2016-02-27,1,2,1,52,6,False
2016-02-28,3,4,2,47,5,False
2016-02-29,5,4,1,73,5,False
2016-03-01,5,2,2,87,6,False
2016-03-02,5,4,1,79,6,False
2016-03-03,4,4,1,84,6,False
2016-03-04,3,5,1,76,5,False
2016-03-05,1,6,1,55,7,False
2016-03-06,2,2,1,49,3,False
2016-03-07,4,2,1,79,6,False
2016-03-08,4,6,2,89,6,False
2016-03-09,4,6,3,79,5,False
2016-03-10,3,5,3,80,7,False
2016-03-11,4,4,3,69,5,False
2016-03-12,1,5,1,44,6,False
2016-03-13,2,3,1,54,7,False
2016-03-14,3,4,2,80,6,False
2016-03-15,2,5,1,77,5,False
2016-03-16,3,3,2,73,6,False
2016-03-17,3,4,0,71,7,False
2016-03-18,3,4,1,78,5,False
2016-03-19,2,5,1,60,5,False
2016-03-20,2,4,0,48,5,False
2016-03-21,4,5,1,85,6,False
2016-03-22,2,3,1,80,4,False
2016-03-23,3,3,1,81,4,False
2016-03-24,3,4,1,81,5,False
2016-03-25,1,2,1,63,5,False
2016-03-26,1,3,1,51,4,False
2016-03-27,2,4,1,49,6,False
2016-03-28,2,3,2,85,5,False
2016-03-29,3,4,1,85,6,False
2016-03-30,4,5,1,85,6,False
2016-03-31,3,5,1,78,3,False
2016-04-01,1,5,1,66,6,False
2016-04-02,2,4,1,50,6,False
2016-04-03,2,3,1,54,5,False
2016-04-04,3,3,2,78,4,False
2016-04-05,2,4,2,81,6,False
2016-04-06,4,4,0,83,4,False
2016-04-07,2,5,1,88,4,False
2016-04-08,2,4,1,81,4,False
2016-04-09,3,5,2,56,6,False
2016-04-10,3,3,1,53,6,False
2016-04-11,4,5,1,87,6,False
2016-04-12,3,4,2,91,5,False
2016-04-13,3,5,1,82,5,False
2016-04-14,3,4,1,84,4,False
2016-04-15,3,5,1,80,3,False
2016-04-16,1,3,0,56,5,False
2016-04-17,2,4,1,57,5,False
2016-04-18,2,4,0,77,2,False
2016-04-19,4,3,2,80,5,False
2016-04-20,4,7,1,82,4,False
2016-04-21,2,4,0,83,6,False
2016-04-22,3,4,1,71,4,False
2016-04-23,1,2,0,60,4,False
2016-04-24,2,4,0,50,5,False
2016-04-25,3,4,1,73,5,False
2016-04-26,4,5,2,83,6,False
2016-04-27,2,5,1,83,5,False
2016-04-28,3,4,0,87,5,False
2016-04-29,2,4,1,65,9,False
2016-04-30,2,2,1,49,6,False
2016-05-01,2,3,1,60,6,False
2016-05-02,3,3,1,79,7,False
2016-05-03,3,4,1,85,5,False
2016-05-04,3,6,0,82,5,False
2016-05-05,4,6,2,79,5,False
2016-05-06,3,3,1,74,7,False
2016-05-07,2,4,1,53,7,False
2016-05-08,2,2,1,49,4,False
2016-05-09,2,3,1,83,4,False
2016-05-10,3,5,2,92,8,False
2016-05-11,3,3,0,91,4,False
2016-05-12,4,5,0,87,6,False
2016-05-13,3,4,2,82,6,False
2016-05-14,2,3,0,58,5,False
2016-05-15,1,4,1,60,5,False
2016-05-16,3,4,1,91,6,False
2016-05-17,4,3,1,95,7,False
2016-05-18,3,3,0,93,6,False
2016-05-19,3,4,1,95,7,False
2016-05-20,3,4,1,80,5,False
2016-05-21,2,3,1,60,6,False
2016-05-22,2,4,0,62,3,False
2016-05-23,2,4,0,86,7,False
2016-05-24,3,3,0,96,5,False
2016-05-25,2,4,1,86,5,False
2016-05-26,2,4,2,89,4,False
2016-05-27,2,3,1,72,5,False
2016-05-28,1,4,0,54,7,False
2016-05-29,1,2,1,55,7,False
2016-05-30,2,4,1,64,4,False
2016-05-31,2,3,1,89,7,False
2016-06-01,2,3,2,93,6,False
2016-06-02,3,4,1,82,3,False
2016-06-03,3,3,0,76,5,False
2016-06-04,1,3,1,59,5,False
2016-06-05,2,4,0,61,3,False
2016-06-06,1,5,0,81,5,False
2016-06-07,2,3,1,100,7,False
2016-06-08,0,5,1,95,5,False
2016-06-09,2,3,0,92,6,False
2016-06-10,1,4,0,83,4,False
2016-06-11,1,2,0,59,4,False
2016-06-12,2,3,0,57,3,False
2016-06-13,2,2,1,79,5,False
2016-06-14,3,3,1,91,7,False
2016-06-15,2,4,1,82,4,False
2016-06-16,2,3,0,93,5,False
2016-06-17,2,3,0,84,4,False
2016-06-18,1,4,0,60,4,False
2016-06-19,1,3,1,54,5,False
2016-06-20,2,3,1,81,6,False
2016-06-21,2,3,1,82,4,False
2016-06-22,1,4,0,94,7,False
2016-06-23,1,4,0,81,6,False
2016-06-24,3,4,1,76,7,False
2016-06-25,0,3,1,56,5,False
2016-06-26,1,2,1,56,4,False
2016-06-27,2,3,1,82,4,False
2016-06-28,1,4,1,88,7,False
2016-06-29,1,4,0,92,5,False
2016-06-30,1,3,0,87,7,False
2016-07-01,1,3,0,70,6,False
2016-07-02,0,3,0,44,4,False
2016-07-03,2,3,0,50,5,False
2016-07-04,1,1,1,53,6,False
2016-07-05,0,2,1,75,4,False
2016-07-06,2,4,1,89,6,False
2016-07-07,1,3,1,77,8,False
2016-07-08,1,2,0,76,4,False
2016-07-09,2,4,0,53,4,False
2016-07-10,2,4,1,54,4,False
2016-07-11,2,4,1,79,4,False
2016-07-12,1,4,0,89,2,False
2016-07-13,2,3,1,92,6,False
2016-07-14,1,3,0,84,5,False
2016-07-15,2,3,0,69,5,False
2016-07-16,1,5,0,57,5,False
2016-07-17,2,3,1,54,6,False
2016-07-18,0,2,0,82,5,False
2016-07-19,1,3,0,85,5,False
2016-07-20,1,5,1,89,4,False
2016-07-21,2,2,1,81,6,False
2016-07-22,1,6,1,78,6,False
2016-07-23,1,2,0,51,6,False
