date,partnership,patron,patronage,precious,priceless,isPartial
2009-12-19,3,9,0,19,2,False
2009-12-20,2,6,0,20,2,False
2009-12-21,7,7,0,16,1,False
2009-12-22,6,5,0,17,2,False
2009-12-23,6,6,0,16,1,False
2009-12-24,4,6,0,18,1,False
2009-12-25,1,7,0,18,2,False
2009-12-26,3,5,0,19,2,False
2009-12-27,1,5,0,23,1,False
2009-12-28,6,5,0,16,1,False
2009-12-29,6,5,0,14,1,False
2009-12-30,9,6,0,14,2,False
2009-12-31,4,8,0,14,2,False
2010-01-01,3,8,0,18,2,False
2010-01-02,3,6,0,21,3,False
2010-01-03,4,7,0,18,1,False
2010-01-04,7,6,0,14,2,False
2010-01-05,10,5,0,13,2,False
2010-01-06,7,5,0,15,2,False
2010-01-07,9,4,0,16,1,False
2010-01-08,9,6,0,15,1,False
2010-01-09,4,5,0,15,1,False
2010-01-10,4,7,0,16,1,False
2010-01-11,10,6,0,10,1,False
2010-01-12,11,5,0,11,1,False
2010-01-13,11,5,1,10,1,False
2010-01-14,9,6,0,13,1,False
2010-01-15,8,7,0,12,1,False
2010-01-16,4,7,0,15,1,False
2010-01-17,3,8,0,14,1,False
2010-01-18,6,5,0,30,2,False
2010-01-19,8,6,0,16,1,False
2010-01-20,8,4,0,12,2,False
2010-01-21,7,5,1,11,1,False
2010-01-22,9,5,0,11,1,False
2010-01-23,4,7,0,12,1,False
2010-01-24,5,7,0,14,2,False
2010-01-25,10,6,1,10,1,False
2010-01-26,9,5,0,10,1,False
2010-01-27,10,6,1,9,1,False
2010-01-28,11,5,1,9,1,False
2010-01-29,9,7,0,9,1,False
2010-01-30,4,6,0,10,1,False
2010-01-31,5,7,0,10,0,False
2010-02-01,10,5,0,10,2,False
2010-02-02,12,4,0,16,2,False
2010-02-03,8,4,0,13,1,False
2010-02-04,12,5,0,12,1,False
2010-02-05,9,6,0,10,1,False
2010-02-06,5,7,0,14,1,False
2010-02-07,5,7,0,11,1,False
2010-02-08,9,6,1,11,1,False
2010-02-09,11,5,0,11,1,False
2010-02-10,9,6,0,12,1,False
2010-02-11,9,5,0,10,2,False
2010-02-12,8,6,0,9,2,False
2010-02-13,5,5,0,15,2,False
2010-02-14,4,5,0,13,1,False
2010-02-15,8,4,0,12,1,False
2010-02-16,9,6,0,10,1,False
2010-02-17,12,6,0,12,1,False
2010-02-18,9,6,0,10,2,False
2010-02-19,8,7,0,11,1,False
2010-02-20,4,7,0,13,2,False
2010-02-21,5,6,0,12,1,False
2010-02-22,12,5,1,12,1,False
2010-02-23,12,5,0,11,0,False
2010-02-24,11,6,0,9,1,False
2010-02-25,10,5,0,9,2,False
2010-02-26,10,6,0,13,1,False
2010-02-27,5,5,0,16,1,False
2010-02-28,6,6,0,14,1,False
2010-03-01,8,5,0,12,1,False
2010-03-02,11,5,0,13,1,False
2010-03-03,11,5,0,10,1,False
2010-03-04,10,7,0,12,1,False
2010-03-05,8,5,0,18,1,False
2010-03-06,5,5,0,22,2,False
2010-03-07,5,6,1,28,1,False
2010-03-08,10,4,0,81,1,False
2010-03-09,9,6,0,32,1,False
2010-03-10,9,5,0,27,1,False
2010-03-11,10,5,0,24,1,False
2010-03-12,10,6,0,25,1,False
2010-03-13,5,8,0,35,2,False
2010-03-14,6,6,0,31,2,False
2010-03-15,10,5,0,23,1,False
2010-03-16,11,4,0,18,1,False
2010-03-17,8,10,1,16,1,False
2010-03-18,9,6,0,15,1,False
2010-03-19,7,7,1,14,1,False
2010-03-20,6,5,0,17,1,False
2010-03-21,6,8,0,18,1,False
2010-03-22,10,5,1,14,1,False
2010-03-23,10,5,0,13,1,False
2010-03-24,10,7,1,13,1,False
2010-03-25,10,6,0,11,1,False
2010-03-26,9,7,0,10,2,False
2010-03-27,4,5,1,14,1,False
2010-03-28,5,6,0,18,1,False
2010-03-29,10,6,0,11,1,False
2010-03-30,11,4,0,11,1,False
2010-03-31,10,6,0,12,1,False
2010-04-01,10,4,0,11,1,False
2010-04-02,7,6,0,10,1,False
2010-04-03,5,4,0,12,1,False
2010-04-04,5,7,0,13,1,False
2010-04-05,12,7,0,12,1,False
2010-04-06,10,5,1,10,1,False
2010-04-07,10,5,0,9,1,False
2010-04-08,10,5,0,10,1,False
2010-04-09,9,6,0,10,1,False
2010-04-10,4,5,0,11,1,False
2010-04-11,4,8,0,11,2,False
2010-04-12,10,5,0,10,2,False
2010-04-13,11,6,0,10,1,False
2010-04-14,12,6,0,9,1,False
2010-04-15,12,5,0,9,0,False
2010-04-16,6,4,0,9,1,False
2010-04-17,5,5,0,10,1,False
2010-04-18,5,6,0,12,1,False
2010-04-19,9,5,0,9,1,False
2010-04-20,10,5,0,8,1,False
