date,liquidation,pollution,poor,poverty,race,isPartial
2010-05-27,0,2,2,1,12,False
2010-05-28,0,2,3,1,14,False
2010-05-29,0,1,2,1,17,False
2010-05-30,0,1,2,1,20,False
2010-05-31,1,1,3,1,19,False
2010-06-01,1,2,2,2,16,False
2010-06-02,0,2,2,2,15,False
2010-06-03,1,2,2,2,15,False
2010-06-04,0,2,2,1,16,False
2010-06-05,0,1,2,1,22,False
2010-06-06,0,1,2,1,21,False
2010-06-07,1,1,2,2,16,False
2010-06-08,1,2,2,2,15,False
2010-06-09,0,1,3,2,16,False
2010-06-10,1,1,2,1,13,False
2010-06-11,1,1,2,1,14,False
2010-06-12,1,1,2,1,16,False
2010-06-13,1,1,2,1,18,False
2010-06-14,0,1,2,1,16,False
2010-06-15,0,1,3,2,14,False
2010-06-16,1,1,2,1,12,False
2010-06-17,1,1,3,1,13,False
2010-06-18,1,1,2,1,14,False
2010-06-19,1,1,3,1,19,False
2010-06-20,0,1,2,1,20,False
2010-06-21,1,1,2,1,16,False
2010-06-22,0,1,3,1,13,False
2010-06-23,1,1,2,1,12,False
2010-06-24,0,1,2,1,11,False
2010-06-25,0,1,2,1,11,False
2010-06-26,0,1,2,1,13,False
2010-06-27,0,0,2,1,16,False
2010-06-28,1,1,3,1,13,False
2010-06-29,0,1,2,1,12,False
2010-06-30,0,1,2,1,12,False
2010-07-01,0,0,2,1,11,False
2010-07-02,0,0,2,1,13,False
2010-07-03,1,0,2,1,15,False
2010-07-04,1,1,3,0,20,False
2010-07-05,0,1,2,1,14,False
2010-07-06,1,1,2,1,13,False
2010-07-07,0,1,2,1,12,False
2010-07-08,0,1,2,1,11,False
2010-07-09,0,1,2,1,11,False
2010-07-10,1,0,2,1,14,False
2010-07-11,0,0,2,1,16,False
2010-07-12,0,1,2,1,14,False
2010-07-13,0,1,2,1,11,False
2010-07-14,1,1,2,1,12,False
2010-07-15,1,1,2,1,12,False
2010-07-16,1,1,2,1,12,False
2010-07-17,1,1,2,1,15,False
2010-07-18,0,1,2,1,15,False
2010-07-19,1,1,2,1,15,False
2010-07-20,0,1,2,1,14,False
2010-07-21,0,1,2,1,13,False
2010-07-22,0,1,2,2,15,False
2010-07-23,1,1,2,1,13,False
2010-07-24,0,0,2,0,17,False
2010-07-25,0,0,2,1,18,False
2010-07-26,0,1,2,1,15,False
2010-07-27,0,1,3,1,14,False
2010-07-28,0,1,2,1,14,False
2010-07-29,0,1,3,1,13,False
2010-07-30,1,1,2,1,13,False
2010-07-31,1,1,2,1,15,False
2010-08-01,1,1,2,1,17,False
2010-08-02,0,1,2,1,14,False
2010-08-03,0,1,3,1,13,False
2010-08-04,0,1,2,1,13,False
2010-08-05,1,1,2,1,13,False
2010-08-06,1,1,2,1,14,False
2010-08-07,1,1,2,1,17,False
2010-08-08,0,0,2,1,19,False
2010-08-09,0,0,2,1,14,False
2010-08-10,0,1,2,1,13,False
2010-08-11,0,1,2,1,13,False
2010-08-12,1,1,2,1,12,False
2010-08-13,0,1,2,1,14,False
2010-08-14,1,0,2,1,16,False
2010-08-15,1,1,2,1,23,False
2010-08-16,0,1,2,1,19,False
2010-08-17,0,1,2,1,14,False
2010-08-18,1,1,2,1,13,False
2010-08-19,1,1,3,1,13,False
2010-08-20,1,0,2,1,14,False
2010-08-21,0,1,2,1,17,False
2010-08-22,1,0,2,1,16,False
2010-08-23,1,1,3,1,14,False
2010-08-24,0,1,2,1,15,False
2010-08-25,0,1,2,1,17,False
2010-08-26,1,1,2,1,14,False
2010-08-27,0,1,2,1,14,False
2010-08-28,1,0,2,1,16,False
2010-08-29,0,1,2,1,18,False
2010-08-30,1,1,2,1,15,False
2010-08-31,0,1,2,1,13,False
2010-09-01,0,1,3,1,12,False
2010-09-02,0,1,2,1,14,False
2010-09-03,0,1,2,1,13,False
2010-09-04,0,0,2,1,15,False
2010-09-05,1,0,2,1,16,False
2010-09-06,0,1,2,1,17,False
2010-09-07,0,1,2,1,14,False
2010-09-08,0,1,2,2,15,False
2010-09-09,0,1,3,1,15,False
2010-09-10,0,1,2,1,16,False
2010-09-11,1,1,2,1,17,False
2010-09-12,1,1,3,1,18,False
2010-09-13,0,1,3,2,16,False
2010-09-14,0,1,3,1,16,False
2010-09-15,0,1,2,1,16,False
2010-09-16,1,1,3,5,14,False
2010-09-17,0,1,3,3,15,False
2010-09-18,0,1,3,1,16,False
2010-09-19,0,1,3,2,19,False
2010-09-20,0,1,3,2,18,False
2010-09-21,0,1,3,2,14,False
2010-09-22,0,1,3,3,14,False
2010-09-23,0,1,3,2,14,False
2010-09-24,0,1,3,2,16,False
2010-09-25,0,1,2,1,18,False
2010-09-26,0,1,3,2,22,False
2010-09-27,1,1,3,2,27,False
2010-09-28,0,1,3,2,18,False
2010-09-29,1,1,3,2,15,False
2010-09-30,1,1,3,2,15,False
2010-10-01,0,1,4,2,16,False
2010-10-02,1,1,2,1,18,False
2010-10-03,0,1,3,2,20,False
2010-10-04,1,1,3,2,20,False
2010-10-05,0,2,3,2,15,False
2010-10-06,0,1,3,2,15,False
2010-10-07,0,1,4,2,14,False
2010-10-08,1,1,3,2,14,False
2010-10-09,0,1,2,1,17,False
2010-10-10,0,1,3,1,19,False
2010-10-11,0,1,3,2,19,False
2010-10-12,0,1,3,2,14,False
2010-10-13,0,2,3,2,14,False
2010-10-14,0,2,3,2,13,False
2010-10-15,0,1,3,2,14,False
2010-10-16,0,1,2,1,15,False
2010-10-17,1,1,2,1,17,False
2010-10-18,0,1,3,2,18,False
2010-10-19,0,1,3,2,15,False
2010-10-20,0,1,3,2,14,False
2010-10-21,0,2,3,2,14,False
2010-10-22,0,1,3,2,14,False
2010-10-23,1,1,3,1,15,False
2010-10-24,1,1,3,2,17,False
2010-10-25,0,2,2,2,21,False
2010-10-26,1,2,3,2,17,False
2010-10-27,0,2,3,2,17,False
2010-10-28,1,2,3,2,15,False
2010-10-29,0,1,2,2,14,False
2010-10-30,0,1,2,1,17,False
2010-10-31,0,1,2,1,17,False
2010-11-01,0,2,3,2,21,False
2010-11-02,0,1,3,2,34,False
2010-11-03,0,2,3,2,100,False
2010-11-04,1,2,3,2,28,False
2010-11-05,0,1,2,2,20,False
2010-11-06,1,1,2,1,24,False
2010-11-07,1,1,3,2,19,False
2010-11-08,1,2,3,2,22,False
2010-11-09,1,2,3,2,16,False
2010-11-10,0,2,3,2,12,False
2010-11-11,0,1,3,2,13,False
2010-11-12,1,1,3,2,12,False
2010-11-13,1,1,3,2,13,False
2010-11-14,0,1,3,2,14,False
2010-11-15,0,2,3,2,16,False
2010-11-16,0,2,3,2,13,False
2010-11-17,1,2,4,2,11,False
2010-11-18,1,1,3,2,13,False
2010-11-19,1,2,3,2,11,False
2010-11-20,1,1,2,1,12,False
2010-11-21,0,1,2,1,14,False
2010-11-22,0,1,3,2,15,False
2010-11-23,1,2,3,2,12,False
2010-11-24,0,1,2,1,12,False
2010-11-25,0,1,2,1,15,False
2010-11-26,1,0,2,1,12,False
2010-11-27,0,1,2,1,14,False
2010-11-28,0,1,3,2,12,False
2010-11-29,0,2,2,2,15,False
2010-11-30,1,2,3,3,11,False
2010-12-01,0,1,3,2,11,False
2010-12-02,1,2,3,3,10,False
2010-12-03,1,2,3,2,11,False
2010-12-04,1,1,3,1,12,False
2010-12-05,0,1,2,2,12,False
2010-12-06,0,2,3,2,16,False
2010-12-07,0,2,3,3,12,False
2010-12-08,1,2,3,3,12,False
2010-12-09,0,2,3,2,11,False
2010-12-10,0,1,3,2,11,False
2010-12-11,0,0,2,1,12,False
2010-12-12,0,1,3,2,14,False
2010-12-13,1,1,3,2,23,False
2010-12-14,0,2,3,2,15,False
2010-12-15,1,1,3,2,12,False
2010-12-16,1,1,2,2,11,False
2010-12-17,0,1,3,2,10,False
2010-12-18,1,0,2,1,10,False
2010-12-19,1,0,2,1,12,False
2010-12-20,0,1,3,1,10,False
2010-12-21,1,1,2,1,9,False
2010-12-22,1,1,2,1,8,False
2010-12-23,0,1,2,1,9,False
2010-12-24,0,0,2,1,9,False
2010-12-25,0,0,2,1,11,False
2010-12-26,0,0,2,1,11,False
2010-12-27,1,0,2,1,10,False
2010-12-28,0,1,2,1,10,False
2010-12-29,0,0,2,1,9,False
2010-12-30,1,0,3,1,10,False
