date,blackmail,bribe,bum,commoner,corrupt,isPartial
2013-09-03,15,5,58,0,49,False
2013-09-04,18,6,56,2,51,False
2013-09-05,13,8,58,3,42,False
2013-09-06,20,10,73,2,40,False
2013-09-07,20,9,78,1,50,False
2013-09-08,11,5,74,3,40,False
2013-09-09,11,7,57,1,47,False
2013-09-10,12,4,55,1,46,False
2013-09-11,18,9,63,2,59,False
2013-09-12,14,5,59,1,48,False
2013-09-13,17,8,61,0,48,False
2013-09-14,15,11,69,2,38,False
2013-09-15,20,8,57,1,38,False
2013-09-16,14,6,60,1,51,False
2013-09-17,17,5,58,1,50,False
2013-09-18,19,8,60,2,45,False
2013-09-19,16,4,60,5,50,False
2013-09-20,12,5,52,2,40,False
2013-09-21,19,5,72,2,44,False
2013-09-22,24,5,66,1,42,False
2013-09-23,23,6,50,0,51,False
2013-09-24,20,6,63,2,65,False
2013-09-25,17,8,48,3,44,False
2013-09-26,14,8,72,2,44,False
2013-09-27,17,3,66,1,50,False
2013-09-28,22,14,99,2,36,False
2013-09-29,9,6,70,4,46,False
2013-09-30,19,5,60,4,59,False
2013-10-01,17,3,54,4,63,False
2013-10-02,30,7,61,1,56,False
2013-10-03,18,8,58,2,48,False
2013-10-04,12,4,68,1,42,False
2013-10-05,17,3,68,1,41,False
2013-10-06,26,5,67,3,41,False
2013-10-07,15,10,63,1,49,False
2013-10-08,14,9,60,1,52,False
2013-10-09,16,8,47,1,59,False
2013-10-10,10,5,55,3,55,False
2013-10-11,13,10,65,1,54,False
