date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2013-06-22,8,1,0,62,0,False
2013-06-23,8,1,0,60,0,False
2013-06-24,8,1,1,78,0,False
2013-06-25,8,1,0,75,0,False
2013-06-26,7,1,0,100,0,False
2013-06-27,8,1,1,89,0,False
2013-06-28,7,1,0,79,0,False
2013-06-29,9,1,0,68,1,False
2013-06-30,8,1,0,66,0,False
2013-07-01,8,1,1,79,0,False
2013-07-02,8,1,1,79,1,False
2013-07-03,7,1,1,80,0,False
2013-07-04,8,1,0,73,1,False
2013-07-05,8,1,0,75,0,False
2013-07-06,8,1,0,66,0,False
2013-07-07,10,1,0,63,1,False
2013-07-08,8,1,1,76,0,False
2013-07-09,8,1,1,77,1,False
2013-07-10,9,1,1,78,0,False
2013-07-11,8,1,0,77,0,False
2013-07-12,7,1,1,73,0,False
2013-07-13,8,1,0,69,0,False
2013-07-14,7,1,0,65,1,False
2013-07-15,8,1,1,75,1,False
2013-07-16,8,1,0,81,0,False
2013-07-17,9,1,1,75,0,False
2013-07-18,8,1,1,77,0,False
2013-07-19,7,1,0,74,0,False
2013-07-20,8,1,0,60,1,False
2013-07-21,9,1,1,56,0,False
2013-07-22,9,1,1,72,0,False
2013-07-23,9,1,1,72,1,False
2013-07-24,8,1,1,74,1,False
2013-07-25,9,1,1,72,1,False
2013-07-26,7,1,0,66,0,False
2013-07-27,10,1,1,54,1,False
2013-07-28,8,1,1,58,1,False
2013-07-29,9,1,1,75,1,False
2013-07-30,8,1,1,75,1,False
2013-07-31,9,1,1,73,1,False
2013-08-01,8,2,1,73,1,False
2013-08-02,8,1,1,73,1,False
2013-08-03,8,1,0,61,1,False
2013-08-04,8,1,0,56,0,False
2013-08-05,8,1,1,71,1,False
2013-08-06,8,1,1,71,1,False
2013-08-07,8,1,1,73,1,False
2013-08-08,7,1,1,72,0,False
2013-08-09,9,1,1,72,1,False
2013-08-10,8,1,0,59,0,False
2013-08-11,8,1,0,60,0,False
2013-08-12,8,1,0,77,0,False
2013-08-13,8,1,1,71,1,False
2013-08-14,8,1,1,73,1,False
2013-08-15,9,1,1,74,1,False
2013-08-16,7,1,1,68,1,False
2013-08-17,8,1,0,57,0,False
2013-08-18,8,1,0,60,1,False
2013-08-19,8,1,0,76,1,False
2013-08-20,9,1,0,75,0,False
2013-08-21,8,1,1,75,0,False
2013-08-22,9,1,1,75,1,False
2013-08-23,7,1,1,70,1,False
2013-08-24,7,1,0,55,0,False
2013-08-25,9,1,0,59,0,False
2013-08-26,7,1,1,72,1,False
2013-08-27,9,1,1,77,1,False
2013-08-28,8,1,1,74,0,False
2013-08-29,7,2,0,75,0,False
2013-08-30,6,1,1,73,1,False
2013-08-31,7,1,0,54,0,False
2013-09-01,9,1,0,58,1,False
2013-09-02,9,1,1,59,0,False
2013-09-03,7,1,1,71,2,False
2013-09-04,8,1,1,77,1,False
2013-09-05,8,1,1,74,0,False
2013-09-06,7,1,1,71,1,False
2013-09-07,6,1,1,55,1,False
2013-09-08,9,1,1,54,0,False
2013-09-09,7,1,1,75,1,False
2013-09-10,8,1,1,76,1,False
2013-09-11,6,1,1,75,1,False
2013-09-12,7,1,1,76,1,False
2013-09-13,8,1,1,70,1,False
2013-09-14,7,1,1,56,0,False
2013-09-15,8,1,0,56,1,False
2013-09-16,7,1,1,78,1,False
2013-09-17,7,2,1,72,1,False
2013-09-18,8,1,1,74,0,False
2013-09-19,7,1,1,75,1,False
2013-09-20,7,1,1,65,1,False
2013-09-21,9,1,1,51,0,False
2013-09-22,8,1,0,56,1,False
2013-09-23,7,1,1,74,1,False
2013-09-24,7,1,1,81,1,False
2013-09-25,6,1,1,73,1,False
2013-09-26,8,2,1,76,1,False
2013-09-27,7,1,0,69,1,False
2013-09-28,8,1,1,55,1,False
2013-09-29,7,1,0,58,1,False
2013-09-30,6,2,1,80,1,False
2013-10-01,8,2,1,72,1,False
2013-10-02,7,1,1,71,1,False
2013-10-03,7,1,1,74,1,False
2013-10-04,7,1,1,67,0,False
2013-10-05,7,1,0,54,1,False
2013-10-06,7,1,0,53,1,False
2013-10-07,8,2,1,71,1,False
2013-10-08,8,1,1,71,0,False
2013-10-09,7,2,1,71,0,False
2013-10-10,7,2,0,67,1,False
2013-10-11,7,3,1,62,1,False
