date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2004-12-21,0,0,60,36,9,False
2004-12-22,0,0,40,43,1,False
2004-12-23,0,2,41,29,5,False
2004-12-24,2,0,30,63,9,False
2004-12-25,0,0,32,16,10,False
2004-12-26,0,0,29,50,19,False
2004-12-27,0,0,59,50,6,False
2004-12-28,0,0,52,41,7,False
2004-12-29,0,1,53,43,6,False
2004-12-30,0,1,42,48,3,False
2004-12-31,0,0,27,43,12,False
2005-01-01,0,0,24,56,7,False
2005-01-02,0,0,52,54,8,False
2005-01-03,0,5,46,47,8,False
2005-01-04,0,0,56,52,8,False
2005-01-05,0,5,67,56,2,False
2005-01-06,1,2,52,41,6,False
2005-01-07,0,2,64,63,6,False
2005-01-08,0,2,35,41,7,False
2005-01-09,0,0,47,63,6,False
2005-01-10,1,7,67,64,7,False
2005-01-11,1,1,59,53,4,False
2005-01-12,0,1,57,53,8,False
2005-01-13,0,1,62,43,8,False
2005-01-14,0,1,59,63,5,False
2005-01-15,0,2,38,24,13,False
2005-01-16,0,2,46,46,12,False
2005-01-17,1,0,59,42,5,False
2005-01-18,1,1,59,59,6,False
2005-01-19,0,1,63,58,8,False
2005-01-20,0,0,56,47,5,False
2005-01-21,0,1,62,42,1,False
2005-01-22,0,0,52,39,7,False
2005-01-23,0,0,31,58,3,False
2005-01-24,1,2,58,41,3,False
2005-01-25,0,4,64,43,4,False
2005-01-26,0,3,63,47,5,False
2005-01-27,0,1,68,42,6,False
2005-01-28,0,1,63,35,6,False
2005-01-29,0,0,72,38,9,False
2005-01-30,0,0,37,63,5,False
2005-01-31,1,5,63,56,8,False
2005-02-01,0,2,80,55,7,False
2005-02-02,0,0,83,41,6,False
2005-02-03,0,1,79,42,2,False
2005-02-04,0,3,75,51,9,False
2005-02-05,0,0,68,37,5,False
2005-02-06,0,0,41,52,7,False
2005-02-07,0,1,65,45,3,False
2005-02-08,0,0,72,43,3,False
2005-02-09,0,3,74,42,5,False
2005-02-10,0,1,51,50,8,False
2005-02-11,0,0,56,42,6,False
2005-02-12,0,2,56,34,5,False
2005-02-13,0,0,50,57,0,False
2005-02-14,0,0,77,54,1,False
2005-02-15,0,1,52,53,4,False
2005-02-16,0,3,75,47,4,False
2005-02-17,0,0,81,34,3,False
2005-02-18,0,1,69,30,6,False
2005-02-19,0,2,29,45,2,False
2005-02-20,0,0,57,55,7,False
2005-02-21,0,0,55,55,11,False
2005-02-22,0,2,72,50,1,False
2005-02-23,0,1,54,54,4,False
2005-02-24,0,1,62,49,3,False
2005-02-25,0,0,68,44,11,False
2005-02-26,0,5,29,29,0,False
2005-02-27,0,0,31,47,13,False
2005-02-28,0,3,61,50,2,False
2005-03-01,0,2,76,58,2,False
2005-03-02,1,0,64,45,3,False
2005-03-03,0,0,66,34,6,False
2005-03-04,0,1,62,36,5,False
2005-03-05,0,0,45,34,9,False
2005-03-06,0,0,39,48,5,False
2005-03-07,0,2,65,56,3,False
2005-03-08,1,1,63,35,3,False
2005-03-09,0,1,65,39,7,False
2005-03-10,0,5,65,43,8,False
2005-03-11,0,0,57,54,6,False
2005-03-12,0,2,42,44,7,False
2005-03-13,0,2,55,64,10,False
2005-03-14,0,2,68,65,4,False
2005-03-15,0,1,71,49,4,False
2005-03-16,0,1,65,44,3,False
2005-03-17,0,1,61,45,3,False
2005-03-18,0,2,53,38,5,False
2005-03-19,0,2,42,39,2,False
2005-03-20,0,5,56,51,0,False
2005-03-21,0,0,70,53,3,False
2005-03-22,0,1,71,51,4,False
2005-03-23,0,1,56,51,5,False
2005-03-24,0,3,84,47,10,False
2005-03-25,0,0,46,48,4,False
2005-03-26,0,4,56,37,4,False
2005-03-27,0,0,55,69,4,False
2005-03-28,0,1,58,55,3,False
2005-03-29,0,1,77,41,8,False
2005-03-30,0,3,70,49,8,False
2005-03-31,0,0,61,58,6,False
2005-04-01,0,6,72,58,5,False
2005-04-02,0,0,35,37,0,False
2005-04-03,2,3,64,71,5,False
2005-04-04,0,0,48,35,9,False
2005-04-05,0,0,0,0,0,True
2005-04-06,0,0,77,56,3,False
2005-04-07,0,2,64,42,9,False
2005-04-08,0,0,61,37,7,False
2005-04-09,0,2,40,53,6,False
2005-04-10,0,2,38,76,8,False
2005-04-11,0,1,61,51,3,False
2005-04-12,0,1,63,57,3,False
2005-04-13,0,0,70,38,7,False
2005-04-14,0,1,77,40,2,False
2005-04-15,1,0,62,37,3,False
2005-04-16,0,2,36,32,9,False
2005-04-17,0,2,51,53,6,False
2005-04-18,0,2,65,49,6,False
2005-04-19,1,0,48,43,6,False
2005-04-20,0,1,68,37,6,False
2005-04-21,0,1,69,44,7,False
2005-04-22,0,1,85,36,7,False
2005-04-23,0,2,63,33,7,False
2005-04-24,0,0,32,59,5,False
2005-04-25,1,3,100,55,3,False
2005-04-26,0,1,75,43,4,False
2005-04-27,0,0,75,47,0,False
2005-04-28,0,0,69,39,5,False
2005-04-29,0,1,49,31,4,False
2005-04-30,0,0,45,37,2,False
2005-05-01,0,3,44,49,8,False
2005-05-02,0,2,67,52,4,False
2005-05-03,0,2,70,33,4,False
2005-05-04,0,3,85,45,8,False
2005-05-05,0,4,59,37,3,False
2005-05-06,0,2,47,31,1,False
2005-05-07,0,0,30,36,2,False
2005-05-08,0,0,36,49,4,False
2005-05-09,0,0,64,42,5,False
2005-05-10,0,0,63,47,4,False
2005-05-11,0,1,70,44,5,False
2005-05-12,1,0,62,40,5,False
2005-05-13,0,0,73,46,7,False
2005-05-14,0,0,35,22,7,False
2005-05-15,0,0,68,42,3,False
2005-05-16,0,0,57,42,6,False
2005-05-17,0,4,63,37,2,False
2005-05-18,1,0,70,42,3,False
2005-05-19,0,1,61,33,7,False
2005-05-20,0,2,57,37,3,False
2005-05-21,0,0,26,38,4,False
2005-05-22,0,0,40,59,7,False
2005-05-23,0,1,66,42,1,False
2005-05-24,1,2,70,39,5,False
2005-05-25,0,0,60,35,4,False
2005-05-26,0,2,77,46,0,False
2005-05-27,0,1,68,33,4,False
2005-05-28,0,0,40,25,8,False
2005-05-29,0,2,26,36,0,False
2005-05-30,0,0,34,39,5,False
2005-05-31,0,1,57,34,6,False
2005-06-01,0,3,64,37,4,False
2005-06-02,0,0,59,35,3,False
2005-06-03,0,1,63,48,3,False
2005-06-04,2,0,32,39,4,False
2005-06-05,4,2,38,64,4,False
2005-06-06,0,2,77,33,2,False
2005-06-07,0,1,79,40,6,False
