date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2009-02-12,0,1,70,51,6,False
2009-02-13,0,2,54,43,6,False
2009-02-14,0,2,42,40,8,False
2009-02-15,0,1,43,57,10,False
2009-02-16,0,1,65,47,7,False
2009-02-17,0,2,73,47,7,False
2009-02-18,1,3,69,47,8,False
2009-02-19,0,2,73,48,9,False
2009-02-20,0,3,68,43,10,False
2009-02-21,0,0,49,40,9,False
2009-02-22,1,1,53,55,6,False
2009-02-23,0,2,85,59,9,False
2009-02-24,0,2,80,59,7,False
2009-02-25,0,3,77,62,5,False
2009-02-26,0,1,82,45,6,False
2009-02-27,0,1,74,46,7,False
2009-02-28,0,1,38,59,8,False
2009-03-01,0,1,52,65,8,False
2009-03-02,0,1,72,46,21,False
2009-03-03,0,3,72,43,22,False
2009-03-04,0,0,76,51,12,False
2009-03-05,0,2,67,47,11,False
2009-03-06,0,2,77,51,20,False
2009-03-07,1,1,45,47,13,False
2009-03-08,1,1,58,55,16,False
2009-03-09,0,2,80,47,9,False
2009-03-10,0,2,64,54,10,False
2009-03-11,0,1,65,43,34,False
2009-03-12,0,2,65,38,12,False
2009-03-13,0,0,67,39,7,False
2009-03-14,0,2,43,46,13,False
2009-03-15,1,1,47,51,7,False
2009-03-16,0,2,70,51,12,False
2009-03-17,0,1,75,46,9,False
2009-03-18,0,2,74,50,9,False
2009-03-19,0,2,82,47,7,False
2009-03-20,0,0,65,48,6,False
2009-03-21,0,0,37,41,10,False
2009-03-22,0,3,50,59,5,False
2009-03-23,0,2,76,48,8,False
2009-03-24,1,2,69,50,7,False
2009-03-25,0,3,70,41,8,False
2009-03-26,0,2,70,43,7,False
2009-03-27,0,1,65,45,6,False
2009-03-28,0,1,40,55,8,False
2009-03-29,1,2,46,55,10,False
2009-03-30,0,2,73,48,10,False
2009-03-31,1,2,73,48,9,False
2009-04-01,0,1,67,46,5,False
2009-04-02,1,0,74,47,5,False
2009-04-03,0,1,62,56,7,False
2009-04-04,0,1,50,48,6,False
2009-04-05,0,0,53,62,6,False
2009-04-06,1,0,73,58,8,False
2009-04-07,0,0,76,52,8,False
2009-04-08,0,2,67,51,5,False
2009-04-09,1,2,71,50,7,False
2009-04-10,0,1,56,52,6,False
2009-04-11,0,0,46,58,11,False
2009-04-12,1,1,30,70,8,False
2009-04-13,1,1,76,52,10,False
2009-04-14,0,2,67,53,9,False
2009-04-15,0,0,69,47,11,False
2009-04-16,1,2,69,58,4,False
2009-04-17,0,0,60,47,6,False
2009-04-18,0,0,30,36,5,False
2009-04-19,0,2,42,58,11,False
2009-04-20,0,2,83,48,8,False
2009-04-21,0,2,71,41,6,False
2009-04-22,0,3,70,38,8,False
2009-04-23,0,2,66,49,9,False
2009-04-24,0,1,57,44,6,False
2009-04-25,0,2,38,34,7,False
2009-04-26,0,1,60,54,6,False
2009-04-27,0,1,63,56,6,False
2009-04-28,0,2,66,43,7,False
2009-04-29,0,0,66,51,7,False
2009-04-30,0,0,69,44,7,False
2009-05-01,0,1,66,39,8,False
2009-05-02,1,0,41,41,9,False
2009-05-03,0,3,45,43,7,False
2009-05-04,0,1,73,39,7,False
2009-05-05,0,1,70,49,4,False
2009-05-06,0,2,76,43,8,False
2009-05-07,0,1,62,37,7,False
2009-05-08,0,2,53,36,9,False
2009-05-09,0,1,45,39,9,False
2009-05-10,0,4,32,42,5,False
2009-05-11,0,1,69,44,8,False
2009-05-12,0,0,65,43,7,False
2009-05-13,0,0,65,46,9,False
2009-05-14,1,1,59,45,10,False
2009-05-15,0,2,59,45,4,False
2009-05-16,0,1,39,37,8,False
2009-05-17,0,1,39,55,6,False
2009-05-18,0,2,54,46,10,False
2009-05-19,0,0,59,47,6,False
2009-05-20,0,3,59,51,8,False
2009-05-21,0,2,58,42,5,False
2009-05-22,0,1,57,35,5,False
2009-05-23,0,2,31,33,8,False
2009-05-24,0,3,28,47,4,False
2009-05-25,0,1,35,29,6,False
2009-05-26,0,1,69,44,8,False
2009-05-27,0,1,73,44,8,False
2009-05-28,1,1,69,41,8,False
2009-05-29,0,1,65,42,6,False
2009-05-30,0,1,38,44,8,False
2009-05-31,1,1,38,52,10,False
2009-06-01,0,1,72,50,9,False
2009-06-02,0,2,84,40,7,False
2009-06-03,0,1,67,44,9,False
2009-06-04,0,2,73,40,9,False
2009-06-05,0,3,67,37,7,False
2009-06-06,0,2,31,37,9,False
2009-06-07,0,1,42,49,10,False
2009-06-08,0,1,67,41,7,False
2009-06-09,0,2,65,42,5,False
2009-06-10,0,3,62,36,9,False
2009-06-11,1,1,66,45,7,False
2009-06-12,0,2,58,38,7,False
2009-06-13,0,1,31,40,8,False
2009-06-14,1,1,31,57,8,False
2009-06-15,0,2,62,55,6,False
2009-06-16,0,4,70,46,6,False
2009-06-17,0,1,62,47,8,False
2009-06-18,0,2,64,49,8,False
2009-06-19,0,0,68,38,9,False
2009-06-20,1,1,41,42,6,False
2009-06-21,0,1,28,45,11,False
2009-06-22,0,3,61,48,5,False
2009-06-23,0,3,71,52,5,False
2009-06-24,0,2,71,37,11,False
2009-06-25,0,2,64,39,4,False
2009-06-26,0,1,47,34,6,False
2009-06-27,0,1,37,48,5,False
2009-06-28,1,1,33,61,8,False
2009-06-29,0,1,61,45,6,False
2009-06-30,0,1,62,37,9,False
2009-07-01,0,1,60,38,13,False
2009-07-02,1,1,57,35,7,False
2009-07-03,0,1,38,35,7,False
2009-07-04,0,1,42,39,7,False
2009-07-05,0,1,32,41,10,False
2009-07-06,0,1,68,43,8,False
2009-07-07,0,0,64,43,8,False
2009-07-08,1,3,69,44,10,False
2009-07-09,0,1,60,45,6,False
2009-07-10,0,1,59,41,10,False
2009-07-11,0,1,27,34,9,False
2009-07-12,1,5,32,52,7,False
2009-07-13,0,3,65,44,9,False
2009-07-14,0,2,67,50,6,False
2009-07-15,0,2,67,45,8,False
2009-07-16,0,2,59,48,7,False
2009-07-17,0,2,54,41,8,False
2009-07-18,0,1,28,36,7,False
2009-07-19,0,1,42,52,5,False
2009-07-20,0,2,61,46,5,False
2009-07-21,0,0,71,52,9,False
2009-07-22,0,2,58,43,5,False
2009-07-23,0,3,61,48,12,False
2009-07-24,0,0,49,41,8,False
2009-07-25,1,4,39,35,7,False
2009-07-26,0,1,33,47,8,False
2009-07-27,0,3,70,50,5,False
2009-07-28,0,3,66,49,8,False
2009-07-29,0,1,72,40,7,False
2009-07-30,0,3,76,42,5,False
2009-07-31,2,0,51,39,6,False
2009-08-01,0,0,39,35,6,False
2009-08-02,1,1,38,62,9,False
2009-08-03,1,2,59,46,9,False
2009-08-04,0,0,57,40,11,False
2009-08-05,0,2,68,60,9,False
2009-08-06,0,3,62,42,7,False
2009-08-07,0,1,55,40,6,False
2009-08-08,1,1,37,42,5,False
2009-08-09,1,0,34,50,10,False
