date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2011-11-20,7,0,0,0,76,False
2011-11-21,6,1,0,0,60,False
2011-11-22,3,1,0,0,63,False
2011-11-23,4,1,0,0,72,False
2011-11-24,1,0,0,0,55,False
2011-11-25,3,0,0,0,65,False
2011-11-26,3,0,0,0,61,False
2011-11-27,4,1,0,0,62,False
2011-11-28,4,0,0,1,65,False
2011-11-29,5,1,0,0,70,False
2011-11-30,5,0,0,0,70,False
2011-12-01,6,2,0,1,72,False
2011-12-02,6,0,0,0,70,False
2011-12-03,4,0,0,0,61,False
2011-12-04,3,0,0,0,66,False
2011-12-05,4,1,0,0,73,False
2011-12-06,2,2,0,0,69,False
2011-12-07,5,2,0,0,73,False
2011-12-08,5,0,0,0,63,False
2011-12-09,3,0,0,0,73,False
2011-12-10,3,1,0,0,67,False
2011-12-11,5,0,0,1,71,False
2011-12-12,4,2,0,0,69,False
2011-12-13,3,0,0,0,71,False
2011-12-14,5,0,0,1,79,False
2011-12-15,7,1,0,0,89,False
2011-12-16,3,1,0,0,82,False
2011-12-17,3,0,0,2,75,False
2011-12-18,3,0,0,1,67,False
2011-12-19,4,0,0,0,74,False
2011-12-20,2,0,0,0,72,False
2011-12-21,6,0,0,1,83,False
2011-12-22,4,0,0,0,81,False
2011-12-23,3,1,0,0,75,False
2011-12-24,2,0,0,1,61,False
2011-12-25,4,1,1,1,73,False
2011-12-26,3,0,0,0,70,False
2011-12-27,3,1,0,0,70,False
2011-12-28,2,0,0,0,74,False
2011-12-29,2,0,0,0,64,False
2011-12-30,3,1,0,0,75,False
2011-12-31,2,0,0,0,63,False
2012-01-01,3,0,0,0,71,False
2012-01-02,3,1,0,0,67,False
2012-01-03,4,0,0,0,69,False
2012-01-04,5,0,0,1,64,False
2012-01-05,4,0,0,0,66,False
2012-01-06,3,1,0,0,70,False
2012-01-07,4,0,0,2,64,False
2012-01-08,3,1,0,0,72,False
2012-01-09,4,1,0,0,67,False
2012-01-10,5,0,0,1,79,False
2012-01-11,5,0,0,1,73,False
2012-01-12,5,1,0,0,73,False
2012-01-13,4,0,0,1,68,False
2012-01-14,2,1,0,1,79,False
2012-01-15,3,0,0,1,75,False
2012-01-16,2,1,0,0,70,False
2012-01-17,5,0,0,1,76,False
2012-01-18,3,1,0,0,74,False
2012-01-19,5,1,0,1,75,False
2012-01-20,3,0,0,0,72,False
2012-01-21,4,0,0,1,66,False
2012-01-22,4,2,0,0,71,False
2012-01-23,3,1,0,1,64,False
2012-01-24,6,1,0,1,77,False
2012-01-25,4,1,0,1,77,False
2012-01-26,5,1,0,0,73,False
2012-01-27,4,0,0,0,66,False
2012-01-28,5,0,0,1,74,False
2012-01-29,8,2,0,0,77,False
2012-01-30,6,1,0,2,68,False
2012-01-31,7,2,0,0,73,False
2012-02-01,6,1,0,1,80,False
2012-02-02,4,1,0,0,61,False
2012-02-03,4,0,0,0,74,False
2012-02-04,4,0,0,0,78,False
2012-02-05,4,1,0,0,81,False
2012-02-06,5,0,0,1,77,False
2012-02-07,5,0,0,0,73,False
2012-02-08,6,1,0,1,76,False
2012-02-09,4,1,0,0,70,False
2012-02-10,2,1,0,1,77,False
2012-02-11,3,0,0,0,76,False
2012-02-12,2,0,0,0,74,False
2012-02-13,5,0,0,0,64,False
2012-02-14,4,0,0,0,64,False
2012-02-15,5,1,0,1,77,False
2012-02-16,4,1,0,0,67,False
2012-02-17,3,0,0,1,75,False
2012-02-18,3,0,0,0,78,False
2012-02-19,4,0,0,1,71,False
2012-02-20,4,0,0,0,76,False
2012-02-21,4,1,0,0,74,False
2012-02-22,4,0,0,1,66,False
2012-02-23,5,1,0,1,69,False
2012-02-24,3,1,0,0,59,False
2012-02-25,4,0,0,0,67,False
2012-02-26,3,0,0,0,59,False
2012-02-27,5,0,0,0,69,False
2012-02-28,7,1,0,0,67,False
2012-02-29,5,2,0,0,65,False
2012-03-01,5,1,0,1,82,False
2012-03-02,4,1,0,0,70,False
2012-03-03,3,0,0,0,76,False
2012-03-04,4,0,0,0,77,False
2012-03-05,4,2,0,0,75,False
2012-03-06,6,1,0,2,87,False
2012-03-07,4,0,0,0,84,False
2012-03-08,5,1,0,1,71,False
2012-03-09,3,0,0,1,78,False
2012-03-10,3,1,0,0,74,False
2012-03-11,2,0,1,0,72,False
2012-03-12,4,0,0,0,67,False
2012-03-13,4,0,0,0,75,False
2012-03-14,3,0,0,0,81,False
2012-03-15,3,1,0,0,80,False
2012-03-16,3,0,0,0,92,False
2012-03-17,1,1,0,0,99,False
2012-03-18,2,0,0,0,89,False
2012-03-19,2,0,0,0,82,False
2012-03-20,5,1,0,1,70,False
2012-03-21,4,1,1,1,60,False
2012-03-22,5,1,0,0,68,False
2012-03-23,3,1,1,0,61,False
2012-03-24,2,1,0,0,100,False
2012-03-25,7,0,0,0,86,False
2012-03-26,3,0,0,0,64,False
2012-03-27,4,0,0,1,65,False
2012-03-28,4,1,0,0,61,False
2012-03-29,5,0,0,0,72,False
2012-03-30,3,0,0,0,58,False
2012-03-31,3,0,0,0,66,False
2012-04-01,3,0,0,1,81,False
2012-04-02,5,1,1,1,58,False
2012-04-03,4,1,0,0,62,False
2012-04-04,5,1,0,0,61,False
2012-04-05,5,0,0,0,64,False
2012-04-06,3,1,0,0,52,False
2012-04-07,4,0,0,0,58,False
2012-04-08,2,0,0,0,57,False
2012-04-09,5,0,0,1,49,False
2012-04-10,5,0,0,1,64,False
2012-04-11,9,1,1,0,64,False
2012-04-12,5,0,0,0,54,False
2012-04-13,3,0,0,1,64,False
2012-04-14,2,1,0,0,66,False
2012-04-15,3,1,0,0,63,False
2012-04-16,5,0,1,0,63,False
2012-04-17,3,1,0,0,63,False
2012-04-18,4,1,0,1,53,False
2012-04-19,3,1,0,1,63,False
2012-04-20,4,1,0,1,58,False
2012-04-21,3,0,0,0,55,False
2012-04-22,3,1,0,0,63,False
2012-04-23,5,0,0,1,57,False
2012-04-24,4,1,0,0,56,False
2012-04-25,5,1,0,1,60,False
2012-04-26,4,1,0,1,62,False
2012-04-27,4,0,0,0,57,False
2012-04-28,2,1,0,0,60,False
2012-04-29,1,1,0,1,65,False
2012-04-30,4,1,0,0,60,False
2012-05-01,5,0,0,0,63,False
2012-05-02,5,1,0,1,64,False
2012-05-03,6,0,0,1,53,False
2012-05-04,3,1,0,1,57,False
2012-05-05,5,0,0,0,58,False
2012-05-06,4,2,0,0,54,False
2012-05-07,3,0,0,1,59,False
2012-05-08,2,1,0,0,59,False
2012-05-09,4,1,0,0,61,False
2012-05-10,5,0,0,1,60,False
2012-05-11,3,1,0,0,51,False
2012-05-12,3,0,0,0,59,False
2012-05-13,3,1,0,0,65,False
2012-05-14,3,1,0,0,60,False
2012-05-15,2,1,0,0,68,False
2012-05-16,4,0,0,0,58,False
2012-05-17,2,1,0,1,62,False
2012-05-18,2,0,0,0,59,False
2012-05-19,2,0,0,0,62,False
2012-05-20,3,0,0,0,59,False
2012-05-21,1,0,0,0,60,False
