date,lay,liquidate,miser,owe,recession,isPartial
2008-03-04,60,1,5,13,34,False
2008-03-05,70,1,2,6,21,False
2008-03-06,62,1,1,11,23,False
2008-03-07,50,1,1,9,52,False
2008-03-08,56,0,1,7,36,False
2008-03-09,64,0,2,9,20,False
2008-03-10,50,0,1,8,28,False
2008-03-11,61,0,4,7,36,False
2008-03-12,62,0,4,8,23,False
2008-03-13,65,1,2,8,40,False
2008-03-14,64,1,1,7,40,False
2008-03-15,57,4,1,5,27,False
2008-03-16,58,1,2,2,21,False
2008-03-17,60,0,2,6,57,False
2008-03-18,80,1,1,11,58,False
2008-03-19,61,1,2,11,30,False
2008-03-20,57,1,3,7,35,False
2008-03-21,57,0,1,8,31,False
2008-03-22,50,1,0,4,29,False
2008-03-23,75,0,1,7,19,False
2008-03-24,50,1,2,6,27,False
2008-03-25,63,1,3,6,23,False
2008-03-26,53,0,2,5,24,False
2008-03-27,61,0,2,6,23,False
2008-03-28,62,0,4,6,20,False
2008-03-29,66,1,2,8,19,False
2008-03-30,64,0,3,4,22,False
2008-03-31,53,1,2,9,23,False
2008-04-01,72,1,3,7,22,False
2008-04-02,61,1,1,10,52,False
2008-04-03,63,0,3,5,40,False
2008-04-04,63,1,2,9,40,False
2008-04-05,60,1,3,10,31,False
2008-04-06,65,0,3,8,30,False
2008-04-07,59,0,1,10,24,False
2008-04-08,52,2,5,10,35,False
2008-04-09,51,0,1,11,44,False
2008-04-10,62,1,5,10,34,False
2008-04-11,57,1,2,11,33,False
2008-04-12,65,0,3,9,21,False
2008-04-13,72,0,3,9,15,False
2008-04-14,61,0,1,21,25,False
2008-04-15,54,0,2,24,35,False
2008-04-16,66,1,0,15,28,False
2008-04-17,58,1,2,11,22,False
2008-04-18,69,0,1,8,15,False
2008-04-19,57,0,4,3,9,False
2008-04-20,77,0,2,8,18,False
2008-04-21,59,0,2,6,23,False
2008-04-22,64,1,2,5,21,False
2008-04-23,61,1,4,8,24,False
2008-04-24,58,0,2,6,24,False
2008-04-25,76,0,3,16,28,False
2008-04-26,55,0,3,8,20,False
2008-04-27,77,0,1,7,27,False
2008-04-28,55,1,0,20,27,False
2008-04-29,70,0,3,13,39,False
2008-04-30,60,1,5,11,35,False
2008-05-01,61,1,3,9,27,False
2008-05-02,61,0,1,14,26,False
2008-05-03,62,3,2,4,12,False
2008-05-04,72,0,1,10,18,False
2008-05-05,66,1,1,14,23,False
2008-05-06,55,0,2,11,20,False
2008-05-07,66,1,3,11,23,False
2008-05-08,60,1,1,5,26,False
