date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2014-03-26,5,1,0,0,58,False
2014-03-27,6,1,0,0,68,False
2014-03-28,5,0,0,1,70,False
2014-03-29,5,1,0,1,75,False
2014-03-30,3,1,0,0,75,False
2014-03-31,6,0,0,0,51,False
2014-04-01,9,1,0,1,63,False
2014-04-02,3,0,0,1,64,False
2014-04-03,8,1,0,0,51,False
2014-04-04,6,1,0,0,59,False
2014-04-05,5,0,0,1,66,False
2014-04-06,3,0,0,0,73,False
2014-04-07,7,1,0,0,61,False
2014-04-08,5,0,0,0,61,False
2014-04-09,7,1,0,0,62,False
2014-04-10,7,1,0,0,61,False
2014-04-11,6,0,0,1,58,False
2014-04-12,4,0,0,1,55,False
2014-04-13,4,0,0,0,52,False
2014-04-14,6,1,0,0,56,False
2014-04-15,4,1,0,0,57,False
2014-04-16,6,0,0,0,58,False
2014-04-17,7,0,0,0,51,False
2014-04-18,5,1,0,1,54,False
2014-04-19,3,0,0,1,53,False
2014-04-20,4,0,0,0,49,False
2014-04-21,6,0,0,1,54,False
2014-04-22,5,1,0,0,55,False
2014-04-23,7,1,0,0,65,False
2014-04-24,4,1,0,0,56,False
2014-04-25,9,1,0,1,57,False
2014-04-26,4,1,0,1,62,False
2014-04-27,2,1,0,1,63,False
2014-04-28,7,1,0,1,60,False
2014-04-29,6,1,0,1,59,False
2014-04-30,4,1,0,1,55,False
2014-05-01,5,1,0,0,60,False
2014-05-02,5,0,0,0,54,False
2014-05-03,4,1,0,0,54,False
2014-05-04,3,1,0,1,62,False
2014-05-05,6,1,0,1,53,False
2014-05-06,5,1,0,0,53,False
2014-05-07,7,0,0,0,61,False
2014-05-08,6,0,0,1,61,False
2014-05-09,5,0,0,0,62,False
2014-05-10,2,0,0,0,64,False
2014-05-11,5,1,0,0,50,False
2014-05-12,5,0,0,0,54,False
2014-05-13,4,1,0,0,62,False
2014-05-14,6,1,1,0,66,False
2014-05-15,5,2,0,0,62,False
2014-05-16,4,1,0,0,55,False
2014-05-17,3,0,0,0,53,False
2014-05-18,4,0,0,0,58,False
2014-05-19,3,0,0,0,54,False
2014-05-20,4,1,0,1,58,False
2014-05-21,4,1,0,0,61,False
2014-05-22,3,1,1,0,59,False
2014-05-23,5,1,0,1,59,False
2014-05-24,2,1,0,1,59,False
2014-05-25,5,0,0,0,57,False
2014-05-26,3,0,0,1,55,False
2014-05-27,5,1,0,1,62,False
2014-05-28,5,0,0,1,57,False
2014-05-29,4,0,0,1,54,False
2014-05-30,3,1,0,0,51,False
2014-05-31,4,0,0,0,61,False
2014-06-01,4,1,0,1,67,False
2014-06-02,6,1,0,1,57,False
2014-06-03,2,0,0,0,57,False
2014-06-04,4,1,0,0,57,False
2014-06-05,3,0,0,0,64,False
2014-06-06,5,1,0,0,62,False
2014-06-07,2,0,0,1,78,False
2014-06-08,2,0,0,0,61,False
2014-06-09,2,0,0,0,54,False
2014-06-10,4,0,0,0,54,False
2014-06-11,4,0,0,1,64,False
2014-06-12,5,0,0,1,57,False
2014-06-13,2,1,0,0,51,False
2014-06-14,3,1,0,0,70,False
2014-06-15,3,0,0,0,50,False
2014-06-16,3,1,0,0,55,False
2014-06-17,4,1,0,0,54,False
2014-06-18,3,1,0,1,57,False
2014-06-19,4,1,0,1,67,False
2014-06-20,6,0,0,1,52,False
2014-06-21,4,0,0,0,53,False
2014-06-22,2,1,0,1,51,False
