date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2013-01-15,19,60,4,48,1,False
2013-01-16,16,60,5,41,1,False
2013-01-17,16,56,3,44,2,False
2013-01-18,18,48,4,40,1,False
2013-01-19,18,40,4,23,1,False
2013-01-20,17,42,3,21,1,False
2013-01-21,21,72,3,34,1,False
2013-01-22,18,61,6,44,1,False
2013-01-23,18,60,5,44,1,False
2013-01-24,19,58,5,42,1,False
2013-01-25,22,57,5,37,1,False
2013-01-26,23,38,3,27,0,False
2013-01-27,23,36,5,29,1,False
2013-01-28,20,60,4,46,1,False
2013-01-29,19,65,5,45,1,False
2013-01-30,17,60,5,41,0,False
2013-01-31,21,69,4,42,1,False
2013-02-01,16,68,3,37,1,False
2013-02-02,16,68,3,26,1,False
2013-02-03,20,59,4,19,1,False
2013-02-04,18,69,3,39,1,False
2013-02-05,19,52,4,41,0,False
2013-02-06,19,59,4,47,1,False
2013-02-07,19,58,3,48,1,False
2013-02-08,21,50,2,39,1,False
2013-02-09,21,34,4,24,0,False
2013-02-10,22,33,2,22,0,False
2013-02-11,17,54,2,39,1,False
2013-02-12,20,52,4,40,1,False
2013-02-13,21,55,4,42,1,False
2013-02-14,22,52,4,44,1,False
2013-02-15,20,55,4,34,0,False
2013-02-16,18,36,4,23,0,False
2013-02-17,19,42,3,23,1,False
2013-02-18,18,65,3,33,0,False
2013-02-19,17,60,4,44,1,False
2013-02-20,20,57,4,48,1,False
2013-02-21,19,60,4,42,1,False
2013-02-22,19,51,5,37,1,False
2013-02-23,20,41,3,24,1,False
2013-02-24,19,35,3,23,0,False
2013-02-25,19,62,4,36,1,False
2013-02-26,19,59,3,40,1,False
2013-02-27,20,61,5,44,0,False
2013-02-28,19,59,5,38,1,False
2013-03-01,19,55,5,39,1,False
2013-03-02,19,43,4,26,1,False
2013-03-03,16,36,4,22,0,False
2013-03-04,19,59,5,46,0,False
2013-03-05,17,56,5,42,1,False
2013-03-06,20,53,5,41,1,False
