date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2005-08-27,10,1,0,55,0,False
2005-08-28,9,1,0,56,1,False
2005-08-29,7,2,0,75,0,False
2005-08-30,6,1,0,84,0,False
2005-08-31,5,2,0,88,0,False
2005-09-01,4,0,0,77,0,False
2005-09-02,7,0,0,74,0,False
2005-09-03,6,0,0,48,0,False
2005-09-04,7,0,0,63,0,False
2005-09-05,5,1,0,57,0,False
2005-09-06,6,1,0,66,0,False
2005-09-07,7,0,0,88,0,False
2005-09-08,10,2,0,78,0,False
2005-09-09,8,2,1,72,0,False
2005-09-10,7,0,0,69,0,False
2005-09-11,6,1,0,59,0,False
2005-09-12,6,1,0,83,0,False
2005-09-13,5,1,0,82,0,False
2005-09-14,3,1,0,83,0,False
2005-09-15,6,1,0,89,0,False
2005-09-16,8,0,0,93,0,False
2005-09-17,15,1,0,60,0,False
2005-09-18,8,1,0,61,0,False
2005-09-19,10,1,0,85,0,False
2005-09-20,6,1,0,88,0,False
2005-09-21,7,2,0,87,0,False
2005-09-22,6,1,0,77,0,False
2005-09-23,8,1,0,68,0,False
2005-09-24,7,1,0,57,0,False
2005-09-25,9,0,0,67,1,False
2005-09-26,7,1,1,80,1,False
2005-09-27,3,2,0,86,0,False
2005-09-28,8,1,0,100,0,False
2005-09-29,7,3,0,79,0,False
2005-09-30,6,1,0,85,0,False
2005-10-01,7,1,0,54,0,False
2005-10-02,6,2,0,69,0,False
2005-10-03,6,1,0,86,0,False
2005-10-04,7,2,0,86,0,False
2005-10-05,8,1,0,83,0,False
2005-10-06,5,1,0,84,1,False
2005-10-07,7,3,0,69,0,False
2005-10-08,6,2,0,62,0,False
2005-10-09,6,1,0,53,1,False
2005-10-10,6,1,0,71,0,False
2005-10-11,8,2,0,88,0,False
2005-10-12,7,2,0,89,0,False
2005-10-13,5,2,0,92,1,False
2005-10-14,5,1,0,68,0,False
2005-10-15,7,2,0,58,0,False
2005-10-16,10,1,0,59,0,False
2005-10-17,10,1,0,84,0,False
2005-10-18,7,2,0,92,0,False
2005-10-19,7,2,0,89,0,False
2005-10-20,6,1,0,82,0,False
2005-10-21,8,0,0,74,1,False
2005-10-22,12,0,0,71,0,False
2005-10-23,5,0,0,65,0,False
2005-10-24,10,1,0,78,0,False
2005-10-25,8,1,0,74,0,False
2005-10-26,8,0,0,82,0,False
2005-10-27,9,3,0,83,0,False
2005-10-28,6,2,0,85,0,False
2005-10-29,4,1,0,60,1,False
2005-10-30,7,1,0,56,0,False
2005-10-31,4,3,0,93,0,False
2005-11-01,6,2,0,90,0,False
2005-11-02,8,2,0,94,0,False
2005-11-03,9,1,0,82,0,False
2005-11-04,5,2,0,78,0,False
2005-11-05,10,1,1,54,0,False
2005-11-06,6,2,0,63,0,False
2005-11-07,8,2,0,81,0,False
2005-11-08,8,1,0,78,0,False
2005-11-09,4,3,0,87,0,False
2005-11-10,8,1,0,83,0,False
2005-11-11,7,1,0,72,0,False
2005-11-12,9,1,0,53,1,False
2005-11-13,5,3,0,57,0,False
2005-11-14,6,1,0,81,0,False
2005-11-15,9,2,1,74,0,False
2005-11-16,7,1,1,100,0,False
2005-11-17,5,1,0,74,0,False
2005-11-18,7,1,0,67,0,False
2005-11-19,9,1,0,57,0,False
2005-11-20,7,1,0,46,1,False
2005-11-21,7,0,0,79,0,False
2005-11-22,5,1,0,79,1,False
2005-11-23,5,1,0,67,0,False
2005-11-24,4,2,0,47,0,False
2005-11-25,6,2,0,43,1,False
2005-11-26,10,2,0,57,1,False
2005-11-27,13,3,0,55,1,False
2005-11-28,10,1,0,77,0,False
2005-11-29,10,2,0,93,1,False
2005-11-30,6,2,1,84,0,False
2005-12-01,7,1,0,60,1,False
2005-12-02,7,2,0,77,0,False
2005-12-03,8,1,0,55,0,False
2005-12-04,8,3,0,59,0,False
2005-12-05,8,1,0,82,0,False
2005-12-06,11,2,0,79,0,False
2005-12-07,9,0,0,78,0,False
2005-12-08,6,3,0,68,0,False
2005-12-09,8,1,0,59,0,False
2005-12-10,12,1,1,62,1,False
2005-12-11,6,1,0,55,0,False
2005-12-12,11,1,0,72,1,False
2005-12-13,7,1,0,67,0,False
2005-12-14,6,1,0,76,0,False
2005-12-15,8,2,1,76,0,False
2005-12-16,6,1,0,72,0,False
2005-12-17,13,1,0,50,0,False
2005-12-18,7,0,0,47,0,False
2005-12-19,8,0,0,66,0,False
2005-12-20,6,2,0,70,0,False
2005-12-21,6,1,0,58,0,False
2005-12-22,6,2,0,72,0,False
2005-12-23,8,1,0,62,0,False
2005-12-24,4,1,1,49,1,False
2005-12-25,3,2,0,42,0,False
2005-12-26,6,0,0,60,0,False
2005-12-27,10,2,0,73,0,False
2005-12-28,8,1,0,80,1,False
2005-12-29,6,2,0,73,0,False
2005-12-30,5,1,0,65,0,False
2005-12-31,6,1,0,45,1,False
2006-01-01,10,1,0,54,0,False
2006-01-02,11,1,0,53,1,False
2006-01-03,9,2,0,74,0,False
2006-01-04,8,1,0,73,0,False
2006-01-05,8,1,0,74,1,False
2006-01-06,8,1,0,82,0,False
2006-01-07,9,1,0,54,0,False
2006-01-08,8,1,1,64,0,False
2006-01-09,12,1,0,78,0,False
2006-01-10,6,1,0,78,0,False
2006-01-11,7,2,0,96,0,False
2006-01-12,9,0,1,85,0,False
2006-01-13,5,1,0,72,0,False
2006-01-14,9,1,0,49,1,False
2006-01-15,11,1,0,50,0,False
2006-01-16,7,3,0,74,0,False
2006-01-17,9,2,0,78,1,False
2006-01-18,7,2,0,94,0,False
2006-01-19,13,2,0,91,0,False
2006-01-20,7,0,0,84,1,False
2006-01-21,7,1,0,59,0,False
2006-01-22,10,2,0,67,0,False
2006-01-23,6,1,0,73,0,False
2006-01-24,9,2,0,81,0,False
2006-01-25,5,1,0,89,0,False
2006-01-26,7,1,0,85,0,False
2006-01-27,6,1,0,73,0,False
2006-01-28,7,0,0,68,0,False
2006-01-29,7,0,0,63,0,False
2006-01-30,6,1,0,73,0,False
2006-01-31,10,1,0,77,0,False
2006-02-01,7,1,0,87,0,False
2006-02-02,7,1,0,72,0,False
2006-02-03,8,0,0,71,0,False
2006-02-04,5,1,0,60,0,False
2006-02-05,6,1,0,52,0,False
2006-02-06,9,2,0,67,0,False
2006-02-07,10,1,0,76,0,False
2006-02-08,8,1,0,84,0,False
2006-02-09,10,1,0,79,0,False
2006-02-10,6,2,0,63,0,False
2006-02-11,9,0,0,57,0,False
2006-02-12,9,2,0,62,0,False
2006-02-13,8,0,0,77,0,False
2006-02-14,6,2,0,80,1,False
2006-02-15,8,0,0,83,1,False
2006-02-16,7,1,0,83,0,False
