date,squander,tariff,underworld,uneconomical,unemployed,isPartial
2006-12-13,0,12,20,0,4,False
2006-12-14,0,10,21,0,4,False
2006-12-15,0,20,18,0,11,False
2006-12-16,0,16,38,0,3,False
2006-12-17,0,23,37,0,7,False
2006-12-18,2,19,17,0,2,False
2006-12-19,0,21,13,0,2,False
2006-12-20,0,11,26,0,13,False
2006-12-21,0,14,27,0,9,False
2006-12-22,0,5,33,3,3,False
2006-12-23,0,0,25,0,0,False
2006-12-24,0,0,66,0,4,False
2006-12-25,0,4,39,0,9,False
2006-12-26,0,0,34,0,6,False
2006-12-27,0,12,32,0,0,False
2006-12-28,0,14,19,0,7,False
2006-12-29,0,3,21,0,5,False
2006-12-30,0,0,26,0,0,False
2006-12-31,0,7,27,0,0,False
2007-01-01,0,3,21,0,0,False
2007-01-02,0,17,6,0,8,False
2007-01-03,0,10,21,0,8,False
2007-01-04,0,20,22,0,6,False
2007-01-05,0,19,29,0,8,False
2007-01-06,0,0,42,0,3,False
2007-01-07,0,3,57,0,12,False
2007-01-08,0,8,28,0,8,False
2007-01-09,0,12,25,0,6,False
2007-01-10,0,25,16,0,2,False
2007-01-11,0,18,40,0,2,False
2007-01-12,0,18,16,0,6,False
2007-01-13,0,6,50,0,0,False
2007-01-14,3,0,48,0,6,False
2007-01-15,0,13,17,0,2,False
2007-01-16,0,21,25,2,8,False
2007-01-17,0,21,31,0,2,False
2007-01-18,2,12,17,0,4,False
2007-01-19,0,12,37,0,6,False
2007-01-20,0,8,31,0,14,False
2007-01-21,0,11,25,0,6,False
2007-01-22,0,15,15,0,8,False
2007-01-23,0,24,37,0,11,False
2007-01-24,0,15,17,0,8,False
2007-01-25,0,21,28,0,8,False
2007-01-26,0,12,24,0,0,False
2007-01-27,0,0,23,0,8,False
2007-01-28,0,11,51,0,6,False
2007-01-29,0,22,19,0,2,False
2007-01-30,0,24,26,0,9,False
2007-01-31,2,17,22,0,11,False
2007-02-01,0,17,19,0,2,False
2007-02-02,0,10,18,0,2,False
2007-02-03,0,3,14,0,14,False
2007-02-04,0,14,17,0,6,False
2007-02-05,2,21,12,0,6,False
2007-02-06,0,16,20,0,4,False
2007-02-07,0,17,22,0,9,False
2007-02-08,0,28,11,0,15,False
2007-02-09,2,17,27,2,16,False
2007-02-10,0,8,24,0,3,False
2007-02-11,0,14,27,0,0,False
2007-02-12,0,26,16,0,16,False
2007-02-13,0,5,16,0,4,False
2007-02-14,0,20,20,0,4,False
2007-02-15,4,19,17,0,0,False
2007-02-16,0,24,22,0,12,False
2007-02-17,0,3,28,0,11,False
2007-02-18,0,6,23,0,9,False
2007-02-19,0,14,16,0,8,False
2007-02-20,0,22,19,0,11,False
2007-02-21,0,17,20,0,6,False
2007-02-22,0,22,28,0,11,False
2007-02-23,0,18,26,0,12,False
2007-02-24,0,8,43,0,8,False
2007-02-25,0,8,100,0,11,False
2007-02-26,4,11,48,0,0,False
2007-02-27,0,21,21,0,7,False
2007-02-28,0,14,20,0,12,False
2007-03-01,0,18,29,0,5,False
2007-03-02,0,10,17,0,2,False
2007-03-03,0,5,33,0,5,False
2007-03-04,0,6,30,0,6,False
2007-03-05,0,22,24,0,9,False
2007-03-06,2,27,25,0,7,False
2007-03-07,2,20,11,0,12,False
2007-03-08,0,22,18,0,2,False
2007-03-09,0,34,13,0,13,False
2007-03-10,0,3,30,0,8,False
2007-03-11,0,3,36,0,6,False
2007-03-12,0,18,22,0,4,False
2007-03-13,0,24,15,0,7,False
2007-03-14,0,19,26,0,4,False
2007-03-15,0,21,9,0,4,False
2007-03-16,0,20,20,0,0,False
2007-03-17,0,6,19,0,3,False
2007-03-18,0,3,34,0,6,False
2007-03-19,0,18,11,0,6,False
2007-03-20,0,27,18,0,4,False
2007-03-21,0,27,20,0,4,False
2007-03-22,0,26,24,0,11,False
2007-03-23,0,16,28,0,6,False
2007-03-24,0,25,23,0,3,False
2007-03-25,3,11,43,0,6,False
2007-03-26,0,22,16,0,9,False
2007-03-27,0,29,34,0,0,False
2007-03-28,0,15,11,0,2,False
2007-03-29,0,20,26,0,9,False
2007-03-30,0,10,8,0,2,False
2007-03-31,0,8,28,0,0,False
2007-04-01,0,11,25,0,8,False
2007-04-02,0,17,26,0,2,False
2007-04-03,0,24,15,0,7,False
2007-04-04,0,24,7,0,5,False
2007-04-05,0,15,17,0,7,False
2007-04-06,0,17,13,0,2,False
2007-04-07,0,3,17,0,3,False
2007-04-08,0,0,30,0,6,False
2007-04-09,2,24,24,0,4,False
2007-04-10,0,23,19,0,4,False
2007-04-11,0,21,14,0,2,False
2007-04-12,0,21,19,0,10,False
2007-04-13,0,9,26,0,0,False
2007-04-14,0,8,30,0,0,False
2007-04-15,0,8,28,0,3,False
2007-04-16,0,12,10,0,0,False
2007-04-17,0,14,24,0,3,False
2007-04-18,0,16,24,0,9,False
2007-04-19,0,21,25,0,5,False
2007-04-20,0,17,87,0,4,False
2007-04-21,0,9,46,0,0,False
2007-04-22,0,14,39,0,3,False
2007-04-23,0,16,21,0,10,False
2007-04-24,2,12,31,0,7,False
2007-04-25,0,17,24,0,5,False
2007-04-26,0,14,28,0,10,False
2007-04-27,0,13,21,0,6,False
2007-04-28,0,8,23,0,6,False
2007-04-29,3,3,42,0,3,False
2007-04-30,2,5,23,0,9,False
2007-05-01,0,16,38,0,7,False
2007-05-02,0,23,30,0,2,False
2007-05-03,0,20,28,0,5,False
2007-05-04,0,18,13,0,4,False
2007-05-05,0,21,18,0,8,False
2007-05-06,0,13,50,0,3,False
2007-05-07,2,27,25,0,5,False
2007-05-08,0,8,35,0,3,False
2007-05-09,0,15,30,0,3,False
2007-05-10,0,18,23,0,5,False
2007-05-11,0,11,15,0,5,False
2007-05-12,0,8,27,0,5,False
2007-05-13,0,8,23,0,6,False
2007-05-14,0,12,38,0,5,False
2007-05-15,0,20,22,0,10,False
2007-05-16,2,16,21,0,8,False
2007-05-17,0,18,25,0,7,False
2007-05-18,0,22,22,0,9,False
2007-05-19,0,11,22,0,3,False
2007-05-20,0,11,35,0,3,False
2007-05-21,0,15,18,0,7,False
2007-05-22,0,15,19,0,8,False
2007-05-23,0,15,25,0,5,False
2007-05-24,0,7,19,0,3,False
2007-05-25,2,21,6,0,7,False
2007-05-26,0,6,36,0,0,False
2007-05-27,0,3,18,0,3,False
2007-05-28,0,7,10,0,0,False
2007-05-29,0,12,22,0,2,False
2007-05-30,0,16,10,0,7,False
2007-05-31,3,20,15,0,2,False
2007-06-01,0,22,13,0,7,False
2007-06-02,0,5,31,0,3,False
2007-06-03,0,8,65,0,10,False
2007-06-04,2,13,26,0,3,False
2007-06-05,0,23,23,0,13,False
2007-06-06,0,15,17,0,10,False
2007-06-07,0,14,19,0,3,False
2007-06-08,0,11,20,0,4,False
2007-06-09,0,3,32,0,0,False
2007-06-10,0,3,22,0,0,False
2007-06-11,2,10,22,0,14,False
2007-06-12,0,10,25,0,3,False
2007-06-13,0,15,15,0,0,False
2007-06-14,0,16,28,0,4,False
2007-06-15,0,6,17,0,2,False
2007-06-16,0,9,27,0,6,False
2007-06-17,0,3,29,0,0,False
2007-06-18,0,7,31,0,2,False
2007-06-19,0,16,18,0,11,False
2007-06-20,0,9,17,0,6,False
2007-06-21,0,29,25,0,2,False
2007-06-22,2,11,33,0,5,False
2007-06-23,0,13,21,0,3,False
2007-06-24,0,5,25,0,0,False
2007-06-25,0,15,25,0,7,False
2007-06-26,2,13,20,0,10,False
2007-06-27,0,15,25,0,3,False
2007-06-28,0,16,14,0,5,False
2007-06-29,0,20,24,0,7,False
2007-06-30,0,3,22,0,5,False
2007-07-01,0,3,34,0,0,False
2007-07-02,0,10,19,0,5,False
2007-07-03,0,14,30,0,4,False
2007-07-04,0,15,20,0,2,False
2007-07-05,0,17,19,0,6,False
2007-07-06,0,14,18,0,5,False
2007-07-07,0,0,26,0,10,False
2007-07-08,0,10,37,0,3,False
2007-07-09,0,11,21,0,3,False
