date,expense,expensive,fine,ghetto,intervention,isPartial
2015-01-11,8,61,78,38,13,False
2015-01-12,16,56,84,30,17,False
2015-01-13,16,57,89,38,18,False
2015-01-14,18,58,92,32,23,False
2015-01-15,14,54,85,35,19,False
2015-01-16,16,55,88,32,18,False
2015-01-17,9,60,84,34,16,False
2015-01-18,11,62,82,31,14,False
2015-01-19,17,54,86,27,14,False
2015-01-20,18,54,94,31,21,False
2015-01-21,19,51,88,26,23,False
2015-01-22,20,60,92,33,17,False
2015-01-23,17,54,96,31,21,False
2015-01-24,11,51,90,33,18,False
2015-01-25,14,61,80,35,18,False
2015-01-26,19,50,84,28,19,False
2015-01-27,21,56,88,31,22,False
2015-01-28,22,56,85,27,24,False
2015-01-29,21,52,99,33,25,False
2015-01-30,23,59,92,32,24,False
2015-01-31,16,59,87,36,17,False
2015-02-01,14,59,84,34,17,False
2015-02-02,20,54,83,29,21,False
2015-02-03,26,50,87,32,27,False
2015-02-04,22,51,83,30,27,False
2015-02-05,20,54,89,33,23,False
2015-02-06,20,56,88,28,20,False
2015-02-07,15,63,88,35,17,False
2015-02-08,15,56,88,33,16,False
2015-02-09,21,54,87,29,23,False
2015-02-10,22,57,85,33,25,False
2015-02-11,20,54,95,26,26,False
2015-02-12,22,55,97,38,22,False
2015-02-13,16,55,100,33,20,False
2015-02-14,13,59,94,34,15,False
2015-02-15,15,54,91,32,14,False
2015-02-16,18,53,80,31,16,False
2015-02-17,22,53,81,31,21,False
2015-02-18,24,54,88,26,27,False
2015-02-19,18,51,83,30,21,False
2015-02-20,21,52,83,35,18,False
2015-02-21,15,54,86,34,18,False
2015-02-22,16,60,83,33,15,False
2015-02-23,23,51,82,30,20,False
2015-02-24,20,55,83,30,21,False
2015-02-25,24,58,88,35,26,False
2015-02-26,19,53,78,34,20,False
2015-02-27,20,50,80,33,20,False
2015-02-28,14,51,83,34,14,False
2015-03-01,17,65,72,35,17,False
2015-03-02,22,58,85,29,21,False
2015-03-03,20,56,86,29,18,False
