date,unprofitable,vagabond,vagrant
2007-12-19,0.0,30.5106106479,0.0
2007-12-20,0.0,63.2005506279,6.50444744115
2007-12-21,0.0,42.4969219739,7.43365421846
2007-12-22,0.0,35.9589339779,0.0
2007-12-23,0.0,13.075975992,11.1504813277
2007-12-24,0.0,11.986311326,20.4425491008
2007-12-25,0.0,44.6762513059,13.0088948823
2007-12-26,0.0,39.2279279759,0.0
2007-12-27,0.0,26.151951984,14.8673084369
2007-12-28,0.0,53.3935686339,7.43365421846
2007-12-29,0.0,34.8692693119,10.2212745504
2007-12-30,0.0,70.8282032899,0.0
2007-12-31,0.0,18.524299322,0.0
2008-01-01,0.0,49.0349099699,10.2212745504
2008-01-02,0.0,15.255305324,13.0088948823
2008-01-03,0.0,29.4209459819,6.50444744115
2008-01-04,0.0,37.0485986439,0.0
2008-01-05,0.0,20.703628654,9.29206777307
2008-01-06,0.0,10.89664666,0.0
2008-01-07,0.0,21.79329332,18.5841355461
2008-01-08,0.0,28.331281316,36.239064315
2008-01-09,0.0,28.331281316,6.50444744115
2008-01-10,0.0,35.9589339779,24.15937621
2008-01-11,0.0,45.7659159719,13.0088948823
2008-01-12,0.0,31.6002753139,17.6549287688
2008-01-13,0.0,31.6002753139,0.0
2008-01-14,0.0,41.4072573079,12.079688105
2008-01-15,0.0,62.1108859619,17.6549287688
2008-01-16,0.0,42.4969219739,12.079688105
2008-01-17,0.0,42.4969219739,17.6549287688
2008-01-18,0.0,43.5865866399,0.0
2008-01-19,0.0,30.5106106479,34.3806507604
2008-01-20,0.0,20.703628654,9.29206777307
2008-01-21,0.0,61.0212212959,19.5133423235
2008-01-22,0.0,40.3175926419,11.1504813277
2008-01-23,0.0,33.7796046459,17.6549287688
2008-01-24,0.0,82.8145146159,5.57524066384
2008-01-25,0.0,42.4969219739,12.079688105
2008-01-26,0.0,69.7385386239,8.36286099577
2008-01-27,0.0,30.5106106479,0.0
2008-01-28,0.0,75.1868619539,12.079688105
2008-01-29,0.0,33.7796046459,5.57524066384
2008-01-30,0.0,27.24161665,23.2301694327
2008-01-31,0.0,55.5728979659,5.57524066384
2008-02-01,0.0,50.1245746359,18.5841355461
2008-02-02,0.0,30.5106106479,26.0177897646
2008-02-03,0.0,81.7248499499,8.36286099577
2008-02-04,0.0,50.1245746359,6.50444744115
2008-02-05,0.0,20.703628654,28.8054100965
2008-02-06,0.0,40.3175926419,0.0
2008-02-07,0.0,20.703628654,12.079688105
2008-02-08,0.0,65.3798799599,12.079688105
2008-02-09,0.0,40.3175926419,8.36286099577
2008-02-10,0.0,50.1245746359,8.36286099577
2008-02-11,0.0,53.3935686339,5.57524066384
2008-02-12,0.0,59.9315566299,0.0
2008-02-13,0.0,40.3175926419,11.1504813277
2008-02-14,0.0,14.165640658,12.079688105
2008-02-15,0.0,59.9315566299,6.50444744115
2008-02-16,0.0,41.4072573079,43.6727185334
2008-02-17,0.0,52.3039039679,26.9469965419
2008-02-18,0.0,37.0485986439,0.0
2008-02-19,0.0,47.9452453039,11.1504813277
2008-02-20,0.0,27.24161665,11.1504813277
2008-02-21,0.0,40.3175926419,5.57524066384
2008-02-22,0.0,50.1245746359,6.50444744115
2008-02-23,0.0,39.2279279759,0.0
2008-02-24,0.0,50.1245746359,8.36286099577
2008-02-25,0.0,41.4072573079,5.57524066384
2008-02-26,0.0,58.8418919639,11.1504813277
2008-02-27,0.0,46.8555806379,11.1504813277
2008-02-28,0.0,62.1108859619,0.0
2008-02-29,0.0,64.2902152939,12.079688105
2008-03-01,0.0,50.1245746359,8.36286099577
2008-03-02,0.0,51.2142393019,8.36286099577
2008-03-03,0.0,47.9452453039,11.1504813277
2008-03-04,0.0,53.6821957317,11.1504813277
2008-03-05,0.0,17.8940652439,11.1504813277
2008-03-06,0.0,25.0516913414,12.079688105
2008-03-07,0.0,32.209317439,12.079688105
2008-03-08,0.0,71.5762609755,25.0885829873
2008-03-09,0.0,27.4375667073,0.0
2008-03-10,0.0,36.9810681707,12.079688105
2008-03-11,0.0,42.9457565853,17.6549287688
2008-03-12,0.0,38.1740058536,12.079688105
2008-03-13,0.0,44.1386942683,12.079688105
2008-03-14,0.0,33.4022551219,13.0088948823
2008-03-15,0.0,47.717507317,26.9469965419
2008-03-16,0.0,56.0680710975,8.36286099577
2008-03-17,0.0,31.0163797561,5.57524066384
2008-03-18,0.0,31.0163797561,17.6549287688
2008-03-19,0.0,39.3669435365,6.50444744115
2008-03-20,0.0,56.0680710975,0.0
2008-03-21,0.0,63.2256971951,14.8891851892
2008-03-22,0.0,64.418634878,0.0
2008-03-23,0.0,56.0680710975,21.761116815
2008-03-24,0.0,46.5245696341,19.4704729397
2008-03-25,0.0,36.9810681707,5.72660968815
2008-03-26,0.0,31.0163797561,18.3251510021
2008-03-27,0.0,50.1033826829,18.3251510021
2008-03-28,0.0,46.5245696341,19.4704729397
2008-03-29,0.0,45.3316319512,17.1798290645
2008-03-30,0.0,71.5762609755,0.0
2008-03-31,0.0,53.6821957317,17.1798290645
2008-04-01,0.0,41.7528189024,5.72660968815
2008-04-02,0.0,36.9810681707,11.4532193763
2008-04-03,0.0,56.0680710975,5.72660968815
2008-04-04,0.0,70.3833232926,5.72660968815
2008-04-05,0.0,27.4375667073,44.6675555676
2008-04-06,0.0,36.9810681707,17.1798290645
2008-04-07,0.0,72.7691986585,17.1798290645
2008-04-08,0.0,29.8234420731,17.1798290645
2008-04-09,0.0,11.9293768293,0.0
2008-04-10,0.0,42.9457565853,5.72660968815
2008-04-11,0.0,13.1223145122,18.3251510021
2008-04-12,0.0,64.418634878,43.5222336299
2008-04-13,0.0,36.9810681707,9.16257550104
2008-04-14,0.0,29.8234420731,0.0
2008-04-15,0.0,41.7528189024,34.3596581289
2008-04-16,0.0,25.0516913414,5.72660968815
2008-04-17,0.0,13.1223145122,18.3251510021
2008-04-18,0.0,59.6468841463,12.5985413139
2008-04-19,0.0,67.9974479268,0.0
2008-04-20,0.0,48.910445,36.6503020042
2008-04-21,0.0,42.9457565853,17.1798290645
2008-04-22,0.0,29.8234420731,11.4532193763
2008-04-23,0.0,42.9457565853,5.72660968815
2008-04-24,0.0,36.9810681707,11.4532193763
2008-04-25,0.0,20.2799406097,0.0
2008-04-26,0.0,28.6305043902,0.0
2008-04-27,0.0,28.6305043902,0.0
2008-04-28,0.0,28.6305043902,11.4532193763
2008-04-29,0.0,29.8234420731,22.9064387526
2008-04-30,0.0,29.8234420731,17.1798290645
2008-05-01,0.0,81.119762439,29.7783703784
2008-05-02,0.0,45.3316319512,5.72660968815
2008-05-03,0.0,46.5245696341,18.3251510021
2008-05-04,0.0,106.17145378,9.16257550104
2008-05-05,0.0,78.7338870731,17.1798290645
2008-05-06,0.0,47.717507317,5.72660968815
2008-05-07,0.0,60.8398218292,5.72660968815
2008-05-08,0.0,85.8915131707,0.0
2008-05-09,0.0,71.5762609755,12.5985413139
2008-05-10,0.0,107.364391463,9.16257550104
2008-05-11,0.0,119.293768293,19.4704729397
2008-05-12,0.0,66.8045102438,17.1798290645
2008-05-13,0.0,83.5056378048,34.3596581289
2008-05-14,0.0,66.8045102438,17.1798290645
2008-05-15,0.0,72.7691986585,11.4532193763
2008-05-16,0.0,58.4539464634,5.72660968815
2008-05-17,0.0,88.2773885365,0.0
2008-05-18,0.0,58.4539464634,9.16257550104
2008-05-19,0.0,48.910445,11.4532193763
2008-05-20,0.0,35.7881304878,5.72660968815
2008-05-21,0.0,36.9810681707,5.72660968815
2008-05-22,0.0,44.1386942683,5.72660968815
2008-05-23,0.0,48.910445,19.4704729397
2008-05-24,0.0,102.592640732,19.4704729397
2008-05-25,0.0,88.2773885365,0.0
2008-05-26,0.0,46.5245696341,26.3424045655
2008-05-27,0.0,54.8751334146,11.4532193763
2008-05-28,0.0,54.8751334146,11.4532193763
2008-05-29,0.0,57.2610087804,18.3251510021
2008-05-30,0.0,73.9621363414,19.4704729397
2008-05-31,0.0,75.1550740243,27.4877265031
2008-06-01,0.0,19.0870029268,27.4877265031
2008-06-02,0.0,42.9457565853,11.4532193763
2008-06-03,0.0,42.9457565853,11.4532193763
2008-06-04,0.0,53.6821957317,17.1798290645
2008-06-05,0.0,25.0516913414,18.3251510021
2008-06-06,0.0,87.0844508536,26.3424045655
2008-06-07,0.0,69.1903856097,9.16257550104
2008-06-08,0.0,20.2799406097,0.0
2008-06-09,0.0,19.0870029268,18.3251510021
2008-06-10,0.0,57.2610087804,12.5985413139
2008-06-11,0.0,32.209317439,5.72660968815
2008-06-12,0.0,39.3669435365,12.5985413139
2008-06-13,0.0,90.6632639024,0.0
2008-06-14,0.0,82.3127001219,0.0
2008-06-15,0.0,53.6821957317,0.0
2008-06-16,0.0,65.6115725609,5.72660968815
2008-06-17,0.0,44.1386942683,24.0517606902
2008-06-18,0.0,58.4539464634,5.72660968815
2008-06-19,0.0,91.8562015853,25.1970826279
2008-06-20,0.0,56.0680710975,0.0
2008-06-21,0.0,51.2963203658,19.4704729397
2008-06-22,0.0,31.0163797561,19.4704729397
2008-06-23,0.0,26.2446290244,12.5985413139
2008-06-24,0.0,45.3316319512,30.923692316
2008-06-25,0.0,51.2963203658,30.923692316
2008-06-26,0.0,58.4539464634,18.3251510021
2008-06-27,0.0,41.7528189024,20.6157948773
2008-06-28,0.0,39.3669435365,28.6330484408
2008-06-29,0.0,40.5598812195,19.4704729397
2008-06-30,0.0,39.3669435365,0.0
2008-07-01,0.0,64.418634878,5.72660968815
2008-07-02,0.0,52.4892580487,5.72660968815
2008-07-03,0.0,57.2610087804,34.3596581289
2008-07-04,0.0,40.5598812195,10.3078974387
2008-07-05,0.0,45.3316319512,21.761116815
2008-07-06,0.0,31.0163797561,10.3078974387
2008-07-07,0.0,63.2256971951,12.5985413139
2008-07-08,0.0,69.1903856097,5.72660968815
2008-07-09,0.0,32.209317439,12.5985413139
2008-07-10,0.0,64.418634878,0.0
2008-07-11,0.0,41.7528189024,13.7438632516
2008-07-12,0.0,48.910445,18.3251510021
2008-07-13,0.0,59.6468841463,48.1035213805
2008-07-14,0.0,51.2963203658,5.72660968815
2008-07-15,0.0,48.910445,35.5049800665
2008-07-16,0.0,19.0870029268,12.5985413139
2008-07-17,0.0,52.4892580487,5.72660968815
2008-07-18,0.0,40.5598812195,0.0
2008-07-19,0.0,97.8208899999,18.3251510021
2008-07-20,0.0,39.3669435365,0.0
2008-07-21,0.0,31.0163797561,0.0
2008-07-22,0.0,67.9974479268,0.0
2008-07-23,0.0,56.0680710975,0.0
2008-07-24,0.0,45.3316319512,18.3251510021
2008-07-25,0.0,67.9974479268,6.87193162578
2008-07-26,0.0,38.1740058536,0.0
2008-07-27,0.0,88.2773885365,37.7956239418
2008-07-28,0.0,31.0163797561,5.72660968815
2008-07-29,0.0,47.717507317,11.4532193763
2008-07-30,0.0,60.8398218292,11.4532193763
2008-07-31,0.0,44.1386942683,18.3251510021
2008-08-01,0.0,67.9974479268,19.4704729397
2008-08-02,0.0,67.9974479268,9.16257550104
2008-08-03,0.0,0.0,9.16257550104
2008-08-04,0.0,31.0163797561,11.4532193763
2008-08-05,0.0,73.9621363414,11.4532193763
2008-08-06,0.0,75.1550740243,18.3251510021
2008-08-07,0.0,44.1386942683,24.0517606902
2008-08-08,0.0,60.8398218292,32.0690142536
2008-08-09,0.0,57.2610087804,9.16257550104
2008-08-10,0.0,66.8045102438,27.4877265031
2008-08-11,0.0,56.0680710975,5.72660968815
2008-08-12,0.0,79.926824756,11.4532193763
2008-08-13,0.0,57.2610087804,24.0517606902
2008-08-14,0.0,69.1903856097,5.72660968815
2008-08-15,0.0,40.5598812195,26.3424045655
2008-08-16,0.0,28.6305043902,18.3251510021
2008-08-17,0.0,87.0844508536,0.0
2008-08-18,0.0,44.1386942683,12.5985413139
2008-08-19,0.0,19.0870029268,18.3251510021
2008-08-20,0.0,50.1033826829,5.72660968815
2008-08-21,0.0,32.209317439,5.72660968815
2008-08-22,0.0,33.4022551219,32.0690142536
2008-08-23,0.0,83.5056378048,26.3424045655
2008-08-24,0.0,36.9810681707,18.3251510021
2008-08-25,0.0,31.0163797561,11.4532193763
2008-08-26,0.0,65.6115725609,5.72660968815
2008-08-27,0.0,31.0163797561,35.5049800665
2008-08-28,0.0,25.0516913414,18.3251510021
2008-08-29,0.0,99.0138276828,0.0
2008-08-30,0.0,36.9810681707,17.1798290645
2008-08-31,0.0,87.0844508536,18.3251510021
2008-09-01,0.0,75.1550740243,0.0
2008-09-02,0.0,29.8234420731,11.4532193763
2008-09-03,0.0,52.4892580487,5.72660968815
2008-09-04,0.0,23.8587536585,11.4532193763
2008-09-05,0.0,67.9974479268,11.4532193763
2008-09-06,0.0,67.9974479268,0.0
2008-09-07,0.0,51.2963203658,16.0345071268
2008-09-08,0.0,46.5245696341,17.1798290645
2008-09-09,0.0,39.3669435365,26.3424045655
2008-09-10,0.0,57.2610087804,27.4877265031
2008-09-11,0.0,17.8940652439,21.761116815
2008-09-12,0.0,42.9457565853,11.4532193763
2008-09-13,0.0,51.2963203658,8.01725356341
2008-09-14,0.0,34.5951928048,8.01725356341
2008-09-15,0.0,29.8234420731,27.4877265031
2008-09-16,0.0,40.5598812195,17.1798290645
2008-09-17,0.0,40.5598812195,22.9064387526
2008-09-18,0.0,58.4539464634,5.72660968815
2008-09-19,0.0,32.209317439,5.72660968815
2008-09-20,0.0,79.926824756,25.1970826279
2008-09-21,0.0,70.3833232926,8.01725356341
2008-09-22,0.0,28.6305043902,16.0345071268
2008-09-23,0.0,45.3316319512,33.2143361913
2008-09-24,0.0,34.5951928048,11.4532193763
2008-09-25,0.0,40.5598812195,21.761116815
2008-09-26,0.0,31.0163797561,41.2315897547
2008-09-27,0.0,34.5951928048,16.0345071268
2008-09-28,0.0,67.9974479268,24.0517606902
2008-09-29,0.0,39.3669435365,21.761116815
2008-09-30,0.0,22.6658159756,10.3078974387
2008-10-01,0.0,50.1033826829,5.72660968815
2008-10-02,0.0,58.4539464634,0.0
2008-10-03,0.0,36.9810681707,11.4532193763
2008-10-04,0.0,42.9457565853,0.0
2008-10-05,0.0,25.0516913414,0.0
2008-10-06,0.0,27.4375667073,26.3424045655
2008-10-07,0.0,27.4375667073,10.3078974387
2008-10-08,0.0,21.4728782927,5.72660968815
2008-10-09,0.0,50.1033826829,0.0
2008-10-10,0.0,35.7881304878,5.72660968815
2008-10-11,0.0,26.2446290244,0.0
2008-10-12,0.0,52.4892580487,17.1798290645
2008-10-13,0.0,75.1550740243,5.72660968815
2008-10-14,0.0,53.6821957317,0.0
2008-10-15,0.0,21.4728782927,26.3424045655
2008-10-16,0.0,45.3316319512,16.0345071268
2008-10-17,0.0,23.8587536585,17.1798290645
2008-10-18,0.0,52.4892580487,17.1798290645
2008-10-19,0.0,25.0516913414,16.0345071268
2008-10-20,0.0,33.4022551219,0.0
2008-10-21,0.0,27.4375667073,0.0
2008-10-22,0.0,22.6658159756,21.761116815
2008-10-23,0.0,28.6305043902,5.72660968815
2008-10-24,0.0,59.6468841463,11.4532193763
2008-10-25,0.0,67.9974479268,0.0
2008-10-26,0.0,33.4022551219,0.0
2008-10-27,0.0,32.209317439,5.72660968815
2008-10-28,0.0,51.2963203658,3.43596581289
2008-10-29,0.0,77.5409493902,9.16257550104
2008-10-30,0.0,45.3316319512,21.761116815
2008-10-31,0.0,38.1740058536,0.0
2008-11-01,0.0,36.9810681707,9.16257550104
2008-11-02,0.0,41.7528189024,24.0517606902
2008-11-03,0.0,31.0163797561,22.9064387526
2008-11-04,0.0,44.1386942683,32.0690142536
2008-11-05,0.0,26.2446290244,14.8891851892
2008-11-06,0.0,38.1740058536,30.923692316
2008-11-07,0.0,28.6305043902,21.761116815
2008-11-08,0.0,40.5598812195,0.0
2008-11-09,0.0,73.9621363414,16.0345071268
2008-11-10,0.0,54.8751334146,5.72660968815
2008-11-11,0.0,44.1386942683,10.3078974387
2008-11-12,0.0,38.1740058536,5.72660968815
2008-11-13,0.0,33.2527522603,9.17171109614
2008-11-14,0.0,44.9361517031,9.17171109614
2008-11-15,0.0,21.5693528175,0.0
2008-11-16,0.0,56.6195511459,13.3406706853
2008-11-17,0.0,66.5055045206,17.5096302744
2008-11-18,0.0,28.75913709,4.16895958915
2008-11-19,0.0,24.2655219197,0.0
2008-11-20,0.0,14.379568545,9.17171109614
2008-11-21,0.0,39.5438134987,5.00275150699
2008-11-22,0.0,21.5693528175,13.3406706853
2008-11-23,0.0,63.8093354184,20.0110060279
2008-11-24,0.0,18.8731837153,9.17171109614
2008-11-25,0.0,53.0246590096,9.17171109614
2008-11-26,0.0,21.5693528175,5.00275150699
2008-11-27,0.0,30.5565831581,20.8447979458
2008-11-28,0.0,27.8604140559,0.0
2008-11-29,0.0,52.1259359756,14.1744626031
2008-11-30,0.0,41.3412595668,25.8475494528
2008-12-01,0.0,32.3540292262,8.33791917831
2008-12-02,0.0,35.9489213625,4.16895958915
2008-12-03,0.0,27.8604140559,8.33791917831
2008-12-04,0.0,23.3667988856,0.0
2008-12-05,0.0,50.3284899074,0.0
2008-12-06,0.0,70.1003966568,25.8475494528
2008-12-07,0.0,14.379568545,19.1772141101
2008-12-08,0.0,46.7335977712,25.8475494528
2008-12-09,0.0,26.9616910218,8.33791917831
2008-12-10,0.0,32.3540292262,0.0
2008-12-11,0.0,27.8604140559,4.16895958915
2008-12-12,0.0,35.0501983284,5.00275150699
2008-12-13,0.0,42.2399826009,6.67033534265
2008-12-14,0.0,28.75913709,6.67033534265
2008-12-15,0.0,28.75913709,0.0
2008-12-16,0.0,33.2527522603,21.6785898636
2008-12-17,0.0,39.5438134987,4.16895958915
2008-12-18,0.0,25.1642449537,5.00275150699
2008-12-19,0.0,53.9233820437,0.0
2008-12-20,0.0,53.0246590096,6.67033534265
2008-12-21,0.0,8.08850730655,0.0
2008-12-22,0.0,17.0757376472,0.0
2008-12-23,0.0,23.3667988856,21.6785898636
2008-12-24,0.0,55.7208281118,6.67033534265
2008-12-25,0.0,19.7719067494,9.17171109614
2008-12-26,0.0,30.5565831581,6.67033534265
2008-12-27,0.0,24.2655219197,22.5123817814
2008-12-28,0.0,32.3540292262,15.008254521
2008-12-29,0.0,57.5182741799,10.8392949318
2008-12-30,0.0,27.8604140559,10.005503014
2008-12-31,0.0,53.9233820437,0.0
2009-01-01,0.0,26.0629679878,8.33791917831
2009-01-02,0.0,35.9489213625,5.83654342482
2009-01-03,0.0,21.5693528175,6.67033534265
2009-01-04,0.0,28.75913709,0.0
2009-01-05,0.0,24.2655219197,4.16895958915
2009-01-06,0.0,24.2655219197,4.16895958915
2009-01-07,0.0,37.7463674306,13.3406706853
2009-01-08,0.0,71.8978427249,0.0
2009-01-09,0.0,49.4297668734,0.0
2009-01-10,0.0,82.6825191337,19.1772141101
2009-01-11,0.0,28.75913709,6.67033534265
2009-01-12,0.0,18.8731837153,17.5096302744
2009-01-13,0.0,61.1131663162,13.3406706853
2009-01-14,0.0,37.7463674306,30.8503009597
2009-01-15,0.0,52.1259359756,9.17171109614
2009-01-16,0.0,19.7719067494,0.0
2009-01-17,0.0,42.2399826009,6.67033534265
2009-01-18,0.0,43.138705635,20.0110060279
2009-01-19,0.0,63.8093354184,10.005503014
2009-01-20,0.0,14.379568545,8.33791917831
2009-01-21,0.0,46.7335977712,0.0
2009-01-22,0.0,33.2527522603,13.3406706853
2009-01-23,0.0,34.1514752943,18.3434221923
2009-01-24,0.0,60.2144432821,0.0
2009-01-25,0.0,34.1514752943,12.5068787675
2009-01-26,0.0,18.8731837153,4.16895958915
2009-01-27,0.0,31.4553061922,0.0
2009-01-28,0.0,18.8731837153,12.5068787675
2009-01-29,0.0,27.8604140559,17.5096302744
2009-01-30,0.0,44.037428669,4.16895958915
2009-01-31,0.0,40.4425365328,12.5068787675
2009-02-01,0.0,35.0501983284,13.3406706853
2009-02-02,0.0,33.2527522603,9.17171109614
2009-02-03,0.0,8.98723034062,8.33791917831
2009-02-04,0.0,13.4808455109,8.33791917831
2009-02-05,0.0,32.3540292262,25.8475494528
2009-02-06,0.0,43.138705635,4.16895958915
2009-02-07,0.0,74.5940118271,12.5068787675
2009-02-08,0.0,34.1514752943,19.1772141101
2009-02-09,0.0,22.4680758515,12.5068787675
2009-02-10,0.0,31.4553061922,8.33791917831
2009-02-11,0.0,31.4553061922,12.5068787675
2009-02-12,0.0,23.3667988856,8.33791917831
2009-02-13,0.0,44.037428669,18.3434221923
2009-02-14,0.0,35.0501983284,0.0
2009-02-15,0.0,36.8476443965,13.3406706853
2009-02-16,0.0,15.278291579,9.17171109614
2009-02-17,0.0,45.8348747371,12.5068787675
2009-02-18,0.0,26.9616910218,8.33791917831
2009-02-19,0.0,32.3540292262,8.33791917831
2009-02-20,0.0,34.1514752943,9.17171109614
2009-02-21,0.0,40.4425365328,6.67033534265
2009-02-22,0.0,20.6706297834,12.5068787675
2009-02-23,0.0,54.8221050778,25.0137575349
2009-02-24,0.0,35.9489213625,4.16895958915
2009-02-25,0.0,68.3029505887,8.33791917831
2009-02-26,0.0,41.3412595668,12.5068787675
2009-02-27,0.0,47.6323208053,9.17171109614
2009-02-28,0.0,33.2527522603,12.5068787675
2009-03-01,0.0,26.0629679878,18.3434221923
2009-03-02,0.0,26.9616910218,16.6758383566
2009-03-03,0.0,44.037428669,8.33791917831
2009-03-04,0.0,31.4553061922,12.5068787675
2009-03-05,0.0,27.8604140559,21.6785898636
2009-03-06,0.0,29.657860124,35.8530524667
2009-03-07,0.0,41.3412595668,19.1772141101
2009-03-08,0.0,27.8604140559,19.1772141101
2009-03-09,0.0,35.9489213625,4.16895958915
2009-03-10,0.0,31.4553061922,12.5068787675
2009-03-11,0.0,58.416997214,12.5068787675
2009-03-12,0.0,36.8476443965,8.33791917831
2009-03-13,0.0,38.6450904646,9.17171109614
2009-03-14,0.0,27.8604140559,6.67033534265
2009-03-15,0.0,54.8221050778,19.1772141101
2009-03-16,0.0,32.3540292262,12.5068787675
2009-03-17,0.0,41.3412595668,17.5096302744
2009-03-18,0.0,14.379568545,8.33791917831
2009-03-19,0.0,41.3412595668,8.33791917831
2009-03-20,0.0,34.1514752943,22.5123817814
2009-03-21,0.0,48.5310438393,19.1772141101
2009-03-22,0.0,34.1514752943,0.0
2009-03-23,0.0,17.9744606812,12.5068787675
2009-03-24,0.0,48.5310438393,12.5068787675
2009-03-25,0.0,44.9361517031,16.6758383566
2009-03-26,0.0,31.4553061922,8.33791917831
2009-03-27,0.0,19.7719067494,4.16895958915
2009-03-28,0.0,60.2144432821,12.5068787675
2009-03-29,0.0,26.9616910218,12.5068787675
2009-03-30,0.0,22.4680758515,4.16895958915
2009-03-31,0.0,52.1259359756,12.5068787675
2009-04-01,0.0,53.0246590096,20.8447979458
2009-04-02,0.0,13.4808455109,12.5068787675
2009-04-03,0.0,38.6450904646,26.6813413706
2009-04-04,0.0,62.9106123843,25.8475494528
2009-04-05,0.0,49.4297668734,25.8475494528
2009-04-06,0.0,31.4553061922,20.8447979458
2009-04-07,0.0,30.5565831581,4.16895958915
2009-04-08,0.0,27.8604140559,21.6785898636
2009-04-09,0.0,48.5310438393,4.16895958915
2009-04-10,0.0,37.7463674306,20.0110060279
2009-04-11,0.0,49.4297668734,33.3516767132
2009-04-12,0.0,30.5565831581,0.0
2009-04-13,0.0,23.3667988856,12.5068787675
2009-04-14,0.0,66.5055045206,16.6758383566
2009-04-15,0.0,22.4680758515,12.5068787675
2009-04-16,0.0,68.3029505887,4.16895958915
2009-04-17,0.0,39.5438134987,14.1744626031
2009-04-18,0.0,35.9489213625,6.67033534265
2009-04-19,0.0,48.5310438393,32.5178847954
2009-04-20,0.0,31.4553061922,8.33791917831
2009-04-21,0.0,39.5438134987,8.33791917831
2009-04-22,0.0,44.037428669,16.6758383566
2009-04-23,0.0,41.3412595668,20.8447979458
2009-04-24,0.0,29.657860124,9.17171109614
2009-04-25,0.0,21.5693528175,0.0
2009-04-26,0.0,28.75913709,13.3406706853
2009-04-27,0.0,44.037428669,12.5068787675
2009-04-28,0.0,56.6195511459,12.5068787675
2009-04-29,0.0,22.4680758515,8.33791917831
2009-04-30,0.0,31.4553061922,12.5068787675
2009-05-01,0.0,38.6450904646,9.17171109614
2009-05-02,0.0,34.1514752943,19.1772141101
2009-05-03,0.0,54.8221050778,0.0
2009-05-04,0.0,53.0246590096,8.33791917831
2009-05-05,0.0,43.138705635,20.0110060279
2009-05-06,0.0,53.0246590096,20.8447979458
2009-05-07,0.0,22.4680758515,12.5068787675
2009-05-08,0.0,34.1514752943,9.17171109614
2009-05-09,0.0,71.8978427249,6.67033534265
2009-05-10,0.0,60.2144432821,6.67033534265
2009-05-11,0.0,17.9744606812,8.33791917831
2009-05-12,0.0,39.5438134987,12.5068787675
2009-05-13,0.0,39.5438134987,8.33791917831
2009-05-14,0.0,71.8978427249,16.6758383566
2009-05-15,0.0,53.0246590096,9.17171109614
2009-05-16,0.0,62.9106123843,0.0
2009-05-17,0.0,56.6195511459,19.1772141101
2009-05-18,0.0,17.9744606812,8.33791917831
2009-05-19,0.0,26.0629679878,8.33791917831
2009-05-20,0.0,49.4297668734,12.5068787675
2009-05-21,0.0,13.4808455109,8.33791917831
2009-05-22,0.0,30.5565831581,5.00275150699
2009-05-23,0.0,22.4680758515,14.1744626031
2009-05-24,0.0,85.3786882359,0.0
2009-05-25,0.0,53.0246590096,24.1799656171
2009-05-26,0.0,53.9233820437,12.5068787675
2009-05-27,0.0,57.5182741799,4.16895958915
2009-05-28,0.0,45.8348747371,12.5068787675
2009-05-29,0.0,38.6450904646,4.16895958915
2009-05-30,0.0,28.75913709,6.67033534265
2009-05-31,0.0,35.9489213625,6.67033534265
2009-06-01,0.0,45.8348747371,8.33791917831
2009-06-02,0.0,49.4297668734,25.0137575349
2009-06-03,0.0,22.4680758515,12.5068787675
2009-06-04,0.0,41.3412595668,0.0
2009-06-05,0.0,29.657860124,9.17171109614
2009-06-06,0.0,43.138705635,6.67033534265
2009-06-07,0.0,36.8476443965,27.5151332884
2009-06-08,0.0,35.9489213625,16.6758383566
2009-06-09,0.0,26.9616910218,16.6758383566
2009-06-10,0.0,36.8476443965,29.1827171241
2009-06-11,0.0,61.1131663162,17.5096302744
2009-06-12,0.0,39.5438134987,0.0
2009-06-13,0.0,65.6067814865,6.67033534265
2009-06-14,0.0,51.2272129415,13.3406706853
2009-06-15,0.0,51.2272129415,17.5096302744
2009-06-16,0.0,36.8476443965,20.8447979458
2009-06-17,0.0,36.8476443965,8.33791917831
2009-06-18,0.0,41.3412595668,4.16895958915
2009-06-19,0.0,30.5565831581,23.3461736993
2009-06-20,0.0,78.1889039634,20.0110060279
2009-06-21,0.0,60.2144432821,6.67033534265
2009-06-22,0.0,32.3540292262,34.1854686311
2009-06-23,0.0,50.3284899074,12.5068787675
2009-06-24,0.0,61.1131663162,0.0
2009-06-25,0.0,18.8731837153,21.6785898636
2009-06-26,0.0,25.1642449537,0.0
2009-06-27,0.0,65.6067814865,6.67033534265
2009-06-28,0.0,29.657860124,0.0
2009-06-29,0.0,18.8731837153,13.3406706853
2009-06-30,0.0,36.8476443965,12.5068787675
2009-07-01,0.0,47.6323208053,0.0
2009-07-02,0.0,39.5438134987,0.0
2009-07-03,0.0,83.5812421677,11.6730868496
2009-07-04,0.0,72.796565759,22.5123817814
2009-07-05,0.0,57.5182741799,22.5123817814
2009-07-06,0.0,47.6323208053,9.17171109614
2009-07-07,0.0,50.3284899074,16.6758383566
2009-07-08,0.0,51.2272129415,12.5068787675
2009-07-09,0.0,33.2527522603,17.5096302744
2009-07-10,0.0,40.4425365328,14.1744626031
2009-07-11,0.0,35.9489213625,13.3406706853
2009-07-12,0.0,7.18978427249,6.67033534265
2009-07-13,0.0,42.2399826009,13.3406706853
2009-07-14,0.0,54.8221050778,8.33791917831
