date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2006-10-13,0,27,0,36,9,False
2006-10-14,0,27,27,0,0,False
2006-10-15,0,39,13,39,0,False
2006-10-16,0,8,0,41,0,False
2006-10-17,0,56,16,16,8,False
2006-10-18,0,41,16,41,0,False
2006-10-19,0,25,0,59,0,False
2006-10-20,0,27,9,27,0,False
2006-10-21,0,66,13,27,0,False
2006-10-22,0,0,0,51,0,False
2006-10-23,0,65,33,24,8,False
2006-10-24,0,32,16,32,8,False
2006-10-25,0,56,24,32,24,False
2006-10-26,0,24,0,33,0,False
2006-10-27,0,52,9,52,0,False
2006-10-28,13,64,26,0,13,False
2006-10-29,0,39,0,52,0,False
2006-10-30,8,25,33,33,0,False
2006-10-31,0,32,24,57,0,False
2006-11-01,0,43,17,34,0,False
2006-11-02,0,32,0,32,0,False
2006-11-03,0,34,0,34,9,False
2006-11-04,0,37,0,50,0,False
2006-11-05,0,50,25,37,0,False
2006-11-06,0,47,24,24,0,False
2006-11-07,0,38,8,54,31,False
2006-11-08,0,61,8,46,0,False
2006-11-09,0,8,0,49,0,False
2006-11-10,0,35,27,53,9,False
2006-11-11,0,74,0,25,0,False
2006-11-12,0,24,12,48,12,False
2006-11-13,0,31,16,39,0,False
2006-11-14,0,23,0,38,15,False
2006-11-15,8,31,8,23,8,False
2006-11-16,8,16,8,24,8,False
2006-11-17,0,59,8,17,8,False
2006-11-18,0,37,12,37,0,False
2006-11-19,0,0,0,12,0,False
2006-11-20,0,16,16,16,8,False
2006-11-21,0,32,16,55,0,False
2006-11-22,0,18,18,9,0,False
2006-11-23,0,54,13,27,0,False
2006-11-24,0,85,0,12,0,False
2006-11-25,0,26,13,26,0,False
2006-11-26,12,62,49,12,12,False
2006-11-27,0,46,15,46,15,False
2006-11-28,0,37,7,44,0,False
2006-11-29,0,60,0,38,0,False
2006-11-30,0,30,0,23,0,False
2006-12-01,0,16,32,56,8,False
2006-12-02,0,11,11,11,0,False
2006-12-03,0,58,23,23,0,False
2006-12-04,0,23,8,38,0,False
2006-12-05,0,22,22,37,7,False
2006-12-06,0,23,8,23,8,False
2006-12-07,0,38,15,38,0,False
2006-12-08,0,8,24,24,0,False
2006-12-09,0,34,11,34,0,False
2006-12-10,0,46,12,12,0,False
2006-12-11,0,8,8,31,8,False
2006-12-12,7,37,29,44,15,False
2006-12-13,0,30,15,38,0,False
2006-12-14,0,16,16,55,8,False
2006-12-15,0,17,17,17,8,False
2006-12-16,0,24,12,60,12,False
2006-12-17,0,51,25,51,0,False
2006-12-18,0,32,32,8,0,False
2006-12-19,0,24,0,16,16,False
2006-12-20,0,42,8,25,0,False
2006-12-21,0,9,9,17,0,False
2006-12-22,0,39,0,20,10,False
2006-12-23,0,54,0,40,13,False
2006-12-24,0,15,15,0,0,False
2006-12-25,0,17,17,17,17,False
2006-12-26,0,33,33,22,11,False
2006-12-27,0,65,19,19,0,False
2006-12-28,0,65,0,55,0,False
2006-12-29,0,39,10,39,10,False
2006-12-30,0,37,12,24,0,False
2006-12-31,0,51,13,38,13,False
2007-01-01,0,40,13,40,0,False
2007-01-02,0,24,0,32,8,False
2007-01-03,0,24,8,55,8,False
2007-01-04,0,31,8,15,23,False
2007-01-05,0,48,0,48,0,False
2007-01-06,0,23,23,57,0,False
2007-01-07,0,34,46,11,0,False
2007-01-08,0,60,30,38,0,False
2007-01-09,0,44,15,15,7,False
2007-01-10,0,30,15,15,0,False
2007-01-11,0,30,0,30,0,False
2007-01-12,0,16,16,23,0,False
2007-01-13,0,0,0,33,0,False
2007-01-14,0,11,34,34,0,False
2007-01-15,0,16,8,24,0,False
2007-01-16,0,51,15,15,0,False
2007-01-17,0,44,7,22,0,False
2007-01-18,0,22,7,30,7,False
2007-01-19,0,39,0,54,8,False
2007-01-20,0,64,0,0,0,False
2007-01-21,0,0,0,65,0,False
2007-01-22,0,22,7,52,15,False
2007-01-23,0,28,7,35,0,False
2007-01-24,0,29,29,36,0,False
2007-01-25,7,29,36,7,7,False
2007-01-26,0,23,0,38,15,False
2007-01-27,0,32,22,32,0,False
2007-01-28,11,32,0,0,0,False
2007-01-29,0,36,14,21,0,False
2007-01-30,0,28,14,7,0,False
2007-01-31,0,21,14,28,7,False
2007-02-01,0,43,14,50,0,False
2007-02-02,0,22,15,52,7,False
2007-02-03,0,21,0,21,0,False
2007-02-04,0,74,0,0,0,False
2007-02-05,0,7,29,51,7,False
2007-02-06,0,28,0,62,7,False
2007-02-07,0,42,21,84,0,False
2007-02-08,0,35,14,42,0,False
2007-02-09,0,82,7,15,7,False
2007-02-10,10,73,21,10,0,False
2007-02-11,0,52,0,63,0,False
2007-02-12,7,28,14,28,14,False
2007-02-13,0,20,7,47,13,False
2007-02-14,0,28,14,56,0,False
2007-02-15,0,29,7,51,7,False
2007-02-16,0,37,7,22,0,False
2007-02-17,0,21,21,0,11,False
2007-02-18,0,55,0,11,0,False
2007-02-19,0,54,0,23,0,False
2007-02-20,0,7,7,36,0,False
2007-02-21,0,28,0,42,7,False
2007-02-22,0,21,0,36,0,False
2007-02-23,0,30,23,30,0,False
2007-02-24,0,62,31,62,0,False
2007-02-25,0,10,41,31,0,False
2007-02-26,0,21,14,56,7,False
2007-02-27,0,34,14,14,20,False
2007-02-28,0,34,0,27,0,False
2007-03-01,7,28,14,35,21,False
2007-03-02,0,44,7,29,7,False
2007-03-03,0,73,31,0,0,False
2007-03-04,0,21,32,63,0,False
2007-03-05,7,28,7,35,0,False
2007-03-06,0,27,27,34,20,False
2007-03-07,0,20,0,14,7,False
2007-03-08,0,28,14,14,7,False
2007-03-09,0,7,7,15,15,False
2007-03-10,0,42,21,21,0,False
2007-03-11,0,53,21,32,0,False
2007-03-12,0,35,0,21,7,False
2007-03-13,0,50,14,14,7,False
2007-03-14,0,36,7,36,0,False
2007-03-15,0,29,22,29,7,False
2007-03-16,0,0,7,30,0,False
2007-03-17,0,32,32,43,0,False
2007-03-18,0,21,11,21,0,False
2007-03-19,0,42,0,14,7,False
2007-03-20,0,15,30,22,30,False
2007-03-21,0,77,14,35,0,False
2007-03-22,0,21,21,36,7,False
2007-03-23,0,23,0,15,15,False
2007-03-24,0,32,22,11,0,False
2007-03-25,0,22,0,66,0,False
2007-03-26,7,28,7,42,7,False
2007-03-27,0,62,0,34,21,False
2007-03-28,0,28,7,14,0,False
2007-03-29,0,21,0,14,7,False
2007-03-30,8,15,38,30,0,False
2007-03-31,0,43,11,64,11,False
2007-04-01,0,32,0,11,0,False
2007-04-02,7,42,14,21,0,False
2007-04-03,0,49,7,49,7,False
2007-04-04,0,56,0,14,0,False
2007-04-05,0,36,0,28,0,False
2007-04-06,0,49,16,16,0,False
2007-04-07,0,21,11,21,0,False
2007-04-08,0,46,12,23,0,False
2007-04-09,0,56,28,56,0,False
2007-04-10,0,34,20,27,14,False
2007-04-11,0,40,0,20,0,False
2007-04-12,13,33,13,40,13,False
2007-04-13,0,36,21,43,0,False
2007-04-14,0,52,10,41,0,False
2007-04-15,0,20,0,29,0,False
2007-04-16,0,53,26,7,13,False
2007-04-17,0,40,0,40,7,False
2007-04-18,0,26,20,73,0,False
2007-04-19,0,27,20,48,7,False
2007-04-20,0,37,15,44,15,False
2007-04-21,0,66,0,22,0,False
2007-04-22,0,21,32,21,11,False
2007-04-23,0,100,7,27,13,False
2007-04-24,0,33,0,40,7,False
2007-04-25,0,39,0,26,20,False
2007-04-26,0,60,13,40,7,False
2007-04-27,0,64,7,36,14,False
2007-04-28,0,22,11,11,0,False
2007-04-29,0,53,0,0,0,False
2007-04-30,7,40,20,33,7,False
2007-05-01,0,40,13,46,0,False
2007-05-02,7,33,13,27,7,False
2007-05-03,7,48,7,27,7,False
2007-05-04,0,55,14,28,0,False
2007-05-05,0,80,20,10,0,False
2007-05-06,0,61,10,20,0,False
2007-05-07,0,32,19,19,6,False
2007-05-08,6,44,19,19,19,False
2007-05-09,0,45,19,26,13,False
2007-05-10,0,19,0,51,19,False
2007-05-11,0,35,28,28,0,False
