date,radical,ruin,segregation,shortage,steal,isPartial
2008-06-09,21,6,12,20,38,False
2008-06-10,24,15,9,16,39,False
2008-06-11,26,7,6,16,39,False
2008-06-12,21,11,4,13,33,False
2008-06-13,16,14,3,14,36,False
2008-06-14,13,11,5,14,32,False
2008-06-15,19,9,5,11,56,False
2008-06-16,21,7,6,14,50,False
2008-06-17,19,11,5,22,32,False
2008-06-18,17,9,6,13,46,False
2008-06-19,18,9,5,15,36,False
2008-06-20,13,9,3,8,38,False
2008-06-21,13,13,0,6,36,False
2008-06-22,21,15,1,8,42,False
2008-06-23,18,11,4,15,35,False
2008-06-24,17,13,3,15,35,False
2008-06-25,18,10,4,20,39,False
2008-06-26,15,11,7,9,30,False
2008-06-27,24,9,2,12,39,False
2008-06-28,19,13,1,7,44,False
2008-06-29,21,13,3,9,54,False
2008-06-30,12,12,3,8,29,False
2008-07-01,20,11,4,12,37,False
2008-07-02,14,7,2,10,39,False
2008-07-03,16,9,0,14,35,False
2008-07-04,13,9,1,13,41,False
2008-07-05,11,16,1,10,39,False
2008-07-06,17,13,1,7,43,False
2008-07-07,20,5,4,12,33,False
2008-07-08,25,12,2,10,33,False
2008-07-09,22,12,4,12,29,False
2008-07-10,15,7,4,15,35,False
2008-07-11,17,11,3,15,42,False
2008-07-12,13,15,0,4,46,False
2008-07-13,17,11,8,10,49,False
2008-07-14,16,8,5,17,38,False
2008-07-15,17,9,7,8,32,False
2008-07-16,15,13,4,17,34,False
2008-07-17,12,9,3,5,38,False
2008-07-18,18,8,6,7,38,False
2008-07-19,8,14,4,12,43,False
2008-07-20,19,21,4,15,30,False
2008-07-21,19,7,6,13,35,False
2008-07-22,16,10,4,16,46,False
2008-07-23,19,9,4,14,44,False
2008-07-24,18,11,4,11,34,False
2008-07-25,18,9,4,14,41,False
2008-07-26,11,11,3,7,38,False
2008-07-27,18,11,3,11,42,False
2008-07-28,13,10,6,6,34,False
2008-07-29,18,9,5,11,35,False
2008-07-30,20,12,3,10,39,False
2008-07-31,17,12,4,12,43,False
2008-08-01,17,11,2,9,36,False
2008-08-02,18,11,2,9,42,False
2008-08-03,8,8,2,8,29,False
2008-08-04,17,12,5,11,33,False
2008-08-05,21,10,3,4,36,False
2008-08-06,18,15,3,11,37,False
2008-08-07,16,8,4,11,31,False
2008-08-08,11,14,6,12,36,False
2008-08-09,15,14,5,5,39,False
2008-08-10,15,15,2,4,37,False
2008-08-11,16,9,3,12,35,False
2008-08-12,19,8,1,16,34,False
2008-08-13,27,11,7,11,43,False
2008-08-14,19,11,3,12,31,False
2008-08-15,20,12,2,14,38,False
2008-08-16,13,11,2,5,30,False
2008-08-17,13,5,3,5,39,False
2008-08-18,11,7,1,8,36,False
2008-08-19,16,12,2,10,26,False
2008-08-20,14,8,1,10,40,False
2008-08-21,16,14,6,9,34,False
2008-08-22,14,14,3,12,27,False
2008-08-23,8,15,5,6,44,False
2008-08-24,15,14,3,7,31,False
2008-08-25,22,5,6,10,31,False
2008-08-26,26,10,4,7,30,False
2008-08-27,21,6,3,7,38,False
2008-08-28,19,12,11,9,49,False
2008-08-29,22,7,4,9,44,False
2008-08-30,13,5,3,8,36,False
2008-08-31,22,8,4,9,35,False
2008-09-01,27,15,5,11,53,False
2008-09-02,23,10,5,12,30,False
2008-09-03,17,13,7,7,24,False
2008-09-04,19,9,8,14,29,False
2008-09-05,17,15,3,10,31,False
2008-09-06,16,6,6,9,42,False
2008-09-07,32,8,3,11,41,False
2008-09-08,19,10,4,9,36,False
2008-09-09,25,7,6,11,41,False
2008-09-10,28,10,8,8,39,False
2008-09-11,27,6,7,15,42,False
2008-09-12,23,9,5,54,39,False
2008-09-13,13,14,3,44,47,False
2008-09-14,27,10,6,37,37,False
2008-09-15,24,9,7,30,32,False
2008-09-16,29,9,5,21,35,False
2008-09-17,30,7,11,17,33,False
2008-09-18,25,11,10,15,37,False
2008-09-19,21,10,6,31,31,False
2008-09-20,24,11,3,48,42,False
2008-09-21,27,16,3,49,54,False
2008-09-22,24,7,8,60,25,False
2008-09-23,22,12,8,59,36,False
2008-09-24,28,13,7,89,34,False
2008-09-25,24,8,10,87,36,False
2008-09-26,20,13,6,90,34,False
2008-09-27,23,8,2,80,39,False
2008-09-28,21,21,7,94,62,False
2008-09-29,18,11,4,100,39,False
2008-09-30,25,8,8,70,40,False
2008-10-01,27,8,9,48,40,False
2008-10-02,31,10,12,31,45,False
2008-10-03,17,8,12,24,34,False
2008-10-04,23,15,6,14,39,False
2008-10-05,27,15,6,16,43,False
2008-10-06,34,13,7,20,29,False
2008-10-07,39,8,10,18,40,False
2008-10-08,29,11,10,17,41,False
2008-10-09,25,12,12,8,38,False
2008-10-10,22,8,11,14,41,False
2008-10-11,17,10,6,12,46,False
2008-10-12,21,12,4,14,41,False
2008-10-13,25,5,7,13,35,False
2008-10-14,28,14,12,16,40,False
2008-10-15,24,11,11,11,37,False
2008-10-16,22,9,11,12,36,False
2008-10-17,18,12,7,8,37,False
2008-10-18,15,13,9,10,52,False
2008-10-19,27,6,8,7,38,False
2008-10-20,27,10,9,11,36,False
2008-10-21,21,12,11,13,39,False
2008-10-22,34,8,11,11,55,False
2008-10-23,24,11,7,13,49,False
2008-10-24,17,17,9,9,37,False
2008-10-25,21,11,3,12,48,False
2008-10-26,31,13,5,8,39,False
2008-10-27,25,8,14,17,45,False
2008-10-28,25,11,10,14,51,False
2008-10-29,25,7,16,15,47,False
2008-10-30,30,6,8,13,38,False
2008-10-31,19,10,10,11,38,False
2008-11-01,19,13,5,10,37,False
2008-11-02,31,10,5,15,36,False
2008-11-03,24,17,10,11,42,False
2008-11-04,25,15,12,8,33,False
2008-11-05,28,7,18,11,26,False
2008-11-06,27,10,8,14,28,False
2008-11-07,18,14,12,14,29,False
2008-11-08,16,13,6,5,34,False
2008-11-09,20,14,8,8,30,False
2008-11-10,29,9,7,14,28,False
2008-11-11,24,10,10,9,26,False
2008-11-12,25,14,13,14,42,False
2008-11-13,30,6,13,14,31,False
2008-11-14,20,10,6,13,28,False
2008-11-15,18,17,6,13,33,False
2008-11-16,24,8,5,8,45,False
2008-11-17,25,7,15,12,38,False
2008-11-18,23,12,12,13,25,False
2008-11-19,26,11,14,14,36,False
2008-11-20,20,11,11,12,32,False
2008-11-21,27,8,9,18,27,False
2008-11-22,20,18,3,11,32,False
2008-11-23,26,6,9,17,37,False
2008-11-24,22,9,17,12,27,False
2008-11-25,25,8,14,10,28,False
2008-11-26,21,11,6,12,29,False
2008-11-27,17,12,7,11,38,False
2008-11-28,21,11,3,7,39,False
