date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2005-05-23,8,58,4,44,1,False
2005-05-24,13,56,4,53,1,False
2005-05-25,11,53,4,48,0,False
2005-05-26,16,48,2,37,1,False
2005-05-27,7,45,0,42,3,False
2005-05-28,6,42,3,25,0,False
2005-05-29,9,44,9,18,0,False
2005-05-30,8,58,5,27,0,False
2005-05-31,8,57,5,69,0,False
2005-06-01,14,50,4,52,0,False
2005-06-02,13,54,5,53,0,False
2005-06-03,15,46,2,54,0,False
2005-06-04,3,45,1,29,0,False
2005-06-05,3,38,0,24,0,False
2005-06-06,5,62,1,48,1,False
2005-06-07,15,49,2,51,0,False
2005-06-08,8,36,2,37,0,False
2005-06-09,9,40,3,42,1,False
2005-06-10,4,47,3,38,1,False
2005-06-11,5,31,3,24,0,False
2005-06-12,11,31,3,37,1,False
2005-06-13,9,54,2,47,0,False
2005-06-14,9,37,4,50,0,False
2005-06-15,10,58,2,51,1,False
2005-06-16,6,32,4,48,0,False
2005-06-17,3,35,3,42,1,False
2005-06-18,1,32,0,24,0,False
2005-06-19,6,43,3,16,0,False
2005-06-20,8,63,3,34,0,False
2005-06-21,10,46,3,37,0,False
2005-06-22,6,44,0,42,1,False
2005-06-23,10,43,4,43,2,False
2005-06-24,6,43,1,48,1,False
2005-06-25,4,38,4,25,1,False
2005-06-26,8,31,3,20,0,False
2005-06-27,9,50,9,50,0,False
2005-06-28,12,40,8,56,0,False
2005-06-29,6,44,3,41,0,False
2005-06-30,5,45,2,56,0,False
2005-07-01,5,48,4,44,0,False
2005-07-02,4,50,3,20,0,False
2005-07-03,14,39,2,19,0,False
2005-07-04,5,45,1,15,0,False
2005-07-05,8,55,4,52,0,False
2005-07-06,11,62,3,51,0,False
2005-07-07,12,51,2,47,0,False
2005-07-08,6,44,4,46,0,False
2005-07-09,9,35,1,28,0,False
2005-07-10,1,37,4,28,0,False
2005-07-11,8,50,2,57,0,False
2005-07-12,13,40,2,43,0,False
2005-07-13,7,55,4,49,0,False
2005-07-14,3,44,3,51,0,False
2005-07-15,8,40,2,51,0,False
2005-07-16,18,48,0,25,0,False
2005-07-17,9,24,1,29,0,False
2005-07-18,7,43,3,52,0,False
2005-07-19,8,43,7,55,0,False
2005-07-20,10,42,1,48,0,False
2005-07-21,11,48,2,44,0,False
2005-07-22,4,38,2,53,0,False
2005-07-23,9,39,1,26,0,False
2005-07-24,13,36,3,12,0,False
2005-07-25,14,47,3,46,1,False
2005-07-26,8,50,5,47,0,False
2005-07-27,8,43,2,52,1,False
2005-07-28,8,48,4,34,0,False
2005-07-29,14,49,1,49,0,False
2005-07-30,5,54,0,38,0,False
2005-07-31,10,39,3,21,0,False
2005-08-01,6,47,5,50,0,False
2005-08-02,8,59,5,57,0,False
2005-08-03,5,54,3,52,0,False
2005-08-04,9,37,4,49,1,False
2005-08-05,8,49,2,42,1,False
2005-08-06,8,36,4,36,1,False
2005-08-07,9,37,3,36,0,False
2005-08-08,10,40,2,52,0,False
2005-08-09,5,41,4,43,0,False
2005-08-10,5,41,4,54,0,False
2005-08-11,5,48,5,65,0,False
2005-08-12,9,38,6,56,0,False
2005-08-13,9,40,2,31,0,False
2005-08-14,9,30,4,28,0,False
2005-08-15,3,55,1,46,0,False
2005-08-16,7,42,4,49,0,False
2005-08-17,8,49,3,51,0,False
2005-08-18,8,33,3,53,0,False
2005-08-19,4,49,3,43,0,False
2005-08-20,6,26,4,45,0,False
2005-08-21,16,34,2,27,0,False
2005-08-22,10,47,3,53,1,False
2005-08-23,6,47,5,56,1,False
2005-08-24,6,21,0,61,0,False
2005-08-25,4,43,1,54,0,False
2005-08-26,5,57,3,47,2,False
2005-08-27,3,29,8,27,0,False
2005-08-28,11,32,0,30,0,False
2005-08-29,9,43,4,52,0,False
2005-08-30,8,38,2,54,0,False
2005-08-31,7,43,1,46,0,False
2005-09-01,4,45,4,52,0,False
2005-09-02,3,38,2,52,0,False
2005-09-03,5,36,5,32,0,False
2005-09-04,3,37,3,20,0,False
2005-09-05,5,56,2,42,1,False
2005-09-06,5,58,4,53,0,False
2005-09-07,9,51,2,57,0,False
2005-09-08,12,54,5,62,0,False
2005-09-09,13,44,2,43,0,False
2005-09-10,5,40,1,26,0,False
2005-09-11,8,40,3,33,0,False
2005-09-12,11,52,5,61,1,False
2005-09-13,9,50,5,68,0,False
2005-09-14,6,55,7,83,0,False
2005-09-15,9,48,12,68,0,False
2005-09-16,4,41,4,58,0,False
2005-09-17,8,33,3,36,0,False
2005-09-18,4,37,7,36,0,False
2005-09-19,9,48,7,73,0,False
2005-09-20,8,53,7,69,0,False
2005-09-21,10,44,5,60,1,False
2005-09-22,11,47,4,47,1,False
2005-09-23,11,46,7,57,1,False
2005-09-24,13,46,3,37,1,False
2005-09-25,9,36,4,38,0,False
2005-09-26,7,58,3,54,0,False
2005-09-27,9,45,1,59,1,False
2005-09-28,9,42,3,62,0,False
2005-09-29,10,39,6,58,1,False
2005-09-30,7,46,4,59,0,False
2005-10-01,10,37,1,34,1,False
2005-10-02,4,27,1,41,0,False
2005-10-03,6,46,4,57,0,False
2005-10-04,13,51,3,65,1,False
2005-10-05,11,49,6,70,0,False
2005-10-06,6,43,1,69,0,False
2005-10-07,10,45,4,57,1,False
2005-10-08,11,36,2,53,1,False
2005-10-09,8,43,3,52,0,False
2005-10-10,11,60,5,70,0,False
2005-10-11,13,56,3,79,0,False
2005-10-12,10,44,3,78,1,False
2005-10-13,11,55,5,85,1,False
2005-10-14,8,55,6,95,0,False
2005-10-15,9,29,4,54,0,False
2005-10-16,10,37,7,55,1,False
2005-10-17,16,50,3,100,1,False
2005-10-18,11,51,3,60,1,False
2005-10-19,13,45,5,55,1,False
2005-10-20,13,43,3,51,0,False
2005-10-21,13,41,5,60,0,False
2005-10-22,13,27,2,19,2,False
2005-10-23,6,51,4,24,0,False
2005-10-24,6,48,3,46,0,False
2005-10-25,9,48,2,40,1,False
2005-10-26,12,46,4,48,1,False
2005-10-27,10,45,3,47,3,False
2005-10-28,12,46,4,44,1,False
2005-10-29,8,31,2,22,0,False
2005-10-30,6,42,1,28,0,False
