date,boom,breadwinner,buy,capitalize,charitable,isPartial
2014-06-07,2,0,31,0,0,False
2014-06-08,2,0,32,0,0,False
2014-06-09,1,0,28,0,0,False
2014-06-10,2,0,28,0,0,False
2014-06-11,1,0,27,0,0,False
2014-06-12,2,0,28,0,0,False
2014-06-13,2,0,28,0,0,False
2014-06-14,2,0,34,0,0,False
2014-06-15,1,0,34,0,0,False
2014-06-16,1,0,28,0,0,False
2014-06-17,1,0,28,0,0,False
2014-06-18,1,0,28,0,0,False
2014-06-19,1,0,28,0,0,False
2014-06-20,2,0,28,0,0,False
2014-06-21,2,0,32,0,0,False
2014-06-22,2,0,33,0,0,False
2014-06-23,1,0,27,0,0,False
2014-06-24,2,0,28,0,0,False
2014-06-25,2,0,27,0,0,False
2014-06-26,2,0,27,0,0,False
2014-06-27,2,0,28,0,0,False
2014-06-28,2,0,32,0,0,False
2014-06-29,2,0,33,0,0,False
2014-06-30,2,0,28,0,0,False
2014-07-01,2,0,28,0,0,False
2014-07-02,2,0,29,0,0,False
2014-07-03,3,0,30,0,0,False
2014-07-04,3,0,33,0,0,False
2014-07-05,2,0,32,0,0,False
2014-07-06,2,0,34,0,0,False
2014-07-07,2,0,28,0,0,False
2014-07-08,2,0,28,0,0,False
2014-07-09,2,0,27,0,0,False
2014-07-10,2,0,27,0,0,False
2014-07-11,2,0,29,0,0,False
2014-07-12,2,0,31,0,0,False
2014-07-13,2,0,33,0,0,False
2014-07-14,1,0,28,0,0,False
2014-07-15,2,0,29,0,0,False
2014-07-16,1,0,28,0,0,False
2014-07-17,2,0,28,0,0,False
2014-07-18,1,0,29,0,0,False
2014-07-19,2,0,32,0,0,False
2014-07-20,2,0,35,0,0,False
2014-07-21,1,0,28,0,0,False
2014-07-22,2,0,29,0,0,False
2014-07-23,2,0,29,0,0,False
2014-07-24,2,0,27,0,0,False
2014-07-25,2,0,29,0,0,False
2014-07-26,2,0,34,0,0,False
2014-07-27,2,0,34,0,0,False
2014-07-28,2,0,28,0,0,False
2014-07-29,2,0,28,0,0,False
2014-07-30,2,0,27,0,0,False
2014-07-31,1,0,28,0,0,False
2014-08-01,2,0,30,0,0,False
2014-08-02,2,0,35,0,0,False
2014-08-03,2,0,36,0,0,False
2014-08-04,1,0,28,0,0,False
2014-08-05,2,0,29,0,0,False
2014-08-06,1,0,29,0,0,False
2014-08-07,2,0,29,0,0,False
2014-08-08,2,0,29,0,0,False
2014-08-09,2,0,31,0,0,False
2014-08-10,2,0,34,0,0,False
2014-08-11,1,0,27,0,0,False
2014-08-12,1,0,27,0,0,False
2014-08-13,1,0,28,0,0,False
2014-08-14,2,0,28,0,0,False
2014-08-15,2,0,29,0,0,False
2014-08-16,2,0,34,0,0,False
2014-08-17,2,0,35,0,0,False
2014-08-18,1,0,30,0,0,False
2014-08-19,2,0,28,0,0,False
2014-08-20,1,0,28,0,0,False
2014-08-21,2,0,28,0,0,False
2014-08-22,2,0,29,0,0,False
2014-08-23,2,0,33,0,0,False
2014-08-24,2,0,33,0,0,False
2014-08-25,2,0,26,0,0,False
2014-08-26,2,0,28,0,0,False
2014-08-27,2,0,27,0,0,False
2014-08-28,2,0,27,0,0,False
2014-08-29,2,0,27,0,0,False
2014-08-30,2,0,34,0,0,False
2014-08-31,2,0,35,0,0,False
2014-09-01,2,0,34,0,0,False
2014-09-02,1,0,26,0,0,False
