date,expense,expensive,fine,ghetto,intervention,isPartial
2007-02-14,12,20,78,25,15,False
2007-02-15,13,16,56,20,18,False
2007-02-16,12,18,63,24,12,False
2007-02-17,10,20,71,31,7,False
2007-02-18,9,16,100,27,14,False
2007-02-19,11,14,70,22,15,False
2007-02-20,13,21,59,22,13,False
2007-02-21,5,19,75,19,18,False
2007-02-22,12,23,60,23,18,False
2007-02-23,7,16,65,28,10,False
2007-02-24,7,25,77,23,13,False
2007-02-25,9,21,75,27,18,False
2007-02-26,16,18,65,17,18,False
2007-02-27,8,20,80,28,19,False
2007-02-28,13,16,67,23,18,False
2007-03-01,13,18,61,25,15,False
2007-03-02,10,16,75,27,15,False
2007-03-03,9,17,74,26,17,False
2007-03-04,10,23,79,23,14,False
2007-03-05,10,15,72,25,19,False
2007-03-06,11,18,76,19,16,False
2007-03-07,12,22,74,18,17,False
2007-03-08,11,18,67,23,11,False
2007-03-09,9,19,62,23,13,False
2007-03-10,8,18,85,23,23,False
2007-03-11,10,14,67,25,10,False
2007-03-12,16,20,59,21,18,False
2007-03-13,13,15,65,23,15,False
2007-03-14,11,15,72,23,14,False
2007-03-15,11,19,71,25,16,False
2007-03-16,8,19,74,21,17,False
2007-03-17,10,20,71,26,15,False
2007-03-18,7,19,68,23,11,False
2007-03-19,8,14,61,29,19,False
2007-03-20,10,16,70,33,20,False
2007-03-21,11,16,64,19,21,False
2007-03-22,11,16,74,24,13,False
2007-03-23,9,17,71,25,11,False
2007-03-24,9,17,69,32,16,False
2007-03-25,10,12,75,23,14,False
2007-03-26,11,15,72,19,15,False
2007-03-27,11,15,63,23,17,False
2007-03-28,9,20,66,19,11,False
2007-03-29,11,17,71,25,12,False
2007-03-30,10,16,58,22,16,False
2007-03-31,10,16,67,32,16,False
2007-04-01,11,14,53,27,12,False
2007-04-02,13,19,64,23,12,False
2007-04-03,10,17,70,18,11,False
2007-04-04,13,18,68,25,15,False
2007-04-05,12,19,71,25,12,False
2007-04-06,14,14,62,26,12,False
2007-04-07,9,22,74,33,15,False
2007-04-08,16,27,71,27,13,False
2007-04-09,10,16,71,17,12,False
2007-04-10,11,22,77,25,13,False
2007-04-11,12,16,67,23,18,False
2007-04-12,14,20,80,26,16,False
2007-04-13,12,18,84,25,13,False
2007-04-14,9,20,80,23,15,False
2007-04-15,16,21,72,31,15,False
2007-04-16,17,21,56,17,12,False
2007-04-17,13,15,65,21,19,False
2007-04-18,8,20,80,19,17,False
2007-04-19,14,20,73,25,16,False
2007-04-20,8,17,74,26,14,False
2007-04-21,4,20,83,34,14,False
2007-04-22,6,18,66,20,15,False
2007-04-23,10,19,71,22,18,False
2007-04-24,6,14,77,23,15,False
2007-04-25,8,24,60,24,19,False
2007-04-26,11,20,80,20,12,False
2007-04-27,13,20,72,23,13,False
2007-04-28,4,15,78,26,13,False
2007-04-29,7,21,81,28,15,False
2007-04-30,11,17,78,19,17,False
2007-05-01,12,21,70,20,17,False
2007-05-02,7,20,61,22,17,False
2007-05-03,10,23,68,18,16,False
2007-05-04,12,26,66,20,16,False
2007-05-05,4,22,71,26,15,False
2007-05-06,8,20,79,20,16,False
2007-05-07,12,23,65,23,17,False
2007-05-08,10,21,73,21,17,False
2007-05-09,10,19,76,24,11,False
2007-05-10,10,19,63,21,14,False
2007-05-11,9,22,66,25,14,False
2007-05-12,3,17,94,26,21,False
2007-05-13,4,19,71,29,6,False
2007-05-14,10,20,71,25,15,False
2007-05-15,9,25,67,22,13,False
2007-05-16,10,20,74,20,14,False
2007-05-17,10,21,68,26,13,False
2007-05-18,7,19,77,23,14,False
2007-05-19,4,19,72,26,16,False
2007-05-20,8,27,79,29,12,False
2007-05-21,9,14,68,26,14,False
2007-05-22,11,15,73,22,16,False
2007-05-23,7,12,61,25,14,False
2007-05-24,9,23,64,21,12,False
2007-05-25,6,19,61,21,11,False
2007-05-26,3,18,68,26,13,False
2007-05-27,3,16,86,33,10,False
2007-05-28,5,21,74,29,9,False
2007-05-29,9,19,65,21,13,False
2007-05-30,7,21,68,23,10,False
2007-05-31,9,14,75,26,11,False
2007-06-01,8,22,75,22,15,False
2007-06-02,3,22,72,31,19,False
2007-06-03,5,22,80,28,9,False
2007-06-04,8,15,66,22,16,False
2007-06-05,7,23,75,23,16,False
2007-06-06,8,19,66,24,12,False
2007-06-07,9,18,74,23,14,False
2007-06-08,8,19,71,21,13,False
2007-06-09,5,24,72,36,10,False
2007-06-10,9,23,67,24,10,False
2007-06-11,8,14,66,25,17,False
2007-06-12,9,15,69,17,13,False
2007-06-13,9,16,71,16,14,False
2007-06-14,9,19,69,19,16,False
2007-06-15,7,17,54,22,10,False
2007-06-16,7,16,81,27,9,False
2007-06-17,5,15,76,26,8,False
2007-06-18,9,22,67,22,17,False
2007-06-19,9,31,64,18,13,False
2007-06-20,6,25,74,11,16,False
2007-06-21,7,23,61,29,11,False
2007-06-22,7,16,67,25,15,False
2007-06-23,6,20,81,26,11,False
2007-06-24,4,25,72,27,13,False
2007-06-25,9,18,67,22,13,False
2007-06-26,8,20,73,20,12,False
2007-06-27,7,19,69,23,10,False
2007-06-28,9,17,63,18,11,False
2007-06-29,5,18,75,23,9,False
2007-06-30,3,25,69,28,16,False
2007-07-01,5,17,77,23,6,False
2007-07-02,6,20,79,23,11,False
2007-07-03,9,17,69,21,13,False
2007-07-04,3,20,65,22,10,False
2007-07-05,7,17,74,17,8,False
2007-07-06,10,18,76,18,12,False
2007-07-07,4,21,79,24,15,False
2007-07-08,9,19,73,17,11,False
2007-07-09,10,17,71,17,10,False
