date,cost,crisis,deficit,depreciation,domination,isPartial
2016-07-08,81,5,1,1,0,False
2016-07-09,80,4,0,0,1,False
2016-07-10,83,4,1,0,1,False
2016-07-11,85,4,1,1,1,False
2016-07-12,84,4,1,1,1,False
2016-07-13,84,4,1,1,1,False
2016-07-14,82,4,1,1,1,False
2016-07-15,79,4,1,1,1,False
2016-07-16,78,3,1,1,1,False
2016-07-17,87,4,1,1,1,False
2016-07-18,86,4,1,1,1,False
2016-07-19,82,4,1,1,1,False
2016-07-20,84,4,1,1,1,False
2016-07-21,83,4,1,1,1,False
2016-07-22,81,4,2,1,1,False
2016-07-23,80,4,1,0,1,False
2016-07-24,85,5,1,0,1,False
2016-07-25,88,5,1,1,1,False
2016-07-26,88,5,1,1,1,False
2016-07-27,84,5,1,1,0,False
2016-07-28,85,4,1,1,0,False
2016-07-29,81,4,1,1,1,False
2016-07-30,80,4,1,0,1,False
2016-07-31,82,4,1,0,1,False
2016-08-01,84,4,1,1,1,False
2016-08-02,83,4,1,1,1,False
2016-08-03,85,4,1,1,0,False
2016-08-04,83,4,1,1,0,False
2016-08-05,77,3,1,1,0,False
2016-08-06,76,3,1,0,0,False
2016-08-07,78,3,1,1,1,False
2016-08-08,80,4,1,1,1,False
2016-08-09,79,4,1,1,1,False
2016-08-10,75,3,1,1,1,False
2016-08-11,76,4,1,1,1,False
2016-08-12,74,3,1,1,1,False
2016-08-13,72,3,0,0,1,False
2016-08-14,78,3,1,0,1,False
2016-08-15,78,3,1,1,1,False
2016-08-16,79,4,1,1,1,False
2016-08-17,75,4,1,1,1,False
2016-08-18,76,3,1,1,0,False
2016-08-19,74,3,1,1,1,False
2016-08-20,74,3,0,0,1,False
2016-08-21,74,3,1,0,1,False
2016-08-22,80,4,1,1,0,False
2016-08-23,80,3,1,1,0,False
2016-08-24,84,3,1,1,1,False
2016-08-25,83,4,1,1,1,False
2016-08-26,79,3,1,1,1,False
2016-08-27,79,3,1,0,0,False
2016-08-28,79,3,1,0,1,False
2016-08-29,83,5,1,1,1,False
2016-08-30,81,4,1,1,1,False
2016-08-31,82,4,1,1,1,False
2016-09-01,81,4,1,1,1,False
2016-09-02,73,4,1,1,0,False
2016-09-03,75,2,0,1,1,False
2016-09-04,77,3,0,1,1,False
2016-09-05,79,3,1,1,1,False
2016-09-06,81,4,1,1,0,False
2016-09-07,83,4,1,1,1,False
2016-09-08,82,5,1,1,0,False
2016-09-09,81,4,1,1,1,False
2016-09-10,79,3,1,1,0,False
2016-09-11,77,4,1,1,0,False
2016-09-12,84,4,1,2,1,False
2016-09-13,82,4,1,1,0,False
2016-09-14,80,5,1,1,0,False
2016-09-15,80,5,1,1,1,False
2016-09-16,80,4,1,1,1,False
2016-09-17,75,4,1,1,1,False
2016-09-18,76,5,1,1,1,False
2016-09-19,81,6,1,1,1,False
2016-09-20,82,5,1,1,1,False
2016-09-21,80,5,1,1,1,False
2016-09-22,80,5,1,1,1,False
2016-09-23,77,5,1,1,1,False
2016-09-24,75,3,1,1,1,False
2016-09-25,80,4,1,1,1,False
2016-09-26,84,5,1,1,1,False
2016-09-27,76,5,2,1,1,False
2016-09-28,83,5,1,1,1,False
2016-09-29,80,5,2,1,1,False
2016-09-30,77,5,1,1,1,False
2016-10-01,74,3,1,1,1,False
2016-10-02,77,4,1,1,1,False
2016-10-03,82,5,1,1,1,False
2016-10-04,84,5,1,1,1,False
2016-10-05,77,5,1,1,0,False
2016-10-06,75,5,1,1,1,False
2016-10-07,73,5,1,1,1,False
2016-10-08,74,4,1,1,1,False
2016-10-09,73,4,1,1,1,False
2016-10-10,79,5,1,1,1,False
2016-10-11,81,5,1,1,1,False
2016-10-12,83,5,2,1,1,False
2016-10-13,82,6,1,1,1,False
2016-10-14,77,4,1,1,1,False
2016-10-15,75,4,1,1,1,False
2016-10-16,75,4,1,1,0,False
2016-10-17,85,6,1,1,1,False
2016-10-18,84,5,1,1,1,False
2016-10-19,84,5,1,1,1,False
2016-10-20,82,5,3,1,1,False
2016-10-21,77,4,1,1,1,False
2016-10-22,78,4,1,1,1,False
2016-10-23,76,4,1,1,1,False
2016-10-24,83,5,1,1,1,False
2016-10-25,85,5,1,1,1,False
2016-10-26,84,5,2,1,0,False
2016-10-27,83,5,1,1,1,False
2016-10-28,77,4,1,1,1,False
2016-10-29,74,3,1,1,1,False
2016-10-30,74,4,1,1,1,False
2016-10-31,80,5,2,1,1,False
2016-11-01,80,5,1,1,1,False
2016-11-02,81,5,2,1,1,False
2016-11-03,77,6,2,2,1,False
2016-11-04,81,5,1,1,1,False
2016-11-05,75,3,1,1,1,False
2016-11-06,79,4,1,1,1,False
2016-11-07,81,5,2,1,1,False
2016-11-08,75,5,2,1,1,False
2016-11-09,58,4,2,1,0,False
2016-11-10,77,5,3,2,0,False
2016-11-11,76,4,2,1,1,False
2016-11-12,76,3,1,1,1,False
2016-11-13,78,4,1,1,1,False
2016-11-14,85,5,2,1,1,False
2016-11-15,87,6,2,2,1,False
2016-11-16,84,6,1,2,1,False
2016-11-17,83,6,2,1,1,False
2016-11-18,80,5,1,1,1,False
2016-11-19,75,3,1,1,1,False
2016-11-20,80,4,1,1,1,False
2016-11-21,83,5,1,1,1,False
2016-11-22,84,5,1,1,1,False
2016-11-23,76,4,1,1,0,False
2016-11-24,62,2,1,0,1,False
2016-11-25,65,3,1,0,0,False
2016-11-26,70,4,1,1,1,False
2016-11-27,75,4,1,1,1,False
2016-11-28,81,6,1,1,1,False
2016-11-29,84,6,2,1,0,False
2016-11-30,85,6,2,2,1,False
2016-12-01,86,6,1,1,1,False
2016-12-02,82,5,1,1,1,False
2016-12-03,76,4,1,1,1,False
2016-12-04,78,4,1,1,1,False
2016-12-05,85,6,2,1,1,False
2016-12-06,88,6,2,2,1,False
2016-12-07,86,6,2,2,1,False
2016-12-08,82,6,1,2,1,False
2016-12-09,76,5,1,1,1,False
2016-12-10,74,4,1,1,1,False
2016-12-11,76,4,1,1,1,False
2016-12-12,82,6,1,1,1,False
