date,liquidation,pollution,poor,poverty,race,isPartial
2015-07-18,1,1,5,2,31,False
2015-07-19,1,1,5,1,39,False
2015-07-20,1,1,5,2,27,False
2015-07-21,1,1,4,3,24,False
2015-07-22,1,1,5,3,25,False
2015-07-23,1,1,5,2,25,False
2015-07-24,1,1,4,2,26,False
2015-07-25,1,0,5,2,33,False
2015-07-26,1,1,5,2,42,False
2015-07-27,1,1,5,2,26,False
2015-07-28,1,1,5,2,23,False
2015-07-29,1,1,5,2,23,False
2015-07-30,1,1,4,2,25,False
2015-07-31,1,1,5,2,25,False
2015-08-01,1,1,5,1,34,False
2015-08-02,1,1,4,2,43,False
2015-08-03,0,1,5,2,30,False
2015-08-04,1,1,5,2,23,False
2015-08-05,1,1,5,2,25,False
2015-08-06,1,1,4,2,23,False
2015-08-07,1,1,5,2,27,False
2015-08-08,1,1,4,2,32,False
2015-08-09,1,1,5,2,38,False
2015-08-10,1,2,5,2,28,False
2015-08-11,1,2,4,2,23,False
2015-08-12,1,2,5,2,24,False
2015-08-13,1,2,5,2,22,False
2015-08-14,1,2,5,2,24,False
2015-08-15,1,1,5,1,33,False
2015-08-16,1,1,4,1,41,False
2015-08-17,1,2,5,2,28,False
2015-08-18,1,1,5,2,23,False
2015-08-19,1,1,5,2,24,False
2015-08-20,1,1,5,2,23,False
2015-08-21,1,1,5,2,25,False
2015-08-22,1,1,4,1,35,False
2015-08-23,1,1,5,2,43,False
2015-08-24,1,2,5,2,27,False
2015-08-25,1,1,4,3,24,False
2015-08-26,1,2,5,2,23,False
2015-08-27,1,2,5,2,25,False
2015-08-28,1,2,5,2,25,False
2015-08-29,1,1,5,2,38,False
2015-08-30,1,1,5,2,38,False
2015-08-31,1,2,5,3,26,False
2015-09-01,1,2,5,3,24,False
2015-09-02,1,2,6,3,24,False
2015-09-03,1,2,5,3,23,False
2015-09-04,1,2,5,3,25,False
2015-09-05,1,1,4,2,32,False
2015-09-06,1,1,4,2,45,False
2015-09-07,1,1,5,2,44,False
2015-09-08,1,2,5,3,26,False
2015-09-09,1,2,5,4,24,False
2015-09-10,1,2,6,3,25,False
2015-09-11,1,2,5,3,26,False
2015-09-12,1,1,5,2,34,False
2015-09-13,1,1,5,2,39,False
2015-09-14,1,2,5,3,25,False
2015-09-15,0,2,6,4,25,False
2015-09-16,1,2,5,4,25,False
2015-09-17,1,3,6,4,24,False
2015-09-18,1,2,6,3,28,False
2015-09-19,1,1,5,2,36,False
2015-09-20,1,2,5,2,40,False
2015-09-21,1,2,6,3,32,False
2015-09-22,1,3,6,4,25,False
2015-09-23,1,3,6,4,25,False
2015-09-24,1,3,6,4,26,False
2015-09-25,0,2,6,4,27,False
2015-09-26,1,1,5,2,38,False
2015-09-27,1,2,5,2,42,False
2015-09-28,1,3,6,4,29,False
2015-09-29,1,3,6,3,23,False
2015-09-30,1,3,6,3,24,False
2015-10-01,1,3,5,4,23,False
2015-10-02,1,2,5,3,26,False
2015-10-03,1,1,5,2,34,False
2015-10-04,1,1,5,2,37,False
2015-10-05,1,3,6,4,27,False
2015-10-06,1,3,6,4,25,False
2015-10-07,1,3,6,4,24,False
2015-10-08,1,3,5,4,24,False
2015-10-09,1,2,5,2,26,False
2015-10-10,1,1,5,2,34,False
2015-10-11,1,1,5,2,49,False
2015-10-12,1,2,6,3,28,False
2015-10-13,1,3,6,4,22,False
2015-10-14,1,3,6,4,21,False
2015-10-15,1,3,6,4,22,False
2015-10-16,1,2,5,3,23,False
2015-10-17,1,1,5,2,33,False
2015-10-18,1,2,6,2,35,False
2015-10-19,1,3,6,4,26,False
2015-10-20,1,3,6,4,26,False
2015-10-21,1,3,6,4,26,False
2015-10-22,1,3,6,4,24,False
2015-10-23,0,2,5,4,24,False
2015-10-24,1,1,5,2,32,False
2015-10-25,1,1,5,2,44,False
2015-10-26,1,3,6,4,27,False
2015-10-27,1,3,6,4,22,False
2015-10-28,1,3,6,4,23,False
2015-10-29,1,3,6,4,22,False
2015-10-30,1,3,5,4,23,False
2015-10-31,1,1,5,2,32,False
2015-11-01,0,1,5,2,36,False
2015-11-02,1,3,7,4,26,False
2015-11-03,1,3,6,4,26,False
2015-11-04,1,3,7,4,34,False
2015-11-05,1,4,6,5,24,False
2015-11-06,1,2,6,3,23,False
2015-11-07,1,1,5,2,29,False
2015-11-08,1,2,6,3,33,False
2015-11-09,1,3,6,4,27,False
2015-11-10,0,4,6,5,22,False
2015-11-11,1,2,6,4,24,False
2015-11-12,1,4,6,4,23,False
