date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2006-10-13,3,0,0,0,36,False
2006-10-14,4,0,0,0,30,False
2006-10-15,2,0,0,0,55,False
2006-10-16,6,0,0,2,36,False
2006-10-17,6,0,0,0,39,False
2006-10-18,3,0,0,0,36,False
2006-10-19,4,1,0,1,38,False
2006-10-20,0,0,0,1,36,False
2006-10-21,2,0,0,0,45,False
2006-10-22,2,0,0,0,29,False
2006-10-23,2,0,0,0,33,False
2006-10-24,5,0,0,0,43,False
2006-10-25,1,0,0,0,36,False
2006-10-26,1,0,0,1,43,False
2006-10-27,2,0,0,0,38,False
2006-10-28,2,0,0,0,40,False
2006-10-29,2,0,0,0,31,False
2006-10-30,2,0,0,0,37,False
2006-10-31,2,0,0,0,25,False
2006-11-01,1,1,0,0,30,False
2006-11-02,3,0,0,0,36,False
2006-11-03,1,1,0,1,49,False
2006-11-04,2,0,0,0,54,False
2006-11-05,0,2,0,0,42,False
2006-11-06,2,0,0,0,37,False
2006-11-07,6,0,0,0,36,False
2006-11-08,2,0,0,1,38,False
2006-11-09,3,0,0,0,24,False
2006-11-10,0,0,0,0,48,False
2006-11-11,2,0,0,0,35,False
2006-11-12,5,0,2,0,34,False
2006-11-13,3,0,0,1,48,False
2006-11-14,2,0,0,0,30,False
2006-11-15,3,1,0,0,37,False
2006-11-16,2,1,1,0,36,False
2006-11-17,8,1,0,0,28,False
2006-11-18,2,0,0,2,43,False
2006-11-19,0,0,0,0,42,False
2006-11-20,0,0,0,1,43,False
2006-11-21,1,0,0,0,44,False
2006-11-22,4,0,0,1,52,False
2006-11-23,2,0,0,0,30,False
2006-11-24,0,0,0,0,52,False
2006-11-25,4,0,0,0,33,False
2006-11-26,2,0,0,0,43,False
2006-11-27,3,0,0,0,31,False
2006-11-28,2,1,0,0,36,False
2006-11-29,1,0,0,1,42,False
2006-11-30,3,0,0,0,44,False
2006-12-01,1,0,0,3,51,False
2006-12-02,2,0,0,2,57,False
