date,hustle,hustler,inflation,jobless,laid,isPartial
2009-09-17,21,32,78,9,39,False
2009-09-18,17,42,63,10,43,False
2009-09-19,21,46,44,8,38,False
2009-09-20,44,51,36,2,38,False
2009-09-21,20,43,64,5,37,False
2009-09-22,17,45,74,12,47,False
2009-09-23,15,38,71,6,50,False
2009-09-24,15,44,57,17,28,False
2009-09-25,19,37,70,6,48,False
2009-09-26,21,56,33,3,29,False
2009-09-27,21,59,35,0,45,False
2009-09-28,27,28,67,2,61,False
2009-09-29,22,45,55,4,44,False
2009-09-30,21,36,54,3,35,False
2009-10-01,23,34,70,9,41,False
2009-10-02,24,39,46,13,41,False
2009-10-03,27,65,52,5,40,False
2009-10-04,24,47,43,6,39,False
2009-10-05,25,46,66,2,42,False
2009-10-06,22,42,73,6,37,False
2009-10-07,17,43,83,2,31,False
2009-10-08,15,52,91,11,32,False
2009-10-09,26,38,55,8,43,False
2009-10-10,56,54,51,5,51,False
2009-10-11,48,69,53,2,48,False
2009-10-12,25,57,66,4,45,False
2009-10-13,25,59,82,2,44,False
2009-10-14,24,50,70,4,32,False
2009-10-15,22,64,75,11,33,False
2009-10-16,14,50,57,6,36,False
2009-10-17,24,56,50,5,47,False
2009-10-18,22,69,53,2,43,False
2009-10-19,22,31,61,6,27,False
2009-10-20,25,38,67,9,50,False
2009-10-21,23,46,71,7,39,False
2009-10-22,19,43,76,12,39,False
2009-10-23,30,47,43,2,34,False
2009-10-24,30,54,41,2,49,False
2009-10-25,52,60,50,2,41,False
2009-10-26,12,42,59,5,32,False
2009-10-27,21,52,79,4,28,False
2009-10-28,15,44,69,3,39,False
2009-10-29,23,43,84,5,51,False
2009-10-30,29,57,43,8,38,False
2009-10-31,39,67,50,2,39,False
2009-11-01,29,52,77,5,45,False
2009-11-02,34,37,84,4,34,False
2009-11-03,13,31,58,3,41,False
2009-11-04,14,40,76,11,39,False
2009-11-05,23,30,60,21,45,False
2009-11-06,34,37,47,29,50,False
2009-11-07,27,53,50,12,53,False
2009-11-08,24,60,57,8,31,False
2009-11-09,20,42,68,3,33,False
2009-11-10,53,33,70,3,40,False
2009-11-11,30,39,62,0,39,False
2009-11-12,23,38,63,8,45,False
2009-11-13,20,47,61,7,29,False
2009-11-14,32,62,46,2,46,False
2009-11-15,29,69,57,3,29,False
2009-11-16,19,38,74,4,41,False
2009-11-17,28,44,66,6,45,False
2009-11-18,22,51,100,7,45,False
2009-11-19,35,59,69,7,40,False
2009-11-20,23,35,74,3,35,False
2009-11-21,17,70,45,9,50,False
2009-11-22,21,45,52,6,34,False
2009-11-23,26,37,62,3,38,False
2009-11-24,33,35,66,4,39,False
2009-11-25,29,50,69,13,31,False
2009-11-26,18,57,44,2,46,False
2009-11-27,30,46,43,1,44,False
2009-11-28,41,97,65,5,38,False
2009-11-29,34,70,44,2,40,False
2009-11-30,25,42,68,3,38,False
2009-12-01,25,40,75,7,43,False
2009-12-02,22,48,73,4,45,False
2009-12-03,28,43,73,18,44,False
2009-12-04,24,50,60,16,35,False
2009-12-05,19,61,56,6,53,False
2009-12-06,18,36,66,6,27,False
2009-12-07,44,41,76,8,28,False
2009-12-08,19,34,89,9,35,False
2009-12-09,25,41,65,4,43,False
2009-12-10,20,44,73,8,38,False
2009-12-11,23,51,54,6,34,False
2009-12-12,24,65,58,0,40,False
2009-12-13,41,62,60,6,44,False
2009-12-14,25,29,84,3,42,False
2009-12-15,19,44,73,2,41,False
2009-12-16,15,47,89,3,41,False
2009-12-17,21,53,61,6,39,False
2009-12-18,14,36,58,6,40,False
2009-12-19,30,58,39,6,42,False
2009-12-20,26,51,40,6,30,False
2009-12-21,23,54,39,6,31,False
2009-12-22,15,63,49,2,40,False
2009-12-23,24,45,50,4,39,False
2009-12-24,20,42,42,8,39,False
2009-12-25,6,33,41,2,62,False
2009-12-26,30,46,27,0,44,False
2009-12-27,23,45,54,0,23,False
2009-12-28,17,51,42,2,35,False
2009-12-29,28,37,48,5,39,False
2009-12-30,24,53,47,4,41,False
2009-12-31,20,51,46,7,35,False
2010-01-01,29,68,42,4,35,False
2010-01-02,36,64,45,2,37,False
2010-01-03,30,66,40,2,27,False
2010-01-04,21,38,77,4,35,False
2010-01-05,33,46,67,3,38,False
2010-01-06,22,33,62,4,40,False
2010-01-07,29,34,62,4,35,False
2010-01-08,17,37,48,1,46,False
2010-01-09,27,37,27,4,46,False
2010-01-10,24,60,51,6,39,False
2010-01-11,22,48,65,6,37,False
2010-01-12,11,32,63,4,43,False
2010-01-13,20,42,63,5,33,False
2010-01-14,16,43,69,4,39,False
2010-01-15,24,51,59,2,22,False
2010-01-16,35,65,33,1,41,False
2010-01-17,33,54,52,1,45,False
2010-01-18,23,49,54,2,28,False
2010-01-19,17,47,67,1,39,False
2010-01-20,20,37,61,7,30,False
2010-01-21,16,38,59,14,37,False
2010-01-22,26,40,51,5,47,False
2010-01-23,30,61,41,1,27,False
2010-01-24,19,53,40,6,36,False
2010-01-25,19,49,66,4,35,False
2010-01-26,28,32,72,3,37,False
2010-01-27,21,34,67,2,26,False
2010-01-28,22,44,69,6,32,False
2010-01-29,31,49,68,3,46,False
2010-01-30,21,55,41,1,41,False
2010-01-31,36,65,49,4,34,False
2010-02-01,29,38,83,1,40,False
2010-02-02,29,37,75,1,30,False
2010-02-03,18,35,74,2,55,False
2010-02-04,18,40,70,16,29,False
2010-02-05,20,36,78,16,38,False
2010-02-06,27,56,34,4,63,False
2010-02-07,26,40,64,4,46,False
2010-02-08,22,51,70,4,36,False
2010-02-09,21,56,83,2,44,False
2010-02-10,24,55,61,4,34,False
2010-02-11,22,53,63,9,48,False
2010-02-12,14,38,63,5,35,False
2010-02-13,35,58,45,4,45,False
2010-02-14,30,59,43,3,49,False
2010-02-15,26,52,61,2,31,False
2010-02-16,19,46,75,4,39,False
2010-02-17,21,30,69,4,46,False
2010-02-18,16,39,81,10,40,False
2010-02-19,30,53,60,8,50,False
2010-02-20,35,61,46,4,44,False
2010-02-21,34,53,35,4,38,False
2010-02-22,24,48,68,5,41,False
2010-02-23,19,33,78,2,45,False
2010-02-24,21,46,78,4,45,False
2010-02-25,19,37,78,11,36,False
2010-02-26,22,35,70,6,40,False
2010-02-27,39,42,46,4,42,False
2010-02-28,35,57,71,4,38,False
2010-03-01,43,97,70,6,37,False
2010-03-02,23,81,57,14,33,False
2010-03-03,13,50,75,14,46,False
2010-03-04,20,40,63,13,57,False
2010-03-05,20,42,63,9,43,False
2010-03-06,26,45,47,4,52,False
2010-03-07,28,40,47,6,55,False
2010-03-08,18,37,74,3,33,False
2010-03-09,22,46,76,5,45,False
2010-03-10,25,35,58,9,37,False
2010-03-11,25,54,85,21,35,False
2010-03-12,29,43,44,5,42,False
2010-03-13,61,46,37,7,46,False
2010-03-14,23,57,59,6,43,False
2010-03-15,16,45,78,6,36,False
2010-03-16,22,35,58,7,29,False
2010-03-17,23,47,73,3,51,False
2010-03-18,12,48,61,7,34,False
2010-03-19,24,32,53,3,33,False
2010-03-20,19,62,45,3,38,False
2010-03-21,24,60,52,3,37,False
2010-03-22,25,43,63,5,30,False
2010-03-23,30,43,65,5,27,False
2010-03-24,28,36,65,6,46,False
2010-03-25,23,34,63,17,43,False
2010-03-26,19,46,63,12,41,False
2010-03-27,26,60,48,4,41,False
2010-03-28,16,65,54,10,25,False
2010-03-29,15,35,83,4,44,False
2010-03-30,17,45,62,3,35,False
2010-03-31,16,45,59,4,30,False
2010-04-01,21,53,63,7,46,False
2010-04-02,29,49,45,6,52,False
2010-04-03,15,50,48,5,36,False
2010-04-04,31,61,54,5,44,False
2010-04-05,20,57,67,6,26,False
2010-04-06,22,32,60,3,41,False
2010-04-07,25,44,57,6,42,False
2010-04-08,22,51,78,10,36,False
2010-04-09,30,27,69,6,38,False
2010-04-10,25,56,50,6,42,False
2010-04-11,29,57,80,4,37,False
2010-04-12,24,43,78,5,31,False
2010-04-13,26,38,68,9,47,False
2010-04-14,16,56,99,5,34,False
2010-04-15,18,36,66,14,31,False
2010-04-16,21,41,79,17,44,False
2010-04-17,26,55,39,3,44,False
2010-04-18,41,83,44,0,41,False
2010-04-19,15,43,87,3,33,False
2010-04-20,30,33,88,3,27,False
