date,boom,breadwinner,buy,capitalize,charitable,isPartial
2007-08-20,1,0,34,0,0,False
2007-08-21,2,0,33,0,1,False
2007-08-22,1,0,33,0,0,False
2007-08-23,1,0,32,0,0,False
2007-08-24,1,0,32,0,0,False
2007-08-25,1,0,40,0,0,False
2007-08-26,2,0,42,0,0,False
2007-08-27,1,0,31,0,0,False
2007-08-28,1,0,32,0,1,False
2007-08-29,1,0,31,0,1,False
2007-08-30,1,0,33,0,0,False
2007-08-31,1,0,32,0,0,False
2007-09-01,1,0,37,0,0,False
2007-09-02,1,0,42,0,0,False
2007-09-03,2,0,41,0,0,False
2007-09-04,1,0,32,0,0,False
2007-09-05,1,0,31,0,0,False
2007-09-06,1,0,31,0,0,False
2007-09-07,1,0,32,0,0,False
2007-09-08,2,0,39,0,0,False
2007-09-09,2,0,40,0,0,False
2007-09-10,1,0,30,0,0,False
2007-09-11,1,0,31,0,0,False
2007-09-12,1,0,28,0,1,False
2007-09-13,2,0,31,0,0,False
2007-09-14,1,0,31,0,0,False
2007-09-15,1,0,38,0,0,False
2007-09-16,1,0,40,0,0,False
2007-09-17,1,0,31,0,0,False
2007-09-18,1,0,32,0,0,False
2007-09-19,1,0,32,0,1,False
2007-09-20,1,0,30,0,0,False
2007-09-21,1,0,31,0,1,False
2007-09-22,1,0,39,0,0,False
2007-09-23,1,0,40,0,0,False
2007-09-24,1,0,32,0,1,False
2007-09-25,1,0,33,0,1,False
2007-09-26,1,0,32,0,0,False
2007-09-27,1,0,30,0,0,False
2007-09-28,1,0,31,0,0,False
2007-09-29,1,0,39,0,0,False
2007-09-30,2,0,39,0,0,False
2007-10-01,1,0,31,0,1,False
2007-10-02,1,0,31,0,0,False
2007-10-03,1,0,30,0,0,False
2007-10-04,1,0,29,0,1,False
2007-10-05,1,0,31,0,0,False
2007-10-06,1,0,37,0,0,False
2007-10-07,1,0,40,0,0,False
2007-10-08,1,0,32,0,1,False
2007-10-09,1,0,31,0,0,False
2007-10-10,1,0,32,0,1,False
2007-10-11,1,0,32,0,0,False
2007-10-12,1,0,31,0,0,False
2007-10-13,1,0,36,0,0,False
2007-10-14,1,0,37,0,0,False
2007-10-15,1,0,32,0,0,False
2007-10-16,1,0,31,0,0,False
2007-10-17,1,0,31,0,0,False
2007-10-18,1,0,30,0,0,False
2007-10-19,1,0,32,0,0,False
2007-10-20,1,0,38,0,0,False
2007-10-21,1,0,39,0,0,False
2007-10-22,1,0,31,0,0,False
2007-10-23,1,0,30,0,1,False
2007-10-24,1,0,30,0,0,False
2007-10-25,1,0,29,0,1,False
2007-10-26,1,0,31,0,0,False
2007-10-27,1,0,37,0,0,False
2007-10-28,1,0,39,0,0,False
2007-10-29,1,0,32,0,0,False
2007-10-30,1,0,30,0,0,False
2007-10-31,1,0,29,0,0,False
2007-11-01,1,0,31,0,0,False
2007-11-02,1,0,32,0,1,False
2007-11-03,1,0,40,0,0,False
2007-11-04,1,0,41,0,0,False
2007-11-05,1,0,35,0,0,False
2007-11-06,1,0,33,0,1,False
2007-11-07,1,0,32,0,0,False
2007-11-08,1,0,31,0,0,False
2007-11-09,1,0,35,0,1,False
2007-11-10,2,0,42,0,0,False
2007-11-11,1,0,46,0,0,False
2007-11-12,1,0,38,0,0,False
2007-11-13,1,0,36,0,1,False
2007-11-14,1,0,36,0,1,False
2007-11-15,1,0,35,0,1,False
2007-11-16,1,0,36,0,0,False
2007-11-17,2,0,45,0,0,False
2007-11-18,2,0,50,0,0,False
2007-11-19,1,0,45,0,0,False
2007-11-20,1,0,46,0,0,False
2007-11-21,1,0,55,0,0,False
2007-11-22,1,0,78,0,0,False
2007-11-23,2,0,100,0,0,False
2007-11-24,1,0,64,0,0,False
2007-11-25,1,0,57,0,0,False
2007-11-26,1,0,54,0,1,False
2007-11-27,1,0,43,0,1,False
2007-11-28,1,0,42,0,1,False
2007-11-29,1,0,40,0,0,False
2007-11-30,1,0,41,0,1,False
2007-12-01,2,0,50,0,0,False
2007-12-02,2,0,53,0,0,False
2007-12-03,1,0,45,0,0,False
2007-12-04,1,0,42,0,1,False
2007-12-05,1,0,40,0,1,False
2007-12-06,1,0,42,0,1,False
2007-12-07,1,0,45,0,1,False
2007-12-08,2,0,54,0,0,False
2007-12-09,1,0,56,0,0,False
2007-12-10,1,0,46,0,1,False
2007-12-11,1,0,45,0,1,False
2007-12-12,1,0,46,0,1,False
2007-12-13,1,0,44,0,0,False
2007-12-14,1,0,45,0,1,False
2007-12-15,1,0,56,0,0,False
2007-12-16,1,0,59,0,0,False
2007-12-17,1,0,52,0,0,False
2007-12-18,1,0,50,0,1,False
2007-12-19,1,0,51,0,1,False
2007-12-20,1,0,51,0,1,False
2007-12-21,1,0,53,0,1,False
2007-12-22,2,0,60,0,0,False
2007-12-23,1,0,61,0,0,False
2007-12-24,2,0,52,0,0,False
2007-12-25,1,0,51,0,0,False
2007-12-26,1,0,69,0,0,False
2007-12-27,1,0,53,0,0,False
2007-12-28,1,0,50,0,0,False
2007-12-29,2,0,52,0,0,False
2007-12-30,1,0,53,0,0,False
2007-12-31,2,0,46,0,1,False
2008-01-01,1,0,45,0,0,False
2008-01-02,1,0,40,0,0,False
2008-01-03,1,0,39,0,0,False
2008-01-04,1,0,36,0,0,False
2008-01-05,1,0,46,0,0,False
2008-01-06,1,0,46,0,0,False
2008-01-07,1,0,36,0,0,False
2008-01-08,1,0,34,0,0,False
2008-01-09,1,0,33,0,0,False
2008-01-10,1,0,33,0,1,False
2008-01-11,1,0,33,0,1,False
2008-01-12,1,0,43,0,0,False
2008-01-13,1,0,45,0,0,False
2008-01-14,1,0,34,0,0,False
2008-01-15,1,0,33,0,0,False
2008-01-16,1,0,33,0,1,False
2008-01-17,1,0,32,0,0,False
2008-01-18,1,0,35,0,0,False
2008-01-19,1,0,44,0,0,False
2008-01-20,2,0,43,0,0,False
2008-01-21,1,0,38,0,0,False
2008-01-22,1,0,32,0,0,False
2008-01-23,1,0,31,0,0,False
2008-01-24,1,0,32,0,0,False
2008-01-25,1,0,33,0,1,False
2008-01-26,2,0,41,0,0,False
2008-01-27,2,0,43,0,0,False
2008-01-28,1,0,36,0,1,False
2008-01-29,1,0,33,0,1,False
2008-01-30,1,0,33,0,1,False
2008-01-31,1,0,30,0,1,False
2008-02-01,1,0,34,0,1,False
2008-02-02,2,0,40,0,0,False
2008-02-03,1,0,40,0,1,False
2008-02-04,1,0,32,0,0,False
2008-02-05,1,0,31,0,1,False
2008-02-06,1,0,31,0,1,False
2008-02-07,1,0,32,0,1,False
2008-02-08,1,0,32,0,0,False
2008-02-09,1,0,41,0,1,False
2008-02-10,2,0,42,0,0,False
2008-02-11,1,0,33,0,1,False
2008-02-12,1,0,32,0,0,False
2008-02-13,1,0,32,0,0,False
2008-02-14,1,0,32,0,0,False
2008-02-15,1,0,33,0,1,False
2008-02-16,2,0,41,0,0,False
2008-02-17,2,0,44,0,0,False
2008-02-18,1,0,37,0,1,False
2008-02-19,2,0,33,0,1,False
2008-02-20,1,0,31,0,1,False
2008-02-21,1,0,31,0,0,False
2008-02-22,1,0,32,0,1,False
2008-02-23,1,0,39,0,0,False
2008-02-24,1,0,41,0,0,False
2008-02-25,1,0,33,0,0,False
2008-02-26,2,0,31,0,1,False
2008-02-27,1,0,31,0,0,False
2008-02-28,1,0,30,0,0,False
2008-02-29,1,0,30,0,0,False
2008-03-01,1,0,39,0,0,False
2008-03-02,2,0,43,0,0,False
2008-03-03,1,0,32,0,1,False
2008-03-04,1,0,32,0,1,False
2008-03-05,1,0,31,0,0,False
2008-03-06,1,0,31,0,1,False
2008-03-07,1,0,30,0,0,False
2008-03-08,1,0,40,0,0,False
2008-03-09,1,0,42,0,0,False
2008-03-10,1,0,32,0,1,False
2008-03-11,1,0,31,0,0,False
2008-03-12,1,0,29,0,0,False
2008-03-13,1,0,30,0,0,False
2008-03-14,2,0,33,0,0,False
2008-03-15,1,0,39,0,0,False
2008-03-16,1,0,41,0,0,False
2008-03-17,1,0,31,0,0,False
2008-03-18,1,0,31,0,0,False
2008-03-19,1,0,32,0,1,False
