date,cost,crisis,deficit,depreciation,domination,isPartial
2008-02-23,78,7,2,2,2,False
2008-02-24,84,10,3,2,1,False
2008-02-25,98,10,2,2,2,False
2008-02-26,90,11,3,1,2,False
2008-02-27,88,13,3,3,1,False
2008-02-28,87,12,3,2,2,False
2008-02-29,83,11,3,2,2,False
2008-03-01,72,9,2,1,1,False
2008-03-02,76,11,2,2,2,False
2008-03-03,95,12,4,2,2,False
2008-03-04,96,11,2,2,1,False
2008-03-05,87,11,3,2,1,False
2008-03-06,89,13,3,3,1,False
2008-03-07,84,10,3,3,2,False
2008-03-08,70,10,2,2,2,False
2008-03-09,82,11,2,2,2,False
2008-03-10,92,12,3,2,1,False
2008-03-11,92,13,3,3,1,False
2008-03-12,92,10,3,3,1,False
2008-03-13,87,9,3,2,1,False
2008-03-14,82,11,3,2,1,False
2008-03-15,78,8,2,2,1,False
2008-03-16,79,11,2,2,2,False
2008-03-17,89,16,3,2,1,False
2008-03-18,93,12,2,3,1,False
2008-03-19,89,11,3,3,1,False
