date,hustle,hustler,inflation,jobless,laid,isPartial
2013-03-26,21,33,61,1,32,False
2013-03-27,27,36,56,0,29,False
2013-03-28,23,30,60,6,37,False
2013-03-29,24,38,46,4,36,False
2013-03-30,29,32,46,1,31,False
2013-03-31,23,27,41,2,42,False
2013-04-01,31,30,60,3,34,False
2013-04-02,23,32,59,2,41,False
2013-04-03,29,35,64,0,37,False
2013-04-04,28,34,60,5,38,False
2013-04-05,29,30,55,5,34,False
2013-04-06,28,37,39,2,30,False
2013-04-07,30,29,52,0,38,False
2013-04-08,27,32,65,2,36,False
2013-04-09,32,36,72,2,44,False
2013-04-10,20,29,64,2,33,False
2013-04-11,26,25,63,9,34,False
2013-04-12,31,35,58,2,36,False
2013-04-13,32,40,46,0,36,False
2013-04-14,34,42,49,1,39,False
2013-04-15,23,29,71,3,39,False
2013-04-16,24,37,72,2,36,False
2013-04-17,30,26,66,2,41,False
2013-04-18,27,30,74,4,35,False
2013-04-19,33,31,52,2,35,False
2013-04-20,31,34,43,2,45,False
2013-04-21,35,38,54,2,39,False
2013-04-22,30,34,72,8,36,False
2013-04-23,33,28,67,5,38,False
2013-04-24,30,30,73,2,39,False
2013-04-25,24,36,73,4,29,False
2013-04-26,28,29,68,3,28,False
2013-04-27,28,31,40,3,40,False
2013-04-28,30,39,48,1,34,False
2013-04-29,26,34,72,2,34,False
2013-04-30,34,25,71,2,37,False
2013-05-01,26,32,74,1,42,False
2013-05-02,29,26,68,5,29,False
2013-05-03,29,26,70,5,40,False
2013-05-04,31,39,44,2,31,False
2013-05-05,45,33,49,1,40,False
2013-05-06,31,30,70,2,37,False
2013-05-07,41,30,69,3,42,False
2013-05-08,53,27,63,0,38,False
2013-05-09,42,28,65,6,37,False
2013-05-10,39,36,50,3,32,False
2013-05-11,53,32,40,2,29,False
2013-05-12,41,32,45,2,32,False
2013-05-13,31,33,60,3,29,False
2013-05-14,36,33,59,2,36,False
2013-05-15,31,37,65,1,32,False
2013-05-16,33,33,56,6,43,False
2013-05-17,31,30,59,3,34,False
2013-05-18,42,43,49,1,38,False
2013-05-19,41,37,41,1,35,False
2013-05-20,30,31,52,0,34,False
2013-05-21,35,31,52,0,32,False
2013-05-22,34,27,53,2,36,False
2013-05-23,31,26,50,3,39,False
2013-05-24,31,42,46,2,41,False
2013-05-25,34,44,40,1,32,False
2013-05-26,39,34,40,2,35,False
2013-05-27,40,37,40,1,31,False
2013-05-28,31,31,42,1,35,False
2013-05-29,31,31,45,1,37,False
2013-05-30,35,30,54,5,39,False
2013-05-31,27,33,49,2,38,False
2013-06-01,38,39,46,1,29,False
2013-06-02,36,33,38,3,37,False
2013-06-03,34,31,45,1,42,False
2013-06-04,39,27,50,0,37,False
2013-06-05,26,26,49,2,29,False
2013-06-06,30,33,43,6,42,False
2013-06-07,29,29,44,2,36,False
2013-06-08,42,37,44,1,32,False
2013-06-09,45,26,38,1,44,False
2013-06-10,28,27,38,1,32,False
2013-06-11,27,31,48,2,33,False
2013-06-12,29,31,42,1,44,False
2013-06-13,26,25,47,4,39,False
2013-06-14,27,26,44,2,36,False
2013-06-15,38,30,42,1,35,False
2013-06-16,40,28,43,1,35,False
2013-06-17,36,26,49,1,45,False
2013-06-18,29,29,43,0,34,False
2013-06-19,33,33,48,0,40,False
2013-06-20,36,31,54,6,35,False
2013-06-21,25,33,42,4,33,False
2013-06-22,34,35,46,3,37,False
2013-06-23,36,26,45,2,38,False
2013-06-24,31,35,47,2,32,False
2013-06-25,32,32,35,0,36,False
2013-06-26,38,30,43,0,33,False
2013-06-27,25,31,45,5,36,False
2013-06-28,37,36,41,2,32,False
2013-06-29,37,35,37,1,34,False
2013-06-30,36,33,38,1,42,False
2013-07-01,34,40,39,3,36,False
2013-07-02,29,36,37,2,33,False
2013-07-03,31,28,37,0,30,False
2013-07-04,36,37,33,1,33,False
2013-07-05,27,35,41,3,36,False
2013-07-06,40,34,36,1,33,False
2013-07-07,40,34,25,0,34,False
2013-07-08,30,28,39,1,40,False
2013-07-09,29,27,47,1,38,False
2013-07-10,38,40,36,1,37,False
2013-07-11,30,29,54,5,37,False
2013-07-12,37,31,35,1,33,False
2013-07-13,38,34,29,2,36,False
2013-07-14,34,28,39,0,37,False
2013-07-15,32,35,40,1,34,False
2013-07-16,34,29,45,0,37,False
2013-07-17,31,32,46,2,32,False
2013-07-18,32,30,45,3,37,False
2013-07-19,35,36,38,2,37,False
2013-07-20,32,39,38,1,35,False
2013-07-21,39,39,37,1,32,False
2013-07-22,35,27,44,2,33,False
2013-07-23,32,33,42,1,41,False
2013-07-24,28,29,38,0,39,False
2013-07-25,33,23,48,6,37,False
2013-07-26,34,28,39,1,35,False
2013-07-27,45,42,32,3,43,False
2013-07-28,31,29,37,1,34,False
2013-07-29,32,32,43,5,35,False
2013-07-30,33,37,41,2,32,False
2013-07-31,100,31,43,2,35,False
2013-08-01,91,40,43,4,34,False
2013-08-02,67,37,32,4,38,False
2013-08-03,59,43,30,1,33,False
2013-08-04,59,36,32,0,34,False
2013-08-05,47,31,42,1,38,False
2013-08-06,58,30,37,1,30,False
2013-08-07,53,30,43,3,40,False
2013-08-08,46,30,36,5,41,False
2013-08-09,44,32,34,2,35,False
2013-08-10,49,42,37,2,37,False
2013-08-11,44,42,38,0,44,False
2013-08-12,37,32,43,1,40,False
2013-08-13,52,25,41,2,31,False
2013-08-14,37,28,37,0,40,False
2013-08-15,37,30,42,3,33,False
2013-08-16,34,32,42,3,38,False
2013-08-17,49,39,33,1,44,False
2013-08-18,48,39,37,0,35,False
2013-08-19,40,31,39,2,33,False
2013-08-20,47,28,37,2,36,False
2013-08-21,41,34,44,1,35,False
2013-08-22,39,34,46,5,32,False
2013-08-23,43,39,34,1,38,False
2013-08-24,43,35,39,1,37,False
2013-08-25,47,31,46,0,46,False
2013-08-26,38,21,43,3,40,False
2013-08-27,40,28,39,0,42,False
2013-08-28,34,23,41,2,37,False
2013-08-29,33,24,57,2,32,False
2013-08-30,34,26,52,2,37,False
2013-08-31,37,32,35,1,36,False
2013-09-01,40,30,47,0,38,False
2013-09-02,35,27,49,1,29,False
2013-09-03,36,28,51,2,38,False
2013-09-04,37,20,49,1,38,False
2013-09-05,30,27,43,3,38,False
2013-09-06,36,31,43,4,44,False
2013-09-07,34,34,33,0,34,False
2013-09-08,38,34,33,1,36,False
2013-09-09,24,30,48,1,35,False
2013-09-10,31,28,51,1,41,False
2013-09-11,30,24,41,1,40,False
2013-09-12,45,24,52,7,35,False
2013-09-13,33,25,53,3,36,False
2013-09-14,39,28,33,1,37,False
2013-09-15,39,37,51,1,35,False
2013-09-16,30,38,50,0,32,False
2013-09-17,40,28,58,2,32,False
2013-09-18,37,24,52,3,38,False
2013-09-19,31,29,60,5,38,False
2013-09-20,40,25,47,4,34,False
2013-09-21,28,30,42,1,36,False
2013-09-22,42,30,48,0,38,False
2013-09-23,32,28,57,2,35,False
2013-09-24,37,30,57,1,38,False
2013-09-25,33,30,59,1,30,False
2013-09-26,27,29,69,5,31,False
2013-09-27,35,25,56,1,33,False
2013-09-28,35,27,34,0,34,False
2013-09-29,38,30,54,1,34,False
2013-09-30,32,27,58,1,31,False
2013-10-01,37,24,66,3,43,False
2013-10-02,33,29,58,3,40,False
2013-10-03,50,23,64,2,40,False
2013-10-04,54,26,53,1,38,False
2013-10-05,51,29,40,0,43,False
2013-10-06,49,23,45,2,39,False
2013-10-07,41,23,55,1,36,False
2013-10-08,44,23,66,0,34,False
2013-10-09,42,22,66,2,39,False
2013-10-10,65,29,64,4,38,False
2013-10-11,49,31,53,1,36,False
