date,privileged,productive,productivity,profit,profitable,isPartial
2004-05-19,0,4,13,59,0,False
2004-05-20,0,2,18,59,2,False
2004-05-21,0,2,2,52,9,False
2004-05-22,4,0,4,47,8,False
2004-05-23,0,0,8,35,4,False
2004-05-24,0,2,4,67,2,False
2004-05-25,2,8,6,60,0,False
2004-05-26,0,2,11,69,2,False
2004-05-27,2,5,9,50,0,False
2004-05-28,0,2,10,52,5,False
2004-05-29,0,0,4,38,0,False
2004-05-30,0,0,9,44,0,False
2004-05-31,0,7,0,35,4,False
2004-06-01,2,2,7,81,4,False
2004-06-02,0,7,13,46,2,False
2004-06-03,0,0,7,58,2,False
2004-06-04,2,0,12,70,2,False
2004-06-05,0,0,4,55,4,False
2004-06-06,4,0,8,35,0,False
2004-06-07,0,4,11,60,0,False
2004-06-08,2,6,24,58,2,False
2004-06-09,0,0,16,49,2,False
2004-06-10,0,2,11,67,2,False
2004-06-11,0,0,5,35,3,False
2004-06-12,0,0,4,37,4,False
2004-06-13,0,4,8,40,4,False
2004-06-14,0,0,13,67,0,False
2004-06-15,0,2,20,74,2,False
2004-06-16,0,2,7,74,0,False
2004-06-17,0,2,25,46,2,False
2004-06-18,2,7,2,42,7,False
2004-06-19,0,4,12,32,4,False
2004-06-20,0,0,8,51,0,False
2004-06-21,2,2,18,63,0,False
2004-06-22,0,2,9,83,4,False
2004-06-23,2,2,7,66,5,False
2004-06-24,0,2,12,63,5,False
2004-06-25,0,0,10,57,2,False
2004-06-26,0,4,12,43,4,False
2004-06-27,4,0,4,34,0,False
2004-06-28,0,0,13,54,4,False
2004-06-29,0,0,11,65,0,False
2004-06-30,0,2,11,48,2,False
2004-07-01,0,0,14,69,2,False
2004-07-02,3,3,11,48,3,False
2004-07-03,0,4,8,37,0,False
2004-07-04,0,0,9,31,4,False
2004-07-05,0,4,4,59,4,False
2004-07-06,0,4,20,60,9,False
2004-07-07,2,2,9,80,0,False
2004-07-08,0,2,25,61,0,False
2004-07-09,2,0,14,63,0,False
2004-07-10,0,8,4,31,4,False
2004-07-11,0,0,4,80,4,False
2004-07-12,0,2,13,66,2,False
2004-07-13,0,2,9,43,4,False
2004-07-14,0,0,0,68,10,False
2004-07-15,0,3,17,55,0,False
2004-07-16,0,2,22,37,0,False
2004-07-17,0,0,0,66,0,False
2004-07-18,0,0,8,27,8,False
2004-07-19,0,2,15,62,4,False
2004-07-20,0,4,21,56,4,False
2004-07-21,0,2,13,83,0,False
2004-07-22,2,9,16,54,0,False
2004-07-23,0,2,7,55,2,False
2004-07-24,4,0,4,30,0,False
2004-07-25,0,0,12,31,0,False
2004-07-26,7,7,21,46,2,False
2004-07-27,0,0,8,65,11,False
2004-07-28,0,4,6,41,6,False
2004-07-29,0,0,18,56,0,False
2004-07-30,5,2,15,39,12,False
2004-07-31,0,0,4,31,11,False
2004-08-01,0,0,4,46,0,False
2004-08-02,2,0,7,77,2,False
2004-08-03,0,2,4,71,2,False
2004-08-04,0,0,7,68,2,False
2004-08-05,0,0,13,76,4,False
2004-08-06,0,2,12,83,2,False
2004-08-07,4,0,11,38,0,False
2004-08-08,0,0,8,51,4,False
2004-08-09,0,0,9,76,0,False
2004-08-10,4,0,11,55,4,False
2004-08-11,0,2,11,46,0,False
2004-08-12,0,2,9,33,4,False
2004-08-13,2,2,7,62,7,False
2004-08-14,0,0,7,37,0,False
2004-08-15,4,4,4,34,0,False
2004-08-16,2,6,11,76,2,False
2004-08-17,0,2,9,56,4,False
2004-08-18,0,9,11,67,4,False
2004-08-19,0,0,13,43,2,False
2004-08-20,0,0,16,58,2,False
2004-08-21,7,0,0,32,4,False
2004-08-22,4,0,7,56,4,False
2004-08-23,2,2,15,56,4,False
2004-08-24,0,2,10,52,8,False
2004-08-25,4,4,21,66,4,False
2004-08-26,2,6,17,64,0,False
2004-08-27,2,0,16,57,7,False
2004-08-28,0,0,4,46,7,False
2004-08-29,0,3,7,77,3,False
2004-08-30,0,0,12,63,0,False
2004-08-31,0,0,14,67,0,False
2004-09-01,4,0,19,83,4,False
2004-09-02,0,2,21,63,0,False
2004-09-03,2,2,11,34,5,False
2004-09-04,0,4,4,44,0,False
2004-09-05,0,0,8,30,0,False
2004-09-06,0,0,12,43,6,False
2004-09-07,0,2,26,49,4,False
2004-09-08,0,2,14,58,4,False
2004-09-09,2,6,24,49,2,False
2004-09-10,0,4,21,32,0,False
2004-09-11,7,0,13,40,0,False
2004-09-12,0,3,3,43,7,False
2004-09-13,2,2,14,52,2,False
2004-09-14,2,2,6,61,2,False
2004-09-15,0,0,12,56,0,False
2004-09-16,2,2,8,59,2,False
2004-09-17,0,8,14,37,4,False
2004-09-18,0,3,3,40,7,False
2004-09-19,0,3,7,52,7,False
2004-09-20,0,4,8,71,0,False
2004-09-21,0,4,17,62,6,False
2004-09-22,2,2,15,68,4,False
2004-09-23,0,0,10,86,2,False
2004-09-24,0,6,12,67,0,False
2004-09-25,0,0,7,40,3,False
2004-09-26,0,0,7,26,3,False
