date,advantage,affluence,affluent,afloat,allowance,isPartial
2010-06-13,54,1,0,1,17,False
2010-06-14,89,0,1,0,23,False
2010-06-15,85,0,1,2,24,False
2010-06-16,90,1,2,1,23,False
2010-06-17,93,0,1,2,18,False
2010-06-18,70,0,0,1,14,False
2010-06-19,49,0,1,0,16,False
2010-06-20,57,0,2,1,20,False
2010-06-21,79,0,2,1,20,False
2010-06-22,86,0,2,0,24,False
2010-06-23,88,1,0,1,20,False
2010-06-24,90,0,2,1,18,False
2010-06-25,80,0,2,1,23,False
2010-06-26,56,0,0,1,15,False
2010-06-27,62,1,3,1,19,False
2010-06-28,92,0,2,1,21,False
2010-06-29,81,0,2,1,20,False
2010-06-30,88,1,1,1,20,False
2010-07-01,77,0,3,0,15,False
2010-07-02,74,0,0,0,20,False
2010-07-03,55,0,0,1,14,False
2010-07-04,52,0,1,1,14,False
2010-07-05,56,0,0,0,18,False
2010-07-06,81,0,1,0,17,False
2010-07-07,77,0,2,1,19,False
2010-07-08,82,0,2,3,21,False
2010-07-09,67,0,0,0,15,False
2010-07-10,57,0,1,0,15,False
2010-07-11,55,0,1,1,13,False
2010-07-12,70,1,1,1,18,False
2010-07-13,76,1,2,0,20,False
2010-07-14,86,0,2,1,17,False
2010-07-15,72,0,1,1,17,False
2010-07-16,76,0,1,0,15,False
2010-07-17,48,0,1,0,14,False
2010-07-18,52,0,1,1,12,False
2010-07-19,79,0,0,1,21,False
2010-07-20,75,1,1,1,17,False
2010-07-21,88,1,0,0,11,False
2010-07-22,76,0,3,3,15,False
2010-07-23,71,0,3,2,14,False
2010-07-24,57,0,3,1,12,False
2010-07-25,55,0,1,2,13,False
2010-07-26,78,1,3,0,18,False
2010-07-27,83,0,1,1,17,False
2010-07-28,85,1,2,1,18,False
2010-07-29,81,0,1,1,17,False
2010-07-30,83,0,1,1,14,False
2010-07-31,65,0,2,0,14,False
2010-08-01,50,0,1,1,15,False
2010-08-02,83,0,1,0,15,False
2010-08-03,82,0,1,1,15,False
2010-08-04,85,0,1,1,16,False
2010-08-05,79,0,1,2,18,False
2010-08-06,64,0,0,0,16,False
2010-08-07,50,0,1,2,12,False
2010-08-08,49,0,1,0,14,False
2010-08-09,78,0,1,1,17,False
2010-08-10,82,0,1,1,15,False
2010-08-11,76,0,2,2,20,False
2010-08-12,75,0,1,0,16,False
2010-08-13,64,0,1,1,17,False
2010-08-14,53,0,1,1,14,False
2010-08-15,52,1,1,2,13,False
2010-08-16,68,0,1,1,15,False
2010-08-17,80,0,1,0,17,False
2010-08-18,86,1,0,1,13,False
2010-08-19,72,0,2,0,16,False
2010-08-20,71,0,0,1,15,False
2010-08-21,59,0,1,0,9,False
2010-08-22,45,0,0,0,16,False
2010-08-23,67,0,2,0,18,False
2010-08-24,82,1,1,1,19,False
2010-08-25,77,0,2,0,11,False
2010-08-26,75,0,0,0,23,False
2010-08-27,73,0,1,0,12,False
2010-08-28,51,0,0,0,13,False
2010-08-29,51,0,1,0,14,False
2010-08-30,84,0,2,1,14,False
2010-08-31,89,0,3,0,16,False
2010-09-01,81,1,2,1,17,False
2010-09-02,79,0,1,0,12,False
2010-09-03,82,0,3,1,13,False
2010-09-04,35,0,0,0,6,False
2010-09-05,41,1,4,1,12,False
2010-09-06,63,0,0,1,14,False
2010-09-07,84,0,1,1,11,False
2010-09-08,84,0,2,1,20,False
2010-09-09,86,1,1,1,16,False
2010-09-10,79,0,1,2,14,False
2010-09-11,62,0,0,0,10,False
2010-09-12,52,0,2,0,11,False
2010-09-13,86,0,1,1,21,False
2010-09-14,87,1,2,1,15,False
2010-09-15,78,1,3,0,17,False
2010-09-16,85,0,5,0,16,False
2010-09-17,78,1,2,1,14,False
2010-09-18,57,1,1,0,15,False
2010-09-19,64,0,2,1,10,False
2010-09-20,78,1,3,0,14,False
2010-09-21,96,1,2,0,16,False
2010-09-22,94,1,2,1,18,False
2010-09-23,87,1,3,0,15,False
2010-09-24,84,1,1,0,18,False
2010-09-25,49,0,1,1,11,False
2010-09-26,58,0,1,1,11,False
2010-09-27,83,1,2,1,17,False
2010-09-28,86,0,1,1,14,False
2010-09-29,83,1,1,2,14,False
2010-09-30,88,1,1,1,14,False
2010-10-01,86,0,2,1,15,False
2010-10-02,54,0,0,0,13,False
2010-10-03,65,1,0,0,9,False
2010-10-04,86,1,2,0,14,False
2010-10-05,86,1,1,1,18,False
2010-10-06,83,1,1,1,14,False
2010-10-07,86,0,2,1,14,False
2010-10-08,88,1,1,1,15,False
2010-10-09,65,0,1,0,9,False
2010-10-10,53,0,0,0,13,False
2010-10-11,80,2,1,0,17,False
2010-10-12,88,0,0,0,17,False
2010-10-13,89,0,3,0,15,False
2010-10-14,89,1,2,2,16,False
2010-10-15,78,0,1,1,14,False
2010-10-16,53,0,1,1,15,False
2010-10-17,62,0,2,0,14,False
2010-10-18,88,1,2,1,16,False
2010-10-19,84,0,1,2,15,False
2010-10-20,86,1,1,0,18,False
2010-10-21,86,0,2,2,16,False
2010-10-22,75,1,1,1,13,False
2010-10-23,52,1,1,0,10,False
2010-10-24,60,0,3,0,9,False
2010-10-25,89,1,1,1,18,False
2010-10-26,77,0,2,1,13,False
2010-10-27,86,0,1,1,14,False
2010-10-28,83,1,2,3,13,False
2010-10-29,86,0,2,1,15,False
2010-10-30,47,0,0,1,9,False
2010-10-31,50,0,0,1,14,False
2010-11-01,91,0,2,2,13,False
2010-11-02,80,1,1,1,15,False
2010-11-03,79,1,2,0,13,False
2010-11-04,84,0,2,2,13,False
2010-11-05,71,1,2,1,10,False
2010-11-06,56,0,1,1,13,False
2010-11-07,55,0,2,0,12,False
2010-11-08,78,1,1,0,11,False
2010-11-09,88,1,1,1,20,False
2010-11-10,83,1,3,0,13,False
2010-11-11,78,1,1,0,20,False
2010-11-12,75,0,1,1,13,False
2010-11-13,55,0,1,0,10,False
2010-11-14,57,0,1,0,17,False
2010-11-15,86,1,1,1,15,False
2010-11-16,87,0,2,0,15,False
2010-11-17,88,1,1,0,15,False
2010-11-18,75,1,2,1,14,False
2010-11-19,81,2,2,0,17,False
2010-11-20,53,1,2,0,12,False
2010-11-21,49,0,1,0,10,False
2010-11-22,81,1,1,1,14,False
2010-11-23,82,3,1,0,14,False
2010-11-24,77,1,2,1,12,False
2010-11-25,39,2,0,1,12,False
2010-11-26,48,0,3,1,11,False
2010-11-27,49,0,2,2,12,False
2010-11-28,51,1,2,0,13,False
2010-11-29,84,2,2,1,16,False
2010-11-30,87,1,3,0,17,False
2010-12-01,84,2,2,0,19,False
2010-12-02,85,1,1,0,14,False
2010-12-03,86,1,1,1,10,False
2010-12-04,49,1,1,1,11,False
2010-12-05,56,0,1,1,13,False
2010-12-06,89,1,2,0,15,False
2010-12-07,84,1,1,1,18,False
2010-12-08,85,1,1,1,17,False
2010-12-09,80,1,3,1,15,False
2010-12-10,79,1,1,0,16,False
2010-12-11,53,1,1,0,12,False
2010-12-12,54,1,0,2,9,False
2010-12-13,91,0,3,0,15,False
2010-12-14,83,1,2,0,16,False
2010-12-15,88,2,1,1,19,False
2010-12-16,75,1,2,1,15,False
2010-12-17,74,2,1,1,8,False
2010-12-18,51,1,0,0,10,False
2010-12-19,37,0,0,0,14,False
2010-12-20,85,1,0,1,15,False
2010-12-21,75,0,1,0,10,False
2010-12-22,63,0,0,1,16,False
2010-12-23,60,0,1,0,12,False
2010-12-24,47,0,0,0,9,False
2010-12-25,31,1,0,0,7,False
2010-12-26,42,0,0,0,10,False
2010-12-27,68,0,1,0,13,False
2010-12-28,80,0,1,0,20,False
2010-12-29,87,1,1,0,15,False
2010-12-30,65,1,1,1,15,False
