date,squander,tariff,underworld,uneconomical,unemployed,isPartial
2013-05-15,2,30,20,0,14,False
2013-05-16,1,19,22,0,10,False
2013-05-17,1,13,42,0,10,False
2013-05-18,0,4,44,0,10,False
2013-05-19,1,10,36,0,11,False
2013-05-20,2,16,74,0,16,False
2013-05-21,1,18,32,0,14,False
2013-05-22,0,16,31,0,9,False
2013-05-23,1,17,25,0,12,False
2013-05-24,1,14,20,0,9,False
2013-05-25,1,4,25,0,11,False
2013-05-26,0,6,44,0,9,False
2013-05-27,2,10,37,0,7,False
2013-05-28,0,18,26,0,17,False
2013-05-29,1,21,26,0,13,False
2013-05-30,1,23,25,0,13,False
2013-05-31,2,14,26,0,14,False
2013-06-01,0,4,51,0,13,False
2013-06-02,0,8,49,0,8,False
2013-06-03,0,17,25,0,11,False
2013-06-04,1,17,30,0,17,False
2013-06-05,1,15,22,0,15,False
2013-06-06,0,15,20,0,11,False
2013-06-07,2,17,26,0,14,False
2013-06-08,1,9,35,0,13,False
2013-06-09,1,9,27,0,11,False
2013-06-10,1,9,21,0,13,False
2013-06-11,0,18,15,0,17,False
2013-06-12,1,9,21,0,22,False
2013-06-13,1,19,21,0,14,False
2013-06-14,0,17,32,0,16,False
2013-06-15,1,3,34,0,9,False
2013-06-16,1,5,25,1,9,False
2013-06-17,0,13,27,0,11,False
2013-06-18,0,15,27,0,12,False
2013-06-19,0,13,23,0,12,False
2013-06-20,0,18,22,0,19,False
2013-06-21,1,10,41,0,13,False
2013-06-22,0,4,34,0,7,False
2013-06-23,0,4,40,0,12,False
2013-06-24,0,12,41,0,16,False
2013-06-25,1,15,51,0,16,False
2013-06-26,1,18,29,0,9,False
2013-06-27,0,9,22,0,13,False
2013-06-28,0,10,25,0,16,False
2013-06-29,0,7,39,0,10,False
2013-06-30,1,6,27,1,10,False
2013-07-01,1,10,28,0,19,False
2013-07-02,0,14,24,0,16,False
2013-07-03,0,14,33,0,12,False
2013-07-04,0,5,33,0,16,False
2013-07-05,1,6,21,0,14,False
2013-07-06,0,6,28,0,20,False
2013-07-07,1,4,34,0,8,False
2013-07-08,0,10,26,0,17,False
2013-07-09,0,7,24,0,16,False
2013-07-10,0,13,22,0,12,False
2013-07-11,0,7,23,0,15,False
2013-07-12,0,9,26,0,12,False
2013-07-13,1,2,26,1,9,False
2013-07-14,1,7,25,0,10,False
2013-07-15,1,13,27,0,12,False
2013-07-16,0,12,29,0,14,False
2013-07-17,0,12,23,0,16,False
2013-07-18,0,16,23,0,13,False
2013-07-19,1,10,25,0,16,False
2013-07-20,1,2,34,0,11,False
2013-07-21,0,4,30,0,10,False
2013-07-22,0,13,34,0,17,False
2013-07-23,0,13,30,0,14,False
2013-07-24,0,14,17,0,8,False
2013-07-25,0,19,21,0,13,False
2013-07-26,2,9,27,0,13,False
2013-07-27,1,9,34,0,13,False
2013-07-28,0,4,36,0,13,False
2013-07-29,0,13,76,0,14,False
2013-07-30,0,9,28,0,16,False
2013-07-31,1,11,22,0,16,False
2013-08-01,0,10,18,0,17,False
2013-08-02,0,12,24,0,12,False
2013-08-03,1,4,32,0,9,False
2013-08-04,0,4,30,0,15,False
2013-08-05,1,12,24,0,14,False
2013-08-06,0,17,26,0,10,False
2013-08-07,1,12,20,0,15,False
2013-08-08,0,11,23,0,12,False
2013-08-09,0,6,21,0,9,False
2013-08-10,1,7,29,0,8,False
2013-08-11,1,4,31,0,13,False
2013-08-12,0,13,23,0,11,False
2013-08-13,0,13,27,0,13,False
2013-08-14,1,11,29,0,13,False
2013-08-15,0,10,22,0,14,False
2013-08-16,1,16,20,0,9,False
2013-08-17,1,2,31,0,13,False
2013-08-18,2,3,33,0,7,False
2013-08-19,0,10,22,0,15,False
2013-08-20,1,10,26,0,19,False
2013-08-21,0,13,24,0,16,False
2013-08-22,0,11,21,0,13,False
2013-08-23,0,12,24,0,12,False
2013-08-24,2,4,29,0,14,False
2013-08-25,1,3,48,0,11,False
2013-08-26,1,16,54,0,12,False
2013-08-27,1,14,18,0,17,False
2013-08-28,2,11,23,0,15,False
2013-08-29,1,16,23,0,18,False
2013-08-30,1,10,26,0,12,False
2013-08-31,2,6,24,0,10,False
2013-09-01,2,3,35,0,11,False
2013-09-02,1,4,29,0,15,False
2013-09-03,1,17,27,0,9,False
2013-09-04,0,13,25,0,15,False
2013-09-05,0,18,21,0,16,False
2013-09-06,0,18,25,0,14,False
2013-09-07,1,7,27,0,15,False
2013-09-08,0,7,26,0,5,False
2013-09-09,0,15,21,0,13,False
2013-09-10,1,15,34,0,13,False
2013-09-11,2,19,29,0,15,False
2013-09-12,2,21,23,0,11,False
2013-09-13,0,15,22,0,17,False
2013-09-14,1,7,25,0,14,False
2013-09-15,1,10,33,0,14,False
2013-09-16,2,14,28,0,12,False
2013-09-17,3,17,47,0,18,False
2013-09-18,2,19,26,0,16,False
2013-09-19,2,19,20,0,13,False
2013-09-20,1,14,24,0,19,False
2013-09-21,0,2,27,0,8,False
2013-09-22,1,8,42,0,17,False
2013-09-23,0,18,25,0,16,False
2013-09-24,2,19,16,0,20,False
2013-09-25,1,21,19,0,24,False
2013-09-26,1,28,22,0,24,False
2013-09-27,0,22,30,0,19,False
2013-09-28,1,7,34,0,14,False
2013-09-29,1,10,32,0,13,False
2013-09-30,4,16,23,0,19,False
2013-10-01,1,28,25,0,35,False
2013-10-02,0,24,26,0,23,False
2013-10-03,1,29,30,0,27,False
2013-10-04,2,16,39,0,17,False
2013-10-05,1,5,33,0,16,False
2013-10-06,1,9,34,0,20,False
2013-10-07,1,28,28,0,19,False
2013-10-08,0,26,31,0,21,False
2013-10-09,2,30,32,0,14,False
2013-10-10,1,28,19,0,19,False
2013-10-11,1,22,27,0,12,False
